,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,2926.2,479.22,183.3,51.64,21.72,3662.08
608,364.0,198.94,65.0,21.52,9.96,659.42
838,363.0,204.12,95.8,26.72,11.06,700.7
111,340.4,160.44,77.0,24.4,11.14,613.38
141,299.4,189.98,136.4,44.88,19.04,689.7
668,265.8,266.56,209.2,86.08,46.78,874.42
513,249.8,154.0,88.3,28.2,11.26,531.56
62,188.8,412.3,351.3,129.52,54.62,1136.54
618,159.6,126.42,82.3,30.4,14.24,412.96
851,158.6,88.34,46.0,16.72,7.0,316.66
623,140.4,164.92,118.7,47.84,24.52,496.38
150,140.2,80.92,42.7,12.6,6.46,282.88
709,134.2,84.14,62.3,18.84,9.72,309.2
193,130.4,128.1,86.9,40.04,16.0,401.44
620,126.0,75.18,42.6,17.32,7.8,268.9
291,125.2,85.26,49.1,16.72,7.4,283.68
167,124.2,74.06,56.5,21.6,9.76,286.12
95,119.2,67.06,42.2,16.44,6.96,251.86
363,115.0,55.86,25.9,8.28,4.2,209.24
1080,106.0,88.76,47.7,18.28,8.24,268.98
351,97.2,50.26,28.7,7.8,3.9,187.86
505,91.6,35.84,22.8,7.92,3.88,162.04
60,87.6,86.66,53.2,19.92,9.38,256.76
821,79.4,48.44,27.9,10.56,4.8,171.1
563,77.6,37.24,20.1,7.84,4.38,147.16
956,76.6,60.2,44.4,14.52,6.92,202.64
624,75.8,32.48,16.5,5.52,3.28,133.58
1044,73.4,48.16,32.8,10.36,5.14,169.86
208,72.8,54.74,40.2,15.6,7.48,190.82
109,68.2,23.8,14.5,5.2,1.94,113.64
586,67.2,35.14,21.2,6.56,3.46,133.56
87,64.6,39.9,30.2,11.96,5.18,151.84
622,63.4,65.24,46.9,19.04,9.64,204.22
775,62.0,116.9,64.4,22.2,8.76,274.26
735,61.4,26.88,14.0,5.24,2.24,109.76
388,60.2,51.94,34.5,13.2,6.08,165.92
1022,57.4,44.8,26.2,11.6,6.2,146.2
152,55.8,42.56,22.7,9.28,4.74,135.08
1,53.2,29.68,16.3,5.24,2.66,107.08
426,52.0,57.12,39.6,13.48,6.58,168.78
237,51.2,47.74,37.5,14.64,8.16,159.24
520,50.6,82.46,50.2,18.88,9.66,211.8
79,50.0,58.8,56.1,28.32,14.68,207.9
230,48.6,60.2,41.8,19.28,10.1,179.98
277,48.0,38.92,25.7,10.08,5.68,128.38
49,46.8,22.26,12.0,4.4,2.16,87.62
973,45.0,25.62,15.6,5.64,2.44,94.3
456,44.2,50.68,27.8,9.6,3.44,135.72
415,44.2,37.94,23.0,7.76,3.52,116.42
585,43.0,25.62,14.3,5.76,2.72,91.4
64,42.4,202.44,147.9,67.36,35.02,495.12
25,38.6,37.38,27.4,9.6,4.48,117.46
356,38.4,38.36,32.2,14.24,7.2,130.4
253,37.8,24.36,18.2,7.6,3.36,91.32
703,37.2,37.24,32.5,13.08,7.16,127.18
