,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
680,575.8,51.31,17.65,4.58,1.33,650.67
468,163.4,104.23,71.65,24.26,12.12,375.66
552,234.8,74.27,40.35,12.72,5.89,368.03
84,119.1,93.31,64.95,25.02,11.5,313.88
416,109.1,87.29,72.65,27.92,12.86,309.82
663,136.1,88.55,54.85,19.68,8.95,308.13
230,104.7,91.14,68.75,25.88,11.94,302.41
238,103.9,98.0,65.55,22.16,11.21,300.82
166,125.6,93.59,54.3,17.46,7.76,298.71
151,193.4,56.35,30.3,10.18,4.41,294.6400000000001
121,125.1,84.63,47.25,16.62,7.17,280.77000000000004
478,89.4,76.3,61.15,26.88,13.95,267.68
759,144.3,63.84,36.7,13.22,5.69,263.75000000000006
299,124.9,72.45,38.7,13.16,5.76,254.97
97,89.4,76.72,53.75,22.54,10.54,252.95
693,123.1,67.69,41.5,13.3,5.93,251.52
183,72.8,83.23,51.15,19.46,9.34,235.98
628,110.0,64.54,36.6,14.64,6.36,232.14000000000004
35,113.5,65.24,33.75,10.74,4.47,227.7
225,78.4,80.36,44.25,14.22,6.14,223.37
623,98.2,42.0,53.15,14.16,5.76,213.27
23,107.7,69.16,23.85,7.4,2.75,210.86
163,122.6,48.65,25.9,8.14,3.36,208.65000000000003
394,89.5,58.17,35.45,12.58,5.31,201.01
547,96.8,53.55,33.65,11.38,5.02,200.4
307,109.4,49.49,27.35,9.28,4.17,199.69
113,74.9,83.79,29.65,7.86,3.3,199.50000000000003
152,70.5,61.11,42.9,16.72,7.92,199.15
460,81.4,54.95,38.3,15.42,7.58,197.65000000000003
111,97.4,50.89,31.5,11.8,5.41,197.00000000000003
107,65.5,58.52,45.55,17.18,8.49,195.24
454,85.6,48.86,31.75,11.26,5.43,182.9
150,82.9,51.38,31.2,11.46,5.07,182.01
440,96.5,41.58,26.25,9.24,3.59,177.16
616,65.9,49.77,37.65,14.3,6.13,173.75000000000003
687,83.6,44.87,31.25,9.8,4.18,173.70000000000005
109,63.6,51.66,34.8,14.78,6.77,171.61
20,89.9,45.99,21.45,6.08,2.55,165.97000000000003
682,63.2,49.0,32.05,13.66,6.51,164.42
511,69.7,48.37,29.75,10.34,5.08,163.24
240,68.1,41.79,30.65,11.48,5.43,157.45
190,50.1,48.37,37.05,13.36,6.86,155.74
655,48.4,45.57,34.9,13.84,6.87,149.58
100,52.8,56.07,24.45,7.54,3.39,144.24999999999997
34,83.3,32.9,18.35,6.68,2.84,144.07
335,50.9,40.04,33.3,12.62,6.68,143.54
89,39.2,46.62,31.5,12.8,6.79,136.91
104,64.1,36.05,24.2,7.9,3.43,135.68
585,57.5,36.89,25.55,10.32,4.66,134.92
