,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
285,928.4,520.03,264.9,80.64,33.25,1827.22
719,913.6,322.91,122.4,34.68,12.04,1405.63
680,523.3,58.31,20.75,4.34,1.81,608.51
417,501.7,70.91,24.7,5.06,1.65,604.02
225,148.0,89.6,52.55,18.0,8.13,316.28
687,119.9,61.11,39.4,14.26,6.11,240.78
34,107.3,46.76,27.95,8.68,4.05,194.74
151,104.3,37.45,21.45,5.96,3.39,172.55
18,99.7,34.65,21.1,6.54,2.74,164.73
547,98.0,52.01,34.7,12.66,5.39,202.76
693,94.9,55.72,36.95,12.38,5.96,205.91
163,94.2,46.76,23.3,7.16,3.3,174.72
299,93.5,54.25,32.9,11.98,5.1,197.73
73,93.2,36.4,24.2,7.68,3.34,164.82
97,92.2,76.16,61.0,24.42,11.25,265.03
271,89.6,23.8,12.55,4.18,1.71,131.84
230,87.0,77.49,59.75,23.2,11.18,258.62
682,83.6,65.94,46.55,18.64,8.91,223.64
307,83.1,40.39,25.05,8.82,3.74,161.1
628,82.7,65.87,44.2,15.76,7.62,216.15
166,80.7,66.22,43.9,16.02,7.19,214.03
84,80.1,69.65,53.55,20.92,9.73,233.95
35,79.7,56.42,31.35,9.64,4.06,181.17
460,78.8,70.98,49.3,20.44,9.33,228.85
121,75.8,74.13,42.35,13.92,6.18,212.38
759,74.9,40.74,26.95,8.66,4.48,155.73
623,74.5,39.13,42.3,13.04,5.35,174.32
238,73.7,67.06,51.45,20.9,9.3,222.41
585,73.6,47.74,33.15,12.84,5.98,173.31
23,72.9,57.05,25.4,7.22,2.72,165.29
89,72.7,61.11,50.05,18.44,8.27,210.57
655,72.2,54.6,39.0,14.64,7.26,187.7
20,70.6,41.72,20.0,6.64,2.4,141.36
552,69.1,38.36,22.05,7.08,3.55,140.14
327,65.3,25.48,12.15,4.5,2.21,109.64
107,65.2,69.09,57.2,22.54,10.87,224.9
454,65.2,42.84,31.6,12.1,6.09,157.83
9,63.4,41.02,22.9,8.72,3.82,139.86
511,61.7,39.69,24.45,10.2,4.62,140.66
356,59.8,77.56,66.8,28.96,13.81,246.93
113,57.1,64.75,28.15,7.7,3.1,160.8
345,55.6,31.92,19.2,6.72,3.0,116.44
82,55.2,23.73,13.35,4.02,1.82,98.12
182,54.1,50.4,34.1,12.72,5.91,157.23
394,53.9,45.01,32.85,11.68,5.52,148.96
365,53.9,27.16,16.85,5.5,2.39,105.8
