,0,1,2,3,4
285,1422.8,726.04,344.1,106.72,41.0
719,1187.8,357.56,131.9,29.04,9.7
417,728.6,57.54,17.8,2.52,1.16
680,338.8,33.6,10.4,2.2,0.64
307,101.2,52.22,31.3,11.92,5.02
163,87.8,37.94,20.7,7.48,2.92
35,87.4,67.06,37.5,11.68,5.26
682,87.0,63.0,44.5,20.48,9.3
182,86.6,92.12,62.4,22.36,10.28
112,83.0,53.34,27.7,11.2,4.58
41,82.8,59.5,41.6,14.08,6.44
153,81.6,49.56,31.9,12.44,5.42
111,78.6,105.98,67.7,24.4,10.78
454,75.4,49.84,36.1,12.16,5.62
356,73.2,110.04,92.3,41.24,19.2
628,72.8,71.12,46.5,15.72,7.2
394,71.4,62.02,43.9,15.76,7.36
687,69.4,36.26,27.6,9.84,3.9
440,67.6,55.72,33.8,10.96,5.18
151,66.2,24.36,15.8,5.16,2.46
271,66.2,22.68,10.1,2.8,1.5
552,65.4,35.0,19.5,6.0,2.84
345,64.4,38.22,24.4,9.12,4.0
580,63.8,42.42,25.6,10.24,4.66
23,63.0,47.6,20.6,6.08,2.34
675,63.0,22.12,12.8,4.76,1.72
20,62.6,27.86,15.2,4.6,2.02
365,61.6,33.32,22.9,7.56,3.6
479,60.6,43.68,31.0,12.8,6.06
94,58.2,18.62,10.6,3.84,1.64
73,55.4,24.08,12.6,4.48,2.3
225,54.6,38.64,26.5,7.6,3.82
446,53.6,46.48,27.9,10.76,5.08
290,52.2,24.64,12.6,4.92,1.92
238,52.2,51.66,39.4,15.64,7.24
729,51.8,32.76,22.4,6.64,2.76
460,51.4,44.66,33.8,13.28,6.22
195,51.4,21.7,13.1,3.6,1.26
759,50.8,30.66,21.9,8.48,4.36
304,50.2,61.74,42.4,14.04,6.9
317,49.4,23.24,16.4,5.36,2.46
665,48.6,26.88,20.8,7.8,3.56
157,47.4,16.66,7.9,2.0,1.08
18,47.4,18.06,7.9,2.96,1.48
327,46.8,19.18,11.4,3.04,1.34
97,46.2,46.34,37.5,15.24,7.1
104,45.6,43.68,28.7,9.6,4.42
146,44.6,41.72,25.6,8.56,3.08
335,44.4,51.94,43.4,15.84,7.46
34,44.2,23.66,15.8,5.04,2.02
107,44.2,51.66,46.6,18.56,9.06
89,44.2,38.5,24.8,10.68,5.0
362,44.0,11.48,8.1,1.64,0.56
45,43.2,24.64,11.0,4.44,2.24
100,42.0,49.42,28.1,9.16,3.96
625,41.8,28.0,19.3,6.56,3.94
305,41.2,26.04,17.3,5.72,3.08
84,40.2,33.46,29.2,11.4,6.02
650,40.0,29.12,21.9,9.28,4.58
113,40.0,58.52,25.8,6.56,2.46
166,39.8,34.86,26.9,9.72,4.26
643,39.4,25.48,17.7,6.32,2.9
433,37.4,31.92,28.0,10.96,6.16
16,35.6,42.7,31.2,13.2,6.12
190,35.0,49.56,42.9,17.2,8.22
299,35.0,25.62,14.1,5.92,2.74
274,35.0,8.4,6.4,1.88,0.84
547,35.0,21.98,17.2,6.28,3.08
459,34.8,26.46,18.2,6.88,2.94
693,34.4,19.32,15.7,5.36,2.52
343,34.0,35.98,24.6,8.84,4.48
240,33.8,45.78,34.3,13.92,6.78
585,33.6,28.14,18.5,6.36,3.24
371,33.2,18.06,13.0,4.44,2.26
194,33.0,30.38,22.0,8.68,4.12
9,31.6,22.68,13.3,5.12,2.38
616,31.2,31.64,25.3,9.2,4.62
563,31.0,35.0,29.3,9.88,4.54
121,30.8,29.4,19.9,7.28,3.24
308,30.4,47.6,29.6,11.4,4.82
637,30.0,23.24,16.0,5.8,2.64
503,29.4,17.22,12.8,4.68,2.62
230,28.8,29.26,22.6,10.64,5.0
306,28.6,18.34,13.3,5.28,2.38
478,28.2,34.3,29.7,15.44,8.24
150,28.2,22.54,18.6,7.2,3.32
746,26.8,23.52,18.8,8.4,3.88
244,26.6,22.54,19.1,7.28,3.68
648,26.0,20.3,12.7,5.32,2.44
82,25.8,12.46,8.5,2.8,1.4
636,25.4,22.26,20.0,8.32,4.42
551,24.8,24.36,13.8,5.52,2.74
615,23.0,11.34,5.8,1.76,0.72
641,22.8,22.4,13.3,6.0,2.66
425,22.8,30.66,22.8,8.28,4.32
572,22.8,39.06,26.7,9.36,4.74
484,22.4,16.1,9.2,2.8,1.24
379,22.4,21.28,14.7,5.64,2.68
623,22.2,11.34,23.5,5.64,3.02
491,22.0,12.04,8.3,3.48,1.12
634,21.8,18.06,16.9,7.0,3.66
758,21.4,26.18,20.3,10.16,5.24
385,20.8,21.28,22.8,7.92,4.1
489,20.8,12.18,6.2,2.0,1.12
511,20.6,18.76,13.6,4.44,2.8
284,20.0,14.98,10.2,3.72,1.86
663,19.8,19.88,18.1,7.08,3.34
288,19.6,16.94,14.4,5.0,3.06
500,19.6,31.92,19.4,7.8,4.02
349,19.4,13.58,10.6,3.92,1.62
109,19.4,25.06,21.3,9.6,5.16
21,19.0,21.0,14.8,5.2,2.36
667,19.0,40.88,44.1,21.2,10.96
761,18.6,14.28,6.3,2.16,0.86
468,18.6,28.7,23.4,10.0,4.4
96,18.6,12.04,9.6,2.36,1.52
516,18.6,17.78,14.4,5.32,2.52
31,18.4,22.68,22.8,9.24,5.44
522,18.2,9.94,5.3,1.56,0.46
183,18.2,22.26,18.3,6.72,2.76
594,18.2,9.24,4.5,2.08,0.96
43,18.0,26.6,24.7,11.2,5.96
714,18.0,3.5,2.0,0.72,0.26
181,17.8,13.16,11.8,4.88,2.2
657,17.2,20.86,17.9,8.88,3.2
326,17.2,20.16,17.4,7.08,3.02
723,17.2,14.0,10.2,4.28,1.82
670,17.0,33.18,30.6,16.0,7.62
409,17.0,16.94,14.9,6.44,3.28
373,16.8,9.66,7.5,2.04,1.26
302,16.8,16.24,13.1,4.84,2.36
655,16.4,19.46,14.3,4.84,2.94
359,16.4,11.34,9.2,3.12,1.36
633,16.4,13.72,10.7,4.84,2.5
672,15.8,8.26,5.3,1.36,0.74
750,15.8,6.86,3.1,1.4,0.48
252,15.8,8.4,3.2,1.04,0.28
487,15.2,47.04,35.4,16.56,8.0
765,15.0,22.54,17.3,5.96,3.68
189,14.8,14.14,10.9,4.72,2.4
377,14.6,8.26,4.2,1.52,0.84
398,14.4,3.64,2.3,1.04,0.46
731,14.2,10.22,7.9,3.2,1.46
421,13.8,18.34,13.6,4.8,3.26
360,13.8,19.74,16.3,6.04,3.38
40,13.6,17.92,17.1,7.2,4.16
118,13.6,13.72,10.3,5.6,2.72
258,13.4,8.12,4.5,1.52,0.7
210,13.4,13.58,15.2,7.36,3.54
455,13.2,12.04,8.8,4.96,2.42
29,12.8,11.62,9.0,4.16,2.28
329,12.6,12.6,7.3,2.44,1.24
445,12.4,21.42,19.8,9.52,4.38
414,12.2,15.82,17.3,9.08,4.98
465,12.2,16.52,18.0,6.88,3.8
369,12.2,12.18,9.3,4.84,2.0
486,12.0,8.54,8.6,2.6,1.28
760,12.0,28.42,30.0,11.88,6.2
388,11.8,2.24,0.4,0.16,0.06
3,11.8,7.28,6.2,2.44,1.06
233,11.8,18.76,15.5,7.0,3.98
705,11.6,5.18,1.9,0.64,0.46
159,11.0,13.3,11.1,5.2,2.58
689,11.0,11.48,10.1,5.28,2.32
569,10.4,10.78,8.3,3.48,1.96
364,10.4,35.56,15.2,4.24,1.64
46,10.2,10.64,8.0,4.24,2.04
538,10.2,5.04,3.8,1.08,0.82
499,10.0,33.04,34.9,15.8,7.76
402,9.8,1.68,1.3,0.08,0.1
383,9.8,2.38,1.2,0.52,0.1
407,9.6,22.4,18.4,8.32,5.04
152,9.4,9.8,7.9,3.88,1.4
221,9.4,11.48,11.1,4.44,2.14
139,9.2,21.84,16.9,6.36,3.52
101,9.0,19.74,21.6,12.0,7.22
380,9.0,0.42,0.4,0.16,0.02
753,9.0,25.48,18.1,5.92,2.06
90,8.8,12.18,12.0,4.8,2.14
52,8.8,11.06,8.9,4.12,2.52
129,8.6,9.1,9.6,4.6,1.92
456,8.6,7.98,6.7,2.92,1.58
664,8.6,4.2,2.9,1.48,0.46
518,8.4,7.14,5.2,2.24,1.36
161,8.4,14.14,11.5,6.2,3.68
325,8.2,12.6,11.0,4.24,2.28
131,8.2,14.84,13.6,7.88,4.38
712,8.2,6.86,4.7,1.76,0.7
575,8.2,9.38,7.8,3.12,1.6
586,8.0,18.9,12.7,4.52,1.86
605,8.0,11.76,10.6,5.0,2.68
217,7.6,6.58,8.3,3.88,1.8
259,7.4,19.32,15.1,6.32,3.12
72,7.4,8.26,8.8,2.72,1.7
762,7.4,7.42,7.1,2.96,2.08
592,7.4,9.1,9.6,4.44,2.9
531,7.4,4.2,3.2,1.6,0.54
11,7.2,4.48,4.7,2.2,0.92
105,7.2,8.4,7.5,3.0,1.58
110,7.2,10.92,9.8,4.8,3.22
727,7.0,19.74,18.2,9.08,4.18
263,6.8,7.56,6.2,3.44,1.84
638,6.8,10.78,8.5,4.08,1.84
208,6.6,2.94,3.7,1.48,0.58
254,6.6,15.4,13.0,7.48,3.52
416,6.6,5.04,5.0,2.2,1.6
418,6.4,6.72,6.7,3.16,1.26
