,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
719,791.4,324.38,140.25,37.12,12.85,1305.9999999999998
417,721.4,45.01,15.6,2.66,1.01,785.68
285,620.0,451.08,251.85,86.34,37.13,1446.3999999999999
680,349.0,34.86,8.45,2.02,0.66,394.99
307,141.5,59.43,35.5,11.62,5.51,253.56
356,128.0,115.71,100.5,43.22,20.23,407.65999999999997
41,126.6,74.06,42.85,16.04,7.22,266.77000000000004
628,110.6,68.67,49.5,18.28,7.41,254.45999999999998
35,107.4,72.87,36.75,11.46,4.82,233.3
111,107.1,121.1,71.1,25.02,11.36,335.67999999999995
182,101.0,103.95,67.4,22.76,10.97,306.08000000000004
163,95.2,39.48,21.95,7.3,3.04,166.97
112,92.4,44.66,29.15,9.9,4.55,180.66000000000003
440,91.1,53.34,31.8,12.14,5.14,193.51999999999998
153,85.6,51.8,32.65,11.36,5.06,186.46999999999997
394,85.6,59.08,44.15,16.0,7.27,212.10000000000002
682,83.2,59.85,44.9,17.42,8.11,213.48000000000002
454,80.8,53.9,35.0,12.54,5.93,188.17
479,77.5,47.53,33.05,13.32,6.5,177.89999999999998
304,76.3,56.14,36.5,14.58,6.49,190.01000000000002
151,75.9,26.53,15.8,5.44,2.31,125.98
687,74.9,39.76,23.7,9.12,3.82,151.29999999999998
580,74.2,43.54,27.9,9.0,4.5,159.14000000000001
345,72.0,40.11,23.2,7.98,3.91,147.2
20,71.7,31.36,15.2,5.24,2.19,125.69
23,71.0,50.61,23.1,6.28,2.18,153.17000000000002
365,69.4,35.14,20.4,7.24,2.99,135.17000000000002
552,68.9,33.67,20.25,5.42,2.53,130.77
94,65.7,21.56,10.25,3.58,1.33,102.42
146,64.8,41.79,26.8,7.58,2.81,143.78000000000003
238,63.8,57.47,41.45,15.34,7.19,185.25
729,62.1,31.85,18.2,6.1,2.31,120.56
97,60.7,52.15,40.6,14.94,7.16,175.54999999999998
675,59.8,24.99,12.9,4.28,1.72,103.69
643,58.2,31.01,21.45,7.82,3.82,122.30000000000001
335,58.1,52.57,42.55,16.24,7.97,177.43
317,58.1,26.46,14.85,4.84,2.17,106.42
460,56.9,42.07,33.3,11.96,5.81,150.04
271,56.9,12.39,8.9,2.58,1.13,81.89999999999999
290,55.3,28.7,13.9,4.44,1.8,104.14
327,55.2,18.27,8.5,2.88,1.45,86.3
625,53.7,36.05,21.85,8.32,3.66,123.57999999999998
759,52.7,27.79,18.45,7.16,3.29,109.39000000000001
100,52.6,56.63,26.75,9.1,3.93,149.01000000000002
