,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
618,166.4,50.19,23.9,7.02,2.41,249.92000000000002
761,133.2,49.21,20.85,5.28,2.1,210.64
948,101.6,55.93,27.05,7.08,3.03,194.69000000000003
544,125.4,40.32,19.6,5.64,2.18,193.14
866,99.5,50.82,24.9,7.9,3.58,186.70000000000002
69,57.3,63.84,31.5,9.78,3.6,166.01999999999998
652,80.7,48.86,23.6,8.16,3.02,164.34
457,104.7,33.88,16.8,4.44,1.89,161.71
1057,49.0,52.85,34.05,10.64,3.85,150.38999999999996
795,50.5,52.22,33.15,10.08,4.14,150.09
68,97.0,31.64,15.3,3.84,1.63,149.41
1046,69.1,39.97,24.55,8.76,3.65,146.03
727,36.6,49.49,36.35,10.64,4.86,137.94
186,28.9,50.47,36.15,12.38,4.39,132.29
351,74.5,31.15,15.1,5.74,2.28,128.76999999999998
234,73.2,30.94,15.5,4.34,1.93,125.91000000000001
50,65.9,30.52,19.7,6.66,2.78,125.56
48,51.9,36.26,22.65,8.38,3.81,123.0
60,41.1,42.49,25.45,9.3,4.54,122.88000000000001
343,51.0,32.69,25.45,8.9,4.2,122.24000000000001
956,51.4,33.25,22.1,7.2,3.57,117.52
55,54.7,33.11,19.85,6.66,3.04,117.36
838,62.9,26.88,17.7,5.64,2.62,115.74000000000001
906,42.7,33.88,24.95,9.04,4.53,115.10000000000002
711,63.5,28.07,14.0,4.08,1.87,111.52
541,68.9,23.38,11.5,3.3,1.23,108.31
556,70.7,19.74,9.0,2.16,0.71,102.30999999999999
2,17.6,34.86,32.75,12.0,4.74,101.95
251,45.2,26.74,17.15,6.06,2.85,98.0
29,54.2,24.36,12.6,4.24,2.23,97.63
391,48.0,23.66,16.0,6.66,2.89,97.21
873,38.7,27.37,18.85,7.14,3.07,95.13000000000001
199,46.7,28.21,14.15,3.98,1.58,94.62
366,63.2,19.32,7.95,2.66,0.96,94.09
480,37.2,28.91,18.3,5.58,2.2,92.19
631,33.9,27.16,20.15,7.66,3.16,92.03
340,38.8,25.2,18.0,6.46,3.14,91.6
344,44.5,26.6,13.2,4.74,2.1,91.13999999999999
632,50.9,22.19,11.95,4.12,1.74,90.9
681,30.6,29.05,18.8,7.08,3.12,88.65
667,51.8,20.86,10.75,3.66,1.52,88.58999999999999
100,40.9,24.85,14.7,5.6,2.43,88.48
1014,48.2,22.96,11.1,3.52,1.33,87.10999999999999
415,41.3,23.8,13.75,5.16,2.4,86.41
678,41.0,24.85,13.35,4.84,2.35,86.38999999999999
528,45.4,19.46,13.5,4.9,2.62,85.88000000000001
1022,35.4,23.94,16.6,6.8,2.99,85.72999999999999
1080,39.1,23.8,14.65,5.2,2.28,85.03000000000002
921,29.6,29.19,17.3,6.24,2.52,84.85
260,31.2,29.75,15.7,5.38,2.81,84.84
110,33.1,27.72,15.1,5.54,2.44,83.9
401,8.6,25.41,31.3,13.24,5.1,83.64999999999999
532,33.6,24.08,16.85,5.74,2.9,83.17
130,48.9,18.2,10.3,3.08,1.55,82.02999999999999
420,39.4,21.7,13.0,5.36,2.3,81.75999999999999
628,19.9,23.73,22.95,10.02,4.82,81.41999999999999
456,39.9,23.17,11.95,4.2,1.7,80.92
620,35.6,22.54,14.15,5.46,2.89,80.64
291,29.1,24.5,16.45,7.02,3.03,80.1
1074,30.8,23.73,16.3,6.2,2.84,79.87
117,,46.13,21.8,7.88,3.33,79.14
595,44.3,18.48,10.4,4.12,1.74,79.04
138,29.8,27.51,14.35,5.14,2.19,78.99
80,38.1,21.63,11.8,4.8,2.1,78.42999999999999
1091,22.5,25.62,19.3,7.84,2.99,78.25
605,33.9,27.02,13.45,2.88,1.0,78.25
19,39.0,19.88,12.3,4.5,2.08,77.75999999999999
898,40.4,20.16,12.2,3.5,1.36,77.62
807,42.7,19.53,11.0,3.1,1.25,77.58
148,29.3,26.18,14.0,5.34,2.58,77.4
871,48.7,16.24,8.6,2.78,1.01,77.33
150,35.6,24.08,11.7,3.94,1.62,76.94
444,35.8,24.85,10.7,3.82,1.36,76.52999999999999
812,32.7,21.91,14.15,5.02,2.41,76.19
1061,38.0,19.81,12.2,3.7,1.98,75.69000000000001
378,36.3,20.09,12.5,4.08,2.02,74.99
113,31.8,20.44,15.75,4.52,2.3,74.81
289,30.5,22.96,13.1,5.34,2.77,74.67
32,45.7,15.82,8.0,3.42,1.36,74.30000000000001
73,20.9,21.28,20.05,7.8,3.63,73.66
685,20.8,26.95,17.05,6.16,2.61,73.57
270,36.9,20.16,10.85,3.82,1.79,73.52
228,21.2,24.01,18.2,6.84,3.08,73.33
989,28.6,25.69,12.45,4.4,1.95,73.09000000000002
974,26.3,24.64,14.5,5.34,2.3,73.08
822,25.5,22.19,16.2,5.9,3.23,73.02000000000001
449,32.6,18.97,13.35,5.38,2.52,72.82
793,30.4,21.07,14.1,4.62,2.37,72.56
986,48.5,15.47,6.1,1.56,0.87,72.5
346,20.7,25.06,17.1,6.54,2.91,72.31
734,31.8,19.46,13.85,4.56,2.49,72.16
201,27.0,22.61,13.2,6.3,2.86,71.97
182,26.9,21.0,15.7,5.56,2.74,71.89999999999999
335,26.4,25.27,13.75,4.24,2.23,71.89
575,25.7,21.07,15.8,6.18,3.1,71.85
477,26.8,22.4,15.2,4.58,2.5,71.48
14,25.8,20.23,15.65,6.3,3.15,71.13000000000001
96,33.2,22.26,11.05,3.42,0.94,70.87
227,28.7,22.82,13.35,4.04,1.96,70.86999999999999
1024,38.8,17.15,10.05,3.3,1.39,70.69
935,52.9,10.92,4.55,1.1,0.43,69.9
423,26.0,20.72,14.7,5.74,2.63,69.78999999999999
555,30.4,18.9,13.25,4.82,2.12,69.49000000000001
1056,24.6,19.32,15.5,6.5,3.09,69.01
527,28.7,20.23,12.7,4.78,2.01,68.42
694,32.7,16.24,13.0,4.52,1.85,68.30999999999999
1003,30.5,17.15,13.75,4.72,2.09,68.21000000000001
484,30.8,19.53,12.15,3.82,1.85,68.14999999999999
367,34.1,16.31,11.6,4.04,2.08,68.13
277,27.8,17.92,13.9,5.44,2.88,67.94
86,24.7,22.33,13.7,4.7,2.34,67.77000000000001
562,33.1,18.2,10.5,3.98,1.91,67.69
388,26.5,18.83,14.05,5.42,2.73,67.53
645,31.6,18.62,11.15,4.36,1.76,67.49000000000001
855,35.9,19.67,8.4,2.54,0.89,67.4
306,25.5,19.32,14.85,5.2,2.41,67.28
811,35.8,16.73,9.35,3.54,1.56,66.98
794,38.9,15.54,8.0,2.68,1.06,66.18
419,18.4,19.53,17.0,6.88,3.42,65.23
1048,26.7,17.36,12.7,5.4,2.77,64.93
593,22.7,18.97,13.8,5.88,3.31,64.66
1085,15.1,18.27,18.25,8.68,4.32,64.62
1009,23.0,19.04,13.95,5.46,2.9,64.35
76,30.4,16.45,11.65,3.98,1.84,64.32
841,16.3,21.77,16.25,6.32,2.84,63.480000000000004
830,35.8,14.56,8.9,2.94,1.23,63.42999999999999
396,32.0,14.42,10.8,4.24,1.93,63.39
862,32.5,16.38,9.35,3.42,1.65,63.3
827,27.6,18.2,11.15,4.02,2.03,63.0
377,22.7,17.5,14.65,5.72,2.38,62.95
160,33.0,14.7,9.5,3.44,1.43,62.07
988,33.5,14.63,8.85,3.56,1.43,61.970000000000006
1042,30.4,15.75,10.25,3.66,1.7,61.760000000000005
525,31.1,17.15,8.5,3.64,1.36,61.75
566,13.5,17.64,19.5,7.02,3.44,61.099999999999994
689,36.5,11.97,8.15,2.74,1.23,60.589999999999996
265,22.8,20.72,12.05,3.3,1.39,60.25999999999999
966,23.5,15.89,13.15,5.2,2.37,60.11
115,25.4,16.87,10.85,4.56,2.14,59.82
661,12.8,15.33,17.8,9.26,4.5,59.690000000000005
567,16.0,16.94,16.4,6.56,3.61,59.51
878,27.6,16.73,9.45,3.92,1.63,59.330000000000005
257,25.2,17.08,10.9,3.86,1.87,58.91
833,36.5,13.02,6.15,2.32,0.85,58.839999999999996
616,26.8,15.4,10.6,3.8,2.18,58.78
571,22.1,16.87,11.8,5.14,2.68,58.589999999999996
971,33.6,14.28,7.55,2.24,0.85,58.52
1,29.6,14.7,8.85,3.18,1.48,57.809999999999995
559,13.5,19.25,15.75,6.14,3.04,57.68
861,29.3,14.91,8.8,3.14,1.27,57.42000000000001
325,13.7,18.55,15.3,6.64,2.78,56.97
825,21.6,16.38,12.1,4.66,2.21,56.95000000000001
922,37.7,11.76,5.1,1.54,0.59,56.690000000000005
769,30.2,15.19,7.55,2.54,1.05,56.529999999999994
369,25.7,16.1,9.4,3.5,1.61,56.309999999999995
246,22.1,13.93,13.5,4.4,2.28,56.21
733,25.3,14.63,9.65,4.38,2.15,56.11
520,21.1,15.05,12.85,4.68,2.37,56.050000000000004
151,24.3,14.14,10.9,4.42,2.19,55.949999999999996
770,30.5,12.53,8.6,2.92,1.27,55.82000000000001
119,24.0,14.63,10.65,4.3,1.97,55.55
65,31.2,13.58,7.2,2.18,0.97,55.13
118,31.9,12.32,6.8,2.24,1.16,54.419999999999995
621,15.2,18.13,12.85,5.28,2.43,53.89
481,23.2,15.47,9.75,3.68,1.68,53.78
805,21.2,13.93,12.0,4.2,2.41,53.739999999999995
329,20.9,14.7,10.7,4.92,2.12,53.339999999999996
39,31.1,12.46,6.5,2.22,1.05,53.33
398,33.5,9.73,6.85,1.92,0.82,52.82000000000001
412,24.5,15.12,8.95,2.9,1.21,52.67999999999999
229,20.9,16.1,10.3,3.52,1.45,52.27
41,17.1,16.45,11.65,4.22,2.55,51.96999999999999
230,16.6,15.54,11.5,5.5,2.58,51.72
426,17.8,16.31,10.55,4.78,1.95,51.39
954,10.7,15.54,14.45,6.8,3.58,51.06999999999999
35,28.5,12.53,6.8,2.18,0.94,50.949999999999996
534,19.3,13.93,10.7,4.22,2.24,50.39000000000001
453,16.9,15.26,11.3,4.6,2.21,50.269999999999996
893,25.9,11.76,7.85,3.22,1.33,50.059999999999995
301,16.2,16.38,11.7,3.5,1.83,49.61
640,20.4,13.37,10.0,3.68,2.0,49.449999999999996
626,28.8,10.71,6.3,2.36,0.9,49.07
