,0,1,2,3,4
794,19631.0,4279.0,2238.0,1474.0,1219.0
838,2032.0,1829.0,1151.0,797.0,669.0
608,1812.0,1673.0,813.0,576.0,538.0
668,1259.0,1889.0,2032.0,2021.0,2155.0
141,1044.0,963.0,981.0,809.0,692.0
513,1031.0,883.0,727.0,560.0,453.0
618,960.0,1016.0,923.0,886.0,890.0
111,940.0,787.0,488.0,483.0,412.0
623,929.0,1592.0,1687.0,1690.0,1684.0
150,910.0,955.0,645.0,482.0,399.0
620,869.0,821.0,724.0,667.0,620.0
363,857.0,686.0,413.0,315.0,276.0
1080,664.0,889.0,714.0,642.0,573.0
62,644.0,2420.0,3201.0,3111.0,2761.0
291,588.0,643.0,484.0,436.0,357.0
426,496.0,745.0,723.0,661.0,631.0
851,485.0,394.0,321.0,282.0,254.0
388,444.0,528.0,524.0,544.0,489.0
505,442.0,245.0,212.0,214.0,177.0
1044,405.0,347.0,285.0,289.0,255.0
351,371.0,315.0,257.0,183.0,180.0
167,347.0,370.0,329.0,343.0,333.0
193,330.0,511.0,526.0,646.0,554.0
520,319.0,858.0,756.0,697.0,723.0
456,301.0,519.0,437.0,370.0,318.0
1022,297.0,371.0,304.0,334.0,326.0
815,287.0,1008.0,1101.0,1098.0,1009.0
377,275.0,1133.0,976.0,939.0,898.0
1,274.0,274.0,217.0,210.0,166.0
95,273.0,257.0,214.0,214.0,202.0
277,271.0,296.0,309.0,324.0,316.0
415,269.0,298.0,246.0,208.0,193.0
709,259.0,260.0,268.0,244.0,254.0
230,250.0,518.0,522.0,597.0,623.0
144,240.0,372.0,492.0,494.0,493.0
87,237.0,195.0,185.0,200.0,180.0
60,236.0,316.0,333.0,317.0,288.0
821,229.0,210.0,183.0,147.0,153.0
208,218.0,232.0,195.0,202.0,216.0
775,210.0,667.0,536.0,465.0,392.0
703,195.0,321.0,335.0,358.0,398.0
563,190.0,163.0,130.0,123.0,108.0
318,187.0,554.0,760.0,1021.0,1036.0
444,184.0,223.0,151.0,104.0,105.0
64,184.0,1886.0,2057.0,2113.0,2125.0
109,182.0,84.0,87.0,47.0,62.0
48,180.0,466.0,448.0,434.0,419.0
149,176.0,126.0,68.0,66.0,73.0
1046,174.0,487.0,437.0,375.0,352.0
624,166.0,109.0,95.0,78.0,90.0
735,165.0,134.0,105.0,106.0,76.0
79,164.0,295.0,373.0,442.0,529.0
484,155.0,264.0,275.0,223.0,199.0
586,152.0,122.0,90.0,78.0,112.0
956,150.0,251.0,197.0,189.0,185.0
1009,149.0,340.0,476.0,589.0,701.0
1051,147.0,157.0,177.0,171.0,168.0
41,134.0,394.0,475.0,517.0,583.0
321,126.0,112.0,79.0,68.0,67.0
237,124.0,170.0,182.0,198.0,230.0
622,123.0,208.0,197.0,219.0,267.0
201,120.0,211.0,273.0,285.0,259.0
552,116.0,201.0,225.0,221.0,224.0
25,112.0,142.0,164.0,154.0,169.0
585,112.0,94.0,111.0,99.0,92.0
782,106.0,188.0,103.0,79.0,69.0
152,100.0,114.0,111.0,89.0,105.0
812,95.0,159.0,176.0,180.0,215.0
100,95.0,116.0,121.0,127.0,127.0
