,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
680,360.4,26.6,8.6,1.72,0.5,397.82000000000005
552,234.0,70.98,37.45,12.02,5.1,359.55
111,184.8,99.19,57.05,19.72,9.25,370.01
468,181.4,117.11,70.05,26.32,11.97,406.85
151,160.6,49.7,25.6,8.42,3.56,247.88
35,140.3,80.15,39.6,12.52,5.24,277.81
307,134.0,57.75,35.55,10.9,5.09,243.29000000000002
440,129.5,61.53,34.2,12.16,5.2,242.59
759,122.7,55.93,34.2,11.2,5.0,229.02999999999997
394,122.2,82.18,51.55,18.24,8.94,283.11
163,120.9,41.65,20.75,6.32,2.99,192.61
628,118.3,61.11,39.95,14.54,5.86,239.76000000000002
112,117.4,64.26,33.6,11.2,4.93,231.39000000000001
663,113.2,58.45,43.1,14.4,6.41,235.56
153,109.4,58.73,35.9,13.24,6.03,223.3
500,109.0,46.62,28.55,10.82,4.81,199.8
104,108.2,66.99,40.25,12.94,5.83,234.21
454,106.4,53.41,35.8,13.06,5.76,214.43
150,104.1,56.28,37.8,13.68,6.36,218.22000000000003
23,100.2,57.89,20.8,5.84,2.22,186.95000000000002
487,95.9,77.0,55.95,19.74,9.63,258.22
580,94.7,54.74,31.9,10.5,4.49,196.33
20,88.3,32.83,16.15,4.68,2.25,144.21
31,87.0,83.79,68.85,28.14,14.71,282.49
238,85.9,76.65,50.35,18.08,8.53,239.51000000000002
665,85.0,48.16,29.55,9.28,4.41,176.4
240,82.5,53.76,35.7,13.3,6.73,191.98999999999998
146,78.2,38.57,21.05,6.66,2.73,147.21
499,75.4,71.05,53.15,20.96,10.44,231.0
675,74.9,26.32,11.9,3.76,1.56,118.44000000000001
445,74.9,49.84,33.0,12.86,5.08,175.68000000000004
478,70.1,72.24,57.45,23.62,11.64,235.04999999999995
166,68.8,54.39,32.45,10.16,4.67,170.46999999999997
94,68.1,23.24,11.8,3.66,1.68,108.47999999999999
572,67.2,39.34,23.2,7.54,3.41,140.69
194,67.2,40.39,24.35,8.58,3.72,144.24
195,67.2,23.52,11.75,4.26,1.47,108.2
217,66.6,49.63,33.8,12.68,6.51,169.21999999999997
121,66.1,44.73,25.7,8.42,3.54,148.48999999999995
729,65.7,24.85,15.65,5.08,2.1,113.38000000000001
100,65.4,69.79,28.95,9.38,3.98,177.49999999999997
84,64.4,53.2,35.6,14.36,6.71,174.27
113,64.0,76.86,24.95,6.12,2.23,174.16
682,64.0,46.62,31.55,12.36,6.44,160.97000000000003
459,62.8,30.1,19.8,6.18,2.97,121.85
190,62.5,57.19,45.15,17.88,8.51,191.23
327,61.5,21.91,11.1,3.38,1.53,99.41999999999999
433,61.3,45.08,35.7,15.7,7.53,165.30999999999997
299,60.6,35.21,19.45,7.38,3.35,125.99
365,59.2,24.64,19.0,5.5,2.3,110.64
479,58.8,38.5,30.2,10.48,5.32,143.29999999999998
157,58.4,15.47,8.2,2.84,1.22,86.13000000000001
345,56.8,27.58,17.75,5.78,2.79,110.7
503,56.8,27.65,17.2,6.02,3.1,110.76999999999998
290,56.5,27.37,14.8,4.84,2.0,105.51
109,56.3,49.28,35.7,13.46,6.69,161.43
385,56.0,43.89,36.45,13.28,6.0,155.62
687,55.2,27.37,17.05,6.2,2.89,108.71000000000001
329,54.9,23.1,14.45,4.96,2.13,99.53999999999999
460,53.3,36.47,25.0,10.74,5.2,130.70999999999998
244,52.7,37.59,25.75,10.96,4.72,131.72
306,52.4,27.51,17.45,7.14,3.14,107.64
335,51.5,47.11,30.6,13.36,5.65,148.22
362,51.2,13.37,6.9,2.04,0.75,74.26000000000002
43,49.7,42.84,34.65,14.64,7.39,149.21999999999997
643,49.4,26.18,19.2,7.28,3.67,105.73
274,48.9,13.16,7.1,2.58,0.94,72.67999999999999
670,47.0,46.34,35.4,15.42,7.7,151.85999999999999
97,46.9,42.14,31.3,11.96,5.61,137.91
693,46.7,25.55,16.0,6.7,2.95,97.9
107,45.8,45.29,33.35,13.52,6.84,144.8
152,45.7,32.97,25.5,9.92,4.78,118.87
547,45.3,26.04,14.95,6.12,2.41,94.82000000000001
758,45.2,41.16,28.2,10.24,5.61,130.41
40,44.8,37.24,31.15,13.4,7.08,133.67000000000002
760,44.3,41.72,31.15,12.74,5.82,135.73
34,44.2,18.55,11.5,3.34,1.4,78.99000000000001
518,43.5,31.29,20.85,7.88,4.29,107.80999999999999
462,43.5,17.43,9.5,3.0,1.24,74.67
551,42.9,32.69,19.9,7.34,3.18,106.01000000000002
271,42.4,13.65,6.35,2.14,0.94,65.47999999999999
416,42.2,37.8,30.4,12.2,6.27,128.87
223,41.8,22.05,16.2,5.52,2.39,87.96
230,41.5,38.22,28.75,12.24,5.28,125.99
625,41.2,24.36,16.35,6.16,3.05,91.11999999999999
371,40.0,25.41,14.7,5.38,2.62,88.11
746,39.2,32.27,21.45,8.62,3.92,105.46000000000001
616,39.1,34.44,26.75,9.62,4.16,114.07
689,39.0,27.93,21.0,8.04,4.07,100.03999999999999
263,38.9,28.49,23.3,9.44,5.25,105.38
417,38.8,23.17,13.5,5.16,2.25,82.88
704,38.4,50.82,47.85,20.5,10.82,168.39
727,37.3,27.65,18.9,7.02,3.03,93.89999999999999
225,35.6,35.98,21.4,7.44,3.1,103.51999999999998
210,35.6,34.09,26.3,12.14,6.18,114.31
343,34.6,22.33,16.55,7.42,3.31,84.21000000000001
637,34.4,20.65,11.65,4.3,1.83,72.83
173,34.1,27.79,25.05,10.2,5.2,102.34
623,33.3,16.87,29.85,8.16,3.0,91.18
731,33.2,15.33,9.4,3.62,1.86,63.41
305,32.7,18.62,12.8,4.52,1.94,70.58
96,32.4,13.58,8.9,3.12,1.31,59.309999999999995
82,32.3,13.02,7.1,2.42,0.88,55.72
45,32.0,15.68,9.75,3.02,1.67,62.120000000000005
377,32.0,12.39,8.55,3.36,1.69,57.989999999999995
52,31.0,26.11,21.8,7.66,3.79,90.36
585,30.7,17.29,13.05,5.08,2.56,68.67999999999999
319,30.6,15.75,12.2,3.98,1.91,64.44
359,29.9,15.4,9.7,3.4,1.67,60.07
309,29.8,16.52,10.1,4.02,1.74,62.18
