,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
183,115.12,105.252,53.24,18.872,7.774,300.25800000000004
166,148.94,78.302,42.63,14.004,5.82,289.696
84,103.98,78.512,53.83,20.716,9.844,266.882
547,131.36,65.856,41.52,13.984,6.34,259.06
655,96.32,61.082,43.19,15.908,7.44,223.93999999999997
759,114.42,50.624,32.59,10.988,5.044,213.66600000000003
377,104.78,43.806,27.42,9.188,4.05,189.24400000000003
623,88.0,38.108,38.78,11.144,4.71,180.74200000000002
82,118.32,34.622,19.04,5.764,2.632,180.37800000000001
438,83.08,46.704,28.38,10.636,4.878,173.678
152,66.24,46.452,37.05,14.172,6.618,170.53199999999998
511,79.48,41.51,26.01,10.052,4.518,161.57
163,94.14,34.272,19.97,6.444,2.886,157.712
121,66.06,48.146,28.09,10.32,4.476,157.09199999999998
478,45.02,46.284,38.92,16.928,8.884,156.036
460,65.56,40.67,31.28,12.036,5.538,155.084
23,78.9,48.818,19.05,5.268,2.34,154.376
77,45.16,47.32,35.79,15.076,7.208,150.55399999999997
772,36.78,45.5,41.27,17.648,8.926,150.124
230,50.22,44.45,33.76,13.9,6.898,149.228
687,79.8,34.748,22.64,8.24,3.638,149.066
171,73.9,39.746,22.9,8.432,3.9,148.87800000000001
468,61.56,40.614,27.33,10.24,4.988,144.73200000000003
307,61.14,45.668,24.55,8.424,3.7,143.482
29,59.9,39.634,26.81,10.9,5.218,142.462
394,62.9,39.088,26.65,9.26,4.338,142.236
416,45.14,42.406,32.78,14.344,7.076,141.74599999999998
225,53.82,45.584,27.9,9.404,4.348,141.056
89,43.22,44.226,33.16,13.532,6.59,140.728
113,52.5,59.22,19.71,5.932,2.352,139.714
146,78.34,33.46,18.2,5.708,2.398,138.106
72,53.18,38.808,28.55,10.988,5.428,136.954
338,37.32,39.452,34.94,15.884,8.114,135.70999999999998
648,68.46,33.964,21.89,7.484,3.534,135.332
719,72.74,30.534,17.82,5.884,2.61,129.588
194,69.36,32.858,18.56,5.968,2.5,129.24599999999998
727,51.62,38.444,24.97,9.388,4.51,128.932
19,54.14,39.802,22.58,8.044,3.466,128.032
459,72.22,28.168,16.99,5.44,2.292,125.11
139,31.8,40.614,32.11,12.876,6.538,123.938
317,73.44,26.936,15.27,5.364,2.302,123.31200000000001
