,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,5236.52,574.49,188.94,48.58,18.318,6066.848000000001
668,301.64,468.958,359.62,143.264,74.25,1347.7320000000002
62,73.18,543.2280000000002,477.95,162.596,66.422,1323.376
608,482.38,492.142,123.33,40.508,17.458,1155.818
235,,51.226000000000006,388.02,191.18,81.298,711.7239999999998
620,221.88,251.146,123.3,38.712,16.535999999999998,651.5740000000002
141,256.24,189.56,134.12,48.496,20.964,649.38
623,75.26,224.756,171.24,67.936,35.06,574.252
64,3.76,250.152,179.55,91.032,49.752,574.246
150,166.7,216.958,96.69,25.804,11.608,517.76
851,225.34,163.21200000000005,80.51,26.404,12.05,507.516
709,198.26,137.80200000000002,92.7,34.284,16.352,479.398
167,184.9,138.502,95.22,36.3,17.564,472.486
513,175.56,152.908,85.44,28.436,11.976,454.32
928,62.94,104.216,107.24,47.392,25.132,346.92
95,138.38,102.606,67.89,23.156,11.39,343.422
377,14.24,158.998,102.94,36.14,18.612,330.93
87,123.68,82.90799999999999,56.43,20.832,9.672,293.522
636,,129.43,98.93,38.088,18.15,284.598
1044,94.92,79.57600000000002,51.81,17.812,8.292,252.41
821,99.92,72.562,45.1,15.844,7.386,240.812
25,67.76,79.646,51.98,19.516,9.072,227.974
363,84.86,81.494,33.63,10.376,4.546,214.906
237,63.56,62.74800000000001,52.94,23.116,11.88,214.24400000000003
111,72.14,78.932,36.09,14.912,7.734,209.808
291,54.42,69.188,46.04,14.996,7.05,191.694
563,86.46,51.81399999999999,31.28,11.344,5.452000000000001,186.35
520,12.76,79.702,53.0,21.856,12.304,179.622
775,24.04,67.074,58.89,20.436,8.642000000000001,179.082
456,30.6,59.15,57.07,17.035999999999998,6.558,170.41400000000004
505,85.02,39.312,26.51,10.364,4.872,166.078
109,91.94,41.692,21.65,7.167999999999998,3.398,165.84799999999996
426,23.94,70.28,44.9,16.816,8.437999999999999,164.37400000000005
838,35.78,68.194,39.05,12.755999999999998,5.65,161.43
1,50.04,56.532,31.41,10.148,5.0280000000000005,153.158
726,73.2,40.418,21.46,7.576,3.418,146.072
624,73.44,37.912,22.18,7.68,3.594,144.806
765,75.76,41.02,17.35,5.0680000000000005,2.392,141.59
193,20.7,42.98,39.22,20.52,9.816,133.236
152,49.68,39.27,28.69,10.356,4.978,132.974
697,19.14,34.958,40.23,22.46,14.094,130.882
79,18.7,33.572,41.34,21.444000000000006,13.095999999999998,128.15200000000002
90,11.92,31.038,42.03,25.432,16.32,126.74
973,52.32,38.934,22.69,8.192,4.1,126.236
585,53.3,36.358,23.74,8.62,4.14,126.158
230,11.46,48.58,35.58,16.98,11.218,123.818
318,4.0,29.876,40.96,21.596,12.16,108.592
1009,7.26,26.894,38.68,21.928,13.824000000000002,108.586
388,19.22,37.086,30.88,12.644,6.254,106.084
815,2.22,35.994,39.21,18.736,9.662,105.822
854,11.2,25.802,35.34,20.3,12.924,105.566
208,28.68,30.926,22.42,9.824,5.218,97.068
351,28.9,43.176,16.67,5.3,2.59,96.636
1075,5.9,38.402,30.24,12.424,6.238,93.204
759,21.0,28.518,25.3,10.632,5.586,91.036
356,20.18,27.776,24.85,10.792,5.747999999999998,89.346
703,14.74,27.776,25.73,11.624,6.848,86.71799999999998
586,29.6,24.794,15.24,5.428,2.652,77.714
41,3.2,26.096,23.73,12.432,8.9,74.358
576,29.36,22.204,12.63,4.0360000000000005,1.76,69.99
60,16.92,20.916,15.68,7.144,3.98,64.64
459,1.42,12.46,23.88,14.976,9.85,62.58600000000001
1051,16.94,17.136,15.35,6.496,3.522,59.444
10,7.08,15.218,17.9,10.755999999999998,7.0379999999999985,57.992
149,24.12,18.48,10.1,3.188,1.47,57.358
48,3.0,24.724,17.1,7.768,4.582,57.174
253,16.38,17.192,12.29,5.096,2.634,53.592
614,15.1,22.232,10.18,2.708,1.06,51.28
810,18.84,16.87,9.62,3.2880000000000003,1.45,50.06800000000001
782,8.68,28.084,8.88,2.644,1.274,49.562
321,20.22,14.854,8.52,3.444,1.59,48.628
144,4.34,13.818,16.98,8.096,4.466,47.7
1046,2.32,20.384,14.04,6.528,3.812,47.084
829,11.16,16.45,12.41,4.428,1.96,46.408
756,8.08,12.6,14.25,6.94,4.232,46.102
735,17.4,16.156,8.3,2.8080000000000003,1.398,46.062
415,9.62,14.868,13.5,4.96,2.336,45.284
327,0.44,9.604,17.71,8.772,4.71,41.236
1019,6.36,13.146,12.82,5.1560000000000015,2.382,39.864
277,8.04,10.486,10.74,4.992,2.72,36.978
416,13.16,12.866,7.04,2.492,1.162,36.72
1080,4.78,15.442,10.06,3.912,2.236,36.43
612,2.2,11.438,12.79,6.228,3.62,36.276
956,8.52,11.214,9.44,3.96,2.182,35.316
1004,6.64,9.352,10.38,5.436,3.168,34.976
1002,5.84,8.693999999999999,10.66,5.652,3.624,34.47
92,10.8,8.693999999999999,6.91,2.664,1.348,30.416
201,3.08,10.682,9.58,4.056,2.106,29.504
444,5.7,14.574000000000002,5.92,2.18,1.06,29.434
635,10.98,8.932,5.46,2.164,0.8859999999999999,28.422
484,2.74,9.296,9.22,3.54,2.07,26.866
130,4.1,10.36,7.09,2.18,1.272,25.002
139,5.88,7.657999999999999,6.51,3.008,1.754,24.81
932,9.0,7.21,4.58,1.6880000000000002,0.778,23.256
693,,6.188,8.53,4.76,3.674,23.152
622,3.8,6.468,6.48,3.652,2.404,22.804
430,0.36,5.222,7.0,5.42,4.454,22.456
176,8.0,6.524,4.56,1.62,0.648,21.352
836,2.38,4.774,6.33,3.936,2.678,20.098
1040,1.88,4.62,6.31,4.228,2.912,19.95
100,3.96,6.9860000000000015,5.2,2.084,1.084,19.314
49,7.24,5.726,3.6,1.38,0.63,18.576
552,2.18,5.2639999999999985,5.89,3.224,1.6880000000000002,18.246
123,0.86,3.794,6.23,3.816,2.556,17.256
822,1.1,5.908,4.61,3.132,2.3040000000000003,17.054000000000002
717,0.6,2.884,5.49,3.408,2.502,14.884
921,2.02,4.088,4.87,2.352,1.132,14.462
923,1.8,3.682,4.57,2.708,1.642,14.402
555,0.76,4.872,4.58,2.196,1.348,13.755999999999998
689,4.84,4.55,2.78,0.956,0.434,13.56
1017,,5.6,4.66,1.824,0.81,12.894
12,0.28,5.936,3.91,1.472,0.6920000000000001,12.29
159,0.32,1.12,3.31,3.536,3.142,11.428
618,1.98,2.492,3.49,1.824,1.138,10.924
912,0.44,4.312,3.72,1.396,0.506,10.374
1032,3.58,2.898,2.29,1.0,0.588,10.356
718,3.08,3.29,2.21,0.872,0.334,9.786
1022,1.36,3.346,2.56,1.536,0.922,9.724
707,0.04,2.464,3.4,2.132,1.414,9.45
993,3.82,2.8560000000000003,1.6,0.612,0.272,9.16
704,0.04,2.072,3.44,1.936,1.134,8.622
897,2.12,2.296,2.03,1.164,0.626,8.236
1034,1.54,2.436,2.25,1.0759999999999998,0.472,7.774
1008,,0.602,2.71,2.492,1.908,7.7120000000000015
423,0.98,2.548,2.31,1.24,0.632,7.71
769,0.14,2.758,3.04,1.092,0.5720000000000001,7.602
715,0.14,1.4,2.83,1.736,1.392,7.497999999999998
421,2.52,2.128,1.62,0.596,0.376,7.24
547,0.46,1.218,2.0,1.632,1.3019999999999998,6.612
283,1.46,3.164,1.17,0.3,0.114,6.207999999999998
346,0.48,1.75,2.05,0.984,0.654,5.917999999999998
685,0.34,1.624,2.03,1.008,0.68,5.682
994,0.56,1.806,1.85,0.7120000000000001,0.34,5.268
372,2.36,1.5119999999999998,0.75,0.16399999999999998,0.084,4.87
761,,1.232,1.55,1.18,0.83,4.792
734,0.4,1.526,1.3,0.8320000000000001,0.494,4.552
805,0.42,1.218,1.2,0.92,0.636,4.394
799,1.02,1.3159999999999998,1.08,0.528,0.27,4.214
175,,0.28,1.21,1.036,0.964,3.49
770,0.32,1.4280000000000002,1.01,0.384,0.25,3.392
529,0.4,0.994,0.99,0.58,0.332,3.2960000000000003
94,0.22,0.7979999999999999,0.99,0.74,0.546,3.294
80,0.1,1.4980000000000002,1.02,0.404,0.21600000000000005,3.238
954,0.16,0.7140000000000001,0.87,0.7240000000000001,0.634,3.102
995,0.4,0.616,0.96,0.552,0.44,2.968
449,0.14,0.742,0.99,0.588,0.38,2.84
436,0.16,0.336,0.82,0.7240000000000001,0.7879999999999999,2.8280000000000003
569,0.08,0.588,0.9,0.6,0.468,2.636
1056,0.2,0.56,0.97,0.4920000000000001,0.342,2.564
740,,0.266,0.78,0.812,0.6679999999999999,2.526
983,1.1,0.7140000000000001,0.39,0.14400000000000002,0.044,2.392
354,0.54,0.77,0.7,0.236,0.136,2.382
549,0.02,0.448,1.41,0.34,0.16,2.378
643,0.54,0.6579999999999999,0.64,0.3720000000000001,0.162,2.372
777,0.02,0.532,0.85,0.56,0.35,2.312
650,0.2,0.6579999999999999,0.69,0.42,0.316,2.2840000000000003
999,0.94,0.7,0.39,0.16,0.08,2.27
538,0.54,0.882,0.42,0.188,0.138,2.168
453,0.18,0.7140000000000001,0.63,0.3720000000000001,0.236,2.132
1059,0.06,0.616,0.72,0.456,0.26,2.112
477,0.04,0.728,0.69,0.368,0.18,2.006
843,0.88,0.602,0.3,0.14,0.06,1.982
656,0.04,0.42,0.59,0.4320000000000001,0.384,1.866
21,,0.266,0.66,0.476,0.3720000000000001,1.774
6,0.2,0.224,0.39,0.392,0.474,1.68
678,0.18,0.462,0.44,0.32,0.206,1.608
893,0.36,0.448,0.46,0.156,0.124,1.548
798,1.02,0.182,0.16,0.032,0.02,1.414
812,0.1,0.434,0.34,0.312,0.192,1.378
767,0.76,0.322,0.19,0.056,0.024,1.352
751,,0.378,0.63,0.168,0.094,1.27
716,0.16,0.294,0.4,0.212,0.146,1.212
834,0.02,0.084,0.32,0.3720000000000001,0.404,1.2
424,,0.378,0.47,0.21600000000000005,0.124,1.188
646,0.1,0.336,0.41,0.16,0.146,1.152
420,0.14,0.322,0.26,0.18,0.12,1.022
880,,0.21,0.32,0.196,0.162,0.888
528,0.04,0.308,0.17,0.184,0.168,0.87
950,0.08,0.266,0.27,0.124,0.12,0.86
284,0.2,0.35,0.2,0.07200000000000001,0.028,0.85
828,0.2,0.182,0.26,0.128,0.056,0.826
437,0.1,0.308,0.25,0.092,0.05,0.8
575,0.08,0.224,0.22,0.16,0.098,0.782
723,0.18,0.168,0.22,0.132,0.078,0.778
13,0.2,0.154,0.17,0.132,0.112,0.768
438,0.1,0.14,0.24,0.156,0.118,0.754
1045,0.02,0.112,0.29,0.17600000000000002,0.126,0.7240000000000001
65,0.02,0.35,0.15,0.096,0.078,0.6940000000000001
813,,,0.19,0.264,0.238,0.6920000000000001
414,0.26,0.21,0.14,0.048,0.018000000000000002,0.6759999999999999
657,0.26,0.14,0.14,0.08800000000000001,0.046,0.674
397,0.06,0.14,0.25,0.116,0.102,0.6679999999999999
28,,0.14,0.16,0.156,0.196,0.652
340,0.06,0.154,0.21,0.136,0.086,0.6459999999999999
1010,0.3,0.182,0.09,0.024,0.014,0.61
447,0.02,0.056,0.16,0.18,0.18600000000000005,0.602
467,,0.14,0.22,0.152,0.08800000000000001,0.6
978,,,0.26,0.252,0.084,0.596
256,0.1,0.168,0.14,0.1,0.08,0.588
306,0.06,0.21,0.15,0.092,0.06,0.5720000000000001
719,0.1,0.112,0.16,0.116,0.078,0.5660000000000001
1050,0.14,0.224,0.07,0.048,0.044,0.526
112,0.02,0.084,0.19,0.104,0.112,0.51
567,,0.014,0.17,0.152,0.098,0.434
304,0.24,0.084,0.07,0.032,0.008,0.434
498,0.28,0.084,0.01,0.028,0.004,0.406
541,0.1,0.056,0.18,0.032,0.038,0.406
24,,0.14,0.11,0.068,0.066,0.384
300,0.02,0.042,0.07,0.116,0.136,0.384
51,,0.168,0.07,0.068,0.032,0.338
570,,0.07,0.13,0.06,0.05,0.31
