,0,1,2,3,4
794,3027.6,510.58,199.0,53.76,22.74
111,495.8,213.36,89.9,30.12,13.94
608,409.4,244.58,83.9,24.68,11.26
150,360.4,213.78,93.1,26.88,10.94
668,352.4,378.28,294.3,112.72,58.38
756,286.0,223.16,145.3,56.76,26.5
62,212.4,440.86,404.5,146.12,60.38
141,190.8,156.24,100.4,36.12,15.22
193,190.0,147.7,94.3,35.2,15.84
623,164.4,198.66,146.5,58.84,28.06
513,155.2,88.06,61.8,20.92,9.34
586,134.2,66.08,38.4,11.32,5.76
620,132.4,88.06,57.5,20.08,8.78
95,119.6,73.92,42.3,17.32,7.86
456,119.2,142.1,71.0,20.32,8.46
709,112.6,84.42,58.1,24.32,10.9
291,108.6,81.34,54.3,17.48,7.98
351,101.6,63.28,29.5,9.56,4.06
505,96.4,46.06,28.0,10.4,4.64
87,90.0,48.16,35.4,12.16,6.34
821,89.2,48.58,33.6,12.44,5.08
624,81.6,31.64,17.8,6.32,2.42
167,80.0,62.86,41.7,16.44,9.3
1074,74.6,57.96,31.6,9.32,3.24
983,74.2,17.5,9.7,2.52,1.36
563,73.8,37.38,23.0,7.12,3.84
49,72.2,36.54,19.0,5.84,2.26
60,72.0,71.82,45.3,16.16,7.42
363,70.8,37.66,19.4,5.56,2.7
237,70.2,54.6,44.7,18.56,10.56
388,70.2,55.44,41.4,15.56,7.02
851,68.6,45.36,26.4,9.2,4.82
426,65.2,64.96,39.8,14.96,7.5
1080,64.8,64.12,36.3,12.84,5.76
444,63.2,48.02,20.8,7.24,3.12
25,56.4,42.7,32.1,10.6,4.96
703,55.2,50.26,38.3,16.76,7.92
928,52.4,89.46,69.1,30.88,16.26
79,50.6,70.7,65.4,30.6,17.7
48,50.6,64.82,42.5,15.36,8.18
520,50.2,86.1,56.5,21.16,10.9
956,49.8,51.24,32.7,13.52,6.02
973,49.0,26.18,14.3,5.36,2.54
152,48.8,35.14,25.2,10.2,4.56
356,47.0,51.38,39.4,15.52,7.58
415,42.8,37.38,23.7,8.28,3.5
208,42.4,31.64,24.2,10.92,5.7
1,41.6,29.54,17.5,6.64,2.72
64,41.4,215.18,164.3,72.44,40.24
585,39.4,26.18,16.9,6.08,2.8
100,38.0,26.46,18.7,6.4,2.42
144,37.8,42.28,35.9,15.36,7.62
1046,37.8,60.9,35.4,12.44,6.38
618,37.6,36.82,30.8,12.12,7.08
735,37.4,19.74,10.3,3.44,2.14
815,36.6,73.5,59.5,25.08,12.32
109,34.2,13.86,7.0,2.12,1.04
635,33.8,17.92,12.1,4.04,1.84
689,33.8,15.54,7.5,3.28,1.48
759,33.6,46.34,40.3,15.16,7.94
253,33.0,24.5,15.7,7.08,3.76
622,31.4,33.04,28.9,12.08,6.86
838,30.4,32.62,18.0,6.48,3.22
810,29.4,20.44,9.4,3.2,1.44
921,28.8,32.2,20.8,8.32,2.96
230,28.4,32.48,32.1,14.56,9.04
765,24.4,12.88,4.7,1.36,0.76
149,23.6,14.14,5.1,2.16,0.9
321,23.0,10.08,8.1,2.68,1.24
484,21.8,28.56,20.7,7.24,4.12
782,21.2,17.78,7.7,2.72,1.04
1022,21.0,23.38,16.2,7.24,3.14
576,20.6,17.08,7.4,2.76,1.28
1044,20.4,13.3,9.9,3.88,1.7
176,20.4,13.44,7.4,2.56,1.08
726,19.2,11.06,4.7,1.8,0.86
130,17.8,13.44,9.2,2.88,1.6
