,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
285,924.6,525.28,251.9,83.2,31.86,1816.8400000000001
719,910.2,318.5,131.6,34.0,11.74,1406.04
680,513.0,61.46,22.6,5.2,1.4,603.6600000000001
417,511.2,69.3,26.1,5.52,1.8,613.92
225,141.0,91.42,54.0,17.44,8.1,311.96000000000004
687,119.8,62.44,41.0,13.32,6.6,243.16
18,113.0,33.46,21.8,6.92,2.58,177.76000000000002
34,106.6,49.7,26.6,9.08,4.6,196.58
151,104.2,35.7,20.8,6.68,2.5,169.88000000000002
163,101.6,42.42,24.0,6.76,2.96,177.73999999999998
547,98.8,50.4,32.6,11.6,5.32,198.71999999999997
230,98.2,78.26,64.9,24.4,11.14,276.9
97,96.0,90.44,61.8,25.36,12.04,285.64000000000004
460,94.2,68.04,49.0,20.6,9.4,241.24
271,92.6,23.24,12.6,4.32,1.88,134.64
693,91.8,56.42,35.2,11.96,6.04,201.42000000000002
682,90.6,66.22,47.6,18.2,8.44,231.05999999999997
73,88.8,37.24,21.7,7.24,2.96,157.94
307,85.6,41.72,26.0,8.04,3.54,164.89999999999998
299,83.0,53.76,33.4,10.92,5.06,186.14
84,82.4,72.38,55.9,21.04,9.44,241.16
23,82.2,57.4,26.7,8.48,2.72,177.49999999999997
35,81.4,56.42,29.8,10.6,4.0,182.22
623,77.8,38.78,40.9,10.76,5.46,173.7
89,77.4,63.7,46.7,18.08,8.82,214.7
121,77.4,72.66,39.7,15.52,6.3,211.58
166,77.2,68.6,43.9,15.52,7.2,212.42000000000002
585,77.0,47.46,34.3,11.52,5.32,175.6
238,76.8,70.7,52.4,20.44,8.28,228.62
628,73.8,64.12,43.0,15.76,7.66,204.34
655,71.6,47.32,40.8,15.16,6.82,181.69999999999996
327,70.8,25.06,14.4,4.16,1.64,116.06
20,70.4,42.28,19.9,6.56,2.48,141.62
759,66.6,39.06,25.5,9.52,4.16,144.84
552,65.8,38.92,21.9,7.92,3.18,137.72
9,65.4,39.76,23.6,8.68,3.92,141.35999999999999
107,63.6,66.08,57.7,22.64,10.96,220.98
511,62.6,39.62,28.7,9.96,4.46,145.34
82,61.4,23.1,12.5,3.72,1.92,102.64
454,58.4,45.92,30.3,10.92,5.84,151.38
356,57.0,78.68,66.3,25.2,12.98,240.16
345,56.4,32.34,20.4,7.2,2.92,119.26000000000002
616,56.2,46.48,36.9,13.4,7.34,160.32000000000002
113,55.2,74.9,30.0,8.36,3.34,171.80000000000004
183,54.8,58.94,43.3,14.8,7.62,179.46
182,52.4,51.38,35.8,13.6,5.6,158.77999999999997
41,52.2,37.52,25.0,8.4,3.86,126.98
304,52.2,52.36,42.2,15.56,6.96,169.28
394,51.0,38.08,29.7,11.12,5.14,135.04
365,50.0,26.6,16.7,5.4,2.32,101.02
633,48.8,30.52,24.6,9.4,5.12,118.44
111,47.2,59.5,38.9,12.32,6.86,164.78
16,46.4,43.12,33.8,14.6,7.5,145.42
335,45.8,52.92,44.6,17.2,8.88,169.39999999999998
94,45.6,14.0,7.0,2.8,1.24,70.63999999999999
440,45.0,37.38,22.8,7.24,3.34,115.75999999999999
317,45.0,22.4,13.7,4.72,2.3,88.12
675,44.6,18.9,11.8,3.8,1.66,80.75999999999999
195,43.4,14.42,9.6,2.12,1.22,70.76
159,43.2,40.18,33.5,14.96,7.64,139.48
349,43.0,23.8,17.4,7.0,3.28,94.47999999999999
479,43.0,27.02,20.7,9.0,4.42,104.14
274,40.8,13.44,8.4,2.44,1.2,66.28
305,40.2,27.44,17.0,6.84,3.08,94.56
45,40.2,18.62,12.2,3.2,1.9,76.12000000000002
446,38.8,35.56,21.3,7.96,4.0,107.61999999999999
743,38.0,23.94,14.3,4.88,2.86,83.97999999999999
189,37.4,36.82,26.0,9.68,5.08,114.98
100,36.6,44.38,24.7,7.0,3.38,116.06
343,34.2,29.96,22.3,7.68,3.6,97.73999999999998
258,34.0,14.28,9.4,3.28,1.34,62.300000000000004
648,34.0,27.44,19.4,7.76,3.48,92.08000000000001
634,34.0,29.68,23.0,10.84,5.12,102.64000000000001
478,33.8,46.9,42.6,18.52,10.58,152.4
746,33.4,26.18,20.9,8.96,4.9,94.34
153,32.4,19.88,14.4,6.48,2.6,75.76
421,32.2,29.12,24.1,10.64,5.64,101.70000000000002
625,31.4,22.96,16.7,5.84,2.88,79.78
580,30.8,22.12,16.4,5.12,2.46,76.89999999999999
643,30.2,24.5,14.6,5.56,2.54,77.4
425,29.8,32.62,21.7,9.48,4.48,98.08000000000001
146,29.0,25.76,17.5,5.6,2.74,80.6
459,28.8,19.88,14.8,5.16,2.22,70.86
362,28.4,8.82,3.0,1.28,0.58,42.08
665,28.2,20.58,11.6,4.64,2.72,67.74
190,28.0,37.38,30.9,13.32,6.26,115.86
240,26.8,33.32,28.4,11.0,5.1,104.62
723,26.4,14.84,9.9,3.56,2.06,56.76
377,26.0,14.0,8.9,3.8,1.42,54.12
83,26.0,13.72,7.9,3.32,1.48,52.419999999999995
112,25.4,15.68,10.7,4.2,1.74,57.720000000000006
194,25.2,24.5,14.5,5.2,2.58,71.98
650,25.0,18.76,14.7,5.92,3.18,67.56000000000002
290,24.6,18.06,9.0,3.36,1.04,56.059999999999995
663,23.8,25.06,22.2,9.16,4.56,84.78
152,23.8,19.6,15.4,7.68,3.38,69.86
624,23.6,6.86,4.8,1.6,0.7,37.56
104,23.4,23.94,15.9,5.6,2.74,71.58
157,23.2,8.54,5.0,1.76,0.44,38.93999999999999
3,23.2,11.62,8.2,3.24,1.4,47.66
433,23.2,23.8,17.6,9.28,4.62,78.5
574,22.6,14.84,10.0,3.8,1.94,53.17999999999999
150,22.2,20.16,14.6,5.68,2.98,65.62
131,21.6,28.0,26.8,12.04,7.02,95.46
385,21.0,16.94,14.9,5.88,3.3,62.019999999999996
636,21.0,24.36,17.0,8.2,4.12,74.68
308,20.6,34.02,22.8,9.04,3.4,89.86000000000001
594,20.6,9.94,7.4,2.36,0.98,41.279999999999994
244,20.0,14.56,14.0,5.56,2.76,56.88
727,20.0,27.16,29.0,12.24,4.18,92.57999999999998
306,20.0,14.84,9.1,4.0,1.94,49.88
588,19.8,20.58,10.6,3.6,1.72,56.3
388,19.8,4.76,1.1,0.12,0.08,25.860000000000003
657,19.4,28.0,19.5,7.68,4.4,78.98000000000002
109,19.4,28.98,24.4,9.2,5.54,87.52000000000001
398,19.2,5.46,3.3,1.36,0.5,29.82
667,19.2,36.4,40.2,19.32,10.34,125.46000000000001
29,19.0,14.0,11.8,5.04,2.36,52.199999999999996
714,18.6,7.0,2.8,0.88,0.32,29.6
243,18.2,25.9,26.4,13.08,8.14,91.72
705,17.6,6.44,3.3,1.0,0.28,28.620000000000005
729,17.4,15.12,8.2,2.64,1.26,44.62
288,17.4,12.88,10.5,5.2,2.74,48.720000000000006
291,17.4,11.2,7.9,3.4,1.28,41.18
468,17.2,21.98,25.9,9.4,4.94,79.42
118,16.6,16.1,14.5,4.6,3.14,54.940000000000005
551,16.6,21.14,11.6,3.92,2.34,55.60000000000001
110,16.4,24.92,22.3,9.08,6.02,78.72
416,16.4,18.06,17.8,8.12,3.92,64.29999999999998
284,16.2,11.62,7.9,2.44,1.4,39.559999999999995
373,15.0,10.08,5.4,2.64,0.96,34.08
664,14.8,14.84,5.8,2.88,0.84,39.160000000000004
572,14.8,21.28,16.9,6.76,2.72,62.459999999999994
139,14.6,34.86,27.8,13.72,6.68,97.66
563,14.2,16.66,12.5,4.4,2.1,49.86
658,14.0,15.26,14.2,5.8,3.02,52.279999999999994
486,14.0,10.22,8.3,3.52,1.72,37.76
164,13.8,16.38,14.6,5.6,3.04,53.42
637,13.8,9.66,7.4,3.36,1.1,35.32
615,13.6,6.44,3.2,0.96,0.44,24.64
143,13.4,15.96,15.7,6.72,3.24,55.02
371,13.4,8.4,7.0,2.24,1.1,32.14
209,13.4,12.32,9.8,4.48,2.68,42.68
765,13.2,18.34,15.5,6.16,3.0,56.2
772,13.2,23.66,22.6,9.8,5.78,75.04
500,13.0,16.8,11.8,4.68,2.48,48.76
21,12.8,15.26,8.3,3.28,1.32,40.96
760,12.6,27.58,28.5,11.12,6.32,86.12
424,12.6,8.12,7.0,2.6,1.5,31.82
465,12.6,18.62,17.6,7.36,3.72,59.9
762,12.4,12.46,8.3,4.12,2.52,39.8
503,12.2,10.64,7.2,2.92,1.26,34.22
181,12.2,11.76,7.0,3.0,1.2,35.160000000000004
379,12.2,11.62,9.4,3.24,1.68,38.14
491,12.2,9.94,6.7,2.4,0.74,31.979999999999997
641,12.0,13.16,8.6,2.64,1.22,37.62
359,12.0,9.1,6.6,2.52,1.14,31.360000000000003
96,11.6,6.72,4.1,1.52,0.66,24.6
731,11.6,7.28,6.8,2.24,1.14,29.060000000000002
761,11.6,9.94,4.4,1.64,0.62,28.2
282,11.6,9.52,8.3,3.04,1.72,34.18
31,11.6,10.08,9.3,4.36,2.82,38.160000000000004
208,11.4,7.0,6.5,2.52,1.1,28.52
409,11.2,13.86,11.3,5.44,2.74,44.54
758,11.0,12.32,12.8,6.08,2.7,44.900000000000006
43,11.0,17.08,16.6,8.16,4.4,57.24
220,10.4,13.72,10.6,5.64,2.54,42.9
573,10.4,8.12,7.9,3.72,1.9,32.04
689,10.4,11.06,8.8,4.32,2.24,36.82
364,10.2,18.76,7.9,3.32,1.2,41.38
484,10.2,6.58,3.8,1.32,0.5,22.400000000000002
516,10.2,11.34,6.9,2.84,1.28,32.559999999999995
692,10.0,3.78,1.6,0.44,0.28,16.099999999999998
560,10.0,15.82,15.0,7.68,5.52,54.019999999999996
569,9.6,9.38,11.3,3.32,2.28,35.88
489,9.6,5.46,2.4,1.0,0.46,18.919999999999998
671,9.4,5.46,5.1,1.96,0.82,22.740000000000002
233,9.2,7.84,10.5,5.12,2.5,35.16
360,9.2,10.08,9.6,4.52,2.34,35.74000000000001
369,9.2,8.12,5.9,3.56,1.76,28.54
329,9.0,6.02,4.7,1.76,0.88,22.36
203,8.8,17.5,15.5,8.92,4.82,55.54
210,8.8,12.32,13.3,6.68,3.84,44.94
414,8.8,12.46,12.0,6.56,2.76,42.580000000000005
72,8.8,9.66,8.1,3.8,1.88,32.24
447,8.6,14.42,11.7,6.56,4.08,45.36
326,8.6,12.74,8.0,3.68,1.96,34.980000000000004
252,8.6,3.36,2.4,0.6,0.32,15.28
101,8.6,19.6,22.5,11.16,5.58,67.44
44,8.4,7.42,6.8,3.04,1.46,27.12
363,8.4,5.04,3.8,1.88,0.72,19.84
750,8.4,1.68,1.5,0.48,0.18,12.24
670,8.2,14.42,17.0,7.88,4.26,51.76
456,8.2,8.54,5.5,2.72,1.44,26.4
367,8.2,16.8,16.2,10.08,5.64,56.92
518,8.0,5.46,4.8,2.16,0.96,21.380000000000003
672,7.8,3.36,2.1,0.84,0.24,14.34
40,7.8,10.92,13.4,6.4,3.58,42.099999999999994
522,7.8,5.74,3.4,1.0,0.38,18.319999999999997
747,7.6,8.4,6.1,3.44,1.76,27.300000000000004
732,7.6,14.56,12.2,6.0,3.48,43.839999999999996
462,7.4,2.94,2.7,1.28,0.4,14.719999999999999
325,7.4,9.8,10.4,4.04,2.22,33.86
455,7.4,7.56,7.3,2.44,1.1,25.800000000000004
451,7.4,3.92,2.3,0.76,0.44,14.82
604,7.2,11.48,9.9,3.48,2.42,34.48
382,7.2,7.14,5.0,1.96,1.04,22.34
39,7.2,7.14,7.6,3.88,2.36,28.179999999999996
297,7.0,7.14,3.4,1.64,0.56,19.74
90,6.8,9.94,7.8,4.4,1.84,30.779999999999998
444,6.8,4.9,5.2,2.84,1.56,21.299999999999997
406,6.8,5.32,2.1,0.64,0.16,15.020000000000001
237,6.6,12.18,11.9,6.56,4.24,41.480000000000004
453,6.6,8.96,9.6,5.8,3.32,34.28
140,6.4,8.82,9.3,4.36,2.96,31.840000000000003
170,6.4,5.88,5.6,2.64,1.32,21.840000000000003
383,6.4,0.98,1.2,0.36,0.16,9.1
234,6.2,7.42,7.1,3.04,1.82,25.58
48,6.0,8.26,7.1,2.92,1.66,25.94
575,6.0,6.16,3.3,2.04,0.96,18.46
535,5.8,11.2,12.9,7.0,3.7,40.6
487,5.8,13.86,16.8,7.44,4.14,48.04
445,5.8,14.7,11.8,6.0,2.44,40.739999999999995
605,5.8,9.52,10.5,4.88,1.92,32.62
638,5.4,6.44,6.8,2.16,1.18,21.98
262,5.4,8.12,8.9,4.24,2.38,29.040000000000003
350,5.4,2.1,1.1,0.24,0.2,9.04
302,5.4,4.76,5.7,1.52,0.98,18.36
739,5.4,7.98,9.6,5.12,2.42,30.520000000000003
52,5.2,6.16,6.6,3.0,1.52,22.48
538,5.0,2.94,1.2,0.4,0.2,9.739999999999998
592,5.0,5.6,6.0,3.12,1.88,21.6
402,5.0,1.12,0.7,0.36,0.12,7.300000000000001
13,5.0,4.9,5.4,2.48,1.26,19.040000000000003
46,4.8,5.88,4.3,2.04,1.34,18.36
496,4.8,5.04,4.1,2.24,0.72,16.9
105,4.6,4.48,4.9,1.24,1.14,16.36
217,4.6,5.6,5.0,2.12,1.48,18.8
704,4.6,12.32,14.9,7.68,4.46,43.96
407,4.6,9.66,9.9,5.04,2.4,31.599999999999998
263,4.6,8.12,5.1,3.16,1.8,22.78
221,4.6,6.58,5.0,2.64,1.7,20.52
397,4.4,9.8,9.2,4.36,3.02,30.779999999999998
753,4.2,14.84,11.7,4.56,1.72,37.019999999999996
418,4.2,3.36,4.2,1.6,0.84,14.200000000000001
254,4.2,14.0,15.1,7.28,3.56,44.14
30,4.2,1.4,1.1,0.24,0.06,6.999999999999999
499,4.0,12.88,13.0,6.6,3.04,39.52
129,4.0,4.9,5.0,2.16,1.16,17.220000000000002
712,3.8,2.94,2.0,0.84,0.38,9.96
264,3.8,5.18,7.3,3.6,1.76,21.640000000000004
161,3.8,7.0,6.1,3.04,1.9,21.839999999999996
319,3.8,5.88,4.2,2.08,0.8,16.759999999999998
472,3.6,5.88,5.7,2.28,1.42,18.880000000000003
148,3.6,8.82,10.7,5.68,3.72,32.519999999999996
763,3.6,4.34,2.9,1.88,0.98,13.7
348,3.6,9.94,10.4,6.52,3.56,34.019999999999996
255,3.4,5.74,6.3,2.64,1.54,19.62
259,3.4,8.68,6.3,3.64,1.92,23.939999999999998
386,3.4,2.52,1.3,0.64,0.36,8.219999999999999
380,3.4,0.28,0.6,0.04,0.02,4.339999999999999
565,3.4,3.78,2.4,1.4,1.0,11.98
293,3.4,5.6,5.5,2.68,1.26,18.44
67,3.4,9.8,9.2,6.04,3.78,32.22
695,3.4,2.66,2.3,0.64,0.5,9.5
531,3.2,1.12,1.8,0.4,0.22,6.74
698,3.2,4.62,4.2,2.48,1.56,16.06
467,3.0,,1.5,0.72,0.14,5.359999999999999
76,3.0,3.78,5.5,2.36,1.64,16.279999999999998
