,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
146,223.26,66.374,33.26,9.62,3.732,336.24600000000004
572,166.06,72.198,39.99,12.792,5.35,296.39
130,136.44,71.876,42.93,14.752,6.028,272.026
194,136.62,53.69,32.14,9.9,4.022,236.37199999999999
22,103.18,58.016,36.47,12.26,5.332,215.25799999999998
459,126.56,45.808,28.41,8.416,3.524,212.718
728,151.76,35.35,15.11,4.28,1.49,207.98999999999998
696,68.5,62.328,46.52,18.352,8.432,204.132
608,104.92,52.122,30.81,10.952,4.918,203.722
379,101.16,45.514,31.2,10.888,4.718,193.48
322,71.04,53.984,37.15,13.28,5.772,181.226
434,91.66,44.94,29.79,10.052,4.552,180.99399999999997
660,75.9,50.456,33.3,13.072,5.85,178.578
450,91.2,43.554,25.14,8.464,3.81,172.168
181,84.88,40.222,26.51,9.152,4.274,165.03799999999998
503,88.12,39.872,22.79,7.964,3.562,162.30800000000002
323,48.1,44.996,37.31,15.228,7.33,152.96400000000003
17,69.22,41.118,22.9,8.1,3.672,145.01
488,78.36,30.478,20.33,7.02,3.074,139.26200000000003
331,63.58,36.806,24.74,9.504,4.364,138.994
583,59.56,38.36,25.8,9.876,4.522,138.118
563,66.28,36.078,21.48,7.516,3.55,134.90400000000002
100,63.84,40.656,20.38,6.752,2.93,134.55800000000002
731,72.44,31.962,19.54,7.048,3.168,134.15800000000002
35,52.54,47.642,23.07,7.392,3.306,133.95000000000002
174,59.66,33.558,24.2,8.888,4.228,130.534
500,69.5,29.68,19.75,7.232,3.37,129.532
245,79.32,27.062,15.09,4.908,2.154,128.534
712,71.78,29.134,18.13,6.304,2.7,128.048
223,64.58,30.45,20.13,7.12,3.234,125.514
474,47.04,34.076,25.43,10.464,5.01,122.02
513,70.28,28.658,15.43,5.0,2.118,121.48599999999999
436,41.14,40.348,25.15,9.76,4.346,120.74400000000001
284,39.8,43.022,22.64,8.08,3.668,117.21000000000001
24,43.66,32.956,25.26,9.816,4.682,116.37400000000001
53,32.76,38.668,28.11,11.396,5.394,116.328
228,46.54,32.046,22.79,9.508,4.386,115.27
242,51.64,30.828,20.47,8.32,3.848,115.10600000000001
644,42.84,33.068,23.25,8.896,4.514,112.568
408,38.94,32.746,25.15,9.916,4.866,111.61800000000001
598,42.08,37.534,20.55,7.62,3.51,111.29400000000001
314,41.36,31.234,22.72,8.928,4.282,108.52399999999999
392,46.8,30.464,19.98,7.328,3.24,107.812
66,42.58,29.666,22.28,8.824,4.22,107.57
673,58.4,26.152,15.47,5.056,2.33,107.40799999999999
676,58.28,24.374,15.92,5.528,2.616,106.718
516,43.64,32.606,19.34,6.82,3.08,105.486
317,60.62,23.772,13.55,4.724,2.158,104.824
695,50.46,27.062,17.43,6.456,2.854,104.262
326,43.3,29.288,19.84,7.7,3.588,103.716
75,57.18,24.71,14.46,5.06,2.17,103.58
345,51.94,27.118,16.33,5.308,2.416,103.112
1,36.3,29.246,22.45,9.528,4.842,102.366
302,47.86,26.712,18.05,6.568,3.048,102.238
554,41.18,28.924,20.31,7.876,3.628,101.918
287,43.78,29.344,18.45,7.0,3.136,101.71
440,48.58,26.516,17.58,6.156,2.812,101.644
12,38.38,27.37,22.07,8.768,4.45,101.038
