,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
285,1422.8,726.04,344.1,106.72,41.0,2640.66
719,1187.8,357.56,131.9,29.04,9.7,1716.0
417,728.6,57.54,17.8,2.52,1.16,807.6199999999999
680,338.8,33.6,10.4,2.2,0.64,385.64
356,73.2,110.04,92.3,41.24,19.2,335.98
111,78.6,105.98,67.7,24.4,10.78,287.45999999999987
182,86.6,92.12,62.4,22.36,10.28,273.76
682,87.0,63.0,44.5,20.48,9.3,224.28
628,72.8,71.12,46.5,15.72,7.2,213.34
35,87.4,67.06,37.5,11.68,5.26,208.9
41,82.8,59.5,41.6,14.08,6.44,204.42
307,101.2,52.22,31.3,11.92,5.02,201.66000000000003
394,71.4,62.02,43.9,15.76,7.36,200.44000000000003
153,81.6,49.56,31.9,12.44,5.42,180.92
112,83.0,53.34,27.7,11.2,4.58,179.82
454,75.4,49.84,36.1,12.16,5.62,179.12
439,3.4,42.84,66.5,41.16,24.96,178.86
304,50.2,61.74,42.4,14.04,6.9,175.28
440,67.6,55.72,33.8,10.96,5.18,173.26000000000005
107,44.2,51.66,46.6,18.56,9.06,170.08
238,52.2,51.66,39.4,15.64,7.24,166.14
335,44.4,51.94,43.4,15.84,7.46,163.04000000000005
163,87.8,37.94,20.7,7.48,2.92,156.83999999999997
479,60.6,43.68,31.0,12.8,6.06,154.14
190,35.0,49.56,42.9,17.2,8.22,152.88
97,46.2,46.34,37.5,15.24,7.1,152.38000000000005
460,51.4,44.66,33.8,13.28,6.22,149.36
687,69.4,36.26,27.6,9.84,3.9,147.0
580,63.8,42.42,25.6,10.24,4.66,146.72
446,53.6,46.48,27.9,10.76,5.08,143.82
345,64.4,38.22,24.4,9.12,4.0,140.14
23,63.0,47.6,20.6,6.08,2.34,139.62
667,19.0,40.88,44.1,21.2,10.96,136.14
240,33.8,45.78,34.3,13.92,6.78,134.57999999999998
113,40.0,58.52,25.8,6.56,2.46,133.34
100,42.0,49.42,28.1,9.16,3.96,132.64
104,45.6,43.68,28.7,9.6,4.42,132.0
225,54.6,38.64,26.5,7.6,3.82,131.16
365,61.6,33.32,22.9,7.56,3.6,128.98
16,35.6,42.7,31.2,13.2,6.12,128.82000000000002
552,65.4,35.0,19.5,6.0,2.84,128.74
308,30.4,47.6,29.6,11.4,4.82,123.82
146,44.6,41.72,25.6,8.56,3.08,123.56
89,44.2,38.5,24.8,10.68,5.0,123.18
487,15.2,47.04,35.4,16.56,8.0,122.2
84,40.2,33.46,29.2,11.4,6.02,120.28
729,51.8,32.76,22.4,6.64,2.76,116.36
759,50.8,30.66,21.9,8.48,4.36,116.2
478,28.2,34.3,29.7,15.44,8.24,115.88
166,39.8,34.86,26.9,9.72,4.26,115.54
433,37.4,31.92,28.0,10.96,6.16,114.44
151,66.2,24.36,15.8,5.16,2.46,113.98
20,62.6,27.86,15.2,4.6,2.02,112.28
449,,57.12,35.4,12.76,6.22,111.5
563,31.0,35.0,29.3,9.88,4.54,109.72
343,34.0,35.98,24.6,8.84,4.48,107.9
665,48.6,26.88,20.8,7.8,3.56,107.64
650,40.0,29.12,21.9,9.28,4.58,104.88
675,63.0,22.12,12.8,4.76,1.72,104.4
670,17.0,33.18,30.6,16.0,7.62,104.4
271,66.2,22.68,10.1,2.8,1.5,103.28
572,22.8,39.06,26.7,9.36,4.74,102.66
616,31.2,31.64,25.3,9.2,4.62,101.96
499,10.0,33.04,34.9,15.8,7.76,101.5
625,41.8,28.0,19.3,6.56,3.94,99.6
73,55.4,24.08,12.6,4.48,2.3,98.86
194,33.0,30.38,22.0,8.68,4.12,98.18
317,49.4,23.24,16.4,5.36,2.46,96.86
230,28.8,29.26,22.6,10.64,5.0,96.3
290,52.2,24.64,12.6,4.92,1.92,96.28
305,41.2,26.04,17.3,5.72,3.08,93.34
94,58.2,18.62,10.6,3.84,1.64,92.9
643,39.4,25.48,17.7,6.32,2.9,91.8
195,51.4,21.7,13.1,3.6,1.26,91.06
34,44.2,23.66,15.8,5.04,2.02,90.72
121,30.8,29.4,19.9,7.28,3.24,90.62
585,33.6,28.14,18.5,6.36,3.24,89.84
459,34.8,26.46,18.2,6.88,2.94,89.27999999999999
425,22.8,30.66,22.8,8.28,4.32,88.86000000000001
760,12.0,28.42,30.0,11.88,6.2,88.5
43,18.0,26.6,24.7,11.2,5.96,86.46
45,43.2,24.64,11.0,4.44,2.24,85.52
468,18.6,28.7,23.4,10.0,4.4,85.1
547,35.0,21.98,17.2,6.28,3.08,83.54
299,35.0,25.62,14.1,5.92,2.74,83.38
758,21.4,26.18,20.3,10.16,5.24,83.27999999999999
500,19.6,31.92,19.4,7.8,4.02,82.74
327,46.8,19.18,11.4,3.04,1.34,81.76
746,26.8,23.52,18.8,8.4,3.88,81.4
109,19.4,25.06,21.3,9.6,5.16,80.51999999999998
636,25.4,22.26,20.0,8.32,4.42,80.39999999999998
150,28.2,22.54,18.6,7.2,3.32,79.86
244,26.6,22.54,19.1,7.28,3.68,79.20000000000002
31,18.4,22.68,22.8,9.24,5.44,78.55999999999997
18,47.4,18.06,7.9,2.96,1.48,77.8
637,30.0,23.24,16.0,5.8,2.64,77.67999999999998
693,34.4,19.32,15.7,5.36,2.52,77.3
385,20.8,21.28,22.8,7.92,4.1,76.89999999999998
9,31.6,22.68,13.3,5.12,2.38,75.08
157,47.4,16.66,7.9,2.0,1.08,75.04
653,0.6,43.82,19.6,6.08,2.3,72.4
551,24.8,24.36,13.8,5.52,2.74,71.21999999999998
371,33.2,18.06,13.0,4.44,2.26,70.96000000000002
101,9.0,19.74,21.6,12.0,7.22,69.56
183,18.2,22.26,18.3,6.72,2.76,68.24000000000001
663,19.8,19.88,18.1,7.08,3.34,68.2
657,17.2,20.86,17.9,8.88,3.2,68.04
306,28.6,18.34,13.3,5.28,2.38,67.89999999999999
445,12.4,21.42,19.8,9.52,4.38,67.52
634,21.8,18.06,16.9,7.0,3.66,67.42
641,22.8,22.4,13.3,6.0,2.66,67.16
364,10.4,35.56,15.2,4.24,1.64,67.03999999999999
648,26.0,20.3,12.7,5.32,2.44,66.75999999999999
503,29.4,17.22,12.8,4.68,2.62,66.72
379,22.4,21.28,14.7,5.64,2.68,66.7
362,44.0,11.48,8.1,1.64,0.56,65.78
623,22.2,11.34,23.5,5.64,3.02,65.7
326,17.2,20.16,17.4,7.08,3.02,64.86
765,15.0,22.54,17.3,5.96,3.68,64.48
407,9.6,22.4,18.4,8.32,5.04,63.76
600,,21.7,25.0,11.72,4.94,63.36
381,,38.78,17.2,5.04,2.24,63.26000000000001
21,19.0,21.0,14.8,5.2,2.36,62.36
753,9.0,25.48,18.1,5.92,2.06,60.56000000000001
511,20.6,18.76,13.6,4.44,2.8,60.2
40,13.6,17.92,17.1,7.2,4.16,59.98
414,12.2,15.82,17.3,9.08,4.98,59.38
360,13.8,19.74,16.3,6.04,3.38,59.26000000000001
288,19.6,16.94,14.4,5.0,3.06,59.00000000000001
516,18.6,17.78,14.4,5.32,2.52,58.62000000000001
409,17.0,16.94,14.9,6.44,3.28,58.56
727,7.0,19.74,18.2,9.08,4.18,58.2
655,16.4,19.46,14.3,4.84,2.94,57.94
139,9.2,21.84,16.9,6.36,3.52,57.82
704,5.4,14.98,20.3,10.04,7.08,57.8
465,12.2,16.52,18.0,6.88,3.8,57.4
233,11.8,18.76,15.5,7.0,3.98,57.04
421,13.8,18.34,13.6,4.8,3.26,53.8
302,16.8,16.24,13.1,4.84,2.36,53.34
210,13.4,13.58,15.2,7.36,3.54,53.08
274,35.0,8.4,6.4,1.88,0.84,52.52
484,22.4,16.1,9.2,2.8,1.24,51.74
259,7.4,19.32,15.1,6.32,3.12,51.26
82,25.8,12.46,8.5,2.8,1.4,50.96
284,20.0,14.98,10.2,3.72,1.86,50.76000000000001
181,17.8,13.16,11.8,4.88,2.2,49.84000000000001
349,19.4,13.58,10.6,3.92,1.62,49.12
131,8.2,14.84,13.6,7.88,4.38,48.90000000000001
633,16.4,13.72,10.7,4.84,2.5,48.16
723,17.2,14.0,10.2,4.28,1.82,47.5
189,14.8,14.14,10.9,4.72,2.4,46.96
491,22.0,12.04,8.3,3.48,1.12,46.94
254,6.6,15.4,13.0,7.48,3.52,46.00000000000001
586,8.0,18.9,12.7,4.52,1.86,45.97999999999999
118,13.6,13.72,10.3,5.6,2.72,45.94000000000001
96,18.6,12.04,9.6,2.36,1.52,44.12000000000001
161,8.4,14.14,11.5,6.2,3.68,43.92
296,0.8,11.06,16.4,9.52,5.56,43.34
159,11.0,13.3,11.1,5.2,2.58,43.18
103,,12.88,16.2,9.12,4.62,42.81999999999999
615,23.0,11.34,5.8,1.76,0.72,42.62
489,20.8,12.18,6.2,2.0,1.12,42.3
761,18.6,14.28,6.3,2.16,0.86,42.2
455,13.2,12.04,8.8,4.96,2.42,41.42
359,16.4,11.34,9.2,3.12,1.36,41.42
369,12.2,12.18,9.3,4.84,2.0,40.52
689,11.0,11.48,10.1,5.28,2.32,40.18
