,0,1,2,3,4
680,2846.0,368.0,184.0,124.0,69.0
552,1134.0,511.0,408.0,328.0,315.0
151,910.0,404.0,337.0,274.0,182.0
759,872.0,486.0,455.0,385.0,342.0
663,707.0,608.0,519.0,479.0,424.0
468,680.0,683.0,629.0,539.0,536.0
34,625.0,324.0,264.0,200.0,159.0
121,611.0,629.0,483.0,464.0,340.0
299,603.0,488.0,355.0,297.0,276.0
35,594.0,459.0,336.0,253.0,207.0
693,593.0,450.0,373.0,365.0,326.0
84,575.0,680.0,621.0,564.0,506.0
163,570.0,365.0,234.0,173.0,146.0
230,567.0,737.0,677.0,671.0,630.0
23,550.0,468.0,260.0,178.0,150.0
166,537.0,584.0,546.0,444.0,372.0
307,522.0,297.0,231.0,245.0,191.0
225,515.0,663.0,532.0,433.0,346.0
238,514.0,676.0,646.0,520.0,526.0
547,491.0,404.0,338.0,296.0,265.0
628,487.0,385.0,357.0,336.0,291.0
460,465.0,431.0,444.0,419.0,410.0
394,463.0,387.0,327.0,332.0,281.0
111,447.0,363.0,311.0,308.0,242.0
20,447.0,314.0,181.0,165.0,127.0
687,445.0,308.0,268.0,229.0,189.0
440,444.0,314.0,237.0,201.0,182.0
623,424.0,293.0,493.0,352.0,275.0
107,413.0,525.0,596.0,532.0,546.0
97,409.0,537.0,503.0,524.0,491.0
416,399.0,524.0,554.0,584.0,562.0
478,374.0,494.0,584.0,665.0,679.0
682,371.0,382.0,362.0,354.0,364.0
500,365.0,243.0,232.0,178.0,183.0
113,363.0,602.0,280.0,213.0,159.0
195,359.0,144.0,97.0,94.0,62.0
454,356.0,329.0,311.0,289.0,283.0
150,355.0,330.0,306.0,279.0,271.0
655,341.0,359.0,411.0,380.0,389.0
152,337.0,376.0,394.0,353.0,360.0
82,336.0,144.0,132.0,129.0,91.0
327,317.0,160.0,137.0,91.0,81.0
183,311.0,501.0,507.0,447.0,428.0
274,307.0,117.0,103.0,83.0,81.0
377,301.0,190.0,153.0,152.0,139.0
349,294.0,245.0,198.0,175.0,164.0
585,287.0,257.0,265.0,236.0,251.0
240,286.0,308.0,288.0,291.0,281.0
9,283.0,232.0,208.0,169.0,177.0
271,281.0,94.0,81.0,73.0,53.0
109,280.0,286.0,289.0,323.0,310.0
511,276.0,282.0,255.0,260.0,210.0
100,275.0,381.0,230.0,185.0,174.0
675,274.0,132.0,91.0,70.0,76.0
345,272.0,157.0,147.0,128.0,111.0
89,269.0,365.0,380.0,381.0,399.0
104,267.0,277.0,244.0,210.0,180.0
189,265.0,333.0,265.0,273.0,243.0
664,264.0,176.0,156.0,100.0,92.0
335,261.0,323.0,301.0,327.0,324.0
305,258.0,235.0,205.0,193.0,137.0
665,258.0,198.0,182.0,164.0,157.0
94,257.0,150.0,89.0,64.0,53.0
616,245.0,362.0,383.0,347.0,300.0
146,238.0,223.0,142.0,142.0,89.0
217,229.0,288.0,245.0,260.0,233.0
746,228.0,245.0,256.0,229.0,218.0
190,224.0,304.0,317.0,334.0,323.0
433,210.0,212.0,219.0,249.0,273.0
459,210.0,153.0,129.0,112.0,108.0
385,207.0,224.0,257.0,261.0,234.0
258,206.0,169.0,107.0,86.0,73.0
487,206.0,213.0,251.0,235.0,222.0
153,204.0,170.0,167.0,149.0,117.0
424,201.0,160.0,167.0,130.0,144.0
210,200.0,233.0,264.0,262.0,305.0
445,199.0,241.0,231.0,204.0,153.0
572,195.0,182.0,152.0,123.0,128.0
499,194.0,214.0,213.0,245.0,224.0
760,194.0,275.0,287.0,305.0,285.0
40,194.0,230.0,262.0,255.0,281.0
580,191.0,167.0,151.0,137.0,146.0
362,191.0,91.0,37.0,40.0,25.0
727,191.0,232.0,223.0,221.0,213.0
244,191.0,203.0,181.0,153.0,187.0
743,190.0,199.0,148.0,119.0,124.0
365,184.0,136.0,112.0,94.0,100.0
194,184.0,166.0,169.0,138.0,142.0
112,183.0,149.0,128.0,104.0,104.0
43,182.0,223.0,266.0,283.0,265.0
363,179.0,145.0,138.0,105.0,101.0
643,175.0,129.0,154.0,138.0,121.0
479,166.0,187.0,187.0,174.0,181.0
670,165.0,189.0,219.0,237.0,208.0
