,0,1,2,3,4
417,11485.0,3864.0,1884.0,1150.0,778.0
285,6194.0,6743.0,4166.0,3030.0,2253.0
719,5819.0,2963.0,1279.0,709.0,514.0
680,1673.0,245.0,104.0,70.0,46.0
35,428.0,434.0,355.0,296.0,273.0
307,380.0,326.0,328.0,284.0,241.0
163,379.0,269.0,227.0,176.0,148.0
23,366.0,366.0,226.0,137.0,134.0
687,325.0,259.0,259.0,255.0,210.0
271,322.0,157.0,135.0,97.0,76.0
682,318.0,431.0,416.0,430.0,482.0
552,312.0,256.0,199.0,174.0,142.0
182,312.0,514.0,591.0,554.0,583.0
454,307.0,336.0,322.0,356.0,248.0
151,285.0,153.0,140.0,109.0,99.0
97,283.0,326.0,375.0,350.0,349.0
628,276.0,416.0,461.0,466.0,416.0
345,275.0,248.0,268.0,256.0,196.0
20,274.0,205.0,165.0,118.0,108.0
304,267.0,414.0,408.0,359.0,376.0
225,258.0,246.0,239.0,208.0,172.0
41,256.0,377.0,379.0,332.0,301.0
675,245.0,169.0,126.0,109.0,82.0
365,237.0,243.0,216.0,180.0,189.0
111,231.0,599.0,706.0,668.0,522.0
153,231.0,331.0,318.0,321.0,295.0
759,231.0,235.0,233.0,206.0,173.0
113,230.0,405.0,254.0,217.0,120.0
460,227.0,314.0,357.0,334.0,333.0
356,223.0,611.0,835.0,919.0,977.0
18,223.0,127.0,102.0,83.0,74.0
73,222.0,171.0,178.0,112.0,90.0
195,221.0,129.0,114.0,102.0,69.0
440,215.0,308.0,349.0,277.0,268.0
479,215.0,280.0,330.0,341.0,312.0
327,213.0,131.0,102.0,74.0,64.0
585,210.0,195.0,214.0,195.0,181.0
94,210.0,135.0,113.0,77.0,71.0
238,209.0,370.0,407.0,379.0,335.0
446,209.0,316.0,289.0,297.0,275.0
107,207.0,334.0,420.0,428.0,446.0
335,206.0,318.0,381.0,370.0,386.0
643,206.0,181.0,169.0,181.0,182.0
89,205.0,239.0,230.0,261.0,232.0
317,201.0,156.0,172.0,139.0,106.0
394,196.0,343.0,479.0,445.0,416.0
100,195.0,315.0,277.0,221.0,196.0
82,192.0,103.0,99.0,60.0,57.0
305,186.0,185.0,159.0,140.0,126.0
362,184.0,84.0,57.0,55.0,32.0
693,181.0,136.0,155.0,139.0,116.0
729,179.0,203.0,153.0,173.0,137.0
665,178.0,185.0,199.0,179.0,184.0
580,177.0,273.0,283.0,238.0,257.0
84,176.0,236.0,305.0,315.0,306.0
45,169.0,175.0,138.0,111.0,104.0
547,168.0,143.0,173.0,170.0,129.0
290,168.0,209.0,158.0,133.0,81.0
34,168.0,136.0,120.0,121.0,89.0
166,166.0,261.0,243.0,232.0,204.0
616,165.0,230.0,220.0,239.0,237.0
299,160.0,181.0,161.0,159.0,128.0
121,156.0,232.0,175.0,172.0,149.0
343,152.0,207.0,208.0,233.0,239.0
230,150.0,218.0,235.0,221.0,263.0
112,150.0,366.0,343.0,321.0,262.0
274,150.0,75.0,63.0,65.0,50.0
511,143.0,128.0,146.0,132.0,139.0
425,143.0,197.0,206.0,219.0,208.0
157,142.0,136.0,86.0,70.0,53.0
104,139.0,251.0,255.0,264.0,266.0
663,138.0,168.0,192.0,190.0,171.0
9,129.0,132.0,120.0,119.0,130.0
146,125.0,270.0,301.0,244.0,179.0
190,119.0,273.0,387.0,396.0,428.0
385,118.0,162.0,176.0,192.0,196.0
625,117.0,195.0,185.0,199.0,193.0
308,114.0,272.0,309.0,316.0,277.0
240,113.0,248.0,339.0,339.0,377.0
650,113.0,163.0,211.0,238.0,242.0
306,111.0,137.0,117.0,131.0,122.0
551,108.0,146.0,158.0,150.0,118.0
150,108.0,156.0,147.0,164.0,153.0
648,106.0,144.0,140.0,114.0,130.0
16,106.0,194.0,262.0,262.0,295.0
433,105.0,180.0,260.0,294.0,306.0
194,105.0,209.0,243.0,231.0,165.0
657,105.0,128.0,175.0,186.0,196.0
615,103.0,63.0,52.0,41.0,37.0
634,101.0,122.0,167.0,151.0,159.0
349,100.0,115.0,115.0,80.0,90.0
623,96.0,86.0,181.0,174.0,143.0
723,94.0,98.0,90.0,85.0,89.0
522,93.0,70.0,50.0,37.0,36.0
379,92.0,132.0,156.0,148.0,128.0
746,91.0,139.0,172.0,182.0,210.0
633,88.0,90.0,111.0,112.0,144.0
326,86.0,139.0,189.0,170.0,191.0
636,85.0,170.0,194.0,206.0,224.0
181,84.0,102.0,115.0,96.0,82.0
371,83.0,138.0,130.0,121.0,108.0
489,82.0,76.0,72.0,60.0,52.0
459,82.0,217.0,172.0,178.0,161.0
21,81.0,110.0,152.0,146.0,135.0
244,81.0,104.0,189.0,168.0,205.0
183,81.0,158.0,150.0,168.0,158.0
409,80.0,122.0,158.0,161.0,178.0
714,80.0,36.0,21.0,20.0,22.0
705,78.0,41.0,27.0,17.0,16.0
655,78.0,100.0,123.0,132.0,134.0
329,75.0,85.0,80.0,77.0,62.0
468,75.0,162.0,223.0,230.0,234.0
252,74.0,35.0,22.0,20.0,16.0
359,74.0,92.0,70.0,66.0,62.0
637,74.0,161.0,162.0,159.0,144.0
284,74.0,106.0,107.0,106.0,86.0
258,74.0,42.0,42.0,34.0,36.0
761,74.0,81.0,71.0,59.0,49.0
