,0,1,2,3,4
544,1032.0,510.0,341.0,231.0,193.0
986,1027.0,374.0,182.0,118.0,87.0
1014,1008.0,660.0,421.0,292.0,233.0
807,925.0,610.0,401.0,293.0,239.0
50,876.0,581.0,414.0,357.0,318.0
68,854.0,394.0,244.0,168.0,158.0
605,835.0,705.0,486.0,278.0,172.0
55,825.0,747.0,539.0,452.0,397.0
866,815.0,581.0,450.0,347.0,291.0
898,793.0,493.0,376.0,246.0,154.0
711,773.0,562.0,455.0,392.0,340.0
525,773.0,511.0,382.0,323.0,240.0
35,746.0,479.0,301.0,227.0,190.0
892,741.0,363.0,136.0,45.0,18.0
652,723.0,568.0,444.0,332.0,253.0
227,710.0,650.0,475.0,397.0,304.0
906,678.0,716.0,689.0,596.0,535.0
855,677.0,385.0,206.0,165.0,108.0
871,650.0,295.0,233.0,152.0,149.0
366,633.0,316.0,189.0,151.0,116.0
667,624.0,370.0,301.0,252.0,215.0
556,622.0,264.0,154.0,95.0,95.0
96,615.0,742.0,459.0,311.0,165.0
413,615.0,298.0,193.0,110.0,90.0
32,615.0,273.0,215.0,190.0,147.0
532,593.0,545.0,516.0,479.0,440.0
457,587.0,236.0,161.0,102.0,85.0
776,567.0,251.0,107.0,74.0,55.0
935,565.0,124.0,53.0,36.0,31.0
618,557.0,246.0,175.0,113.0,80.0
626,556.0,358.0,266.0,204.0,165.0
948,555.0,464.0,317.0,239.0,188.0
234,545.0,424.0,330.0,230.0,245.0
873,537.0,567.0,602.0,438.0,467.0
343,518.0,463.0,497.0,523.0,416.0
830,515.0,366.0,276.0,230.0,198.0
113,512.0,513.0,460.0,404.0,377.0
645,507.0,428.0,416.0,343.0,268.0
199,501.0,418.0,261.0,215.0,173.0
541,499.0,263.0,197.0,163.0,137.0
922,499.0,258.0,181.0,130.0,116.0
381,494.0,303.0,224.0,147.0,132.0
39,494.0,307.0,260.0,219.0,139.0
344,487.0,356.0,340.0,288.0,245.0
265,483.0,535.0,369.0,270.0,194.0
1057,481.0,579.0,535.0,412.0,321.0
76,481.0,357.0,330.0,328.0,293.0
29,479.0,344.0,276.0,236.0,214.0
632,479.0,290.0,240.0,214.0,204.0
480,479.0,589.0,519.0,365.0,268.0
833,469.0,208.0,125.0,119.0,112.0
867,459.0,128.0,52.0,28.0,13.0
270,454.0,334.0,276.0,222.0,198.0
398,453.0,189.0,159.0,128.0,95.0
761,452.0,274.0,185.0,101.0,86.0
1061,448.0,323.0,307.0,284.0,233.0
988,446.0,298.0,220.0,210.0,173.0
827,443.0,357.0,344.0,291.0,284.0
351,442.0,240.0,199.0,173.0,162.0
257,438.0,395.0,381.0,347.0,299.0
811,437.0,337.0,305.0,249.0,207.0
1024,432.0,307.0,268.0,181.0,145.0
862,431.0,330.0,289.0,252.0,229.0
80,430.0,319.0,310.0,250.0,239.0
479,427.0,294.0,247.0,231.0,179.0
147,425.0,340.0,252.0,199.0,207.0
1046,422.0,429.0,378.0,380.0,311.0
247,414.0,180.0,90.0,38.0,23.0
682,413.0,501.0,522.0,430.0,368.0
1074,410.0,496.0,478.0,475.0,443.0
515,409.0,315.0,277.0,236.0,219.0
475,407.0,345.0,322.0,300.0,292.0
19,402.0,247.0,225.0,200.0,167.0
249,393.0,228.0,160.0,111.0,100.0
367,392.0,319.0,310.0,275.0,248.0
1042,390.0,322.0,249.0,255.0,197.0
770,387.0,287.0,223.0,194.0,170.0
595,385.0,311.0,243.0,224.0,220.0
130,382.0,232.0,211.0,166.0,104.0
778,381.0,189.0,137.0,111.0,95.0
325,380.0,668.0,783.0,671.0,610.0
65,380.0,217.0,160.0,141.0,149.0
678,375.0,283.0,238.0,231.0,224.0
69,374.0,532.0,368.0,304.0,246.0
73,370.0,642.0,719.0,676.0,563.0
160,366.0,269.0,223.0,180.0,169.0
