,0,1,2,3,4
794,3040.4,512.4,197.25,56.4,21.72
111,481.5,224.0,92.5,29.6,14.04
608,419.5,235.55,80.9,26.02,11.39
150,356.4,206.15,91.05,28.02,11.04
668,351.2,369.81,285.85,115.12,58.39
756,284.6,222.39,153.25,55.92,26.8
141,203.4,156.73,100.95,36.16,15.94
62,198.9,463.4,394.95,146.24,61.23
193,192.2,147.42,94.45,36.14,15.21
623,167.3,202.58,144.7,55.7,29.41
513,158.5,91.84,63.05,19.96,9.34
620,133.0,84.84,59.8,20.34,8.53
586,126.8,62.23,35.05,12.36,5.52
709,122.6,90.51,61.45,23.6,11.41
291,118.4,83.51,47.85,17.66,8.1
456,117.5,142.1,70.5,20.08,8.2
95,114.7,67.48,46.35,15.74,7.86
351,111.2,63.98,30.0,10.48,4.17
87,94.2,52.22,36.0,12.48,5.55
505,93.8,39.76,26.4,9.86,4.57
821,92.8,52.01,29.9,11.6,5.14
167,78.6,61.53,43.0,17.5,8.2
1074,76.3,51.8,33.35,9.16,3.68
983,76.2,19.81,8.75,2.9,0.94
624,76.1,36.96,20.4,6.44,2.71
363,71.3,35.0,19.1,5.6,2.62
60,71.1,64.19,44.6,16.04,8.69
49,70.2,35.42,18.45,6.1,2.84
563,69.7,34.23,22.3,8.36,3.95
1080,69.2,63.07,36.05,12.38,5.47
851,67.7,42.35,25.65,8.8,4.02
388,66.4,56.35,38.6,15.36,7.73
444,65.6,48.65,18.1,6.8,2.97
237,62.7,57.47,43.65,18.58,9.46
426,56.1,65.8,41.8,14.44,7.33
25,52.8,44.94,29.25,10.72,5.04
356,51.7,56.28,41.5,16.48,7.82
928,51.3,77.84,74.15,30.74,15.22
956,51.0,51.17,31.15,11.76,6.04
520,49.8,80.01,51.5,22.24,11.4
1,49.5,31.22,16.85,5.9,2.87
703,49.3,47.46,40.9,16.0,8.47
973,46.1,22.96,14.5,5.38,2.37
79,45.9,65.45,65.25,30.7,17.51
48,44.9,68.81,43.4,15.18,7.44
144,44.8,40.18,36.0,14.88,8.0
152,44.5,35.21,26.1,9.42,4.79
208,43.5,33.04,24.35,9.84,4.81
585,42.7,25.55,15.8,5.6,2.97
415,42.4,36.89,25.65,8.58,3.4
759,39.7,50.54,38.75,17.04,8.06
618,39.3,40.39,30.25,13.46,6.84
1046,39.2,67.76,37.0,11.86,6.13
64,38.9,209.79,164.2,72.56,40.23
735,36.9,19.95,10.5,3.68,1.79
815,36.6,79.87,61.05,25.62,12.15
635,35.7,21.28,12.5,3.8,1.94
100,35.0,25.41,16.9,7.22,2.63
253,32.5,24.99,19.85,6.16,3.39
810,31.2,18.69,10.75,2.88,1.36
109,30.8,12.74,7.9,2.56,1.18
689,29.0,14.21,10.1,2.64,1.42
622,28.9,35.28,27.65,12.48,6.72
838,28.5,33.18,19.7,8.14,3.48
1022,26.4,21.49,13.7,7.0,3.64
921,26.2,28.42,21.8,7.08,2.99
149,24.7,14.42,6.4,2.42,1.02
765,24.7,10.71,4.95,1.6,0.71
321,24.5,11.83,6.75,2.58,1.16
176,24.1,10.64,8.65,2.54,0.87
230,24.1,38.99,29.55,14.94,9.62
484,23.3,28.07,17.35,6.96,3.57
423,20.0,15.68,11.15,3.84,2.47
999,19.6,7.63,4.25,1.64,0.66
1044,18.9,13.65,10.1,3.16,1.62
726,18.6,10.08,5.15,2.12,0.88
576,18.0,17.22,7.75,3.02,1.1
932,17.5,18.48,9.4,3.0,1.36
130,17.0,14.35,8.8,3.04,1.35
782,16.5,18.2,7.75,2.04,0.99
459,14.9,33.46,38.4,21.92,11.87
41,14.5,31.15,28.0,13.22,8.0
697,14.5,23.52,27.2,15.02,9.32
854,13.6,24.01,32.0,17.56,11.16
430,13.3,30.52,32.25,15.52,10.29
201,12.6,17.36,14.55,5.48,2.91
1051,12.5,10.78,10.15,3.82,2.0
318,12.2,36.61,44.5,21.28,12.32
377,11.5,30.52,25.85,11.58,6.28
954,11.3,17.78,17.35,10.64,7.1
799,11.3,9.1,6.7,3.16,1.3
822,10.4,14.21,8.65,4.42,2.71
812,10.1,7.98,7.5,3.56,1.83
805,9.6,10.78,10.7,5.0,3.18
421,9.1,5.67,3.4,1.46,0.71
449,8.8,15.12,13.6,5.78,2.75
416,8.7,7.56,3.5,1.2,0.57
90,8.6,22.26,32.05,19.46,12.33
614,8.3,7.0,2.9,1.16,0.41
1075,8.2,12.81,12.1,4.98,2.76
139,8.1,9.17,7.7,3.58,1.74
555,8.0,14.0,10.5,4.1,2.05
685,8.0,15.47,11.45,4.44,2.71
678,8.0,5.32,4.05,1.74,0.95
612,7.9,14.42,13.5,5.9,3.07
1032,7.8,7.91,4.85,1.86,0.79
92,7.5,5.88,3.6,1.28,0.65
372,7.0,3.36,1.75,0.64,0.21
1009,6.7,15.61,18.15,9.6,6.49
10,6.6,10.5,13.2,7.82,5.17
836,6.6,12.46,14.85,9.16,5.61
283,6.6,5.6,1.95,0.62,0.29
656,6.3,10.64,10.55,5.18,2.79
1004,6.1,8.75,8.3,3.98,2.86
346,6.0,10.64,10.75,4.8,2.49
734,5.8,5.81,5.6,2.2,1.24
718,5.8,5.11,3.4,1.32,0.5
457,5.7,7.7,7.05,2.36,1.13
552,5.6,9.52,9.9,3.86,2.07
893,5.6,3.78,2.05,0.88,0.42
1002,5.5,7.98,10.05,5.32,2.85
453,5.2,6.51,4.35,2.06,1.04
897,4.8,3.92,3.4,1.84,0.84
123,4.7,8.54,10.6,4.9,3.04
327,4.6,33.46,30.25,13.38,6.8
775,4.6,36.19,23.75,12.08,5.44
21,4.4,9.38,10.35,4.82,2.66
277,4.2,4.48,3.85,1.82,1.09
993,4.1,2.59,1.55,0.68,0.33
12,4.1,7.84,6.1,1.98,0.71
995,3.6,5.25,4.7,2.32,1.52
538,3.4,2.94,1.65,0.54,0.33
975,3.3,5.74,8.25,4.4,2.66
770,3.1,6.79,2.6,1.26,0.59
767,2.8,0.91,0.35,0.28,0.11
923,2.7,3.36,3.6,2.04,1.22
707,2.4,7.84,8.05,4.08,2.47
94,2.4,2.87,3.4,1.42,1.08
769,2.4,5.25,4.5,1.9,0.68
529,2.3,2.87,2.3,1.32,0.61
528,2.3,1.61,1.05,0.74,0.41
80,2.3,4.97,2.65,0.88,0.51
437,2.3,1.12,0.8,0.16,0.09
693,2.2,14.28,15.25,8.84,5.33
863,2.1,1.96,2.6,0.76,0.46
424,2.1,6.86,5.75,2.6,1.19
646,1.9,2.8,2.1,0.92,0.34
723,1.9,0.84,0.6,0.42,0.31
700,1.8,0.84,0.3,0.12,0.05
716,1.8,1.82,1.65,0.84,0.39
306,1.7,2.87,2.35,0.96,0.54
1010,1.7,0.7,0.4,0.06,0.02
1019,1.6,1.47,1.55,0.66,0.34
556,1.5,0.84,0.85,0.28,0.19
541,1.5,1.33,0.95,0.26,0.18
801,1.5,2.31,2.3,1.22,0.8
989,1.4,1.4,1.15,0.4,0.18
341,1.4,1.68,1.65,0.94,0.67
284,1.3,0.98,1.05,0.12,0.07
1052,1.3,1.19,1.85,1.4,0.82
522,1.3,2.94,2.55,1.44,0.9
843,1.3,0.49,0.2,0.04,0.04
595,1.3,1.05,0.9,0.14,0.17
650,1.3,2.87,1.75,0.88,0.69
1056,1.3,2.59,2.2,1.12,0.63
704,1.3,4.83,6.2,2.5,1.46
1034,1.2,1.26,0.85,0.38,0.18
477,1.2,2.94,2.5,0.78,0.6
717,1.1,2.38,3.75,2.42,1.56
702,1.0,1.61,1.6,0.94,0.47
19,1.0,0.7,0.3,0.16,0.23
950,1.0,2.17,1.15,0.8,0.37
498,0.9,0.21,0.15,0.02,0.03
828,0.8,0.49,0.6,0.38,0.19
82,0.7,0.91,1.15,0.56,0.29
994,0.7,3.15,3.2,0.94,0.52
1076,0.7,0.98,1.6,1.08,0.49
335,0.7,0.77,1.0,0.56,0.06
354,0.7,0.63,0.9,0.18,0.1
159,0.7,1.4,2.95,3.12,2.78
13,0.7,1.4,1.2,0.88,0.48
65,0.7,1.89,0.65,0.24,0.12
719,0.6,0.63,1.35,0.6,0.41
912,0.6,3.5,3.15,1.12,0.4
643,0.6,0.42,0.5,0.14,0.17
584,0.6,0.42,0.35,0.12,0.06
575,0.6,1.33,1.65,0.76,0.53
549,0.6,10.5,9.05,2.82,1.1
438,0.5,1.12,1.6,0.88,0.64
99,0.5,2.45,3.0,3.16,2.43
1050,0.5,0.14,0.2,0.06,0.05
798,0.5,0.28,0.2,,
1035,0.4,0.35,0.75,0.3,0.25
562,0.4,0.91,0.6,0.22,0.22
715,0.4,1.61,3.4,2.92,1.98
740,0.4,1.68,2.85,1.42,0.99
397,0.4,0.7,0.45,0.32,0.17
112,0.4,2.45,3.25,1.36,0.68
547,0.4,2.1,2.2,1.8,1.5
29,0.4,0.56,0.4,0.18,0.06
270,0.4,1.61,1.5,0.46,0.38
567,0.3,1.96,4.0,2.32,1.16
569,0.3,1.47,2.05,1.34,0.7
