,0,1,2,3,4
680,1902.0,219.0,101.0,42.0,31.0
552,1206.0,511.0,376.0,282.0,266.0
111,949.0,659.0,605.0,473.0,386.0
468,865.0,840.0,704.0,696.0,626.0
35,735.0,605.0,423.0,332.0,314.0
663,701.0,514.0,460.0,451.0,396.0
307,699.0,373.0,358.0,254.0,254.0
151,669.0,305.0,205.0,195.0,157.0
440,657.0,441.0,360.0,333.0,267.0
394,643.0,623.0,537.0,453.0,425.0
112,630.0,405.0,329.0,281.0,260.0
163,622.0,328.0,217.0,174.0,176.0
628,615.0,419.0,370.0,368.0,321.0
759,603.0,399.0,359.0,254.0,262.0
104,568.0,505.0,398.0,357.0,320.0
500,557.0,317.0,278.0,263.0,246.0
153,540.0,424.0,341.0,315.0,278.0
454,538.0,442.0,384.0,325.0,338.0
23,530.0,422.0,218.0,156.0,99.0
150,518.0,404.0,354.0,366.0,318.0
487,482.0,552.0,529.0,487.0,491.0
146,439.0,345.0,221.0,177.0,161.0
20,430.0,223.0,133.0,127.0,96.0
580,428.0,390.0,309.0,270.0,246.0
665,425.0,324.0,250.0,247.0,217.0
31,424.0,540.0,670.0,668.0,654.0
238,416.0,573.0,490.0,438.0,383.0
240,407.0,372.0,364.0,404.0,349.0
499,370.0,495.0,537.0,521.0,510.0
445,368.0,367.0,352.0,279.0,252.0
217,363.0,355.0,334.0,345.0,364.0
478,363.0,456.0,545.0,580.0,561.0
195,360.0,193.0,121.0,106.0,79.0
166,350.0,394.0,326.0,287.0,242.0
572,347.0,301.0,260.0,188.0,157.0
190,345.0,416.0,497.0,437.0,431.0
327,344.0,144.0,91.0,77.0,61.0
675,343.0,136.0,112.0,83.0,71.0
100,342.0,490.0,329.0,256.0,205.0
84,333.0,367.0,359.0,340.0,344.0
194,331.0,267.0,219.0,198.0,171.0
299,328.0,256.0,227.0,188.0,172.0
385,321.0,297.0,342.0,358.0,328.0
113,318.0,589.0,262.0,161.0,138.0
433,318.0,305.0,361.0,362.0,348.0
94,313.0,148.0,102.0,86.0,98.0
459,307.0,220.0,219.0,167.0,128.0
109,298.0,337.0,335.0,359.0,330.0
345,297.0,204.0,194.0,142.0,129.0
121,295.0,251.0,220.0,212.0,167.0
682,293.0,341.0,344.0,336.0,309.0
687,290.0,199.0,171.0,147.0,154.0
729,289.0,181.0,141.0,108.0,88.0
365,279.0,173.0,152.0,140.0,143.0
460,278.0,250.0,308.0,264.0,256.0
479,276.0,283.0,267.0,274.0,268.0
157,275.0,122.0,95.0,68.0,58.0
