,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
285,1549.14,792.19,372.33,109.44,40.926,2864.026
719,1263.38,360.2340000000001,122.72,28.652,9.068,1784.054
417,701.72,56.35,17.05,3.3,1.026,779.446
680,335.68,35.756,10.94,2.376,0.7759999999999999,385.528
356,75.78,106.61,93.69,40.104,19.514,335.6980000000001
111,73.9,103.782,70.14,25.464,11.25,284.536
182,78.38,89.208,65.45,24.08,10.418,267.536
682,78.38,61.236,46.3,18.112,9.238,213.266
35,90.58,66.43,36.59,12.032,5.066,210.698
628,68.48,68.194,46.3,16.776,7.6320000000000014,207.382
307,100.18,51.044,31.9,10.88,4.8580000000000005,198.862
394,67.24,61.306,44.91,16.964000000000002,7.883999999999999,198.304
41,71.68,57.428,37.91,14.108,6.394,187.52
304,54.78,60.55,42.84,14.788,6.978,179.93599999999995
238,54.3,53.172,40.33,15.612,7.302,170.71599999999995
454,69.1,48.664,34.18,12.512,5.964,170.42
153,75.52,45.69600000000001,30.56,11.904000000000002,5.4220000000000015,169.102
112,73.7,49.938,30.61,10.212,4.512,168.972
440,67.38,51.66,32.67,11.572,5.356,168.638
107,42.6,50.974,43.61,18.184,9.282,164.65
335,42.9,51.856,41.44,15.972,7.6179999999999986,159.786
479,60.24,45.808,32.65,12.864,6.276,157.838
439,3.46,33.152,58.16,37.612,24.338,156.722
163,89.12,36.988,20.61,6.488,2.982,156.188
97,47.58,46.844,35.08,14.14,7.102,150.746
345,65.16,43.484,25.78,9.008,4.062,147.494
23,65.18,49.462,22.27,6.296,2.442,145.65
580,59.4,42.77,27.56,9.976,4.482,144.188
460,45.24,44.478,33.85,13.308,6.468,143.344
687,67.14,38.178,25.12,8.908,3.992,143.338
667,27.18,42.742,40.96,20.696,11.304,142.882
190,28.56,45.682,42.39,17.18,8.516,142.328
446,51.06,43.792,29.19,10.604,5.352,139.998
113,42.86,56.994,26.47,7.272,2.764,136.36
100,43.46,48.804,27.28,9.124,3.908,132.576
225,57.4,38.108,22.75,8.264,3.748,130.27
365,63.04,34.16,21.88,7.487999999999999,3.286,129.85399999999998
240,30.46,42.98,34.56,13.812,6.82,128.632
104,44.8,40.13800000000001,28.29,10.052,4.878,128.158
