,0,1,2,3,4
680,360.4,26.6,8.6,1.72,0.5
552,234.0,70.98,37.45,12.02,5.1
111,184.8,99.19,57.05,19.72,9.25
468,181.4,117.11,70.05,26.32,11.97
151,160.6,49.7,25.6,8.42,3.56
35,140.3,80.15,39.6,12.52,5.24
307,134.0,57.75,35.55,10.9,5.09
440,129.5,61.53,34.2,12.16,5.2
759,122.7,55.93,34.2,11.2,5.0
394,122.2,82.18,51.55,18.24,8.94
163,120.9,41.65,20.75,6.32,2.99
628,118.3,61.11,39.95,14.54,5.86
112,117.4,64.26,33.6,11.2,4.93
663,113.2,58.45,43.1,14.4,6.41
153,109.4,58.73,35.9,13.24,6.03
500,109.0,46.62,28.55,10.82,4.81
104,108.2,66.99,40.25,12.94,5.83
454,106.4,53.41,35.8,13.06,5.76
150,104.1,56.28,37.8,13.68,6.36
23,100.2,57.89,20.8,5.84,2.22
487,95.9,77.0,55.95,19.74,9.63
580,94.7,54.74,31.9,10.5,4.49
20,88.3,32.83,16.15,4.68,2.25
31,87.0,83.79,68.85,28.14,14.71
238,85.9,76.65,50.35,18.08,8.53
665,85.0,48.16,29.55,9.28,4.41
240,82.5,53.76,35.7,13.3,6.73
146,78.2,38.57,21.05,6.66,2.73
499,75.4,71.05,53.15,20.96,10.44
675,74.9,26.32,11.9,3.76,1.56
445,74.9,49.84,33.0,12.86,5.08
478,70.1,72.24,57.45,23.62,11.64
166,68.8,54.39,32.45,10.16,4.67
94,68.1,23.24,11.8,3.66,1.68
572,67.2,39.34,23.2,7.54,3.41
194,67.2,40.39,24.35,8.58,3.72
195,67.2,23.52,11.75,4.26,1.47
217,66.6,49.63,33.8,12.68,6.51
121,66.1,44.73,25.7,8.42,3.54
729,65.7,24.85,15.65,5.08,2.1
100,65.4,69.79,28.95,9.38,3.98
84,64.4,53.2,35.6,14.36,6.71
113,64.0,76.86,24.95,6.12,2.23
682,64.0,46.62,31.55,12.36,6.44
459,62.8,30.1,19.8,6.18,2.97
190,62.5,57.19,45.15,17.88,8.51
327,61.5,21.91,11.1,3.38,1.53
433,61.3,45.08,35.7,15.7,7.53
299,60.6,35.21,19.45,7.38,3.35
365,59.2,24.64,19.0,5.5,2.3
479,58.8,38.5,30.2,10.48,5.32
157,58.4,15.47,8.2,2.84,1.22
345,56.8,27.58,17.75,5.78,2.79
503,56.8,27.65,17.2,6.02,3.1
290,56.5,27.37,14.8,4.84,2.0
109,56.3,49.28,35.7,13.46,6.69
385,56.0,43.89,36.45,13.28,6.0
687,55.2,27.37,17.05,6.2,2.89
329,54.9,23.1,14.45,4.96,2.13
460,53.3,36.47,25.0,10.74,5.2
244,52.7,37.59,25.75,10.96,4.72
306,52.4,27.51,17.45,7.14,3.14
335,51.5,47.11,30.6,13.36,5.65
362,51.2,13.37,6.9,2.04,0.75
43,49.7,42.84,34.65,14.64,7.39
643,49.4,26.18,19.2,7.28,3.67
274,48.9,13.16,7.1,2.58,0.94
670,47.0,46.34,35.4,15.42,7.7
97,46.9,42.14,31.3,11.96,5.61
693,46.7,25.55,16.0,6.7,2.95
107,45.8,45.29,33.35,13.52,6.84
152,45.7,32.97,25.5,9.92,4.78
547,45.3,26.04,14.95,6.12,2.41
758,45.2,41.16,28.2,10.24,5.61
40,44.8,37.24,31.15,13.4,7.08
760,44.3,41.72,31.15,12.74,5.82
34,44.2,18.55,11.5,3.34,1.4
518,43.5,31.29,20.85,7.88,4.29
