,0,1,2,3,4
794,5320.0,574.84,185.8,47.68,19.06
608,476.2,498.68,121.3,38.4,16.98
668,260.0,458.92,356.9,141.88,72.8
141,253.8,192.36,127.7,47.0,22.14
620,236.6,250.46,128.8,40.12,17.0
851,231.6,162.96,80.3,25.4,12.14
709,185.4,134.96,87.2,32.28,15.38
513,185.2,146.86,87.5,27.36,12.34
150,184.6,215.46,93.4,23.52,11.04
167,181.6,128.8,93.4,36.76,17.44
95,142.4,103.74,70.0,23.72,11.32
87,131.6,86.8,61.4,20.64,10.42
821,109.8,70.56,42.4,16.04,7.1
1044,99.8,71.82,46.2,15.52,6.92
505,81.2,42.84,28.7,10.36,4.6
363,79.6,78.4,34.2,10.28,4.32
563,77.8,50.4,28.9,10.64,5.44
62,75.6,549.78,497.0,168.44,67.46
109,75.2,34.86,17.8,6.08,2.72
111,73.8,83.02,40.9,14.6,7.88
623,73.2,221.62,169.0,69.92,34.3
25,70.0,75.18,50.3,18.88,8.96
624,68.8,40.18,21.2,7.04,3.04
765,68.4,40.32,16.1,4.92,1.82
928,62.6,108.92,113.0,48.04,24.8
237,62.4,60.62,52.0,21.4,11.84
726,59.6,35.42,18.8,6.4,2.68
291,48.6,66.64,46.0,15.84,6.84
1,46.6,50.68,24.8,10.24,4.28
973,46.2,32.48,18.7,7.44,3.16
152,45.6,38.08,25.4,10.28,5.3
585,42.8,31.22,22.5,9.04,3.52
586,33.6,25.9,17.0,5.92,2.58
208,32.4,28.14,25.8,9.84,5.0
456,30.4,57.96,54.6,16.84,6.66
838,28.4,64.4,37.4,14.24,6.06
351,27.4,54.74,18.6,6.08,3.02
576,27.4,21.42,10.0,3.08,1.62
149,23.4,14.98,9.2,2.72,0.98
426,22.8,77.56,44.0,16.16,8.1
356,22.8,27.3,23.5,9.64,5.32
388,22.6,37.24,31.8,11.12,5.38
193,22.2,41.58,37.2,20.32,9.9
775,21.8,66.36,55.8,19.24,8.1
697,21.6,32.9,36.4,21.76,12.98
1009,19.8,60.48,70.3,35.72,23.54
810,19.0,14.7,9.2,2.44,1.34
759,18.6,27.44,22.7,9.24,5.0
703,18.0,32.48,27.4,12.72,6.52
1051,17.4,18.2,16.2,7.24,3.6
253,16.8,13.44,13.8,4.8,2.34
614,16.2,19.46,9.8,2.8,0.98
79,15.8,30.66,41.9,23.92,14.04
60,15.2,22.26,16.1,6.32,3.88
321,14.8,15.54,9.5,2.6,1.5
377,14.6,168.0,101.3,36.32,19.08
735,13.8,13.58,5.9,2.6,1.0
416,13.8,15.26,9.4,3.12,1.28
90,13.8,29.68,41.2,26.44,16.04
782,12.2,30.94,9.6,2.8,1.56
854,11.8,30.94,35.8,20.36,13.84
756,10.8,14.56,15.2,7.56,4.44
932,10.0,7.28,4.5,1.72,0.52
635,9.6,8.82,5.0,1.96,0.66
520,9.6,81.2,53.4,20.8,12.0
956,9.6,11.9,10.4,4.48,2.3
92,9.6,9.8,5.8,2.36,1.36
1075,8.8,35.42,32.9,12.52,6.04
415,8.2,15.96,11.4,4.96,2.48
230,8.0,44.1,30.6,16.24,11.42
829,8.0,13.44,9.9,3.88,1.66
144,7.8,19.32,19.2,7.76,4.42
49,7.4,3.36,2.5,1.0,0.56
444,7.4,15.82,7.0,2.52,1.0
277,6.8,12.32,10.6,5.84,3.04
1080,6.2,17.78,9.9,4.08,2.08
100,6.0,7.14,5.2,1.84,1.0
689,6.0,6.16,3.4,1.08,0.64
176,5.8,4.76,3.3,1.24,0.58
10,5.2,13.86,16.0,9.24,6.18
622,4.8,6.44,6.5,3.32,2.22
1019,4.8,11.34,11.4,4.24,2.16
1002,4.6,7.7,8.5,4.48,3.0
718,4.2,2.38,2.7,1.04,0.34
64,4.0,263.34,180.7,94.84,51.32
1004,3.8,12.04,9.9,4.52,3.2
130,3.4,10.64,5.9,2.32,0.98
48,3.4,23.24,20.2,7.76,4.48
993,3.2,1.54,2.0,0.64,0.32
1032,3.0,4.06,3.4,0.96,0.92
372,2.8,1.4,0.9,0.32,0.18
139,2.8,5.6,6.8,2.84,1.7
1046,2.4,22.82,13.6,6.36,3.92
201,2.2,10.92,8.7,3.8,1.66
123,2.2,6.02,6.2,4.2,2.4
1034,2.2,2.8,2.0,0.52,0.32
41,2.0,27.72,25.2,13.04,9.46
318,2.0,18.48,35.9,18.16,11.8
897,2.0,2.24,2.5,1.0,0.5
815,2.0,36.54,41.4,18.64,9.86
1022,1.8,3.64,3.2,1.76,0.68
921,1.8,4.62,6.1,2.08,0.98
612,1.8,11.62,12.9,6.52,3.74
421,1.8,1.96,2.2,0.92,0.26
836,1.6,5.18,7.3,4.56,2.6
798,1.6,,,0.04,
552,1.6,4.9,6.6,2.64,1.84
423,1.6,2.66,2.7,1.04,0.78
159,1.4,0.56,3.2,3.56,3.34
538,1.4,1.54,0.6,0.2,0.18
983,1.2,0.42,0.7,0.16,0.04
799,1.2,0.98,1.8,0.76,0.2
822,1.2,6.16,6.7,2.92,2.8
484,1.2,9.66,8.0,3.92,1.92
459,1.2,10.36,19.2,12.32,9.16
999,1.2,0.42,0.5,0.12,0.06
1040,1.2,4.06,7.1,4.08,2.52
717,1.0,3.5,4.7,3.52,2.46
12,0.8,5.04,4.2,1.56,0.58
618,0.8,2.1,2.3,1.44,1.08
283,0.8,3.78,2.1,0.36,0.24
650,0.8,0.42,1.3,0.28,0.22
843,0.6,0.42,0.2,,0.02
893,0.6,0.28,0.3,0.16,0.12
912,0.6,5.04,3.2,1.4,0.52
555,0.6,4.62,4.5,2.0,0.92
767,0.6,0.84,,0.08,
723,0.4,0.14,0.3,0.2,0.1
734,0.4,1.4,2.1,0.6,0.38
995,0.4,0.84,0.5,0.6,0.44
453,0.4,0.42,0.8,0.36,0.22
805,0.4,1.54,1.7,0.68,0.66
94,0.4,1.26,2.4,1.16,0.48
923,0.4,3.78,2.1,2.2,1.62
354,0.4,0.7,0.4,0.16,0.14
685,0.4,1.26,3.5,0.92,0.56
740,0.4,0.7,1.9,1.6,0.98
327,0.4,11.48,20.9,9.16,5.28
304,0.4,0.14,,0.04,
770,0.4,0.84,0.6,0.2,0.26
13,0.4,0.14,0.3,0.28,0.26
541,0.2,0.14,0.1,0.04,
643,0.2,0.56,0.9,0.2,0.08
1050,0.2,,0.1,,
21,0.2,0.56,0.8,0.48,0.4
529,0.2,0.7,1.1,0.6,0.3
528,0.2,0.28,0.3,0.12,0.04
498,0.2,0.14,,0.04,
575,0.2,,0.1,0.28,0.18
430,0.2,5.32,7.7,5.36,4.5
1010,0.2,,,,0.02
812,0.2,0.14,0.3,0.16,0.14
716,0.2,0.28,0.2,0.32,0.16
420,0.2,0.42,0.3,0.24,0.14
704,0.2,2.1,2.4,1.8,1.34
707,0.2,2.1,4.2,1.92,1.38
715,0.2,1.26,2.2,2.04,1.18
719,0.2,,0.1,0.12,0.04
954,0.2,0.42,1.5,0.76,0.54
80,0.2,0.98,1.1,0.36,0.26
346,0.2,2.1,0.6,1.44,0.48
769,0.2,2.66,2.7,1.16,0.5
828,0.2,0.42,0.3,0.12,0.04
292,0.2,,,,
595,0.2,0.42,,,
6,,0.42,0.2,0.28,0.4
23,,,0.3,0.28,0.1
24,,0.28,0.1,0.12,0.14
28,,,0.3,0.08,0.14
31,,,0.2,0.04,0.06
38,,,,0.08,0.02
43,,,,,0.04
51,,0.14,,0.04,0.04
52,,,,,0.04
65,,0.28,0.3,0.04,0.06
72,,,,0.12,0.04
82,,,,0.08,0.04
91,,,,0.04,0.02
99,,,,0.04,0.1
103,,0.28,0.1,0.04,
112,,,0.3,0.16,0.12
116,,0.14,,0.12,0.06
129,,,,,0.04
133,,,,,0.02
135,,,,,0.06
168,,,0.1,0.04,0.02
175,,,0.3,0.6,0.56
213,,,,,0.02
219,,0.28,,0.04,0.04
221,,,,0.12,0.08
235,,52.92,392.7,198.8,84.22
256,,0.42,0.3,0.2,0.1
266,,,0.3,0.04,0.16
270,,,,,0.02
274,,,,,0.02
284,,0.84,0.2,0.04,0.02
300,,,0.1,0.12,0.18
306,,,0.1,,0.08
313,,,,,0.06
315,,0.14,,,
329,,,,,0.02
335,,,,0.04,
340,,0.14,0.2,0.2,0.1
341,,,,0.04,
396,,,,,0.02
397,,,0.3,0.12,0.08
414,,0.28,0.1,0.04,0.02
417,,,,0.04,
424,,0.28,0.5,0.24,0.1
436,,0.14,0.5,0.88,0.62
437,,0.28,0.1,0.08,0.04
438,,0.14,,0.08,0.08
447,,,,0.2,0.22
449,,1.12,1.4,0.56,0.42
467,,0.28,0.2,0.2,0.02
474,,,,0.04,0.06
477,,0.56,0.5,0.36,0.18
522,,,,,0.04
547,,1.82,1.9,1.24,1.04
549,,0.56,1.3,0.6,0.2
556,,,0.1,,
567,,,0.2,0.04,0.14
568,,,,,0.06
569,,0.28,0.9,0.6,0.44
570,,,0.3,0.16,0.1
589,,,,,0.02
593,,,,0.04,
627,,,,,0.02
636,,127.12,92.0,37.36,18.38
646,,0.14,0.5,0.2,0.12
656,,0.42,0.9,0.64,0.68
657,,0.28,0.2,0.08,
678,,0.7,0.9,0.28,0.24
693,,5.32,8.7,4.12,3.32
700,,0.14,0.1,0.04,
702,,,,,0.02
722,,,,,0.02
751,,0.98,1.1,0.24,0.1
761,,0.56,1.1,0.68,0.7
777,,0.28,1.0,0.64,0.4
786,,,,,0.02
801,,0.14,,,
813,,0.14,0.4,0.32,0.24
820,,,,,0.02
834,,,0.1,0.32,0.3
852,,,,,0.02
863,,,,0.04,0.02
880,,,0.9,0.2,0.24
883,,,,,0.02
