,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
618,170.62,49.644,22.57,6.22,2.438,251.492
761,135.28,48.482,20.88,5.42,1.962,212.02399999999997
948,101.1,56.63,27.46,7.836,3.07,196.096
866,101.9,53.816,27.21,8.476,3.356,194.758
544,121.5,41.818,19.41,5.308,2.0,190.03599999999997
652,83.88,46.312,25.96,7.756,2.848,166.75600000000003
69,54.48,60.27,32.69,9.936,3.934,161.31
1057,54.5,51.03,32.73,10.488,4.09,152.838
795,48.44,55.51,33.01,10.28,4.04,151.27999999999997
457,96.04,32.872,14.83,4.484,1.692,149.91800000000003
68,93.56,30.688,14.2,3.876,1.61,143.93400000000003
1046,67.14,38.43,23.4,8.112,3.64,140.72199999999998
186,29.58,53.424,38.23,11.88,4.524,137.63799999999998
727,32.34,50.386,35.82,11.148,4.474,134.16799999999998
975,69.1,36.876,18.56,5.396,2.148,132.07999999999998
234,70.22,32.298,18.18,5.944,2.426,129.068
50,65.82,32.368,19.25,6.38,2.83,126.64799999999998
351,74.12,27.342,15.19,4.848,2.088,123.588
48,51.22,35.56,23.62,8.96,4.016,123.37600000000002
343,52.44,31.78,24.03,9.5,4.356,122.106
60,39.02,40.488,26.44,9.728,4.544,120.22
838,60.56,29.974,18.89,6.204,2.834,118.462
956,49.96,35.504,20.92,8.124,3.614,118.122
711,64.36,27.706,15.56,4.82,2.016,114.462
906,43.62,33.362,23.52,9.216,4.146,113.86399999999999
55,50.28,33.082,20.06,6.708,2.922,113.05199999999999
2,17.92,38.08,34.02,12.14,4.948,107.108
541,65.86,23.394,11.33,3.184,1.264,105.03199999999998
556,70.68,18.144,8.61,2.2,0.848,100.48200000000001
251,49.94,24.892,16.39,5.924,2.836,99.982
391,43.82,27.44,17.13,5.92,2.82,97.13
480,39.24,29.666,18.61,5.356,2.094,94.966
1056,39.8,28.21,17.95,6.308,2.606,94.874
631,37.9,26.936,18.52,7.436,3.76,94.552
29,50.24,23.604,13.25,4.632,1.966,93.692
366,62.3,18.312,9.05,2.744,1.046,93.452
873,36.86,26.278,19.51,7.392,3.384,93.42399999999999
100,40.62,27.286,16.23,6.112,2.478,92.726
921,31.62,30.296,20.16,6.9,2.942,91.918
199,45.14,27.16,13.79,3.964,1.61,91.664
415,42.74,24.318,15.71,5.892,2.628,91.288
632,50.06,22.232,12.47,4.368,1.91,91.03999999999999
681,32.78,27.986,19.9,6.896,3.444,91.006
667,53.12,20.02,11.57,3.772,1.736,90.21800000000002
340,37.28,25.032,18.37,6.4,3.054,90.13600000000001
130,53.76,19.292,10.56,3.176,1.568,88.356
344,47.2,21.168,12.89,4.304,2.002,87.564
291,32.64,26.6,17.79,6.628,3.038,86.696
1080,37.92,24.864,14.92,5.224,2.46,85.388
678,39.8,22.848,14.87,5.34,2.394,85.25200000000001
532,31.84,24.752,16.98,6.52,3.064,83.156
620,36.62,22.862,14.67,5.952,2.66,82.764
113,33.36,23.394,16.85,6.164,2.992,82.76
80,40.96,22.372,12.51,4.432,2.03,82.304
628,19.84,25.116,22.55,9.564,4.72,81.78999999999999
1014,43.82,21.896,11.18,3.4,1.37,81.66600000000003
1061,40.26,20.846,13.6,4.644,1.928,81.27799999999999
289,35.44,22.736,14.95,5.136,2.714,80.976
401,7.08,26.474,29.12,12.084,5.58,80.33800000000001
812,38.38,20.692,13.65,5.192,2.41,80.32400000000001
117,,46.074,23.12,7.7,3.19,80.084
1022,32.44,22.764,15.6,5.86,2.91,79.57399999999998
871,50.94,16.618,8.4,2.488,1.046,79.492
138,29.7,26.376,15.09,5.26,2.338,78.764
605,36.66,25.2,12.37,3.152,1.18,78.56200000000001
260,28.2,28.112,14.51,5.056,2.332,78.21
73,20.6,25.564,19.6,7.764,3.71,77.238
822,29.24,23.324,15.58,6.18,2.868,77.19200000000001
685,22.7,26.516,18.45,6.276,2.93,76.872
110,30.94,25.27,13.22,4.944,2.29,76.66400000000002
898,39.78,20.118,11.89,3.424,1.266,76.47800000000001
19,39.38,19.642,11.15,3.992,1.826,75.99000000000001
346,21.18,27.552,17.02,6.852,3.026,75.63
420,37.18,18.942,12.5,4.656,2.162,75.44000000000001
148,28.54,23.184,15.11,5.736,2.594,75.164
528,36.42,19.124,13.07,4.396,2.11,75.12
1091,21.06,23.282,19.81,7.532,3.33,75.014
270,38.64,19.306,11.06,4.112,1.738,74.856
974,25.76,25.942,15.12,5.12,2.394,74.33600000000001
228,22.24,25.662,16.61,6.632,3.19,74.334
734,31.7,20.566,13.7,5.468,2.446,73.88
1024,40.56,18.704,9.55,3.144,1.272,73.23000000000002
793,31.56,19.852,13.9,5.032,2.356,72.69999999999999
575,27.1,20.944,15.33,6.244,3.04,72.658
986,48.24,15.26,6.33,1.828,0.628,72.286
14,25.78,19.194,16.53,7.108,3.63,72.242
96,31.8,24.206,11.76,3.188,1.004,71.95800000000001
456,32.48,21.938,11.68,3.864,1.716,71.67799999999998
449,30.76,19.264,13.68,5.184,2.6,71.488
32,44.88,14.84,7.96,2.496,1.094,71.26999999999998
388,26.54,20.902,15.02,5.672,2.55,70.684
150,32.96,21.126,11.09,3.752,1.554,70.482
807,39.2,17.388,9.56,3.0,1.244,70.39200000000001
555,32.16,18.368,12.92,4.792,2.148,70.38799999999999
182,26.28,20.272,15.02,5.692,2.808,70.072
423,25.44,20.552,15.44,5.704,2.922,70.05799999999999
367,33.4,18.34,11.53,4.524,2.042,69.836
227,30.9,20.902,12.29,3.984,1.726,69.80199999999999
396,34.76,16.562,12.2,4.232,1.89,69.644
1074,45.8,11.956,7.48,2.736,1.466,69.438
595,29.04,19.292,13.35,5.316,2.368,69.366
827,33.16,18.312,11.76,4.152,1.892,69.27599999999998
989,25.86,22.974,12.97,4.4,2.032,68.236
1085,14.82,19.866,19.39,8.924,4.61,67.61
201,23.78,19.516,14.97,6.0,2.988,67.25399999999999
444,33.94,19.74,9.16,2.916,1.308,67.064
1003,31.5,17.374,11.75,4.244,2.062,66.92999999999999
794,40.38,14.728,7.97,2.556,1.11,66.744
76,32.32,17.206,11.03,4.04,1.808,66.40400000000001
645,31.38,18.284,10.92,3.952,1.738,66.274
160,34.52,15.89,10.43,3.712,1.694,66.24600000000001
855,37.64,17.794,7.57,2.204,0.772,65.98
916,24.22,18.578,14.37,5.896,2.722,65.786
378,26.98,18.886,12.83,4.796,2.136,65.628
335,21.44,23.632,13.49,4.916,2.04,65.51800000000001
811,34.42,15.904,10.03,3.276,1.576,65.20599999999999
935,49.96,9.226,3.63,1.016,0.328,64.16
484,28.96,18.256,10.52,3.976,1.966,63.678000000000004
419,17.24,19.67,16.42,6.844,3.402,63.576
477,23.22,19.908,13.06,5.084,2.274,63.54600000000001
1048,25.24,17.304,12.75,5.376,2.506,63.175999999999995
527,26.88,18.858,11.33,3.904,1.9,62.87199999999999
830,35.94,14.518,8.1,2.844,1.226,62.628
966,25.12,17.206,12.67,5.04,2.58,62.616
694,30.62,16.016,10.19,3.9,1.83,62.55599999999999
593,21.42,18.256,14.16,5.636,3.008,62.480000000000004
833,39.32,13.062,6.84,2.224,0.878,62.324
277,23.38,17.808,13.03,5.292,2.694,62.20400000000001
841,16.62,20.314,15.69,6.384,2.82,61.827999999999996
86,21.64,20.916,12.21,4.596,2.126,61.48799999999999
825,25.0,16.912,12.37,4.884,2.3,61.465999999999994
306,23.14,17.556,13.34,4.88,2.536,61.452000000000005
861,30.34,15.876,9.85,3.28,1.444,60.790000000000006
18,29.36,16.086,10.28,3.264,1.492,60.482
325,14.94,20.328,16.53,5.9,2.664,60.362
661,12.3,15.414,18.31,8.972,5.128,60.124
257,26.38,16.604,10.67,3.764,1.838,59.256
562,28.58,15.764,9.61,3.444,1.572,58.97
862,29.16,15.526,9.59,3.14,1.546,58.961999999999996
571,22.5,16.002,12.87,4.952,2.464,58.78799999999999
525,29.32,15.848,9.23,2.976,1.298,58.672
1,28.66,16.002,9.08,3.356,1.402,58.5
39,32.44,14.532,7.71,2.632,1.072,58.385999999999996
230,18.62,18.186,13.11,5.504,2.694,58.114
567,15.16,17.248,15.87,6.42,3.336,58.034
566,12.34,16.058,18.85,7.24,3.498,57.986000000000004
559,15.08,19.026,15.19,5.84,2.82,57.955999999999996
265,22.04,19.628,10.77,3.4,1.362,57.2
365,20.82,17.598,11.97,4.412,2.058,56.858
988,33.0,12.194,7.67,2.5,1.194,56.55800000000001
