,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
572,251.54,108.78,62.47,19.888,8.422,451.09999999999997
608,152.84,68.922,40.69,13.848,6.238,282.538
660,115.72,72.884,50.7,18.496,8.65,266.44999999999993
130,134.02,69.888,42.4,13.776,6.0,266.084
459,136.56,50.288,30.58,9.152,3.692,230.272
314,96.46,65.1,43.97,16.62,7.982,230.132
194,128.88,51.786,30.14,10.12,4.18,225.106
379,116.28,52.794,36.78,11.636,5.248,222.738
100,106.48,66.696,31.89,9.388,4.182,218.63599999999997
35,89.0,76.538,35.54,11.3,4.652,217.03
181,112.36,50.54,35.05,11.696,5.284,214.92999999999998
728,144.44,35.252,14.61,4.212,1.59,200.104
434,94.9,48.286,30.83,10.968,5.174,190.15800000000002
474,72.14,50.61,39.53,15.856,7.492,185.628
322,63.2,53.718,35.45,12.688,5.614,170.67
500,94.48,37.758,24.27,8.696,4.066,169.27
22,77.42,44.716,28.16,9.616,4.12,164.03199999999998
488,93.82,35.294,22.79,7.944,3.418,163.26599999999996
331,75.46,40.824,27.46,10.284,4.876,158.904
503,88.54,36.218,22.05,7.844,3.248,157.9
696,44.58,45.92,39.17,16.564,8.404,154.638
731,82.54,36.414,23.57,8.268,3.668,154.46
69,74.2,38.234,26.98,9.744,4.654,153.81199999999998
450,75.78,35.84,21.48,7.236,3.292,143.628
509,,67.522,46.5,17.588,8.31,139.92000000000002
228,58.82,37.464,27.38,10.732,5.182,139.57799999999997
245,80.66,26.04,14.5,4.976,2.072,128.248
712,69.7,27.23,17.48,6.2,2.812,123.42200000000001
564,,70.434,34.61,11.752,5.256,122.05199999999999
345,61.54,32.298,18.66,6.668,2.814,121.97999999999999
174,52.86,30.8,23.21,8.496,3.874,119.24
235,43.98,37.268,23.67,9.16,4.3,118.37799999999999
436,41.56,38.374,24.33,9.028,3.754,117.046
17,52.82,34.398,19.36,6.664,3.196,116.438
563,56.14,30.968,19.01,7.024,3.29,116.43200000000002
496,50.16,30.856,22.56,8.616,4.032,116.22399999999999
242,51.8,32.256,20.74,7.724,3.558,116.078
365,60.8,28.224,17.81,6.108,2.696,115.638
491,70.86,24.85,12.89,4.588,1.984,115.172
284,42.86,39.438,21.63,7.688,3.392,115.008
317,67.34,24.752,14.91,5.084,2.132,114.218
715,67.26,25.06,14.37,4.732,2.116,113.53800000000001
668,38.9,33.222,25.49,10.06,5.03,112.702
129,37.82,32.13,25.52,9.716,4.944,110.13
676,60.42,25.34,16.04,5.696,2.532,110.028
594,69.36,22.764,11.99,3.884,1.676,109.67399999999999
