,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
285,612.0,445.9,253.9,83.88,38.02,1433.7000000000005
719,771.6,335.16,141.0,38.04,14.22,1300.02
417,719.4,41.86,15.8,2.88,0.66,780.5999999999998
356,127.2,112.56,107.5,40.76,21.1,409.12
680,337.2,35.98,8.6,2.28,0.64,384.7
111,106.6,114.1,72.6,25.48,10.94,329.72
182,97.6,114.1,61.4,23.72,10.86,307.67999999999995
41,125.8,71.12,46.8,16.8,7.12,267.64000000000004
628,113.0,71.26,49.7,18.4,7.9,260.26
307,141.8,54.04,36.0,10.8,5.24,247.88
35,104.4,71.82,35.6,12.2,4.96,228.98
682,84.8,59.22,46.9,18.56,8.2,217.68
394,84.0,65.52,42.1,15.84,7.66,215.12
440,97.0,50.54,33.1,10.04,5.22,195.9
238,65.4,67.2,37.8,16.48,7.38,194.26
454,80.0,55.16,39.5,12.24,6.1,193.0
153,87.2,46.9,32.8,11.92,5.28,184.1
479,76.0,49.42,36.0,14.68,6.92,183.02
304,69.0,55.44,37.7,13.84,6.76,182.74
112,88.8,51.1,26.7,10.64,4.9,182.14
335,62.8,56.56,37.6,16.24,8.04,181.24
97,62.8,54.32,37.0,15.8,7.42,177.34
190,46.8,49.7,45.9,17.12,8.22,167.74
23,78.8,52.22,19.8,5.96,2.32,159.1
163,90.4,38.5,20.2,6.68,3.3,159.08
667,32.2,47.74,45.9,22.32,10.66,158.82
580,65.6,46.48,29.6,10.44,4.42,156.53999999999996
687,78.6,38.78,27.4,7.56,3.98,156.32
478,44.4,44.52,38.5,17.96,9.38,154.76
345,74.8,41.72,26.3,8.32,3.62,154.76
460,56.2,42.98,31.8,12.44,6.2,149.62
104,62.6,42.84,28.3,9.6,4.52,147.86
113,47.8,62.86,25.5,6.28,2.44,144.88
100,49.4,55.86,26.4,9.24,3.6,144.5
365,77.6,34.44,22.0,6.88,3.26,144.17999999999995
487,34.2,45.5,37.7,17.6,8.04,143.04
240,45.2,43.4,34.4,13.16,6.3,142.46
84,48.0,40.88,33.4,13.24,6.0,141.52
107,41.4,41.02,35.8,14.88,7.66,140.76
670,39.0,40.46,34.1,15.4,7.78,136.74
146,60.4,38.36,26.1,7.92,2.8,135.57999999999998
166,47.4,42.14,28.8,10.04,4.42,132.79999999999998
20,75.6,32.34,16.5,5.4,1.96,131.8
446,50.6,38.36,26.9,9.04,4.48,129.38
552,66.8,30.38,19.1,6.24,2.52,125.04
643,54.6,35.56,22.6,7.52,3.54,123.82
563,44.2,38.22,27.9,9.4,3.8,123.52
433,37.2,37.8,29.6,12.2,6.58,123.38
151,71.8,28.14,15.9,4.88,2.28,123.0
499,23.2,40.6,33.3,16.2,8.18,121.48
572,46.6,33.46,28.3,9.52,3.46,121.34
