,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
146,109.76,41.314,24.12,7.004,2.968,185.166
166,89.96,48.594,27.34,8.82,3.884,178.59799999999998
194,93.72,40.432,24.81,7.752,3.292,170.006
459,94.66,36.428,22.73,7.156,2.862,163.83599999999998
759,85.4,37.66,23.95,8.2,3.644,158.85399999999998
183,56.68,56.742,29.52,10.976,4.614,158.532
322,66.28,46.816,29.65,10.628,4.488,157.86200000000002
572,79.3,39.662,23.08,7.908,3.426,153.37599999999995
438,69.96,39.284,25.49,8.652,4.098,147.484
84,56.56,42.644,28.74,11.36,5.26,144.564
82,94.96,25.872,15.0,4.712,1.862,142.40599999999998
317,84.14,30.338,17.55,5.64,2.574,140.24200000000002
547,69.12,34.958,22.06,7.728,3.62,137.48600000000002
307,49.3,46.578,22.59,8.22,3.612,130.3
655,55.44,35.686,24.68,9.12,4.33,129.25600000000003
377,70.22,31.052,18.19,6.628,2.988,129.078
594,77.56,25.788,15.37,4.972,2.236,125.926
437,74.52,26.516,14.85,4.44,2.062,122.38799999999999
460,52.84,32.732,23.28,8.956,4.334,122.14200000000001
648,63.6,28.672,18.8,6.588,3.204,120.86399999999999
171,57.22,31.36,19.47,6.968,3.148,118.166
152,44.68,33.11,25.39,9.788,4.836,117.80399999999999
319,62.66,28.42,16.95,6.264,2.66,116.954
72,45.04,32.998,23.98,9.644,4.502,116.164
77,36.82,34.146,26.62,10.884,5.31,113.78000000000002
511,54.52,29.302,18.5,6.78,2.946,112.048
89,38.58,33.922,24.26,9.636,4.822,111.22
468,43.18,30.086,23.18,8.584,4.148,109.178
417,59.7,26.74,15.37,5.184,2.114,109.108
163,64.78,24.416,12.87,4.4,1.946,108.412
121,45.02,32.564,20.45,7.032,3.1,108.166
765,48.68,29.05,19.33,7.332,3.436,107.828
687,55.78,26.362,16.17,5.66,2.49,106.46199999999999
673,60.88,24.318,14.42,4.436,2.044,106.098
628,48.22,28.574,18.91,7.024,3.37,106.098
29,44.3,28.728,20.71,8.06,3.868,105.666
727,42.6,31.36,20.3,7.468,3.694,105.42200000000001
151,66.86,19.544,11.31,3.992,1.72,103.426
