,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,5320.0,574.84,185.8,47.68,19.06,6147.380000000001
62,75.6,549.78,497.0,168.44,67.46,1358.2800000000002
668,260.0,458.92,356.9,141.88,72.8,1290.5000000000002
608,476.2,498.68,121.3,38.4,16.98,1151.5600000000004
235,,52.92,392.7,198.8,84.22,728.6400000000001
620,236.6,250.46,128.8,40.12,17.0,672.98
141,253.8,192.36,127.7,47.0,22.14,643.0
64,4.0,263.34,180.7,94.84,51.32,594.2
623,73.2,221.62,169.0,69.92,34.3,568.04
150,184.6,215.46,93.4,23.52,11.04,528.02
851,231.6,162.96,80.3,25.4,12.14,512.4
513,185.2,146.86,87.5,27.36,12.34,459.26
167,181.6,128.8,93.4,36.76,17.44,458.0
709,185.4,134.96,87.2,32.28,15.38,455.22
928,62.6,108.92,113.0,48.04,24.8,357.36
95,142.4,103.74,70.0,23.72,11.32,351.18
377,14.6,168.0,101.3,36.32,19.08,339.2999999999999
87,131.6,86.8,61.4,20.64,10.42,310.86
636,,127.12,92.0,37.36,18.38,274.86
821,109.8,70.56,42.4,16.04,7.1,245.9
1044,99.8,71.82,46.2,15.52,6.92,240.26
25,70.0,75.18,50.3,18.88,8.96,223.32
111,73.8,83.02,40.9,14.6,7.88,220.2
1009,19.8,60.48,70.3,35.72,23.54,209.84
237,62.4,60.62,52.0,21.4,11.84,208.26
363,79.6,78.4,34.2,10.28,4.32,206.8
291,48.6,66.64,46.0,15.84,6.84,183.92
520,9.6,81.2,53.4,20.8,12.0,177.0
563,77.8,50.4,28.9,10.64,5.44,173.18
775,21.8,66.36,55.8,19.24,8.1,171.29999999999995
426,22.8,77.56,44.0,16.16,8.1,168.62
505,81.2,42.84,28.7,10.36,4.6,167.70000000000005
456,30.4,57.96,54.6,16.84,6.66,166.46
838,28.4,64.4,37.4,14.24,6.06,150.50000000000003
624,68.8,40.18,21.2,7.04,3.04,140.25999999999996
109,75.2,34.86,17.8,6.08,2.72,136.66
1,46.6,50.68,24.8,10.24,4.28,136.6
765,68.4,40.32,16.1,4.92,1.82,131.55999999999997
193,22.2,41.58,37.2,20.32,9.9,131.20000000000002
90,13.8,29.68,41.2,26.44,16.04,127.16
79,15.8,30.66,41.9,23.92,14.04,126.32
697,21.6,32.9,36.4,21.76,12.98,125.64
152,45.6,38.08,25.4,10.28,5.3,124.66
726,59.6,35.42,18.8,6.4,2.68,122.90000000000002
854,11.8,30.94,35.8,20.36,13.84,112.74
230,8.0,44.1,30.6,16.24,11.42,110.36
351,27.4,54.74,18.6,6.08,3.02,109.84
585,42.8,31.22,22.5,9.04,3.52,109.08
815,2.0,36.54,41.4,18.64,9.86,108.44
388,22.6,37.24,31.8,11.12,5.38,108.14
973,46.2,32.48,18.7,7.44,3.16,107.98
208,32.4,28.14,25.8,9.84,5.0,101.18
703,18.0,32.48,27.4,12.72,6.52,97.12
1075,8.8,35.42,32.9,12.52,6.04,95.68
356,22.8,27.3,23.5,9.64,5.32,88.56
318,2.0,18.48,35.9,18.16,11.8,86.33999999999996
586,33.6,25.9,17.0,5.92,2.58,85.0
759,18.6,27.44,22.7,9.24,5.0,82.98
41,2.0,27.72,25.2,13.04,9.46,77.42000000000002
60,15.2,22.26,16.1,6.32,3.88,63.76000000000001
576,27.4,21.42,10.0,3.08,1.62,63.52
1051,17.4,18.2,16.2,7.24,3.6,62.64
48,3.4,23.24,20.2,7.76,4.48,59.08
144,7.8,19.32,19.2,7.76,4.42,58.5
782,12.2,30.94,9.6,2.8,1.56,57.1
756,10.8,14.56,15.2,7.56,4.44,52.56
459,1.2,10.36,19.2,12.32,9.16,52.24
149,23.4,14.98,9.2,2.72,0.98,51.28
253,16.8,13.44,13.8,4.8,2.34,51.18000000000001
10,5.2,13.86,16.0,9.24,6.18,50.48
614,16.2,19.46,9.8,2.8,0.98,49.23999999999999
1046,2.4,22.82,13.6,6.36,3.92,49.1
