,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
775,245.18,282.716,251.45,107.584,54.514,941.444
130,182.92,80.192,46.44,15.076,6.516,331.144
17,157.8,74.396,41.22,13.42,6.066,292.9020000000001
368,128.32,81.648,52.63,19.156,8.626,290.38
392,127.2,81.06,51.06,17.016,7.654,283.99
287,128.1,75.46,48.39,17.28,7.888,277.118
728,209.78,40.054,15.69,3.688,1.248,270.46
75,150.06,61.026,35.56,11.608,5.07,263.324
563,135.42,64.02199999999999,36.4,12.408,5.584,253.834
598,94.42,83.02,43.1,15.372,6.88,242.792
341,128.8,59.38800000000001,34.5,11.336,5.176,239.2
302,114.82,59.052,38.27,13.648,5.948,231.738
644,91.26,61.684,41.27,15.696,7.06,216.97000000000003
156,99.86,55.062,35.93,12.808,5.82,209.48
503,119.48,47.13800000000001,28.25,9.244,4.02,208.132
120,88.24,56.826,36.25,12.752,5.52,199.588
211,101.26,52.99,30.06,10.06,4.4,198.77
22,80.98,55.972,39.8,13.856,6.066,196.674
694,72.0,56.826,40.67,15.755999999999998,7.66,192.912
660,83.02,50.94600000000001,36.8,13.924,6.8320000000000025,191.52200000000002
603,77.34,52.514,38.8,14.824000000000002,7.646,191.124
729,114.58,39.802,23.67,8.152000000000001,3.35,189.554
712,107.36,43.372,24.32,8.427999999999999,3.666,187.146
379,95.96,46.004,28.99,10.32,4.574,185.848
513,98.7,44.31,24.88,8.756,3.39,180.03599999999997
596,,89.824,58.32,21.052,9.578,178.774
608,94.0,42.448,26.89,10.108,4.556,178.00200000000004
450,96.5,41.72,24.19,8.176,3.618,174.20399999999995
340,81.26,47.152,29.58,10.932,4.89,173.81400000000005
194,95.34,40.124,22.73,7.564,3.244,169.00199999999995
32,92.24,40.866,22.27,7.648,3.256,166.28
245,102.92,34.972,19.56,5.8320000000000025,2.692,165.976
179,88.54,42.61600000000001,22.82,7.584,3.3080000000000003,164.868
181,83.74,39.256,26.22,9.176,4.308,162.7
600,,94.794,45.73,14.56,6.204,161.28799999999995
676,90.68,37.128,22.42,7.472,3.284,160.984
538,93.72,34.258,19.78,6.056,2.8,156.61400000000003
733,69.74,43.918,28.53,10.036,4.3,156.524
459,89.7,35.336,20.72,6.772,2.822,155.35
223,77.68,40.698,24.08,7.832000000000002,3.696,153.98600000000005
617,41.76,44.87,39.68,18.08,9.406,153.796
404,64.7,43.33,28.23,10.812,5.066,152.138
570,71.94,38.724,26.23,10.08,4.636,151.61
622,51.72,44.184,33.49,13.704,6.502000000000002,149.60000000000005
672,97.56,28.812,14.6,4.796,1.94,147.708
112,49.16,45.15,32.38,12.504,5.94,145.134
436,50.58,47.908,29.71,10.58,5.17,143.94799999999995
326,68.74,35.77,23.07,9.08,4.18,140.84
92,86.08,29.05,17.84,5.228,2.282,140.48000000000002
750,90.22,28.49,14.85,4.428,1.904,139.892
639,73.3,36.204,18.83,6.416,2.528,137.278
215,35.28,42.33600000000001,35.2,15.436,7.512,135.764
11,60.84,35.644,24.59,9.228,4.556,134.85800000000003
228,50.22,36.988,29.82,11.608,5.95,134.58599999999998
15,59.44,35.462,23.35,8.943999999999997,4.154,131.35000000000002
24,50.66,34.23,27.32,11.232,5.404,128.84599999999998
586,60.94,32.872,21.0,7.496,3.606,125.914
637,61.24,33.46,19.87,7.404,3.53,125.504
476,43.56,35.616,27.7,11.332,5.4620000000000015,123.67
580,59.94,33.431999999999995,20.09,6.952000000000001,3.156,123.57
429,37.96,36.372,29.24,12.988,6.7479999999999976,123.30799999999999
531,64.08,31.22,18.7,6.356,2.906,123.262
401,47.02,33.026,25.53,10.364,4.984,120.924
408,41.56,34.3,26.84,11.328,5.8820000000000014,119.91
53,33.22,35.826,31.01,13.132,6.56,119.748
516,48.02,34.804,22.44,7.776,3.4,116.44
669,49.28,29.806,22.12,8.952,4.308,114.46600000000001
66,46.98,31.724,22.56,8.82,4.268,114.352
491,57.88,28.266,17.1,5.84,2.676,111.762
21,56.12,28.952,17.42,5.896,2.588,110.976
239,54.36,31.71,16.89,5.06,2.278,110.298
696,31.78,32.13,28.0,12.228,6.16,110.29799999999999
1,39.38,30.156,24.41,10.428,5.492000000000001,109.866
376,26.04,34.524,29.15,13.028,6.5939999999999985,109.336
656,36.0,32.466,25.23,10.068,5.167999999999998,108.93200000000002
6,33.86,32.774,26.03,10.452,5.052,108.168
104,49.36,29.4,19.32,6.547999999999999,3.1180000000000003,107.74599999999998
134,30.14,31.402,26.2,11.564,6.218,105.52400000000002
111,36.0,36.246,21.03,8.164,3.84,105.28000000000002
42,34.22,31.542,24.47,9.8,4.5760000000000005,104.60799999999999
182,37.2,33.46,21.19,7.416,3.626,102.892
773,36.2,30.212,22.6,9.056,4.5,102.568
437,56.16,24.178,14.51,4.912,2.142,101.902
322,30.46,33.376,23.51,9.0,4.258,100.604
631,31.02,35.238,21.56,8.468,4.0360000000000005,100.322
641,30.52,36.204,21.15,7.504,3.442,98.82
488,54.8,21.364,14.79,5.404,2.42,98.778
70,21.8,27.538,27.27,13.804,7.694,98.10600000000001
96,49.24,23.086,15.93,5.664,2.572,96.492
178,54.24,22.876,12.63,4.1960000000000015,1.89,95.832
613,47.4,26.754,14.34,4.74,2.064,95.298
284,31.14,35.574,18.61,6.604,3.004,94.932
484,45.76,26.026,15.41,4.86,2.136,94.192
242,41.74,25.41,17.14,6.5760000000000005,3.184,94.05
235,28.72,32.312,20.74,7.768,3.744,93.28399999999999
26,28.24,34.048,19.72,7.472,3.382,92.862
490,18.44,27.3,28.26,12.328,6.3260000000000005,92.654
333,35.18,25.718000000000004,18.46,7.444,3.748,90.55
716,24.9,26.362,23.61,9.936,5.482,90.29
371,45.24,21.476,14.25,4.988,2.416,88.37
419,40.34,21.028,16.72,6.408,3.0460000000000003,87.542
440,39.8,22.806,15.43,6.007999999999999,2.794,86.838
717,25.12,27.286,20.57,8.464,3.908,85.348
638,36.82,24.346,16.2,5.436,2.364,85.166
329,34.8,28.602,14.29,4.708,2.108,84.50800000000002
123,39.92,21.966,14.56,5.088,2.5,84.03399999999998
500,41.56,19.67,14.71,5.604,2.396,83.94
489,,55.3,19.48,6.072,2.432,83.28399999999998
175,23.32,23.408,21.65,9.624,5.1160000000000005,83.118
418,34.8,21.014,16.6,6.8320000000000025,3.556,82.80199999999998
470,25.06,28.868,18.15,6.996,3.306,82.38
462,49.7,17.15,10.17,3.64,1.58,82.24
180,30.42,25.69,16.72,6.1720000000000015,2.846,81.848
554,34.04,21.574,16.03,6.192,2.952,80.78800000000003
135,22.92,22.876,20.87,8.952,4.8660000000000005,80.48400000000002
309,37.76,21.434,12.7,5.0360000000000005,2.274,79.20400000000002
321,22.64,22.134,19.3,9.024,5.034,78.132
153,23.26,23.59,18.43,7.676,3.842,76.798
174,31.54,20.314,15.75,6.02,3.0780000000000003,76.702
91,19.56,24.136,19.8,8.336,4.164,75.99600000000002
721,19.18,23.1,20.1,8.244,3.994,74.618
129,24.52,22.106,17.06,7.087999999999999,3.676,74.45
319,41.48,17.066,9.81,3.792,1.68,73.828
323,19.98,20.174,19.38,9.0,5.06,73.594
403,23.46,22.484,16.72,6.3279999999999985,3.18,72.17200000000003
665,31.96,20.86,12.29,4.776,2.032,71.91799999999998
455,27.08,23.002,14.52,5.024,2.222,71.84799999999998
564,,40.306,20.53,7.276,3.51,71.622
487,18.02,20.342,19.01,8.836,4.76,70.968
494,20.38,18.97,17.97,8.592,4.646,70.55799999999998
46,26.28,19.544,14.5,5.584,2.824,68.732
471,30.66,18.606,12.45,4.268,1.886,67.87
290,28.68,23.884,10.07,3.2960000000000003,1.3159999999999998,67.24600000000001
734,20.24,19.152,16.18,7.396,4.022,66.99
132,15.44,18.662,18.18,9.256,5.084,66.622
753,13.5,24.29,17.97,6.66,2.922,65.342
565,24.22,17.444000000000006,13.07,5.48,2.736,62.95
272,21.44,16.646,14.78,6.532,3.252,62.65
662,20.98,18.34,14.13,6.22,2.97,62.64
445,18.88,10.668,20.81,8.02,3.718,62.096000000000004
219,15.16,17.402,17.04,8.052,4.434,62.088
306,21.56,19.222,12.72,5.26,2.452,61.21399999999999
615,42.84,10.136,5.49,1.504,0.596,60.566
364,20.84,24.794,9.78,3.128,1.328,59.87000000000001
519,21.48,17.066,12.99,5.568,2.568,59.672
587,21.96,16.24,13.11,5.6,2.682,59.59200000000001
701,28.72,15.078,9.95,3.52,1.614,58.88200000000001
221,17.74,17.276,14.4,6.24,3.184,58.84
51,8.86,9.954,21.71,11.856,6.278,58.658
331,24.68,15.316,11.61,4.368,2.218,58.19200000000001
501,24.1,15.918,11.37,4.096,2.062,57.54599999999999
761,35.44,12.25,6.34,1.784,0.79,56.604
56,22.98,15.862,11.11,4.06,1.89,55.902
420,15.58,17.346,13.83,5.984,2.874,55.614
612,12.76,15.512,15.27,7.3039999999999985,4.05,54.896
529,10.9,15.204,15.96,8.056000000000001,4.752,54.872
583,22.54,14.448,11.25,4.3039999999999985,2.174,54.716
