,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
146,111.88,40.922,22.68,6.964,2.93,185.376
166,90.16,47.81,25.96,8.932,3.988,176.85
194,92.58,39.27,22.82,7.248,2.92,164.83799999999997
719,94.16,36.932,20.55,7.024,2.87,161.536
183,55.08,56.056,30.51,10.456,4.752,156.85399999999998
459,87.28,35.224,21.65,6.612,2.742,153.50799999999998
572,79.76,38.906,23.59,7.76,3.47,153.486
285,79.52,35.854,24.45,8.116,3.536,151.476
322,64.58,43.932,27.76,10.136,4.6,151.00799999999998
438,69.9,40.39,24.69,9.52,4.206,148.70600000000002
84,56.24,42.826,30.31,11.836,5.674,146.88600000000002
317,87.92,31.304,18.26,6.096,2.66,146.24
759,75.62,36.274,21.15,7.908,3.674,144.626
82,93.7,26.068,14.31,4.82,1.95,140.84799999999998
547,68.8,34.062,22.9,7.972,3.558,137.292
377,71.44,31.794,19.64,6.52,3.016,132.41
655,54.18,35.084,24.6,9.368,4.268,127.5
307,47.18,43.792,21.95,7.844,3.304,124.07000000000001
171,60.24,33.012,19.37,7.136,3.244,123.00200000000001
648,62.0,30.73,18.63,7.292,3.376,122.028
594,74.54,25.06,14.94,4.844,2.17,121.554
460,47.66,33.25,23.16,9.104,4.512,117.68599999999999
673,67.32,27.118,15.2,5.288,2.122,117.04799999999999
152,44.06,33.166,23.61,9.24,4.68,114.756
437,68.92,24.528,14.0,4.396,1.884,113.72800000000001
77,35.24,34.076,27.18,10.908,5.31,112.71400000000001
319,60.74,26.824,16.16,6.072,2.718,112.51400000000001
72,43.18,31.934,23.3,9.3,4.54,112.254
511,53.74,29.064,18.42,6.32,3.036,110.58000000000001
89,35.08,34.398,25.46,9.96,4.962,109.86000000000003
628,48.26,30.366,18.85,7.196,3.464,108.136
163,63.52,23.94,14.02,4.396,1.948,107.824
29,44.8,29.54,20.77,8.16,3.844,107.11399999999999
687,55.24,25.494,16.67,5.912,2.502,105.81800000000001
623,46.68,22.778,23.99,6.904,3.08,103.43199999999999
373,54.0,26.306,15.21,5.532,2.34,103.38799999999999
727,40.32,30.212,20.66,7.448,3.8,102.43999999999998
314,46.6,27.44,18.3,6.804,3.188,102.33200000000001
121,41.3,30.982,19.39,7.02,3.206,101.898
151,64.72,19.166,11.43,3.984,1.724,101.024
765,43.82,26.544,19.08,6.848,3.478,99.77
394,42.32,26.922,19.06,7.124,3.314,98.74000000000001
305,20.58,44.674,22.72,7.48,3.26,98.714
634,38.86,27.44,20.57,7.848,3.982,98.7
468,39.1,27.454,20.63,7.744,3.768,98.696
23,46.5,32.354,13.55,4.112,1.544,98.05999999999999
335,39.94,27.244,19.37,7.792,3.648,97.994
130,44.06,26.39,17.04,6.388,2.886,96.76400000000001
331,45.04,25.592,16.68,6.364,3.024,96.70000000000002
363,49.38,24.388,15.23,5.248,2.226,96.47200000000001
359,47.94,24.864,14.57,5.388,2.456,95.218
