,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
618,167.46,51.086,22.14,6.416,2.508,249.60999999999999
761,133.08,47.166,19.96,5.532,1.902,207.64000000000001
948,97.62,56.742,28.51,7.924,3.17,193.96599999999998
544,125.92,41.93,18.2,5.388,2.11,193.548
866,98.1,54.404,27.64,8.52,3.276,191.94000000000003
652,79.46,48.356,25.54,7.672,2.87,163.898
69,52.06,60.116,32.59,9.872,3.964,158.60200000000003
457,97.68,32.844,15.75,4.52,1.66,152.454
795,47.44,55.384,32.94,10.092,4.158,150.014
1057,53.98,48.454,32.18,10.128,4.048,148.79000000000002
68,92.86,30.632,14.11,3.968,1.49,143.06
1046,67.12,37.954,23.26,7.776,3.58,139.69000000000003
975,69.44,38.08,18.97,5.652,2.284,134.426
186,26.78,51.996,38.83,11.848,4.596,134.05
727,30.4,49.462,34.93,11.48,4.55,130.822
234,68.74,33.18,18.18,5.976,2.332,128.408
351,76.46,28.252,16.17,5.228,2.256,128.36599999999999
50,64.78,33.096,19.63,6.612,2.736,126.854
48,51.98,36.736,23.72,8.428,4.038,124.90199999999999
343,52.52,32.984,24.58,9.104,4.358,123.546
60,39.26,39.326,26.01,9.196,4.516,118.308
906,43.58,35.84,23.94,9.164,4.232,116.756
55,52.58,32.55,19.73,6.748,2.974,114.58200000000001
956,46.16,33.712,20.27,8.076,3.566,111.78399999999999
711,61.56,27.454,16.02,4.644,2.018,111.69600000000001
838,55.26,28.966,18.13,6.06,2.728,111.14399999999999
2,17.96,35.728,33.57,11.852,4.988,104.09800000000001
541,64.66,23.268,10.74,3.116,1.394,103.178
556,67.84,19.432,8.69,2.124,0.778,98.864
366,64.72,18.242,9.09,2.788,0.984,95.824
251,46.42,24.472,16.01,5.544,2.66,95.106
1056,40.3,28.098,17.14,5.924,2.576,94.038
631,37.08,26.824,19.13,7.38,3.434,93.84799999999998
873,37.14,27.034,19.0,7.272,3.376,93.82200000000002
344,50.1,23.324,13.55,4.664,1.988,93.626
29,50.72,22.442,12.82,4.332,1.974,92.288
391,40.12,26.53,16.37,6.2,2.962,92.18200000000002
480,36.62,29.498,17.31,5.396,2.106,90.92999999999999
199,44.44,26.782,13.51,3.956,1.61,90.298
632,50.88,20.902,12.33,4.276,1.844,90.232
667,51.18,20.846,11.32,3.788,1.75,88.884
340,35.02,25.718,17.97,6.892,3.166,88.76599999999999
100,39.1,25.102,14.88,5.912,2.478,87.472
415,39.64,24.78,14.77,5.704,2.496,87.38999999999999
681,29.62,28.042,18.88,6.976,3.224,86.742
921,28.92,29.526,18.59,6.004,2.708,85.748
1022,34.0,23.884,16.67,6.368,3.048,83.97
678,39.94,21.714,14.16,5.184,2.48,83.478
291,31.48,25.578,16.71,6.396,3.16,83.324
620,37.08,22.316,15.48,5.584,2.85,83.31
1080,38.3,23.31,14.36,4.984,2.204,83.15799999999999
1014,45.48,21.812,10.92,3.052,1.34,82.60400000000001
528,40.3,21.336,13.94,4.788,2.15,82.514
130,49.44,17.99,9.88,3.528,1.534,82.372
456,37.0,25.2,12.65,4.228,1.894,80.97200000000001
