,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,5420.12,575.8480000000001,186.31,49.14,18.03,6249.448
62,72.38,544.194,491.24,168.22400000000002,69.17399999999999,1345.2119999999998
668,237.7,452.32599999999996,351.42,142.296,75.934,1259.6760000000004
608,467.7,507.332,121.08,39.004,16.844,1151.9599999999996
235,,50.666000000000004,388.71,196.49599999999998,84.11200000000001,719.9839999999998
620,233.16,267.82,131.44,40.912,16.694000000000003,690.0260000000002
141,262.12,192.416,138.57,47.903999999999996,21.381999999999998,662.3919999999998
64,4.1,259.882,186.99,92.876,50.483999999999995,594.3320000000001
623,74.5,228.312,171.29,68.476,35.24,577.818
150,165.48,210.574,95.02,25.072,10.794,506.94
851,216.08,153.062,78.04,25.34,11.382,483.90400000000005
167,175.24,136.416,96.92,36.444,17.848,462.86800000000005
513,183.48,150.20600000000002,85.88,27.951999999999998,12.308,459.826
709,183.6,133.57399999999998,90.83,32.528,15.838,456.37
95,145.58,103.054,65.36,23.064,10.994000000000002,348.05199999999996
928,62.0,102.564,104.32,46.872,24.198,339.954
377,12.1,167.65,104.75,36.672,18.234,339.406
87,123.4,81.94200000000001,58.16,20.804000000000002,9.766,294.07199999999995
636,,122.66799999999999,97.44,38.768,18.222,277.098
821,104.52,74.186,45.18,15.968,7.528,247.382
1044,89.76,75.558,48.28,16.555999999999997,7.67,237.824
25,68.52,81.13,51.63,19.412,8.716000000000001,229.408
111,74.14,82.054,38.4,14.752,7.906000000000001,217.25200000000004
363,72.88,82.684,34.13,10.152000000000001,4.27,204.116
1009,16.52,58.226000000000006,68.75,35.0,22.298000000000002,200.794
237,57.2,59.192,49.93,21.656,11.784,199.762
291,54.38,68.25,45.32,15.544,6.854,190.34799999999998
520,12.38,80.108,55.2,22.336,12.794,182.81799999999998
775,22.78,69.132,56.48,20.604,8.69,177.68599999999995
505,81.14,41.873999999999995,27.92,10.655999999999999,5.004,166.59400000000005
563,77.58,46.494,27.75,9.924,4.598,166.34600000000003
456,28.66,57.078,56.44,16.4,6.222,164.8
426,20.94,72.016,46.36,16.812,8.43,164.55800000000005
109,83.04,38.514,20.67,6.772,3.242,152.23799999999997
1,47.44,57.736000000000004,31.09,10.02,4.628,150.914
838,25.92,67.28399999999999,38.56,12.472000000000001,5.763999999999999,150.00000000000003
624,71.68,38.135999999999996,20.39,6.896,3.292,140.394
726,68.4,39.955999999999996,20.46,6.6160000000000005,3.2039999999999997,138.63600000000002
765,70.5,39.032,15.45,4.756,2.092,131.83
193,21.76,42.321999999999996,37.46,19.584,9.794,130.92000000000002
585,56.32,37.492,22.99,8.884,3.806,129.49200000000002
79,17.34,35.98,41.19,21.695999999999998,13.014000000000001,129.22
90,12.04,30.338,41.59,24.244,15.902000000000001,124.11399999999999
697,18.98,31.612,36.67,20.384,12.862,120.508
152,42.0,37.352,26.18,9.532,4.666,119.73
973,47.96,35.126,21.27,7.684,3.61,115.65
854,12.54,26.796,34.91,20.215999999999998,12.504000000000001,106.96600000000001
815,1.84,35.49,41.01,18.548,10.024,106.912
388,18.56,37.141999999999996,30.66,12.812000000000001,6.2139999999999995,105.388
230,6.92,38.178000000000004,28.78,15.824000000000002,10.812000000000001,100.514
1075,6.54,41.076,32.5,12.284,6.436,98.836
318,1.2,24.668000000000003,37.45,19.648,11.58,94.546
351,25.44,42.756,16.72,5.796,2.62,93.332
208,28.82,28.714000000000002,21.33,9.164,5.022,93.05
703,16.46,30.086,26.6,12.248,6.88,92.274
586,31.3,25.816,15.32,5.38,2.812,80.628
356,18.58,24.878,20.34,8.956,4.746,77.5
41,3.04,27.608,24.16,12.504000000000001,9.022,76.334
