,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,2859.8,474.11,185.6,53.74,21.06,3594.31
62,198.9,398.79,355.35,127.4,53.7,1134.14
668,268.9,273.49,214.95,87.5,45.07,889.91
838,371.8,213.71,92.5,26.08,11.42,715.51
608,374.9,203.07,68.1,22.24,10.04,678.35
141,294.9,186.2,127.75,44.12,18.91,671.88
235,,139.23,284.85,142.14,63.7,629.92
111,351.9,163.17,72.0,23.92,10.93,621.92
513,249.2,148.82,86.2,29.62,11.22,525.06
623,140.6,171.15,120.1,49.7,25.55,507.1
64,40.8,191.38,143.8,67.54,35.48,479.0
618,168.4,117.46,79.2,29.76,14.94,409.76
193,136.1,125.51,91.3,37.78,15.47,406.16
150,156.1,101.99,50.45,15.56,6.81,330.91
851,161.3,92.19,48.3,16.18,7.35,325.32
709,126.4,81.55,56.9,20.32,10.22,295.39
167,121.8,79.94,57.6,21.24,11.03,291.61
620,120.6,70.56,47.95,16.36,7.91,263.38
95,125.6,71.89,42.9,15.82,6.88,263.09
775,56.5,110.6,62.7,23.46,9.57,262.83
291,112.6,76.02,45.9,15.72,7.47,257.71
60,86.2,84.35,55.1,19.04,9.65,254.34
1080,99.4,81.34,48.0,15.38,7.06,251.18
761,,110.95,80.45,30.04,14.45,235.89
363,118.6,55.37,28.7,9.0,3.73,215.4
79,50.7,62.44,57.25,27.18,15.41,212.98
622,63.7,64.75,48.6,19.8,10.4,207.25
520,47.5,79.38,47.25,19.06,9.98,203.17
351,101.0,59.36,29.25,8.88,4.03,202.52
208,83.5,55.79,40.5,14.96,7.54,202.29
928,40.2,61.81,60.45,25.5,13.22,201.18
956,72.1,62.37,40.35,14.5,7.24,196.56
377,32.2,80.36,52.8,19.88,9.87,195.11
230,47.6,58.03,45.05,19.3,10.83,180.81
1044,85.7,48.3,30.8,10.7,4.95,180.45
815,33.2,58.24,54.25,22.34,11.56,179.59
636,,85.26,57.1,23.04,10.62,176.02
388,65.0,48.02,35.25,13.9,5.71,167.88
237,57.4,45.08,39.75,15.4,8.1,165.73
821,72.8,47.6,30.15,10.4,4.39,165.34
563,82.1,41.86,25.8,8.72,4.33,162.81
426,53.6,55.02,34.45,13.14,6.36,162.57
456,56.0,54.11,33.55,10.84,4.26,158.76
87,70.1,41.44,30.1,11.58,5.53,158.75
1009,31.6,45.15,45.55,22.5,13.47,158.27
1022,56.8,45.36,30.7,12.1,5.96,150.92
48,36.8,56.0,37.0,13.1,6.52,149.42
505,82.9,31.29,21.65,7.66,3.82,147.32
277,50.6,40.88,29.15,11.82,6.07,138.52
41,23.7,50.05,36.25,16.6,10.38,136.98
624,75.5,34.58,16.95,6.3,2.93,136.26
586,68.4,35.56,20.1,6.86,3.29,134.21
356,33.4,41.16,34.25,12.94,6.91,128.66
703,35.9,37.31,34.4,13.84,7.18,128.63
152,54.3,36.4,24.7,8.4,4.5,128.3
759,33.3,40.81,32.45,13.52,6.9,126.98
697,21.3,35.56,37.3,19.88,10.81,124.85
1046,29.3,50.47,28.45,10.16,5.26,123.64
25,45.6,36.26,26.4,9.6,4.69,122.55
415,42.5,36.47,22.9,6.76,3.26,111.89
109,67.3,24.5,13.4,4.48,1.96,111.64
318,13.9,32.48,33.85,18.96,10.06,109.25
144,27.8,30.73,29.3,11.78,5.82,105.43
253,39.7,30.03,19.55,7.48,3.71,100.47
1,44.8,29.4,16.3,5.98,2.63,99.11
735,49.6,26.46,15.25,4.46,2.04,97.81
100,37.7,30.59,18.6,7.24,3.18,97.31
854,13.0,25.83,30.85,16.44,10.68,96.8
921,27.0,33.18,23.65,8.9,3.12,95.85
49,51.4,23.45,12.85,4.54,1.93,94.17
90,7.9,21.42,32.05,19.94,12.05,93.36
973,45.6,25.62,14.75,4.82,2.29,93.08
459,9.2,23.52,32.25,17.82,9.92,92.71
1051,33.3,24.85,19.05,7.94,3.76,88.9
585,38.0,21.49,13.2,4.96,2.49,80.14
444,34.3,24.15,12.05,3.76,1.78,76.04
484,24.5,25.83,15.8,5.98,3.15,75.26
449,19.6,23.66,17.7,7.96,3.97,72.89
327,4.1,26.25,24.35,11.08,5.81,71.59
756,17.4,22.75,17.85,8.34,5.07,71.41
1040,12.8,21.21,20.45,9.82,5.98,70.26
430,9.0,17.99,21.35,11.5,7.96,67.8
805,16.4,19.81,17.15,6.86,4.31,64.53
1002,15.9,16.45,17.4,8.32,4.81,62.88
201,16.2,19.32,16.7,6.54,3.14,61.9
897,24.9,17.43,11.15,4.5,2.72,60.7
812,15.6,18.83,14.6,5.88,3.06,57.97
954,8.5,15.47,16.75,9.32,6.03,56.07
635,26.7,15.47,8.15,3.36,1.37,55.05
689,27.7,14.63,8.4,2.76,1.35,54.84
765,30.0,11.9,6.2,1.64,0.78,50.52
822,12.5,15.4,13.45,5.46,3.38,50.19
176,23.3,12.67,10.05,2.94,1.09,50.05
836,8.0,12.67,15.4,8.64,4.71,49.42
612,10.4,16.03,13.2,6.0,3.31,48.94
321,23.9,9.87,8.7,2.8,1.24,46.51
10,8.8,10.99,13.8,7.98,4.85,46.42
782,19.4,16.94,7.1,2.02,0.9,46.36
149,24.5,13.44,5.05,2.14,1.04,46.17
995,11.2,13.65,11.1,5.9,2.92,44.77
457,10.2,18.13,10.0,3.9,1.99,44.22
576,17.6,15.75,6.95,2.3,1.15,43.75
552,12.3,13.79,10.65,4.36,2.34,43.44
693,2.1,12.53,16.15,7.7,4.78,43.26
726,23.1,10.29,5.65,2.22,1.09,42.35
685,10.3,14.56,9.7,4.72,2.54,41.82
810,19.1,11.27,7.35,2.36,0.94,41.02
423,11.5,12.18,10.8,3.5,2.25,40.23
123,5.7,11.27,13.05,6.28,3.65,39.95
717,4.8,10.22,12.9,6.36,3.61,37.89
555,8.1,13.65,9.6,3.78,2.04,37.17
416,16.7,10.15,6.75,2.24,1.03,36.87
932,13.9,13.79,5.9,2.22,0.95,36.76
213,,9.17,16.05,7.58,3.54,36.34
300,5.1,8.54,10.2,6.12,3.3,33.26
92,14.4,8.82,5.85,2.02,1.13,32.22
1017,,16.31,9.05,4.02,1.47,30.85
799,10.7,8.05,7.55,2.9,1.51,30.71
1075,6.9,9.87,7.6,3.7,1.86,29.93
1032,13.4,7.7,5.2,2.2,1.14,29.64
923,6.5,7.42,9.45,3.78,2.49,29.64
139,7.9,7.56,7.3,2.8,1.69,27.25
346,1.7,8.33,9.4,3.44,2.1,24.97
1056,7.2,7.84,5.65,2.24,1.03,23.96
21,2.2,6.16,8.4,4.24,2.83,23.83
529,4.6,8.82,6.25,2.66,1.33,23.66
1019,6.8,7.21,4.95,2.58,0.95,22.49
656,2.5,5.67,7.75,3.64,2.47,22.03
983,12.7,5.18,2.2,0.86,0.38,21.32
94,4.4,5.39,6.25,3.14,1.93,21.11
707,2.1,6.3,6.55,3.26,2.34,20.55
1004,3.8,6.09,5.65,3.04,1.83,20.41
1008,,3.99,8.05,5.22,3.14,20.4
999,10.5,4.41,3.45,0.96,0.39,19.71
12,5.1,7.49,4.35,1.78,0.63,19.35
575,4.2,5.18,5.1,3.2,1.58,19.26
130,6.1,5.74,4.75,1.48,0.69,18.76
734,3.8,6.58,4.35,2.3,0.98,18.01
829,3.6,6.86,5.0,1.72,0.66,17.84
678,5.5,5.18,4.1,1.68,0.77,17.23
474,,3.57,6.1,4.08,3.06,16.81
704,1.5,5.25,5.75,2.8,1.5,16.8
569,1.7,5.25,5.35,2.7,1.8,16.8
547,1.6,4.13,5.7,3.02,2.18,16.63
614,4.1,7.21,3.05,0.96,0.36,15.68
769,3.7,5.11,4.35,1.68,0.7,15.54
424,1.1,5.39,5.6,2.16,1.28,15.53
453,4.1,4.69,3.8,1.56,0.76,14.91
283,6.9,4.83,1.75,0.42,0.18,14.08
715,,3.22,5.75,3.12,1.93,14.02
777,1.3,3.71,5.05,2.46,1.39,13.91
716,3.4,4.2,3.45,1.52,0.76,13.33
740,1.4,3.08,4.2,2.3,1.72,12.7
718,4.7,3.43,2.8,1.14,0.63,12.7
421,5.4,3.64,2.3,0.74,0.53,12.61
950,3.0,4.62,2.9,1.0,0.64,12.16
