,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
1085,436.26,502.124,401.75,156.488,71.3,1567.922
892,394.36,112.084,27.65,4.468,1.026,539.5880000000002
807,314.3,124.824,53.91,14.024000000000001,5.11,512.168
711,191.66,112.42,70.98,24.68,11.284,411.024
515,161.08,92.204,57.85,20.332,8.882,340.348
1014,177.46,70.58800000000002,28.58,7.02,2.448,286.09599999999995
532,127.48,80.318,49.3,17.424,7.587999999999999,282.11
626,153.24,69.202,38.97,12.672,5.642,279.72600000000006
776,196.54,49.54600000000001,18.76,4.4319999999999995,1.58,270.858
598,104.38,83.146,50.99,17.72,7.987999999999999,264.224
247,182.66,54.726000000000006,16.98,3.3760000000000003,0.888,258.62999999999994
605,134.94,77.798,32.03,7.52,2.254,254.542
248,111.32,70.168,46.79,17.592,8.187999999999999,254.058
525,135.68,61.501999999999995,27.39,8.088,3.2319999999999998,235.892
833,157.94,45.38800000000001,21.46,7.064,3.03,234.882
227,70.6,85.162,49.43,14.927999999999999,5.756,225.87599999999998
405,101.14,65.25399999999999,37.67,11.684000000000001,4.61,220.35800000000003
645,104.68,60.983999999999995,36.6,12.228,5.042,219.534
73,59.66,72.39399999999998,55.95,20.72,9.242,217.96599999999998
413,132.34,51.29600000000001,22.55,5.96,2.164,214.31
986,163.46,33.376,11.16,2.832,0.8959999999999999,211.72400000000002
665,73.72,69.384,43.47,15.895999999999999,7.257999999999999,209.728
35,117.38,55.873999999999995,24.02,6.74,2.526,206.54
558,108.2,50.553999999999995,30.03,10.044,4.534,203.362
325,41.62,68.02600000000001,61.4,21.776,9.402000000000001,202.22400000000002
96,63.64,76.72,45.12,11.395999999999999,3.458,200.33400000000003
898,123.36,48.943999999999996,19.96,3.964,1.1159999999999999,197.344
229,78.9,55.593999999999994,38.55,14.024000000000001,6.82,193.888
621,57.4,69.594,45.45,14.248,6.25,192.942
1058,100.08,46.773999999999994,28.59,9.156,4.08,188.68
384,47.36,54.193999999999996,46.1,19.396,8.964,176.014
677,61.94,50.778,36.54,15.312000000000001,7.452000000000001,172.02200000000005
231,49.26,55.132,41.47,16.312,7.176,169.35
265,81.92,59.556000000000004,20.32,4.712,1.4780000000000002,167.986
113,69.4,47.053999999999995,32.22,11.655999999999999,5.522,165.852
855,119.26,30.351999999999997,11.82,2.6719999999999997,0.888,164.99200000000005
682,57.2,49.91,38.92,13.48,5.412000000000001,164.922
754,40.6,52.976000000000006,42.53,17.424,8.62,162.15
147,81.74,42.63,25.01,8.58,3.6839999999999997,161.644
628,21.44,50.693999999999996,53.4,23.592,12.095999999999998,161.22199999999995
489,50.76,47.88,35.82,14.568,7.526,156.55400000000003
249,98.8,32.06,17.43,5.768,2.366,156.42400000000004
381,73.48,46.312,24.7,6.896,2.84,154.22799999999995
496,39.82,47.012,40.73,16.868,8.392000000000001,152.82199999999997
667,79.2,37.492,21.38,7.348,3.3,148.72000000000003
681,37.78,53.214,38.6,13.088,6.02,148.702
811,70.08,39.99800000000001,24.84,8.847999999999997,4.008,147.77400000000003
783,43.24,55.328,33.9,10.744000000000002,4.03,147.24200000000005
537,67.88,40.348,25.6,9.172,4.1080000000000005,147.108
475,60.08,40.67,28.73,10.64,4.94,145.06
197,59.26,35.056,26.98,9.692,5.046,136.034
418,54.1,39.788000000000004,27.23,9.884,4.856,135.858
226,60.48,37.562,23.25,7.872000000000001,3.668,132.832
873,45.56,39.13,30.27,11.964,5.558,132.482
67,47.74,40.06800000000001,28.41,10.915999999999999,5.3020000000000005,132.43599999999998
830,60.58,35.29400000000001,20.71,7.112,3.1180000000000003,126.814
26,12.04,30.548000000000002,42.42,24.52,15.155999999999999,124.684
12,61.34,33.334,20.4,6.5,3.08,124.654
257,52.02,36.218,23.3,8.78,4.158,124.476
488,41.8,36.736,27.4,11.524000000000001,5.734,123.194
187,7.4,36.652,45.97,20.535999999999998,10.002,120.56
480,39.02,41.398,28.76,7.892,2.63,119.7
583,21.22,35.476,35.52,16.336,8.014,116.566
51,51.16,33.39,21.02,7.496,3.3160000000000003,116.382
968,28.06,35.126,31.38,14.312000000000001,7.2639999999999985,116.14199999999998
207,54.44,29.54,18.07,6.496,2.6060000000000003,111.15199999999996
641,45.1,32.088,22.07,8.132,3.728,111.118
971,60.36,27.734,15.1,5.164,2.116,110.474
164,,28.09800000000001,47.05,23.948,10.644,109.74
366,57.72,28.98,16.23,4.792,1.9080000000000001,109.63
827,45.42,30.044,20.64,7.504,3.3680000000000003,106.976
482,34.14,33.698,24.58,8.996,4.5360000000000005,105.95
988,58.14,24.625999999999998,15.51,5.144,2.394,105.81400000000002
1073,28.9,33.852,25.36,10.844000000000001,5.388,104.344
779,33.26,32.06,22.96,8.588,4.09,100.958
479,50.42,27.02,15.75,5.367999999999999,2.398,100.956
80,48.58,26.124000000000002,16.83,6.2,2.86,100.594
800,,33.152,38.71,18.44,9.698,100.0
912,57.24,23.744,12.96,3.988,1.784,99.71600000000002
77,28.26,31.934,24.14,9.948,4.958,99.24
402,26.18,31.416,24.9,10.384,5.534,98.41400000000002
155,58.52,24.738000000000003,10.54,3.18,1.252,98.23
312,24.76,32.466,25.92,9.972000000000001,5.03,98.148
789,26.28,31.122,24.75,9.876,5.204,97.23200000000001
769,50.0,25.718000000000004,14.09,4.644,2.096,96.54800000000002
165,8.76,22.19,32.62,19.244,12.575999999999999,95.39
922,45.12,25.55,14.83,5.224,2.272,92.996
883,29.36,30.324,21.45,7.876,3.742,92.752
234,33.96,24.752,18.22,6.7079999999999975,3.036,86.676
419,18.48,25.298000000000002,25.07,11.495999999999999,6.287999999999999,86.63199999999998
284,54.52,17.808,9.86,2.972,1.246,86.40599999999998
428,22.82,24.01,22.53,10.675999999999998,5.692,85.72800000000002
104,55.4,16.646,8.64,2.72,1.13,84.53599999999999
378,20.32,29.4,21.04,8.484,4.058,83.30199999999998
270,40.88,22.07800000000001,12.54,4.556,1.906,81.96
495,12.36,23.715999999999998,26.31,12.984000000000002,6.402,81.77199999999998
1060,39.66,21.406,13.75,4.864,2.028,81.70800000000001
403,51.46,16.072,8.61,2.728,1.254,80.124
867,71.42,6.1739999999999995,1.61,0.188,0.042,79.43400000000003
375,31.1,22.75,16.18,6.1160000000000005,3.092,79.238
977,35.38,21.91,14.12,5.228,2.536,79.17399999999998
398,44.56,18.844,9.89,3.22,1.436,77.95000000000002
655,31.34,22.862,14.68,5.167999999999998,2.37,76.42000000000002
770,39.52,18.774,11.68,4.256,1.8519999999999999,76.08200000000002
39,39.66,20.72,10.58,3.484,1.558,76.002
862,32.88,20.188,14.51,5.468,2.5540000000000003,75.60000000000002
914,21.22,22.344,19.17,8.252,4.02,75.006
311,29.34,22.064,14.72,5.768,2.888,74.78
653,26.5,22.456,15.98,6.6,3.228,74.764
878,35.9,18.48,12.77,4.4719999999999995,2.278,73.89999999999998
1074,15.24,22.302,21.37,9.512,4.988,73.41199999999998
477,18.36,23.254,17.5,6.9239999999999995,3.312,69.35000000000001
367,25.76,19.32,14.78,5.992000000000001,3.0460000000000003,68.89800000000001
915,26.66,19.32,13.5,5.247999999999998,2.734,67.462
351,37.6,16.044,8.77,3.18,1.416,67.01
1059,18.08,20.818,16.71,7.14,3.5780000000000003,66.32600000000001
961,28.86,21.938000000000002,10.54,3.3680000000000003,1.51,66.21600000000001
406,18.32,19.082,16.31,7.044,3.68,64.436
603,4.32,16.254,23.56,12.388,6.942,63.464
1024,24.84,20.482,12.62,3.888,1.6280000000000001,63.458
344,27.24,17.346,12.19,4.4,1.952,63.12799999999999
1003,24.46,17.625999999999994,12.08,4.768,2.33,61.264
32,28.5,16.576,10.54,3.716,1.72,61.052
1061,28.04,16.758,10.5,3.76,1.8259999999999998,60.88399999999999
644,25.2,16.954,11.41,4.592,2.0540000000000003,60.21
385,,5.18,26.18,18.387999999999998,10.267999999999999,60.01600000000001
802,15.26,18.858,14.95,6.6560000000000015,3.682,59.40600000000001
88,12.28,16.772000000000002,17.31,7.768,4.308,58.438
412,27.38,15.568,9.75,3.5039999999999996,1.662,57.864
1078,,19.782,22.81,9.656,4.974,57.222
391,13.52,20.916,14.6,5.556,2.474,57.066
65,34.7,11.088,6.79,2.46,1.052,56.09
778,33.88,12.138,6.48,2.336,1.014,55.848000000000006
549,29.9,14.98,7.1,2.404,1.07,55.45399999999999
673,27.82,15.847999999999999,7.83,2.66,1.042,55.2
156,19.44,16.198,12.04,4.732,2.36,54.77
916,12.42,15.427999999999999,15.42,7.056,4.012,54.33600000000001
326,16.62,15.19,13.37,5.956,3.188,54.32400000000001
212,18.78,15.777999999999999,12.18,4.728,2.338,53.803999999999995
581,23.16,17.948,7.99,2.6519999999999997,1.14,52.89000000000001
595,22.24,15.526,9.64,3.608,1.722,52.736000000000004
632,24.62,13.832,9.01,3.3360000000000003,1.54,52.338
464,14.66,18.578,12.17,4.628,2.2119999999999997,52.24800000000001
1018,,,20.07,18.82,11.974,50.864
879,15.44,14.825999999999999,11.9,5.18,2.676,50.022
309,35.16,9.184,3.78,0.972,0.314,49.41
903,15.92,14.952,11.35,4.68,2.4019999999999997,49.303999999999995
93,4.0,19.488,15.9,6.24,2.992,48.62
738,26.8,11.172,6.7,2.356,1.032,48.06
504,7.64,13.132,14.88,7.164,4.4460000000000015,47.262
319,30.44,10.752,4.09,1.208,0.444,46.934
947,33.94,8.526,3.18,0.9359999999999999,0.34600000000000003,46.92799999999999
1067,11.32,13.888,12.29,5.892,3.5039999999999996,46.894
211,13.16,13.804,11.59,5.4239999999999995,2.806,46.784
76,14.04,14.084000000000001,10.86,4.904,2.544,46.43199999999999
415,22.22,12.515999999999998,7.72,2.5,1.25,46.206
454,11.76,15.68,12.06,4.272,2.04,45.812
519,11.4,14.392000000000001,11.94,4.888,2.562,45.182
192,20.22,14.7,7.04,2.14,0.846,44.94600000000001
244,10.96,22.91800000000001,7.6,2.128,0.92,44.526
68,19.0,12.628,8.06,2.824,1.17,43.681999999999995
444,13.26,18.465999999999998,7.92,2.596,1.126,43.368
507,0.98,15.204,15.42,7.3279999999999985,3.96,42.891999999999996
29,18.2,11.354000000000001,7.86,3.0839999999999996,1.3559999999999999,41.854000000000006
708,7.9,11.172,12.3,6.22,3.55,41.141999999999996
130,19.86,11.382,6.17,2.452,1.058,40.922
204,10.72,12.012,10.63,4.672,2.6919999999999997,40.726
335,13.12,14.378,8.19,3.056,1.3419999999999999,40.08599999999999
1000,6.46,10.752,12.59,6.032,3.63,39.46400000000001
989,15.06,12.712,7.54,2.8160000000000003,1.308,39.436
1046,13.5,11.13,8.67,3.752,1.768,38.82000000000001
544,14.52,11.76,7.78,3.096,1.41,38.566
363,16.08,11.004000000000001,7.05,2.832,1.148,38.114000000000004
858,18.48,9.352,6.18,2.548,1.35,37.91
1062,8.18,10.192,11.8,5.256,2.376,37.804
543,26.52,6.1739999999999995,3.06,1.048,0.474,37.275999999999996
463,8.54,11.34,9.92,4.692,2.582,37.074
182,12.66,10.262,8.65,3.6639999999999997,1.8359999999999999,37.071999999999996
47,7.48,9.884,11.13,5.42,3.076,36.99
1029,12.02,10.654000000000002,8.35,3.72,1.7619999999999998,36.506
823,11.52,11.102,8.06,3.892,1.9140000000000001,36.48800000000001
439,4.02,8.974,11.74,6.728,4.5,35.961999999999996
733,13.0,9.884,7.89,3.412,1.722,35.908
1030,8.32,10.472000000000001,9.51,4.6080000000000005,2.74,35.65
880,10.7,10.15,8.62,3.648,1.976,35.094
4,11.5,9.716000000000001,7.9,3.3560000000000003,1.982,34.454
616,11.26,9.492,8.5,3.228,1.81,34.290000000000006
562,14.34,10.374,6.02,2.2680000000000002,0.996,33.998000000000005
1027,17.56,8.33,4.37,1.768,0.792,32.82
987,5.0,9.113999999999999,10.32,5.16,3.1,32.694
