,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
711,370.64,159.068,85.32,26.488,10.688,652.2040000000001
1085,117.16,144.116,130.09,56.66,29.014,477.03999999999996
681,108.76,105.336,69.23,23.9,10.088,317.314
906,117.9,82.572,53.48,18.336,8.474,280.762
807,155.46,66.276,30.13,8.488,3.334,263.688
833,158.2,47.936,22.98,7.3,3.018,239.434
811,116.48,58.842,34.91,11.736,5.168,227.136
234,107.14,61.922,33.38,10.92,4.722,218.084
866,121.98,51.366,27.07,7.984,3.28,211.68
667,125.14,46.018,25.39,8.52,3.766,208.834
544,133.46,40.208,17.67,4.884,2.03,198.25200000000004
628,46.84,64.022,54.97,21.7,9.92,197.45199999999997
892,135.5,41.538,11.45,1.94,0.468,190.896
96,75.9,66.612,34.13,8.908,2.73,188.27999999999997
532,68.88,54.11,38.27,14.18,6.37,181.81
605,86.52,58.366,26.4,6.8,2.442,180.52800000000002
391,75.66,54.25,32.43,11.228,5.142,178.71
228,52.2,55.09,37.34,14.08,6.44,165.15
652,93.84,41.328,20.72,6.152,2.46,164.5
1057,75.7,48.258,27.38,8.864,3.594,163.796
898,87.08,42.826,21.78,5.472,1.962,159.12
479,84.92,38.402,23.75,7.916,3.502,158.49
73,45.84,49.756,38.51,14.768,6.3,155.174
873,58.9,46.662,32.21,12.048,5.306,155.126
922,96.2,33.922,17.35,5.216,2.012,154.70000000000002
1014,88.94,40.572,17.59,4.66,1.692,153.454
39,83.98,36.806,18.79,6.54,2.774,148.89
68,100.56,27.972,13.07,3.556,1.442,146.60000000000002
841,40.46,49.63,36.03,13.356,6.132,145.608
113,55.34,42.98,29.7,11.676,5.424,145.11999999999998
229,57.58,41.328,28.41,10.488,5.024,142.82999999999998
603,15.02,44.254,49.3,21.892,10.594,141.06
727,42.32,54.936,28.96,9.704,3.794,139.71400000000003
776,99.24,25.536,9.29,2.472,0.846,137.38400000000001
626,79.2,32.186,17.81,5.664,2.476,137.33599999999998
227,50.6,47.572,26.72,8.416,3.51,136.81799999999998
475,63.86,36.372,24.38,8.324,3.848,136.78400000000002
559,33.94,47.208,36.0,12.988,6.326,136.462
645,61.36,36.61,23.83,8.324,3.7,133.82399999999998
830,70.88,35.574,18.19,6.128,2.622,133.394
916,46.34,39.396,29.55,12.08,5.728,133.094
480,47.12,44.66,29.05,9.048,3.18,133.058
419,37.68,40.502,33.51,13.844,6.84,132.376
827,61.16,36.624,22.13,7.72,3.428,131.06199999999998
76,55.8,36.946,23.38,9.016,4.188,129.32999999999998
631,44.08,38.864,27.39,10.68,4.856,125.86999999999998
381,69.62,32.074,16.85,4.864,1.756,125.16400000000002
265,51.24,44.142,20.99,6.228,2.154,124.75399999999999
678,63.52,31.962,18.92,6.96,3.114,124.476
525,64.72,33.11,17.18,5.332,2.114,122.45599999999999
375,54.06,34.174,21.7,7.96,3.588,121.482
986,85.44,22.862,9.02,2.556,0.814,120.69199999999998
401,18.16,46.06,33.9,11.796,4.922,114.838
325,25.24,37.072,32.45,12.376,5.49,112.628
988,63.38,25.97,15.23,5.056,2.172,111.80799999999999
378,26.02,38.472,29.21,11.356,5.39,110.448
566,27.58,32.158,32.42,12.128,5.772,110.058
855,68.0,25.466,12.29,3.008,1.108,109.872
351,65.78,24.57,12.75,4.116,1.694,108.91
1067,35.0,31.906,25.6,10.924,5.23,108.66000000000001
541,66.44,23.506,12.79,3.712,1.472,107.91999999999999
621,30.4,37.702,25.19,8.9,3.758,105.95
1024,54.5,29.358,15.53,4.428,1.652,105.468
80,55.62,26.068,16.04,5.232,2.332,105.292
