,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
680,556.7,50.68,19.8,4.88,1.38,633.44
552,214.4,71.61,37.15,12.96,5.54,341.66
468,147.6,94.92,61.9,22.82,10.61,337.85
759,179.1,71.89,40.35,13.84,7.08,312.26
151,202.2,59.29,32.6,10.82,4.38,309.29
230,104.3,96.88,67.75,26.8,12.44,308.17
121,132.5,96.67,52.85,18.02,7.93,307.97
238,99.9,94.08,61.0,21.78,10.74,287.5
84,106.6,85.19,61.05,23.38,10.88,287.1
225,106.7,97.37,53.75,18.18,7.74,283.74
166,117.7,87.08,49.5,17.94,7.48,279.7
663,126.1,73.64,46.15,16.58,8.09,270.56
478,79.4,79.1,61.05,26.26,13.14,258.95
107,89.0,76.3,56.05,21.22,10.27,252.84
693,119.7,67.13,40.6,14.7,6.16,248.29
416,82.5,72.03,56.55,22.8,10.61,244.49
299,115.9,69.79,37.9,13.2,5.52,242.31
35,111.4,64.4,33.2,10.86,4.23,224.09
97,77.0,65.17,51.15,19.4,9.35,222.07
460,92.1,63.0,42.15,16.72,8.02,221.99
183,66.5,76.02,50.5,18.36,8.27,219.65
628,101.5,54.53,34.95,12.84,6.21,210.03
623,100.0,42.84,47.3,12.76,5.01,207.91
34,121.1,46.9,25.85,8.5,4.39,206.74
547,104.0,52.01,32.9,11.8,4.98,205.69
23,102.8,66.15,25.65,7.04,2.58,204.22
113,79.5,83.93,26.8,7.4,3.2,200.83
163,119.3,45.57,24.25,7.0,3.37,199.49
655,69.5,59.64,39.8,15.88,7.79,192.61
394,83.6,53.34,36.25,12.78,5.99,191.96
111,92.2,53.27,30.05,10.74,5.18,191.44
152,74.6,52.36,39.95,14.56,6.99,188.46
687,98.6,42.77,26.65,9.56,4.36,181.94
454,78.9,46.83,33.25,10.92,5.25,175.15
150,79.8,46.83,30.75,11.62,5.69,174.69
307,91.5,43.47,23.5,7.98,3.92,170.37
440,87.3,42.21,25.3,7.94,3.85,166.6
682,60.2,49.56,33.6,14.04,6.67,164.07
20,84.1,48.72,21.05,5.94,2.5,162.31
89,53.5,48.93,34.1,14.98,7.2,158.71
616,50.3,44.45,36.35,13.68,5.89,150.67
240,59.7,42.77,30.0,12.14,5.48,150.09
335,50.6,44.24,32.5,12.42,6.12,145.88
109,51.2,45.29,30.95,11.94,6.19,145.57
189,56.0,41.93,29.3,10.58,5.21,143.02
100,51.9,55.86,24.3,7.52,3.16,142.74
190,44.8,41.86,34.4,12.98,6.07,140.11
500,72.6,31.57,20.45,7.54,3.18,135.34
511,57.9,39.55,24.55,9.08,4.24,135.32
9,63.1,33.81,20.75,7.32,3.16,128.14
585,56.1,34.16,23.6,8.84,4.44,127.14
104,56.6,36.05,22.4,7.7,3.6,126.35
667,24.8,35.56,35.7,18.9,9.84,124.8
349,62.9,31.78,19.6,7.32,3.09,124.69
377,67.5,28.14,15.95,7.16,2.78,121.53
217,46.4,36.4,24.3,9.06,5.11,121.27
139,27.5,42.56,31.6,12.34,6.52,120.52
760,37.2,38.71,26.05,11.42,5.64,119.02
327,70.3,26.39,12.45,4.58,1.72,115.44
385,41.4,33.25,25.75,9.74,5.06,115.2
664,62.2,29.12,16.45,4.82,2.17,114.76
665,53.7,31.71,19.45,7.08,2.73,114.67
43,35.0,34.44,27.85,10.74,6.28,114.31
746,42.9,32.62,22.25,9.84,4.62,112.23
195,73.1,22.47,11.0,3.46,1.44,111.47
305,45.7,33.88,20.45,7.0,3.09,110.12
487,40.0,32.48,23.7,9.2,4.53,109.91
445,40.6,37.03,21.35,7.0,3.35,109.33
131,25.4,33.74,28.75,13.58,7.13,108.6
704,25.3,32.97,29.15,13.72,7.03,108.17
433,39.0,29.19,24.3,10.28,5.32,108.09
31,32.5,31.36,26.9,11.12,6.17,108.05
210,33.3,31.08,26.45,11.76,5.34,107.93
367,24.7,31.78,28.55,14.68,7.56,107.27
727,40.0,31.71,23.2,8.26,4.09,107.26
40,36.1,31.08,23.7,10.24,5.39,106.51
653,0.2,58.94,34.85,8.4,2.94,105.33
146,53.9,28.14,15.15,5.1,2.36,104.65
101,20.9,32.9,28.9,14.26,7.48,104.44
153,49.0,28.63,16.1,6.68,2.49,102.9
499,30.4,30.03,24.1,9.24,4.4,98.17
345,51.1,24.92,14.2,5.14,2.32,97.68
274,63.8,18.83,9.0,2.98,1.34,95.95
110,16.4,30.24,28.45,12.92,7.0,95.01
560,19.2,27.58,26.45,13.9,7.54,94.67
82,56.8,19.46,12.35,3.7,1.65,93.96
203,19.9,27.37,25.9,12.54,7.83,93.54
244,37.0,27.86,17.95,6.72,3.35,92.88
148,18.2,25.55,28.55,12.92,6.98,92.2
194,43.1,23.45,16.3,5.86,2.63,91.34
258,46.9,25.48,12.85,3.92,1.97,91.12
535,16.5,28.35,27.1,12.06,6.09,90.1
689,33.1,25.13,19.95,8.02,3.49,89.69
580,40.4,25.41,15.15,5.98,2.68,89.62
675,55.8,19.04,9.45,2.92,1.37,88.58
479,33.2,25.69,18.1,7.3,3.45,87.74
263,29.7,24.64,20.45,7.96,4.05,86.8
633,33.3,23.59,18.8,7.12,3.79,86.6
572,40.7,22.05,15.55,5.4,2.42,86.12
421,24.5,24.71,22.7,9.2,4.65,85.76
159,22.1,26.88,21.5,8.66,4.66,83.8
670,23.8,26.74,19.65,8.24,4.62,83.05
772,16.7,23.38,24.4,11.68,6.76,82.92
466,12.1,20.86,27.05,14.46,8.44,82.91
459,37.0,23.24,15.55,4.68,2.28,82.75
94,50.7,16.87,10.1,2.78,1.59,82.04
296,3.3,29.12,28.5,13.68,7.35,81.95
743,35.0,23.52,13.9,4.9,2.38,79.7
424,34.2,21.49,15.2,5.72,2.9,79.51
365,42.0,17.43,12.9,4.14,1.62,78.09
112,35.1,21.35,14.05,4.6,1.76,76.86
643,36.1,20.37,13.15,4.74,2.49,76.85
465,18.6,24.99,21.5,7.94,3.54,76.57
363,37.9,18.76,12.1,4.64,2.06,75.46
518,31.2,20.3,14.45,6.22,2.93,75.1
425,27.4,21.7,16.6,5.98,3.35,75.03
634,25.2,22.47,15.8,7.0,3.66,74.13
118,25.0,20.44,17.2,7.56,3.92,74.12
306,36.7,19.46,11.2,4.38,1.93,73.67
72,26.3,20.58,15.8,7.06,3.62,73.36
29,27.7,19.18,16.35,6.36,3.2,72.79
758,23.3,22.19,16.1,7.06,3.33,71.98
551,27.7,21.98,14.4,4.92,2.41,71.41
271,48.2,12.53,6.35,1.98,0.95,70.01
574,33.1,18.06,12.15,4.62,1.82,69.75
348,11.0,17.64,24.15,11.06,5.74,69.59
255,19.4,19.81,17.3,7.08,3.83,67.42
343,25.2,18.48,14.9,5.84,2.65,67.07
290,30.9,20.65,9.55,3.06,1.06,65.22
449,,34.3,20.45,6.44,3.34,64.53
569,23.9,18.97,13.3,5.74,2.5,64.41
462,36.8,14.35,7.4,2.72,1.13,62.4
209,19.8,17.57,15.1,6.08,3.17,61.72
103,,22.75,22.4,10.76,5.56,61.47
648,24.9,17.78,11.8,4.86,2.13,61.47
16,14.8,18.69,15.35,7.2,3.99,60.03
143,14.6,18.97,15.55,6.7,4.03,59.85
362,40.9,11.48,5.15,1.6,0.63,59.76
625,26.0,14.77,11.65,4.44,1.86,58.72
254,8.6,19.04,18.1,8.74,4.17,58.65
83,26.9,17.57,9.2,3.44,1.41,58.52
282,24.1,15.05,11.65,4.86,2.56,58.22
503,25.5,15.68,9.7,3.64,1.63,56.15
329,29.4,13.65,8.65,2.78,1.32,55.8
698,13.4,17.78,14.65,6.9,3.02,55.75
288,18.9,14.35,13.9,5.84,2.6,55.59
52,18.5,16.1,13.55,4.54,2.33,55.02
208,26.7,13.79,9.45,3.18,1.46,54.58
364,15.7,23.66,10.5,2.74,1.27,53.87
588,20.2,17.57,10.4,3.7,1.65,53.52
453,12.2,13.16,15.7,7.72,4.48,53.26
409,18.3,13.58,13.15,5.34,2.76,53.13
173,15.9,14.84,12.95,6.0,3.02,52.71
223,22.2,14.28,10.2,3.5,1.91,52.09
309,24.0,14.28,8.85,3.12,1.27,51.52
293,8.5,17.85,14.75,6.46,3.31,50.87
753,3.9,25.55,14.15,4.88,2.25,50.73
765,19.4,14.98,10.0,4.32,1.87,50.57
731,22.8,13.02,9.7,3.34,1.25,50.11
325,14.6,14.63,12.2,5.06,2.73,49.22
555,12.4,15.19,13.4,5.14,2.9,49.03
762,17.0,13.79,11.0,4.82,2.31,48.92
319,20.6,13.79,9.0,3.22,1.71,48.32
45,22.9,12.25,8.25,2.94,1.36,47.7
729,26.9,12.04,5.6,2.18,0.88,47.6
373,22.2,13.09,8.05,2.72,1.29,47.35
2,9.1,13.09,13.65,7.0,3.96,46.8
237,6.1,13.09,15.35,7.86,4.27,46.67
74,7.9,14.98,13.25,6.72,3.8,46.65
308,18.2,13.72,8.4,4.18,2.11,46.61
414,8.8,14.49,13.7,6.16,3.16,46.31
719,16.1,13.23,9.9,4.58,2.37,46.18
359,20.8,12.25,8.15,3.1,1.53,45.83
291,17.8,12.95,9.15,3.62,1.88,45.4
3,20.8,11.34,8.65,2.48,1.65,44.92
157,27.0,10.08,5.45,1.46,0.57,44.56
624,23.8,10.36,6.55,1.94,1.0,43.65
259,10.0,15.82,10.75,4.18,2.28,43.03
39,12.4,11.76,11.85,4.38,2.54,42.93
747,10.3,14.91,10.5,4.76,2.19,42.66
80,13.4,12.39,9.95,4.04,2.29,42.07
486,16.4,12.11,8.45,3.32,1.78,42.06
233,9.2,11.97,12.7,5.38,2.49,41.74
48,10.1,13.72,11.65,3.96,2.28,41.71
64,6.0,9.94,13.3,7.22,4.79,41.25
732,10.3,11.34,10.7,5.7,3.04,41.08
140,12.5,10.08,11.0,4.86,2.51,40.95
594,22.7,9.31,6.1,1.88,0.92,40.91
695,17.3,11.06,7.5,2.74,1.38,39.98
501,14.4,12.18,8.5,2.94,1.75,39.77
123,14.2,11.41,9.7,2.94,1.29,39.54
371,16.9,10.08,8.85,2.6,1.1,39.53
447,7.7,10.71,11.45,5.62,3.59,39.07
360,10.1,11.34,10.45,4.44,2.17,38.5
456,16.6,10.08,7.35,3.04,1.37,38.44
592,10.6,10.99,9.8,4.48,2.56,38.43
90,9.9,12.6,9.4,4.02,2.17,38.09
269,12.1,10.85,8.45,4.32,2.11,37.83
436,11.4,11.9,9.35,3.48,1.65,37.78
581,13.5,10.57,8.15,3.1,1.96,37.28
736,11.8,10.5,9.05,3.24,1.76,36.35
220,8.5,10.5,10.3,4.44,2.29,36.03
67,6.9,9.24,10.1,5.44,3.39,35.07
593,4.5,8.47,11.1,6.54,4.1,34.71
417,14.8,10.71,5.55,2.56,1.04,34.66
125,2.5,10.78,12.05,6.16,2.66,34.15
573,10.2,10.29,7.65,3.48,1.95,33.57
671,12.1,10.15,7.2,2.84,1.11,33.4
688,8.7,9.17,8.9,4.22,2.41,33.4
96,14.3,9.59,5.3,2.3,0.96,32.45
637,16.2,7.7,5.2,2.14,0.89,32.13
543,6.6,8.96,9.3,4.7,2.34,31.9
726,8.7,8.19,8.25,4.44,1.91,31.49
589,10.5,8.12,7.25,3.64,1.68,31.19
369,8.2,8.19,8.4,4.08,1.97,30.84
496,9.2,9.66,6.35,3.42,1.5,30.13
379,13.7,7.0,5.8,2.24,0.97,29.71
576,7.8,8.47,6.8,4.0,2.46,29.53
105,9.4,8.54,7.55,2.44,1.38,29.31
276,3.7,7.84,9.95,4.12,2.64,28.25
391,2.9,6.72,8.8,6.06,3.68,28.16
264,6.7,7.49,7.85,3.82,2.01,27.87
723,10.9,7.84,6.05,2.22,0.86,27.87
444,8.9,7.35,6.85,2.54,1.35,26.99
406,15.0,7.91,2.95,0.82,0.28,26.96
133,7.5,8.82,6.35,2.76,1.42,26.85
262,4.9,8.61,7.25,3.86,1.9,26.52
604,5.8,8.61,7.25,2.8,1.75,26.21
519,8.3,6.16,6.35,3.64,1.75,26.2
407,6.9,8.33,6.3,3.0,1.67,26.2
636,8.1,7.28,6.55,2.72,1.41,26.06
337,3.1,8.12,7.65,4.32,2.75,25.94
629,6.9,7.07,6.6,3.44,1.74,25.75
714,16.6,4.9,3.05,0.7,0.23,25.48
761,12.0,7.21,4.5,1.14,0.5,25.35
316,1.8,10.43,7.45,3.64,1.63,24.95
388,19.3,3.92,0.8,0.34,0.12,24.48
744,4.4,5.74,7.4,4.1,2.51,24.15
61,3.1,5.88,8.85,3.38,2.42,23.63
446,3.0,10.22,5.75,3.04,1.43,23.44
273,5.7,6.93,5.85,3.0,1.48,22.96
181,9.5,6.37,4.4,1.8,0.85,22.92
737,0.6,10.78,7.4,2.66,1.45,22.89
164,4.6,7.07,5.9,3.08,1.52,22.17
650,7.8,6.02,4.95,2.14,1.16,22.07
252,14.9,3.92,2.35,0.62,0.28,22.07
489,11.6,5.6,2.8,1.3,0.64,21.94
193,5.5,5.39,5.75,3.06,1.67,21.37
382,4.5,7.21,5.8,2.5,1.27,21.28
553,0.3,5.46,8.0,4.58,2.82,21.16
692,14.4,2.87,2.35,0.64,0.23,20.49
657,5.0,6.16,5.35,2.18,1.32,20.01
712,10.6,4.62,3.1,1.06,0.55,19.93
398,10.7,5.39,2.55,0.68,0.32,19.64
563,6.0,7.0,4.05,1.66,0.85,19.56
270,1.4,4.48,6.2,4.38,3.06,19.52
317,9.5,5.53,2.65,1.18,0.51,19.37
136,4.9,5.25,5.05,2.62,1.4,19.22
76,3.1,5.18,6.35,2.48,1.66,18.77
522,10.0,4.62,2.6,0.96,0.31,18.49
221,5.2,5.04,4.65,2.38,1.15,18.42
284,7.3,4.97,3.95,1.4,0.66,18.28
423,5.0,5.11,4.65,2.1,1.31,18.17
766,6.7,5.46,3.6,1.44,0.62,17.82
297,7.7,4.55,3.4,1.3,0.74,17.69
59,1.4,4.41,5.05,3.92,2.76,17.54
403,5.2,4.55,4.35,2.28,1.14,17.52
638,4.2,5.6,4.55,1.96,1.1,17.41
739,3.5,4.69,4.9,2.9,1.42,17.41
302,6.6,5.18,3.35,1.32,0.9,17.35
640,4.2,4.62,4.6,2.58,1.33,17.33
455,4.5,4.97,4.6,2.14,1.09,17.3
11,6.0,5.74,3.3,1.36,0.88,17.28
294,2.0,4.27,5.7,3.16,1.99,17.12
763,3.3,6.3,4.5,1.76,1.15,17.01
170,4.1,4.41,5.15,2.08,1.25,16.99
615,9.8,3.71,2.4,0.64,0.28,16.83
697,,13.51,2.8,0.32,0.17,16.8
705,9.2,4.76,1.9,0.64,0.22,16.72
526,4.5,5.74,4.25,1.32,0.85,16.66
613,3.6,6.02,4.35,1.78,0.77,16.52
285,6.0,4.34,3.65,1.38,0.93,16.3
715,7.0,5.18,2.25,1.06,0.61,16.1
354,2.6,3.99,4.95,2.78,1.46,15.78
26,4.8,5.32,3.7,1.32,0.51,15.65
769,3.5,3.78,4.2,2.4,1.72,15.6
21,5.2,5.18,2.95,1.24,0.56,15.13
234,1.8,4.41,5.15,2.54,1.16,15.06
662,5.7,4.13,3.05,1.52,0.57,14.97
451,5.7,4.76,2.7,0.92,0.33,14.41
378,2.8,3.92,4.25,2.12,1.22,14.31
701,5.2,4.13,2.95,1.24,0.7,14.22
