,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
146,110.8,43.68,23.9,7.4,3.08,188.86
194,96.4,43.4,23.2,8.08,3.5,174.58
166,85.8,49.98,22.8,9.6,4.12,172.3
459,94.0,37.1,21.9,6.8,2.74,162.54000000000005
322,67.0,45.5,30.8,11.6,4.58,159.48000000000005
572,79.2,39.62,23.8,8.76,3.3,154.68
438,72.6,38.08,26.8,10.44,4.42,152.33999999999997
84,62.6,44.8,28.3,11.2,5.2,152.1
759,74.6,36.4,25.5,7.76,3.52,147.78
183,52.8,50.4,28.5,10.32,4.42,146.43999999999997
719,85.6,36.12,15.4,5.76,2.64,145.51999999999995
82,99.0,26.04,13.8,4.44,1.88,145.16
317,84.6,30.52,19.5,5.96,3.06,143.64
547,66.2,35.84,22.0,8.12,3.4,135.56
285,69.6,33.88,22.2,6.2,2.66,134.54
655,60.6,35.0,23.6,9.6,4.38,133.17999999999998
307,44.0,50.12,25.5,8.08,3.64,131.34
171,66.0,33.74,20.2,6.24,3.62,129.8
648,65.2,28.56,19.3,8.32,3.7,125.08
437,79.0,24.92,13.9,4.84,1.94,124.6
594,75.2,21.84,13.7,5.76,2.46,118.96
152,50.8,29.54,21.4,9.92,4.34,116.0
319,60.4,29.4,17.1,5.56,2.96,115.42
377,60.2,29.4,16.6,5.72,2.32,114.23999999999998
72,42.2,30.94,26.2,10.0,4.68,114.02
687,60.8,26.74,16.2,6.36,2.76,112.86
163,68.2,23.38,13.6,4.16,1.9,111.24
77,31.6,34.3,28.5,10.56,5.46,110.42
460,41.0,30.1,25.5,9.2,4.5,110.3
511,53.0,27.44,19.4,6.16,3.5,109.5
628,48.6,28.0,19.3,7.92,3.3,107.12
623,50.8,19.88,25.6,7.04,3.24,106.56
121,42.8,35.0,18.4,6.56,3.32,106.07999999999998
89,33.6,33.04,23.9,9.4,4.54,104.48
727,37.4,34.44,19.8,8.24,4.36,104.24
765,48.2,26.46,18.2,7.36,3.7,103.92
3,53.8,24.64,15.9,5.36,2.42,102.12
29,41.4,28.28,19.5,8.4,4.14,101.72
665,49.0,29.26,14.5,5.6,2.82,101.18
151,60.6,22.26,12.4,3.88,1.74,100.88
478,28.6,29.96,25.9,10.76,5.64,100.86
359,51.4,25.9,15.0,5.36,2.42,100.08
373,54.2,26.6,12.6,4.32,2.12,99.84
225,40.6,29.96,19.5,6.68,2.84,99.58
107,36.8,26.74,22.3,7.88,4.0,97.71999999999998
394,41.6,27.16,17.6,7.6,3.14,97.1
673,52.4,27.16,12.0,3.68,1.54,96.78000000000002
314,41.4,28.84,16.1,7.12,3.24,96.7
746,29.0,32.2,21.8,8.76,3.82,95.58
338,24.2,28.42,24.3,11.68,6.38,94.98
731,51.2,22.96,13.8,5.12,1.88,94.96
23,47.4,29.82,12.3,3.56,1.5,94.58
130,42.2,26.6,17.4,5.64,2.48,94.32000000000002
335,35.8,29.54,17.2,7.36,3.42,93.32
657,43.0,24.36,17.1,5.8,2.84,93.1
305,24.2,38.92,19.7,7.04,3.2,93.06000000000002
331,42.6,23.52,16.6,6.6,3.16,92.48
636,30.2,27.86,21.9,7.44,4.1,91.5
468,33.6,24.78,19.9,8.84,4.12,91.24
363,46.8,20.44,16.4,4.84,2.68,91.16
349,45.0,22.12,16.0,4.32,2.18,89.62
634,33.4,24.92,20.3,7.32,3.46,89.39999999999998
113,34.6,37.8,11.4,3.84,1.62,89.26000000000002
552,46.6,23.66,13.5,3.72,1.66,89.14
139,22.2,30.24,21.2,9.16,4.8,87.6
424,37.8,24.92,17.2,5.32,2.32,87.56
537,38.0,24.5,16.2,5.68,2.76,87.14
585,40.4,24.5,14.3,5.2,2.44,86.84
500,46.0,19.74,13.5,5.56,2.02,86.82
345,43.0,24.22,13.1,4.28,2.14,86.74
421,35.0,23.1,18.4,6.68,3.26,86.44000000000003
575,41.2,22.96,14.0,5.08,2.9,86.14
456,46.4,21.0,12.0,4.32,2.3,86.02
701,43.6,22.68,13.0,4.32,1.84,85.44
365,46.4,18.76,12.8,4.72,2.16,84.83999999999997
19,35.2,24.92,16.3,5.68,2.62,84.72
591,34.8,24.5,16.6,6.0,2.72,84.62
45,41.2,22.68,13.8,4.24,1.86,83.78
22,43.0,21.42,12.6,4.84,1.88,83.74
100,39.2,25.76,12.9,3.92,1.52,83.30000000000003
454,34.8,23.66,16.4,5.4,2.84,83.1
440,40.8,20.3,13.4,5.76,2.3,82.56
20,40.2,24.36,11.5,4.6,1.82,82.47999999999998
41,38.0,21.0,15.3,5.12,2.82,82.24
382,30.8,28.56,15.6,5.04,1.96,81.96
35,33.0,29.4,12.7,4.6,2.12,81.82
425,34.0,22.4,16.4,5.64,3.14,81.58
633,33.4,21.84,16.4,6.12,3.16,80.91999999999999
682,29.2,21.28,19.6,6.68,3.74,80.50000000000001
327,50.0,16.38,9.8,2.84,1.12,80.14
9,40.6,20.16,13.5,3.6,1.94,79.8
736,22.2,29.12,19.2,5.8,3.36,79.67999999999998
551,34.6,23.66,14.6,4.28,2.22,79.36
762,22.6,27.16,18.4,7.04,3.72,78.92
240,27.6,25.9,14.6,6.64,3.62,78.36
434,40.8,19.32,12.6,3.8,1.72,78.24
174,35.2,20.58,14.8,5.16,2.48,78.22
532,35.8,20.16,14.7,4.72,2.6,77.97999999999998
230,23.0,23.38,19.3,7.84,3.68,77.2
462,45.4,18.06,9.2,3.24,1.16,77.05999999999997
316,19.8,29.68,17.7,6.52,3.32,77.02
110,20.6,21.7,21.4,8.12,4.88,76.69999999999997
97,26.4,23.52,16.7,6.32,3.72,76.66
309,39.4,17.36,12.9,5.12,1.8,76.58
693,37.0,18.62,13.4,5.0,2.26,76.28000000000002
238,27.2,20.3,19.1,6.4,3.16,76.16
372,32.2,21.98,14.3,5.16,2.44,76.08
288,30.2,20.16,17.0,5.76,2.54,75.66000000000003
416,24.4,23.38,17.0,6.84,3.98,75.60000000000002
663,30.8,19.88,16.1,5.4,2.68,74.86000000000001
69,36.0,19.6,12.8,4.4,1.84,74.64000000000001
109,25.6,22.26,17.3,5.96,3.44,74.55999999999997
689,26.6,21.28,15.4,7.6,3.0,73.88
16,29.2,20.02,14.4,6.88,3.02,73.52
150,33.4,17.5,13.9,5.24,2.54,72.58
503,36.4,19.04,9.9,4.36,2.18,71.88000000000002
409,28.8,18.9,15.3,5.48,3.08,71.56
474,28.8,19.18,14.9,5.92,2.5,71.3
668,28.8,19.46,14.4,5.76,2.54,70.96000000000002
284,27.4,23.52,13.0,4.6,2.2,70.72
65,43.4,16.1,6.7,3.4,0.94,70.54
696,23.8,19.74,17.5,6.24,3.26,70.54
675,42.6,14.98,8.2,2.76,1.24,69.78
695,33.0,16.94,13.4,4.16,2.04,69.54
625,26.6,20.72,14.0,5.36,2.54,69.22000000000001
123,28.2,20.44,12.2,5.52,2.22,68.58
569,29.0,17.64,13.7,5.36,2.72,68.42
94,46.2,10.64,7.7,2.76,0.94,68.24000000000001
450,35.2,17.36,10.9,3.32,1.4,68.18
639,34.8,18.2,9.5,3.96,1.68,68.14
306,31.8,18.76,11.2,4.12,2.06,67.94000000000001
181,32.6,16.8,11.9,4.28,1.98,67.56
31,24.4,20.72,14.6,5.6,2.12,67.44
343,24.0,21.28,13.2,5.52,2.72,66.72
723,29.2,16.52,14.0,4.68,2.0,66.4
344,31.6,19.46,9.0,4.28,2.02,66.36
379,33.6,16.1,11.3,3.28,1.98,66.26
616,21.8,20.86,14.1,6.24,2.46,65.46
208,29.2,19.04,11.5,3.52,1.7,64.96
446,20.6,20.58,14.9,6.16,2.2,64.44
564,18.4,22.54,15.9,5.0,2.2,64.03999999999999
608,34.6,16.24,8.6,2.76,1.68,63.88
342,29.2,16.94,12.3,3.68,1.7,63.82
445,29.4,16.1,12.1,3.6,2.26,63.46
255,18.2,19.32,15.5,6.76,3.44,63.21999999999999
728,42.4,12.46,5.7,2.2,0.36,63.12000000000001
658,16.4,20.72,16.4,6.04,3.28,62.84
643,31.4,14.56,10.5,3.48,1.84,61.78
239,31.6,16.24,8.8,3.72,1.24,61.6
223,28.4,15.96,10.9,4.36,1.52,61.14
242,26.2,16.66,11.1,4.56,2.12,60.64
102,19.6,18.76,12.7,6.44,3.0,60.5
385,21.2,17.22,13.1,5.6,2.86,59.98
13,20.0,17.08,14.1,6.16,2.38,59.72000000000001
509,,28.98,20.6,6.44,3.56,59.58
308,16.4,20.3,14.0,5.56,3.02,59.28000000000001
589,23.0,17.92,11.6,4.76,1.86,59.14
488,31.2,16.52,7.2,2.6,1.06,58.58000000000001
491,34.0,13.86,6.7,2.76,1.12,58.44
378,15.8,17.22,14.9,7.12,3.04,58.07999999999999
299,27.8,14.98,9.3,3.68,1.34,57.1
304,21.6,15.96,11.8,5.28,2.46,57.1
483,23.2,14.42,11.9,4.52,2.68,56.71999999999999
715,31.4,13.58,8.3,2.44,0.94,56.66
104,22.8,17.36,10.1,3.64,2.14,56.04
760,14.4,18.48,13.5,6.76,2.78,55.92
323,15.6,17.36,15.4,4.8,2.6,55.76
660,25.6,13.58,10.6,4.12,1.76,55.66
34,30.8,12.74,8.1,2.2,1.24,55.08000000000001
190,14.8,15.96,14.1,6.88,3.06,54.8
772,9.8,19.88,14.5,7.04,3.52,54.74
479,20.8,15.96,10.9,4.24,2.54,54.44000000000001
325,20.0,17.36,9.4,4.6,2.86,54.22
554,21.4,14.84,10.4,4.56,2.28,53.48
580,24.2,15.4,8.3,4.0,1.32,53.22000000000001
118,20.0,14.28,12.3,4.32,2.3,53.2
653,0.4,28.14,17.2,4.6,2.3,52.63999999999999
