,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
719,4948.0,2398.0,1263.0,815.0,604.0
285,4901.0,4146.0,2727.0,2118.0,1695.0
680,2604.0,458.0,210.0,136.0,79.0
417,2539.0,473.0,235.0,145.0,100.0
225,763.0,676.0,549.0,410.0,365.0
34,596.0,323.0,280.0,236.0,210.0
687,560.0,448.0,397.0,316.0,321.0
18,539.0,259.0,205.0,172.0,142.0
151,515.0,246.0,218.0,160.0,142.0
693,497.0,403.0,353.0,341.0,304.0
97,478.0,649.0,617.0,602.0,592.0
163,470.0,302.0,214.0,197.0,175.0
547,468.0,370.0,310.0,274.0,271.0
230,462.0,571.0,599.0,607.0,580.0
299,459.0,426.0,335.0,306.0,271.0
307,435.0,280.0,264.0,230.0,199.0
73,435.0,266.0,205.0,184.0,176.0
460,423.0,480.0,496.0,556.0,466.0
166,403.0,458.0,498.0,374.0,340.0
682,402.0,449.0,440.0,463.0,446.0
35,395.0,376.0,303.0,267.0,217.0
84,387.0,487.0,533.0,526.0,474.0
89,383.0,484.0,447.0,462.0,417.0
655,375.0,361.0,344.0,345.0,350.0
585,372.0,349.0,356.0,314.0,294.0
121,371.0,546.0,422.0,345.0,335.0
271,370.0,139.0,83.0,69.0,60.0
628,369.0,482.0,427.0,391.0,362.0
238,366.0,505.0,513.0,469.0,442.0
552,358.0,231.0,187.0,171.0,128.0
23,353.0,395.0,250.0,194.0,142.0
20,352.0,294.0,168.0,159.0,129.0
9,344.0,257.0,215.0,179.0,190.0
623,343.0,281.0,440.0,310.0,240.0
107,335.0,482.0,548.0,559.0,525.0
759,326.0,273.0,282.0,221.0,201.0
511,321.0,267.0,242.0,284.0,228.0
82,288.0,164.0,128.0,106.0,96.0
113,283.0,438.0,279.0,216.0,185.0
454,279.0,323.0,279.0,279.0,286.0
327,277.0,172.0,125.0,94.0,82.0
304,273.0,377.0,388.0,359.0,337.0
345,269.0,242.0,215.0,197.0,180.0
356,263.0,530.0,678.0,715.0,673.0
365,257.0,173.0,170.0,144.0,134.0
195,257.0,107.0,93.0,77.0,55.0
440,254.0,250.0,253.0,203.0,186.0
183,246.0,431.0,454.0,417.0,381.0
616,243.0,355.0,375.0,311.0,366.0
394,237.0,294.0,340.0,276.0,271.0
317,236.0,157.0,131.0,116.0,119.0
182,235.0,371.0,356.0,325.0,319.0
349,234.0,194.0,197.0,156.0,135.0
335,226.0,379.0,396.0,415.0,395.0
189,225.0,275.0,273.0,242.0,220.0
633,214.0,202.0,214.0,234.0,239.0
675,214.0,137.0,97.0,98.0,72.0
100,213.0,313.0,204.0,165.0,161.0
94,212.0,103.0,75.0,71.0,66.0
41,210.0,243.0,222.0,196.0,214.0
634,209.0,226.0,263.0,269.0,283.0
159,209.0,325.0,333.0,388.0,350.0
274,207.0,115.0,70.0,58.0,58.0
479,205.0,217.0,196.0,210.0,211.0
111,199.0,420.0,375.0,386.0,295.0
743,192.0,134.0,125.0,141.0,116.0
625,191.0,162.0,167.0,161.0,127.0
643,187.0,152.0,147.0,140.0,140.0
648,186.0,199.0,206.0,182.0,183.0
478,182.0,338.0,414.0,486.0,491.0
45,181.0,125.0,111.0,102.0,79.0
305,179.0,161.0,173.0,164.0,166.0
153,178.0,124.0,138.0,124.0,130.0
258,177.0,123.0,122.0,81.0,73.0
377,166.0,119.0,101.0,115.0,85.0
16,166.0,259.0,338.0,361.0,353.0
446,166.0,212.0,197.0,187.0,211.0
746,163.0,198.0,227.0,252.0,210.0
574,149.0,110.0,96.0,109.0,86.0
146,149.0,220.0,194.0,125.0,124.0
362,148.0,86.0,55.0,45.0,23.0
663,147.0,194.0,233.0,223.0,213.0
290,144.0,128.0,104.0,56.0,70.0
580,143.0,153.0,147.0,113.0,115.0
343,140.0,179.0,220.0,198.0,210.0
421,136.0,213.0,248.0,289.0,260.0
190,134.0,270.0,331.0,311.0,319.0
459,132.0,151.0,120.0,122.0,116.0
624,127.0,70.0,50.0,50.0,51.0
665,126.0,122.0,114.0,149.0,131.0
425,125.0,214.0,225.0,217.0,236.0
104,125.0,167.0,151.0,147.0,148.0
705,123.0,50.0,32.0,24.0,16.0
636,123.0,184.0,208.0,219.0,192.0
240,123.0,268.0,263.0,286.0,271.0
723,119.0,98.0,92.0,99.0,101.0
150,119.0,127.0,140.0,157.0,154.0
650,118.0,148.0,141.0,145.0,154.0
109,116.0,193.0,220.0,238.0,269.0
667,114.0,286.0,409.0,488.0,488.0
594,110.0,61.0,58.0,53.0,48.0
112,110.0,121.0,126.0,99.0,109.0
157,105.0,52.0,42.0,36.0,33.0
83,104.0,96.0,93.0,69.0,89.0
194,102.0,162.0,156.0,148.0,124.0
714,102.0,32.0,34.0,15.0,14.0
3,101.0,105.0,97.0,79.0,78.0
243,100.0,198.0,307.0,353.0,425.0
588,97.0,105.0,95.0,83.0,79.0
152,95.0,145.0,159.0,148.0,195.0
308,95.0,212.0,207.0,192.0,177.0
291,93.0,79.0,91.0,95.0,97.0
398,91.0,33.0,32.0,43.0,31.0
468,90.0,168.0,224.0,222.0,225.0
433,89.0,175.0,175.0,219.0,251.0
306,89.0,95.0,97.0,105.0,94.0
244,88.0,130.0,114.0,164.0,153.0
729,88.0,82.0,79.0,65.0,47.0
373,87.0,63.0,59.0,70.0,50.0
139,86.0,252.0,300.0,307.0,347.0
388,84.0,21.0,12.0,4.0,4.0
657,84.0,173.0,207.0,215.0,215.0
727,84.0,181.0,259.0,245.0,259.0
29,83.0,98.0,123.0,119.0,120.0
164,82.0,106.0,149.0,140.0,148.0
288,80.0,105.0,103.0,139.0,124.0
143,79.0,118.0,128.0,189.0,164.0
21,78.0,96.0,92.0,89.0,85.0
500,78.0,162.0,127.0,139.0,122.0
131,78.0,210.0,247.0,289.0,387.0
385,77.0,116.0,141.0,152.0,153.0
664,74.0,77.0,65.0,66.0,57.0
503,74.0,69.0,71.0,62.0,69.0
118,74.0,114.0,136.0,162.0,149.0
209,73.0,91.0,101.0,109.0,153.0
772,72.0,157.0,195.0,256.0,254.0
486,71.0,86.0,84.0,94.0,81.0
210,71.0,96.0,132.0,150.0,181.0
110,70.0,139.0,236.0,267.0,296.0
551,70.0,128.0,120.0,99.0,100.0
409,70.0,88.0,101.0,142.0,110.0
416,68.0,157.0,169.0,171.0,203.0
284,67.0,92.0,66.0,80.0,69.0
491,65.0,60.0,52.0,52.0,50.0
371,65.0,74.0,48.0,51.0,57.0
765,64.0,135.0,153.0,142.0,147.0
615,62.0,55.0,36.0,27.0,22.0
637,61.0,75.0,79.0,72.0,78.0
761,60.0,48.0,43.0,34.0,32.0
658,59.0,100.0,149.0,146.0,174.0
641,58.0,79.0,71.0,76.0,59.0
692,58.0,21.0,11.0,12.0,11.0
359,58.0,66.0,59.0,60.0,61.0
43,57.0,137.0,197.0,219.0,221.0
758,56.0,98.0,143.0,146.0,156.0
731,56.0,42.0,72.0,54.0,45.0
465,56.0,141.0,171.0,164.0,162.0
424,55.0,61.0,79.0,55.0,65.0
456,55.0,54.0,73.0,66.0,66.0
282,55.0,87.0,90.0,86.0,84.0
516,54.0,75.0,72.0,73.0,40.0
44,53.0,58.0,61.0,100.0,70.0
40,53.0,109.0,169.0,165.0,176.0
367,52.0,123.0,177.0,262.0,280.0
360,52.0,68.0,102.0,113.0,121.0
181,52.0,73.0,83.0,82.0,67.0
560,52.0,106.0,153.0,201.0,239.0
326,52.0,66.0,74.0,88.0,89.0
670,52.0,124.0,191.0,236.0,191.0
252,52.0,27.0,28.0,24.0,17.0
364,51.0,156.0,87.0,89.0,50.0
572,50.0,177.0,180.0,147.0,144.0
573,50.0,72.0,71.0,84.0,87.0
96,50.0,56.0,37.0,40.0,36.0
760,50.0,186.0,259.0,285.0,297.0
203,49.0,111.0,174.0,242.0,259.0
569,48.0,72.0,77.0,81.0,96.0
220,48.0,104.0,107.0,142.0,116.0
379,48.0,89.0,88.0,103.0,79.0
671,47.0,52.0,52.0,42.0,46.0
489,47.0,36.0,30.0,29.0,26.0
208,47.0,38.0,54.0,59.0,59.0
31,46.0,72.0,116.0,112.0,136.0
484,46.0,48.0,39.0,35.0,29.0
762,46.0,62.0,87.0,100.0,106.0
522,46.0,22.0,25.0,18.0,19.0
689,45.0,74.0,90.0,92.0,101.0
325,44.0,63.0,97.0,81.0,72.0
363,44.0,49.0,59.0,39.0,46.0
369,43.0,52.0,72.0,85.0,79.0
672,41.0,24.0,13.0,8.0,8.0
451,41.0,17.0,25.0,24.0,23.0
563,41.0,117.0,131.0,110.0,108.0
604,41.0,91.0,98.0,118.0,105.0
297,41.0,39.0,45.0,46.0,39.0
447,40.0,78.0,124.0,156.0,212.0
101,39.0,135.0,243.0,254.0,355.0
383,38.0,17.0,8.0,5.0,8.0
605,38.0,64.0,88.0,101.0,99.0
414,38.0,71.0,128.0,112.0,155.0
72,37.0,56.0,76.0,85.0,102.0
329,37.0,39.0,43.0,36.0,43.0
444,36.0,32.0,64.0,66.0,82.0
732,35.0,85.0,107.0,144.0,176.0
445,34.0,114.0,119.0,151.0,132.0
263,34.0,53.0,56.0,88.0,83.0
48,34.0,52.0,75.0,84.0,81.0
233,33.0,74.0,91.0,108.0,101.0
750,33.0,20.0,20.0,7.0,6.0
237,32.0,66.0,142.0,178.0,207.0
586,32.0,87.0,83.0,61.0,67.0
638,32.0,43.0,53.0,57.0,66.0
148,31.0,78.0,126.0,195.0,189.0
747,30.0,59.0,75.0,75.0,77.0
487,30.0,121.0,158.0,176.0,198.0
105,30.0,37.0,54.0,60.0,44.0
382,29.0,49.0,34.0,63.0,50.0
640,29.0,43.0,55.0,57.0,68.0
397,29.0,53.0,100.0,131.0,132.0
90,29.0,71.0,78.0,87.0,96.0
140,29.0,80.0,95.0,117.0,139.0
453,28.0,76.0,115.0,135.0,167.0
302,27.0,38.0,51.0,42.0,49.0
30,27.0,16.0,14.0,14.0,7.0
518,27.0,36.0,44.0,35.0,56.0
455,27.0,53.0,54.0,71.0,69.0
438,26.0,44.0,24.0,35.0,42.0
13,26.0,33.0,56.0,54.0,75.0
234,26.0,61.0,88.0,94.0,89.0
472,26.0,45.0,58.0,59.0,76.0
380,25.0,4.0,6.0,2.0,
386,25.0,18.0,14.0,15.0,17.0
739,25.0,47.0,90.0,133.0,103.0
406,24.0,41.0,18.0,13.0,15.0
538,24.0,13.0,11.0,7.0,15.0
262,24.0,50.0,72.0,93.0,119.0
259,23.0,66.0,90.0,96.0,72.0
462,22.0,35.0,28.0,27.0,16.0
499,22.0,92.0,150.0,158.0,151.0
67,22.0,65.0,126.0,138.0,174.0
402,21.0,10.0,7.0,8.0,7.0
180,21.0,17.0,24.0,20.0,21.0
217,21.0,34.0,45.0,69.0,81.0
254,21.0,90.0,156.0,172.0,170.0
319,21.0,31.0,41.0,39.0,49.0
695,20.0,32.0,22.0,21.0,23.0
161,20.0,44.0,57.0,85.0,76.0
348,19.0,42.0,101.0,132.0,158.0
575,19.0,39.0,48.0,58.0,58.0
407,19.0,84.0,95.0,124.0,124.0
52,19.0,38.0,66.0,83.0,70.0
76,18.0,34.0,42.0,57.0,82.0
193,18.0,26.0,32.0,49.0,48.0
46,17.0,32.0,49.0,52.0,52.0
592,17.0,44.0,48.0,72.0,68.0
535,17.0,70.0,113.0,148.0,173.0
272,17.0,14.0,45.0,46.0,40.0
39,17.0,53.0,92.0,106.0,107.0
378,17.0,31.0,65.0,78.0,88.0
344,17.0,16.0,27.0,34.0,39.0
496,17.0,38.0,43.0,45.0,53.0
221,16.0,34.0,55.0,55.0,74.0
333,16.0,19.0,34.0,30.0,53.0
129,16.0,45.0,48.0,66.0,71.0
419,16.0,27.0,20.0,30.0,27.0
255,16.0,36.0,40.0,74.0,70.0
712,16.0,14.0,25.0,14.0,16.0
273,16.0,29.0,44.0,53.0,47.0
481,15.0,49.0,59.0,65.0,64.0
754,15.0,23.0,24.0,16.0,8.0
543,14.0,27.0,65.0,70.0,90.0
501,14.0,15.0,12.0,13.0,20.0
504,14.0,12.0,10.0,11.0,11.0
753,14.0,108.0,131.0,102.0,104.0
589,14.0,14.0,27.0,32.0,34.0
173,14.0,27.0,39.0,47.0,43.0
519,14.0,19.0,41.0,48.0,44.0
309,13.0,11.0,17.0,10.0,14.0
296,13.0,154.0,280.0,308.0,353.0
293,13.0,38.0,41.0,56.0,72.0
526,13.0,15.0,15.0,27.0,35.0
391,13.0,28.0,70.0,100.0,129.0
123,13.0,8.0,16.0,18.0,21.0
169,13.0,23.0,49.0,47.0,79.0
565,13.0,17.0,40.0,34.0,47.0
342,13.0,20.0,12.0,14.0,14.0
264,13.0,46.0,72.0,78.0,107.0
704,13.0,84.0,159.0,190.0,237.0
270,12.0,41.0,97.0,151.0,208.0
698,12.0,25.0,39.0,61.0,69.0
593,12.0,36.0,93.0,124.0,193.0
701,12.0,20.0,23.0,22.0,27.0
464,12.0,12.0,4.0,6.0,6.0
179,12.0,14.0,20.0,10.0,21.0
11,12.0,12.0,19.0,25.0,19.0
170,12.0,37.0,57.0,58.0,77.0
403,12.0,28.0,27.0,35.0,29.0
530,11.0,20.0,24.0,39.0,39.0
531,11.0,7.0,7.0,12.0,6.0
466,11.0,42.0,88.0,160.0,249.0
763,11.0,37.0,52.0,48.0,55.0
223,11.0,11.0,13.0,10.0,14.0
439,11.0,150.0,348.0,515.0,765.0
350,11.0,17.0,10.0,6.0,10.0
769,11.0,38.0,37.0,58.0,64.0
591,10.0,20.0,35.0,31.0,29.0
710,10.0,14.0,6.0,5.0,7.0
137,10.0,9.0,5.0,4.0,9.0
766,10.0,13.0,9.0,18.0,17.0
186,10.0,7.0,9.0,6.0,11.0
507,10.0,5.0,,5.0,3.0
276,9.0,36.0,63.0,86.0,117.0
354,9.0,14.0,31.0,45.0,50.0
577,9.0,16.0,21.0,34.0,33.0
206,9.0,7.0,5.0,6.0,
726,9.0,14.0,18.0,28.0,32.0
19,8.0,13.0,16.0,13.0,10.0
436,8.0,28.0,36.0,41.0,37.0
418,8.0,16.0,40.0,40.0,43.0
581,8.0,13.0,28.0,34.0,30.0
50,8.0,25.0,27.0,33.0,35.0
467,8.0,2.0,18.0,15.0,15.0
229,8.0,16.0,16.0,11.0,17.0
269,8.0,9.0,7.0,15.0,11.0
49,7.0,18.0,27.0,47.0,70.0
337,7.0,19.0,29.0,48.0,67.0
662,7.0,13.0,19.0,20.0,19.0
513,7.0,5.0,10.0,2.0,4.0
699,7.0,3.0,7.0,9.0,13.0
756,7.0,12.0,25.0,16.0,28.0
525,7.0,,1.0,2.0,1.0
721,7.0,13.0,14.0,24.0,26.0
340,6.0,4.0,7.0,6.0,7.0
178,6.0,4.0,3.0,2.0,2.0
59,6.0,9.0,32.0,67.0,97.0
688,6.0,4.0,9.0,9.0,14.0
669,6.0,16.0,23.0,16.0,8.0
58,6.0,7.0,7.0,11.0,4.0
450,6.0,12.0,18.0,18.0,13.0
412,5.0,48.0,58.0,93.0,109.0
226,5.0,8.0,3.0,1.0,3.0
222,5.0,4.0,3.0,5.0,2.0
715,5.0,11.0,15.0,10.0,5.0
91,5.0,13.0,29.0,28.0,37.0
256,5.0,14.0,9.0,5.0,9.0
347,5.0,17.0,32.0,34.0,44.0
570,4.0,6.0,8.0,12.0,11.0
87,4.0,18.0,38.0,48.0,64.0
576,4.0,4.0,12.0,11.0,23.0
613,4.0,18.0,22.0,17.0,10.0
88,4.0,1.0,1.0,2.0,1.0
497,4.0,17.0,23.0,33.0,27.0
64,4.0,23.0,39.0,67.0,89.0
728,4.0,5.0,7.0,5.0,8.0
26,4.0,9.0,18.0,16.0,18.0
757,3.0,2.0,13.0,20.0,19.0
684,3.0,29.0,32.0,61.0,66.0
706,3.0,8.0,15.0,23.0,31.0
770,3.0,38.0,76.0,115.0,123.0
239,3.0,1.0,2.0,13.0,14.0
136,3.0,6.0,20.0,34.0,38.0
71,3.0,6.0,19.0,39.0,28.0
74,3.0,6.0,22.0,24.0,34.0
310,3.0,,,,
279,3.0,9.0,23.0,25.0,45.0
372,3.0,5.0,4.0,6.0,4.0
341,3.0,6.0,9.0,8.0,5.0
283,3.0,2.0,13.0,14.0,14.0
120,3.0,3.0,13.0,4.0,6.0
711,2.0,4.0,6.0,7.0,14.0
114,2.0,9.0,9.0,22.0,27.0
207,2.0,11.0,22.0,28.0,40.0
32,2.0,4.0,7.0,8.0,6.0
483,2.0,4.0,8.0,6.0,8.0
294,2.0,5.0,23.0,42.0,67.0
393,2.0,5.0,10.0,14.0,12.0
61,2.0,27.0,57.0,71.0,108.0
142,2.0,2.0,7.0,9.0,8.0
725,2.0,3.0,6.0,12.0,14.0
431,2.0,5.0,7.0,6.0,9.0
160,2.0,16.0,24.0,47.0,50.0
505,2.0,12.0,15.0,30.0,49.0
420,2.0,4.0,2.0,9.0,8.0
351,2.0,3.0,2.0,7.0,7.0
188,2.0,8.0,18.0,28.0,33.0
639,2.0,,6.0,10.0,14.0
6,2.0,10.0,18.0,19.0,27.0
676,2.0,2.0,6.0,1.0,3.0
549,2.0,1.0,,,2.0
280,2.0,2.0,13.0,17.0,22.0
545,2.0,10.0,18.0,50.0,85.0
187,1.0,9.0,23.0,59.0,70.0
5,1.0,2.0,6.0,1.0,11.0
236,1.0,2.0,2.0,,2.0
216,1.0,2.0,5.0,6.0,16.0
303,1.0,9.0,14.0,16.0,13.0
201,1.0,2.0,9.0,12.0,12.0
172,1.0,1.0,9.0,13.0,20.0
767,1.0,,,,
744,1.0,,5.0,7.0,18.0
392,1.0,1.0,1.0,2.0,5.0
742,1.0,1.0,,,
311,1.0,5.0,6.0,6.0,8.0
251,1.0,2.0,6.0,3.0,13.0
353,1.0,,5.0,10.0,9.0
653,1.0,352.0,294.0,168.0,158.0
736,1.0,4.0,9.0,8.0,15.0
224,1.0,4.0,4.0,8.0,4.0
66,1.0,5.0,4.0,3.0,4.0
77,1.0,,,,1.0
584,1.0,1.0,2.0,10.0,30.0
578,1.0,1.0,3.0,3.0,2.0
553,1.0,3.0,12.0,18.0,20.0
106,1.0,1.0,1.0,,3.0
546,1.0,3.0,5.0,6.0,6.0
316,1.0,9.0,8.0,13.0,18.0
520,1.0,,,,
33,1.0,1.0,4.0,20.0,23.0
147,1.0,2.0,3.0,10.0,13.0
