,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
680,5758.0,733.0,353.0,229.0,133.0
552,2348.0,1061.0,807.0,636.0,589.0
151,1934.0,805.0,606.0,509.0,441.0
468,1634.0,1489.0,1433.0,1213.0,1212.0
759,1443.0,912.0,734.0,661.0,569.0
663,1361.0,1265.0,1097.0,984.0,895.0
166,1256.0,1337.0,1086.0,873.0,776.0
121,1251.0,1209.0,945.0,831.0,717.0
299,1249.0,1035.0,774.0,658.0,576.0
693,1231.0,967.0,830.0,665.0,593.0
163,1226.0,695.0,518.0,407.0,336.0
84,1191.0,1333.0,1299.0,1251.0,1150.0
35,1135.0,932.0,675.0,537.0,447.0
628,1100.0,922.0,732.0,732.0,636.0
307,1094.0,707.0,547.0,464.0,417.0
416,1091.0,1247.0,1453.0,1396.0,1286.0
23,1077.0,988.0,477.0,370.0,275.0
230,1047.0,1302.0,1375.0,1294.0,1194.0
238,1039.0,1400.0,1311.0,1108.0,1121.0
623,982.0,600.0,1063.0,708.0,576.0
111,974.0,727.0,630.0,590.0,541.0
547,968.0,765.0,673.0,569.0,502.0
440,965.0,594.0,525.0,462.0,359.0
20,899.0,657.0,429.0,304.0,255.0
394,895.0,831.0,709.0,629.0,531.0
97,894.0,1096.0,1075.0,1127.0,1054.0
478,894.0,1090.0,1223.0,1344.0,1395.0
454,856.0,698.0,635.0,563.0,543.0
687,836.0,641.0,625.0,490.0,418.0
34,833.0,470.0,367.0,334.0,284.0
150,829.0,734.0,624.0,573.0,507.0
460,814.0,785.0,766.0,771.0,758.0
225,784.0,1148.0,885.0,711.0,614.0
113,749.0,1197.0,593.0,393.0,330.0
183,728.0,1189.0,1023.0,973.0,934.0
327,712.0,352.0,245.0,210.0,162.0
152,705.0,873.0,858.0,836.0,792.0
511,697.0,691.0,595.0,517.0,508.0
274,691.0,267.0,235.0,172.0,141.0
240,681.0,597.0,613.0,574.0,543.0
500,659.0,430.0,340.0,341.0,312.0
616,659.0,711.0,753.0,715.0,613.0
107,655.0,836.0,911.0,859.0,849.0
104,641.0,515.0,484.0,395.0,343.0
109,636.0,738.0,696.0,739.0,677.0
82,632.0,316.0,258.0,250.0,174.0
682,632.0,700.0,641.0,683.0,651.0
377,630.0,347.0,303.0,296.0,255.0
271,577.0,258.0,181.0,141.0,101.0
585,575.0,527.0,511.0,516.0,466.0
675,535.0,256.0,163.0,146.0,133.0
349,531.0,448.0,317.0,323.0,279.0
100,528.0,801.0,489.0,377.0,339.0
665,523.0,463.0,435.0,332.0,307.0
146,519.0,416.0,311.0,296.0,251.0
345,509.0,326.0,245.0,244.0,214.0
335,509.0,572.0,666.0,631.0,668.0
195,505.0,263.0,188.0,136.0,105.0
190,501.0,691.0,741.0,668.0,686.0
655,484.0,651.0,698.0,692.0,687.0
727,472.0,510.0,495.0,518.0,417.0
94,469.0,220.0,213.0,162.0,126.0
217,463.0,473.0,471.0,483.0,464.0
365,457.0,259.0,224.0,216.0,182.0
153,450.0,399.0,335.0,314.0,284.0
363,438.0,331.0,302.0,249.0,225.0
385,436.0,472.0,538.0,542.0,483.0
