,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
146,5477.0,2908.0,2248.0,1735.0,1441.0
82,5264.0,2035.0,1588.0,1331.0,1109.0
719,4620.0,2960.0,2227.0,1755.0,1406.0
166,4618.0,3416.0,2610.0,2330.0,1983.0
459,4581.0,2438.0,2140.0,1643.0,1351.0
194,4519.0,2747.0,2314.0,1761.0,1548.0
317,4182.0,2221.0,1742.0,1556.0,1385.0
572,4093.0,2782.0,2375.0,1970.0,1724.0
759,3919.0,2465.0,2149.0,1883.0,1782.0
285,3896.0,2731.0,2526.0,2089.0,1917.0
594,3668.0,1770.0,1413.0,1228.0,1020.0
437,3501.0,1598.0,1294.0,950.0,876.0
438,3445.0,2763.0,2408.0,2226.0,2096.0
377,3404.0,2187.0,1829.0,1644.0,1476.0
547,3369.0,2434.0,2242.0,1956.0,1672.0
673,3338.0,1965.0,1504.0,1225.0,1059.0
163,3166.0,1720.0,1314.0,1099.0,917.0
322,3105.0,3141.0,2858.0,2506.0,2142.0
648,3102.0,2120.0,1987.0,1734.0,1660.0
319,3086.0,1998.0,1666.0,1451.0,1268.0
151,2996.0,1309.0,1135.0,868.0,780.0
171,2975.0,2269.0,2001.0,1833.0,1655.0
183,2813.0,4024.0,3020.0,2613.0,2277.0
511,2792.0,2061.0,1887.0,1675.0,1545.0
373,2741.0,1891.0,1558.0,1344.0,1189.0
84,2700.0,3032.0,2846.0,2796.0,2786.0
687,2591.0,1761.0,1555.0,1396.0,1318.0
655,2549.0,2395.0,2394.0,2193.0,2068.0
365,2532.0,1498.0,1237.0,1038.0,946.0
363,2517.0,1713.0,1593.0,1350.0,1136.0
462,2515.0,1184.0,964.0,789.0,682.0
307,2493.0,3121.0,2136.0,1797.0,1664.0
359,2484.0,1914.0,1675.0,1445.0,1248.0
731,2478.0,1607.0,1436.0,1228.0,1095.0
345,2464.0,1702.0,1449.0,1186.0,1098.0
22,2454.0,1719.0,1564.0,1269.0,1100.0
45,2435.0,1639.0,1234.0,1043.0,922.0
23,2432.0,2404.0,1391.0,953.0,822.0
460,2431.0,2299.0,2356.0,2209.0,2242.0
552,2408.0,1409.0,1089.0,917.0,778.0
65,2364.0,1125.0,836.0,687.0,580.0
314,2317.0,1924.0,1778.0,1767.0,1598.0
500,2303.0,1606.0,1387.0,1161.0,1112.0
628,2293.0,2082.0,1874.0,1770.0,1743.0
327,2279.0,1031.0,814.0,700.0,538.0
765,2274.0,1937.0,1923.0,1842.0,1748.0
29,2273.0,2110.0,2011.0,2007.0,1975.0
94,2270.0,1029.0,837.0,633.0,545.0
424,2262.0,1949.0,1643.0,1472.0,1304.0
72,2250.0,2255.0,2415.0,2348.0,2250.0
434,2244.0,1576.0,1417.0,1234.0,1073.0
456,2183.0,1502.0,1243.0,1151.0,1026.0
152,2181.0,2276.0,2346.0,2353.0,2292.0
665,2175.0,1739.0,1483.0,1409.0,1288.0
623,2167.0,1467.0,2346.0,1660.0,1468.0
130,2161.0,2009.0,1674.0,1545.0,1329.0
331,2153.0,1840.0,1693.0,1582.0,1455.0
394,2141.0,1963.0,1916.0,1742.0,1565.0
701,2130.0,1648.0,1391.0,1188.0,1048.0
3,2126.0,1513.0,1417.0,1251.0,1120.0
585,2116.0,1736.0,1670.0,1534.0,1375.0
20,2110.0,1624.0,1147.0,1023.0,817.0
309,2090.0,1542.0,1392.0,1277.0,1083.0
728,2082.0,913.0,543.0,404.0,320.0
727,2063.0,2354.0,2108.0,1969.0,1812.0
349,2028.0,1484.0,1316.0,1235.0,1143.0
440,2006.0,1556.0,1376.0,1251.0,1092.0
591,2004.0,1825.0,1614.0,1558.0,1545.0
575,1999.0,1675.0,1576.0,1416.0,1335.0
634,1995.0,1971.0,2005.0,2059.0,1989.0
657,1955.0,1799.0,1610.0,1585.0,1531.0
121,1951.0,2072.0,1818.0,1653.0,1560.0
335,1944.0,1826.0,1908.0,1805.0,1908.0
19,1938.0,1945.0,1501.0,1340.0,1168.0
468,1934.0,2026.0,2049.0,2009.0,1816.0
537,1927.0,1725.0,1790.0,1731.0,1615.0
680,1917.0,268.0,116.0,74.0,49.0
608,1901.0,1139.0,1015.0,820.0,731.0
35,1896.0,2181.0,1481.0,1216.0,1028.0
675,1889.0,1007.0,684.0,526.0,460.0
454,1882.0,1675.0,1571.0,1577.0,1383.0
425,1852.0,1627.0,1659.0,1614.0,1558.0
663,1851.0,1614.0,1568.0,1563.0,1443.0
693,1836.0,1477.0,1387.0,1145.0,1066.0
503,1826.0,1410.0,1184.0,1140.0,1026.0
100,1809.0,1775.0,1248.0,1074.0,1001.0
700,1799.0,719.0,445.0,357.0,335.0
382,1786.0,2016.0,1707.0,1386.0,1185.0
89,1759.0,2496.0,2555.0,2601.0,2407.0
41,1749.0,1364.0,1242.0,1132.0,1057.0
174,1738.0,1523.0,1315.0,1220.0,1145.0
421,1736.0,1848.0,1813.0,1775.0,1753.0
723,1731.0,1246.0,1190.0,1161.0,1057.0
450,1729.0,1260.0,1075.0,891.0,726.0
69,1705.0,1397.0,1267.0,1193.0,1231.0
77,1695.0,2404.0,2690.0,2670.0,2693.0
113,1692.0,2638.0,1479.0,1095.0,846.0
695,1685.0,1283.0,1232.0,1014.0,1007.0
342,1668.0,1313.0,1147.0,952.0,892.0
181,1664.0,1149.0,1135.0,999.0,889.0
379,1660.0,1220.0,1205.0,1048.0,903.0
488,1660.0,1012.0,845.0,737.0,709.0
372,1648.0,1668.0,1289.0,1044.0,1035.0
639,1635.0,1275.0,1010.0,918.0,729.0
225,1625.0,1973.0,1701.0,1523.0,1290.0
223,1624.0,1239.0,1169.0,1035.0,972.0
274,1621.0,615.0,541.0,378.0,372.0
551,1612.0,1679.0,1490.0,1339.0,1233.0
