,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
146,5512.0,2991.0,2322.0,1701.0,1517.0
82,4681.0,1857.0,1419.0,1119.0,965.0
719,4550.0,2568.0,2087.0,1668.0,1434.0
459,4548.0,2482.0,2326.0,1733.0,1454.0
194,4510.0,2864.0,2359.0,1811.0,1562.0
166,4431.0,3414.0,2722.0,2343.0,1917.0
317,4158.0,2322.0,1753.0,1482.0,1349.0
572,4064.0,2734.0,2330.0,1962.0,1710.0
285,4060.0,2534.0,2400.0,2080.0,1734.0
759,3836.0,2494.0,2184.0,1924.0,1823.0
594,3728.0,1842.0,1524.0,1250.0,1070.0
377,3673.0,2292.0,1913.0,1715.0,1576.0
437,3524.0,1696.0,1337.0,1097.0,913.0
438,3460.0,2740.0,2461.0,2344.0,2111.0
547,3339.0,2385.0,2278.0,2006.0,1784.0
673,3324.0,1997.0,1517.0,1262.0,1049.0
322,3228.0,3105.0,2890.0,2544.0,2132.0
648,3213.0,2209.0,1968.0,1859.0,1641.0
319,3173.0,1889.0,1557.0,1487.0,1380.0
151,3159.0,1407.0,1130.0,936.0,856.0
163,3132.0,1704.0,1381.0,1133.0,956.0
171,3010.0,2276.0,2003.0,1780.0,1660.0
183,2823.0,4005.0,3011.0,2669.0,2377.0
84,2801.0,2997.0,3045.0,2802.0,2804.0
687,2697.0,1826.0,1558.0,1424.0,1330.0
655,2690.0,2487.0,2294.0,2278.0,2167.0
373,2685.0,1838.0,1542.0,1309.0,1203.0
511,2538.0,2168.0,1856.0,1654.0,1526.0
365,2514.0,1446.0,1302.0,1110.0,948.0
462,2457.0,1180.0,897.0,737.0,669.0
731,2452.0,1570.0,1374.0,1191.0,1075.0
345,2446.0,1760.0,1487.0,1255.0,1115.0
359,2446.0,1811.0,1491.0,1334.0,1235.0
307,2427.0,3177.0,2232.0,2016.0,1660.0
45,2426.0,1457.0,1223.0,1086.0,935.0
363,2417.0,1662.0,1614.0,1338.0,1122.0
94,2392.0,964.0,849.0,677.0,548.0
327,2386.0,1090.0,799.0,714.0,616.0
552,2379.0,1341.0,1076.0,961.0,771.0
628,2376.0,2051.0,1891.0,1964.0,1735.0
22,2365.0,1805.0,1546.0,1271.0,1073.0
623,2353.0,1541.0,2377.0,1680.0,1433.0
460,2339.0,2290.0,2292.0,2278.0,2282.0
500,2331.0,1521.0,1356.0,1267.0,1162.0
23,2324.0,2234.0,1357.0,959.0,789.0
665,2299.0,1661.0,1547.0,1407.0,1299.0
331,2264.0,1825.0,1709.0,1638.0,1465.0
