,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
572,12577.0,7770.0,6247.0,4972.0,4211.0
608,7642.0,4923.0,4069.0,3462.0,3119.0
728,7222.0,2518.0,1461.0,1053.0,795.0
459,6828.0,3592.0,3058.0,2288.0,1846.0
130,6701.0,4992.0,4240.0,3444.0,3000.0
194,6444.0,3699.0,3014.0,2530.0,2090.0
379,5814.0,3771.0,3678.0,2909.0,2624.0
660,5786.0,5206.0,5070.0,4624.0,4325.0
181,5618.0,3610.0,3505.0,2924.0,2642.0
100,5324.0,4764.0,3189.0,2347.0,2091.0
314,4823.0,4650.0,4397.0,4155.0,3991.0
434,4745.0,3449.0,3083.0,2742.0,2587.0
500,4724.0,2697.0,2427.0,2174.0,2033.0
488,4691.0,2521.0,2279.0,1986.0,1709.0
35,4450.0,5467.0,3554.0,2825.0,2326.0
503,4427.0,2587.0,2205.0,1961.0,1624.0
731,4127.0,2601.0,2357.0,2067.0,1834.0
245,4033.0,1860.0,1450.0,1244.0,1036.0
22,3871.0,3194.0,2816.0,2404.0,2060.0
450,3789.0,2560.0,2148.0,1809.0,1646.0
331,3773.0,2916.0,2746.0,2571.0,2438.0
69,3710.0,2731.0,2698.0,2436.0,2327.0
474,3607.0,3615.0,3953.0,3964.0,3746.0
491,3543.0,1775.0,1289.0,1147.0,992.0
712,3485.0,1945.0,1748.0,1550.0,1406.0
594,3468.0,1626.0,1199.0,971.0,838.0
317,3367.0,1768.0,1491.0,1271.0,1066.0
715,3363.0,1790.0,1437.0,1183.0,1058.0
322,3160.0,3837.0,3545.0,3172.0,2807.0
345,3077.0,2307.0,1866.0,1667.0,1407.0
365,3040.0,2016.0,1781.0,1527.0,1348.0
676,3021.0,1810.0,1604.0,1424.0,1266.0
228,2941.0,2676.0,2738.0,2683.0,2591.0
462,2847.0,1266.0,1022.0,819.0,703.0
563,2807.0,2212.0,1901.0,1756.0,1645.0
513,2768.0,1629.0,1182.0,976.0,911.0
437,2675.0,1583.0,1304.0,1082.0,908.0
174,2643.0,2200.0,2321.0,2124.0,1937.0
17,2641.0,2457.0,1936.0,1666.0,1598.0
440,2635.0,1966.0,1844.0,1590.0,1506.0
242,2590.0,2304.0,2074.0,1931.0,1779.0
675,2588.0,1396.0,923.0,686.0,630.0
496,2508.0,2204.0,2256.0,2154.0,2016.0
639,2433.0,1686.0,1328.0,1174.0,980.0
389,2430.0,1005.0,674.0,522.0,405.0
672,2404.0,1054.0,809.0,604.0,554.0
306,2372.0,2080.0,2006.0,1879.0,1747.0
695,2354.0,1625.0,1434.0,1273.0,1202.0
516,2296.0,2295.0,1987.0,1639.0,1594.0
723,2260.0,1678.0,1556.0,1505.0,1370.0
575,2234.0,1649.0,1607.0,1472.0,1360.0
696,2229.0,3280.0,3917.0,4141.0,4202.0
518,2205.0,2169.0,1975.0,1943.0,1796.0
235,2199.0,2662.0,2367.0,2290.0,2150.0
589,2192.0,2171.0,2133.0,1949.0,1804.0
75,2159.0,1373.0,1133.0,930.0,818.0
554,2151.0,2127.0,2087.0,1920.0,1761.0
284,2143.0,2817.0,2163.0,1922.0,1696.0
398,2135.0,747.0,540.0,463.0,350.0
761,2095.0,1302.0,803.0,639.0,502.0
657,2082.0,1665.0,1552.0,1458.0,1292.0
436,2078.0,2741.0,2433.0,2257.0,1877.0
21,2039.0,1579.0,1287.0,1057.0,970.0
223,2015.0,1550.0,1390.0,1212.0,1086.0
302,1987.0,1681.0,1591.0,1496.0,1311.0
66,1985.0,1913.0,2007.0,1923.0,1906.0
583,1973.0,1790.0,1813.0,1781.0,1760.0
637,1958.0,1440.0,1246.0,1105.0,961.0
446,1951.0,2103.0,1939.0,1720.0,1609.0
668,1945.0,2373.0,2549.0,2515.0,2515.0
461,1940.0,2154.0,2405.0,2485.0,2519.0
129,1891.0,2295.0,2552.0,2429.0,2472.0
673,1890.0,1252.0,1051.0,922.0,849.0
24,1861.0,2038.0,2140.0,2068.0,2125.0
483,1860.0,1886.0,1870.0,1903.0,1920.0
