,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
680,28938.0,3569.0,1874.0,1078.0,721.0
552,11049.0,5186.0,3886.0,3152.0,2691.0
151,9748.0,3894.0,3116.0,2428.0,2151.0
468,8080.0,7604.0,6834.0,6324.0,5736.0
663,7121.0,6119.0,5514.0,5011.0,4653.0
759,7092.0,4610.0,3618.0,3177.0,2874.0
299,6334.0,5080.0,3918.0,3372.0,2817.0
693,6304.0,5043.0,4064.0,3589.0,3108.0
163,6154.0,3405.0,2456.0,1997.0,1672.0
84,6108.0,6674.0,6450.0,6047.0,5487.0
121,6063.0,6116.0,4726.0,4159.0,3608.0
166,6022.0,6526.0,5383.0,4410.0,3805.0
35,5876.0,4987.0,3306.0,2577.0,2201.0
23,5542.0,4973.0,2605.0,1822.0,1481.0
628,5465.0,4352.0,3735.0,3478.0,3273.0
230,5452.0,6688.0,6827.0,6413.0,6142.0
416,5390.0,6621.0,7101.0,6883.0,6814.0
238,5337.0,7097.0,6436.0,5624.0,5086.0
307,5303.0,3333.0,2704.0,2319.0,2049.0
547,4979.0,3872.0,3293.0,2858.0,2574.0
111,4837.0,3711.0,3323.0,3015.0,2672.0
623,4837.0,3246.0,4990.0,3381.0,2755.0
687,4585.0,3060.0,2603.0,2338.0,2133.0
440,4471.0,3080.0,2459.0,2207.0,1997.0
394,4421.0,4004.0,3492.0,3230.0,2768.0
97,4393.0,5470.0,5714.0,5666.0,5553.0
20,4340.0,3301.0,2104.0,1577.0,1285.0
478,4303.0,5985.0,6371.0,6619.0,6939.0
34,4199.0,2416.0,1857.0,1715.0,1412.0
460,4140.0,4074.0,3952.0,3786.0,3751.0
225,4058.0,5417.0,4345.0,3754.0,3307.0
113,3997.0,6319.0,2972.0,2087.0,1604.0
454,3958.0,3657.0,3413.0,3101.0,2728.0
150,3805.0,3440.0,3203.0,2929.0,2684.0
152,3784.0,4278.0,4095.0,4064.0,3877.0
511,3736.0,3248.0,2962.0,2720.0,2403.0
274,3573.0,1338.0,1038.0,806.0,716.0
327,3534.0,1687.0,1164.0,1004.0,864.0
183,3461.0,5544.0,5440.0,4821.0,4321.0
500,3392.0,2191.0,1905.0,1756.0,1555.0
107,3113.0,4025.0,4372.0,4293.0,4139.0
82,3110.0,1612.0,1261.0,1060.0,870.0
377,3082.0,1968.0,1693.0,1602.0,1473.0
240,3041.0,3003.0,2993.0,2782.0,2635.0
616,3012.0,3680.0,3950.0,3557.0,3211.0
104,2986.0,2770.0,2337.0,2024.0,1934.0
682,2963.0,3127.0,3173.0,3273.0,3215.0
109,2931.0,3439.0,3521.0,3365.0,3527.0
665,2783.0,2341.0,2068.0,1792.0,1592.0
146,2778.0,1959.0,1587.0,1335.0,1131.0
100,2746.0,4026.0,2425.0,1992.0,1654.0
655,2719.0,3404.0,3578.0,3474.0,3344.0
195,2695.0,1410.0,979.0,706.0,608.0
349,2688.0,2132.0,1792.0,1595.0,1426.0
585,2682.0,2506.0,2580.0,2516.0,2272.0
190,2597.0,3342.0,3518.0,3366.0,3303.0
94,2597.0,1257.0,936.0,782.0,640.0
335,2567.0,3200.0,3335.0,3202.0,3135.0
675,2543.0,1229.0,877.0,712.0,637.0
271,2435.0,1002.0,698.0,577.0,483.0
345,2416.0,1617.0,1414.0,1203.0,1062.0
746,2379.0,2460.0,2398.0,2400.0,2432.0
153,2328.0,1883.0,1642.0,1521.0,1373.0
217,2325.0,2418.0,2372.0,2378.0,2320.0
89,2298.0,3183.0,3267.0,3242.0,3220.0
727,2270.0,2515.0,2348.0,2355.0,2277.0
365,2263.0,1365.0,1276.0,1062.0,964.0
385,2215.0,2578.0,2601.0,2641.0,2604.0
363,2195.0,1649.0,1453.0,1288.0,1147.0
194,2192.0,1829.0,1711.0,1557.0,1329.0
189,2148.0,2204.0,2082.0,1969.0,1923.0
459,2145.0,1551.0,1529.0,1328.0,1135.0
572,2130.0,1725.0,1582.0,1432.0,1280.0
