,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
417,6407.0,3048.0,1776.0,1076.0,812.0
719,4791.0,2456.0,1377.0,922.0,602.0
285,4329.0,4472.0,3094.0,2262.0,1757.0
680,2654.0,415.0,187.0,134.0,80.0
225,652.0,644.0,449.0,405.0,384.0
18,533.0,235.0,173.0,154.0,135.0
687,519.0,475.0,386.0,338.0,317.0
97,510.0,590.0,663.0,618.0,595.0
34,507.0,318.0,266.0,204.0,195.0
693,504.0,381.0,361.0,323.0,289.0
230,498.0,595.0,596.0,593.0,560.0
547,487.0,373.0,317.0,312.0,256.0
151,479.0,249.0,190.0,170.0,145.0
163,435.0,312.0,242.0,180.0,161.0
73,433.0,284.0,220.0,172.0,148.0
299,432.0,358.0,318.0,273.0,262.0
585,420.0,342.0,318.0,338.0,295.0
271,412.0,190.0,148.0,126.0,83.0
23,408.0,444.0,264.0,152.0,150.0
166,394.0,495.0,415.0,355.0,365.0
460,393.0,461.0,543.0,505.0,449.0
623,387.0,241.0,394.0,300.0,233.0
84,369.0,512.0,481.0,516.0,501.0
89,368.0,422.0,487.0,464.0,437.0
552,363.0,246.0,207.0,171.0,134.0
35,350.0,382.0,301.0,218.0,218.0
682,348.0,459.0,459.0,445.0,437.0
307,348.0,268.0,251.0,225.0,190.0
121,346.0,517.0,400.0,296.0,302.0
759,333.0,287.0,243.0,225.0,215.0
238,325.0,476.0,509.0,490.0,474.0
107,319.0,422.0,501.0,549.0,551.0
82,316.0,163.0,147.0,102.0,104.0
511,312.0,312.0,284.0,291.0,261.0
327,307.0,164.0,131.0,77.0,73.0
655,304.0,350.0,331.0,387.0,339.0
20,301.0,291.0,181.0,156.0,133.0
113,299.0,496.0,290.0,200.0,147.0
9,295.0,307.0,256.0,215.0,205.0
628,290.0,473.0,435.0,403.0,352.0
454,274.0,310.0,316.0,324.0,277.0
304,269.0,345.0,375.0,382.0,359.0
345,259.0,222.0,198.0,156.0,174.0
183,256.0,408.0,410.0,380.0,365.0
335,253.0,357.0,412.0,404.0,388.0
349,250.0,198.0,151.0,159.0,162.0
616,236.0,309.0,378.0,356.0,362.0
189,235.0,262.0,255.0,243.0,233.0
675,224.0,131.0,89.0,80.0,72.0
159,219.0,269.0,347.0,389.0,359.0
305,213.0,186.0,158.0,151.0,112.0
195,209.0,108.0,79.0,61.0,54.0
274,207.0,97.0,69.0,76.0,56.0
317,200.0,163.0,121.0,124.0,116.0
633,198.0,201.0,243.0,212.0,212.0
365,197.0,167.0,141.0,166.0,113.0
94,194.0,115.0,70.0,68.0,54.0
41,194.0,249.0,228.0,227.0,206.0
440,190.0,238.0,232.0,230.0,202.0
356,189.0,428.0,638.0,657.0,673.0
634,183.0,220.0,250.0,227.0,246.0
182,178.0,303.0,285.0,346.0,324.0
425,176.0,211.0,217.0,230.0,221.0
100,173.0,261.0,224.0,189.0,150.0
743,170.0,153.0,144.0,143.0,120.0
45,168.0,124.0,109.0,87.0,81.0
258,162.0,93.0,80.0,83.0,71.0
648,156.0,197.0,195.0,193.0,201.0
394,156.0,258.0,304.0,320.0,282.0
643,154.0,138.0,136.0,137.0,127.0
111,150.0,338.0,422.0,332.0,343.0
479,150.0,179.0,197.0,198.0,233.0
421,149.0,199.0,233.0,282.0,270.0
