,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
680,28377.0,3665.0,1773.0,1072.0,718.0
552,11105.0,5214.0,3897.0,3188.0,2780.0
151,9136.0,4003.0,2977.0,2434.0,2103.0
759,8441.0,5153.0,4271.0,3605.0,3147.0
468,7036.0,6729.0,6203.0,5759.0,5284.0
663,6977.0,5741.0,5319.0,4914.0,4372.0
693,6188.0,4878.0,3938.0,3511.0,3140.0
299,6142.0,4790.0,3696.0,3060.0,2930.0
121,6089.0,6508.0,5059.0,4302.0,3733.0
163,5897.0,3283.0,2324.0,1881.0,1688.0
34,5864.0,3173.0,2436.0,2102.0,1824.0
166,5822.0,6144.0,5250.0,4335.0,3754.0
35,5743.0,4732.0,3253.0,2681.0,2220.0
230,5663.0,7024.0,7076.0,6708.0,6338.0
84,5533.0,6305.0,5931.0,5680.0,5403.0
23,5418.0,4915.0,2519.0,1805.0,1353.0
238,5234.0,6880.0,6224.0,5450.0,4942.0
225,5234.0,6361.0,4991.0,4251.0,3723.0
547,5107.0,3949.0,3343.0,2898.0,2551.0
628,4847.0,3928.0,3455.0,3158.0,3061.0
307,4731.0,2974.0,2452.0,2047.0,1874.0
687,4634.0,3168.0,2656.0,2414.0,2252.0
111,4628.0,3625.0,3305.0,2943.0,2688.0
107,4534.0,5431.0,5686.0,5425.0,5188.0
623,4531.0,2993.0,4845.0,3410.0,2770.0
460,4433.0,4340.0,4474.0,4262.0,4029.0
440,4412.0,3046.0,2389.0,2147.0,1847.0
394,4401.0,3935.0,3567.0,3271.0,2770.0
20,4310.0,3245.0,2057.0,1546.0,1246.0
454,3951.0,3583.0,3278.0,2901.0,2769.0
97,3944.0,5193.0,5387.0,5271.0,5012.0
478,3863.0,5325.0,6128.0,6356.0,6496.0
416,3851.0,4969.0,5656.0,5755.0,5405.0
150,3799.0,3258.0,3019.0,2883.0,2689.0
500,3742.0,2291.0,2110.0,1781.0,1570.0
113,3724.0,6065.0,2932.0,2092.0,1704.0
195,3537.0,1726.0,1157.0,934.0,694.0
327,3503.0,1607.0,1176.0,1026.0,845.0
152,3416.0,3663.0,3695.0,3646.0,3633.0
274,3347.0,1304.0,1013.0,777.0,696.0
682,3212.0,3456.0,3567.0,3602.0,3476.0
511,3158.0,2955.0,2611.0,2446.0,2241.0
240,3154.0,3218.0,3143.0,2959.0,2774.0
183,3149.0,5432.0,5162.0,4696.0,4167.0
377,3140.0,1977.0,1669.0,1495.0,1316.0
82,3120.0,1580.0,1375.0,1070.0,936.0
655,3054.0,3703.0,3968.0,3801.0,3657.0
349,2990.0,2295.0,1951.0,1770.0,1603.0
89,2876.0,3785.0,3733.0,3621.0,3593.0
664,2842.0,1876.0,1373.0,1095.0,1016.0
9,2827.0,2367.0,1860.0,1714.0,1572.0
104,2793.0,2753.0,2315.0,2026.0,1879.0
189,2731.0,2863.0,2806.0,2674.0,2468.0
585,2716.0,2656.0,2626.0,2471.0,2307.0
665,2712.0,2249.0,1899.0,1681.0,1458.0
146,2652.0,2007.0,1631.0,1318.0,1125.0
271,2634.0,1075.0,801.0,682.0,540.0
100,2622.0,3890.0,2482.0,1961.0,1652.0
616,2597.0,3576.0,3653.0,3409.0,3038.0
305,2537.0,2391.0,1942.0,1752.0,1539.0
94,2536.0,1249.0,916.0,751.0,662.0
345,2483.0,1737.0,1408.0,1222.0,1155.0
109,2463.0,2992.0,3059.0,3144.0,3085.0
675,2452.0,1181.0,826.0,708.0,577.0
335,2450.0,3101.0,3161.0,3134.0,3070.0
190,2317.0,2990.0,3249.0,3241.0,3126.0
153,2302.0,1872.0,1647.0,1489.0,1261.0
746,2278.0,2412.0,2332.0,2375.0,2391.0
217,2277.0,2443.0,2418.0,2400.0,2309.0
385,2242.0,2484.0,2518.0,2602.0,2523.0
365,2201.0,1291.0,1212.0,1055.0,960.0
424,2159.0,1692.0,1644.0,1500.0,1490.0
258,2115.0,1732.0,1185.0,921.0,808.0
363,2077.0,1625.0,1351.0,1280.0,1155.0
194,2068.0,1670.0,1682.0,1386.0,1307.0
727,2054.0,2365.0,2295.0,2169.0,2072.0
572,2025.0,1802.0,1552.0,1348.0,1252.0
445,2001.0,2450.0,2083.0,1781.0,1697.0
760,1983.0,2536.0,2769.0,2870.0,2844.0
459,1963.0,1552.0,1494.0,1265.0,1079.0
362,1932.0,720.0,470.0,359.0,279.0
40,1930.0,2334.0,2480.0,2704.0,2777.0
580,1928.0,1852.0,1579.0,1420.0,1366.0
487,1919.0,2312.0,2485.0,2367.0,2285.0
743,1900.0,1769.0,1399.0,1325.0,1205.0
433,1831.0,2186.0,2353.0,2570.0,2554.0
112,1799.0,1558.0,1329.0,1119.0,1021.0
633,1755.0,1824.0,1749.0,1908.0,1836.0
210,1709.0,2176.0,2572.0,2788.0,2947.0
306,1701.0,1379.0,1302.0,1124.0,1061.0
499,1698.0,2127.0,2289.0,2330.0,2189.0
43,1688.0,2317.0,2618.0,2847.0,2870.0
244,1684.0,1784.0,1806.0,1711.0,1677.0
462,1658.0,910.0,768.0,617.0,570.0
31,1651.0,2287.0,2611.0,2942.0,3022.0
643,1627.0,1377.0,1296.0,1272.0,1243.0
689,1621.0,1807.0,1964.0,1851.0,1733.0
329,1609.0,1066.0,918.0,831.0,780.0
574,1578.0,1172.0,1117.0,1048.0,1031.0
