,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
285,9284.0,7429.0,5298.0,4032.0,3325.0
719,9136.0,4613.0,2448.0,1734.0,1204.0
680,5233.0,833.0,415.0,217.0,181.0
417,5017.0,1013.0,494.0,253.0,165.0
225,1480.0,1280.0,1051.0,900.0,813.0
687,1199.0,873.0,788.0,713.0,611.0
34,1073.0,668.0,559.0,434.0,405.0
151,1043.0,535.0,429.0,298.0,339.0
18,997.0,495.0,422.0,327.0,274.0
547,980.0,743.0,694.0,633.0,539.0
693,949.0,796.0,739.0,619.0,596.0
163,942.0,668.0,466.0,358.0,330.0
299,935.0,775.0,658.0,599.0,510.0
73,932.0,520.0,484.0,384.0,334.0
97,922.0,1088.0,1220.0,1221.0,1125.0
271,896.0,340.0,251.0,209.0,171.0
230,870.0,1107.0,1195.0,1160.0,1118.0
682,836.0,942.0,931.0,932.0,891.0
307,831.0,577.0,501.0,441.0,374.0
628,827.0,941.0,884.0,788.0,762.0
166,807.0,946.0,878.0,801.0,719.0
84,801.0,995.0,1071.0,1046.0,973.0
35,797.0,806.0,627.0,482.0,406.0
460,788.0,1014.0,986.0,1022.0,933.0
121,758.0,1059.0,847.0,696.0,618.0
759,749.0,582.0,539.0,433.0,448.0
623,745.0,559.0,846.0,652.0,535.0
238,737.0,958.0,1029.0,1045.0,930.0
585,736.0,682.0,663.0,642.0,598.0
23,729.0,815.0,508.0,361.0,272.0
89,727.0,873.0,1001.0,922.0,827.0
655,722.0,780.0,780.0,732.0,726.0
20,706.0,596.0,400.0,332.0,240.0
552,691.0,548.0,441.0,354.0,355.0
327,653.0,364.0,243.0,225.0,221.0
107,652.0,987.0,1144.0,1127.0,1087.0
454,652.0,612.0,632.0,605.0,609.0
9,634.0,586.0,458.0,436.0,382.0
511,617.0,567.0,489.0,510.0,462.0
356,598.0,1108.0,1336.0,1448.0,1381.0
113,571.0,925.0,563.0,385.0,310.0
345,556.0,456.0,384.0,336.0,300.0
82,552.0,339.0,267.0,201.0,182.0
182,541.0,720.0,682.0,636.0,591.0
394,539.0,643.0,657.0,584.0,552.0
365,539.0,388.0,337.0,275.0,239.0
304,519.0,784.0,787.0,768.0,705.0
183,515.0,841.0,875.0,761.0,685.0
335,500.0,745.0,852.0,837.0,781.0
616,492.0,692.0,741.0,662.0,632.0
675,475.0,294.0,222.0,188.0,122.0
41,475.0,507.0,428.0,463.0,422.0
317,472.0,337.0,269.0,220.0,202.0
159,460.0,643.0,740.0,717.0,781.0
440,455.0,522.0,459.0,404.0,387.0
189,447.0,502.0,523.0,496.0,457.0
479,441.0,393.0,440.0,489.0,437.0
633,436.0,396.0,440.0,467.0,454.0
195,436.0,240.0,161.0,125.0,122.0
274,434.0,191.0,164.0,126.0,101.0
94,428.0,219.0,188.0,146.0,119.0
111,420.0,846.0,750.0,677.0,642.0
478,415.0,662.0,839.0,988.0,1030.0
16,402.0,545.0,652.0,744.0,723.0
305,397.0,359.0,324.0,303.0,315.0
349,392.0,394.0,362.0,323.0,265.0
648,391.0,421.0,369.0,398.0,378.0
100,385.0,614.0,473.0,345.0,314.0
45,385.0,272.0,212.0,172.0,161.0
746,366.0,417.0,428.0,425.0,446.0
743,354.0,351.0,321.0,265.0,229.0
362,348.0,148.0,95.0,69.0,59.0
625,342.0,320.0,287.0,281.0,264.0
446,339.0,475.0,438.0,435.0,379.0
153,338.0,335.0,287.0,279.0,261.0
643,336.0,280.0,264.0,301.0,260.0
634,324.0,448.0,505.0,567.0,549.0
258,321.0,253.0,175.0,150.0,107.0
425,317.0,412.0,425.0,467.0,446.0
146,313.0,416.0,415.0,324.0,285.0
343,311.0,404.0,449.0,415.0,359.0
580,303.0,342.0,292.0,273.0,247.0
290,297.0,290.0,175.0,142.0,111.0
421,297.0,511.0,526.0,561.0,577.0
240,290.0,543.0,580.0,595.0,572.0
377,288.0,223.0,186.0,180.0,174.0
104,287.0,360.0,346.0,300.0,252.0
663,285.0,392.0,400.0,438.0,444.0
459,280.0,305.0,290.0,226.0,221.0
665,277.0,320.0,280.0,257.0,253.0
650,270.0,282.0,306.0,314.0,288.0
190,270.0,544.0,626.0,630.0,650.0
574,266.0,231.0,193.0,195.0,154.0
112,251.0,234.0,197.0,247.0,190.0
109,250.0,373.0,467.0,510.0,501.0
152,246.0,283.0,317.0,384.0,357.0
308,234.0,431.0,417.0,417.0,419.0
667,231.0,522.0,776.0,973.0,1045.0
244,229.0,249.0,266.0,293.0,294.0
624,225.0,148.0,105.0,111.0,91.0
194,220.0,304.0,324.0,280.0,262.0
150,218.0,273.0,280.0,269.0,275.0
723,218.0,198.0,194.0,180.0,219.0
636,214.0,341.0,382.0,407.0,378.0
