,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
417,73971.0,26040.0,15799.0,10163.0,7581.0
719,28924.0,22635.0,13703.0,9492.0,7050.0
680,27492.0,4050.0,2016.0,1168.0,789.0
285,16258.0,25290.0,21934.0,18677.0,16126.0
687,6016.0,4267.0,3632.0,3246.0,2927.0
97,5999.0,7121.0,6927.0,6852.0,6384.0
225,5693.0,5435.0,4272.0,3665.0,3251.0
693,5645.0,4246.0,3679.0,3297.0,2936.0
299,5266.0,4242.0,3449.0,2986.0,2684.0
166,5029.0,5385.0,4609.0,3996.0,3596.0
151,4941.0,2490.0,2010.0,1573.0,1434.0
547,4892.0,3773.0,3138.0,2799.0,2472.0
163,4822.0,3229.0,2339.0,1927.0,1654.0
84,4702.0,5371.0,5459.0,5276.0,5112.0
23,4642.0,4614.0,2492.0,1913.0,1438.0
628,4599.0,4659.0,4432.0,4257.0,3916.0
460,4360.0,4513.0,4807.0,4647.0,4568.0
585,4352.0,3878.0,3499.0,3344.0,3055.0
307,4335.0,3309.0,2729.0,2466.0,2191.0
230,4334.0,5515.0,5956.0,5845.0,5511.0
35,4229.0,4042.0,3070.0,2427.0,2059.0
34,4178.0,2440.0,1903.0,1613.0,1496.0
623,4173.0,2893.0,4335.0,3139.0,2635.0
511,4140.0,3417.0,3098.0,2857.0,2640.0
121,3763.0,4777.0,3738.0,3199.0,2866.0
238,3733.0,5276.0,5342.0,4995.0,4580.0
271,3581.0,1469.0,1050.0,854.0,683.0
552,3560.0,2421.0,1912.0,1733.0,1425.0
18,3556.0,1484.0,1222.0,959.0,809.0
20,3518.0,3046.0,1955.0,1587.0,1295.0
73,3493.0,2089.0,1730.0,1494.0,1284.0
89,3460.0,4185.0,4254.0,4067.0,3897.0
82,3437.0,1675.0,1404.0,1158.0,985.0
113,3392.0,5430.0,2940.0,1989.0,1682.0
682,3338.0,4355.0,4426.0,4434.0,4299.0
616,3333.0,3931.0,3903.0,3841.0,3481.0
356,3161.0,5421.0,6814.0,7158.0,6999.0
327,3067.0,1574.0,1170.0,977.0,830.0
759,3059.0,2467.0,2337.0,2087.0,1816.0
335,3056.0,3947.0,4361.0,4377.0,4164.0
304,3048.0,3403.0,3594.0,3365.0,3245.0
183,2999.0,4861.0,4763.0,4229.0,3925.0
655,2970.0,3342.0,3381.0,3328.0,3201.0
41,2918.0,2925.0,2787.0,2443.0,2338.0
345,2881.0,2128.0,1923.0,1791.0,1541.0
454,2734.0,3266.0,2983.0,2913.0,2784.0
159,2427.0,3172.0,3494.0,3491.0,3532.0
440,2390.0,2477.0,2351.0,2065.0,1884.0
107,2340.0,3487.0,4014.0,4267.0,4270.0
317,2330.0,1630.0,1275.0,1167.0,1010.0
365,2322.0,1866.0,1687.0,1420.0,1282.0
274,2299.0,1049.0,824.0,619.0,596.0
675,2223.0,1235.0,943.0,818.0,673.0
634,2174.0,2581.0,2996.0,2877.0,2892.0
633,2173.0,2144.0,2138.0,2101.0,2195.0
478,2110.0,3610.0,4412.0,5152.0,5435.0
100,2106.0,3138.0,2233.0,1874.0,1590.0
349,2091.0,1752.0,1594.0,1373.0,1410.0
643,2056.0,1787.0,1719.0,1654.0,1542.0
94,2031.0,1235.0,870.0,681.0,578.0
9,2024.0,1680.0,1469.0,1336.0,1223.0
182,2012.0,3212.0,3575.0,3393.0,3167.0
425,2006.0,2306.0,2287.0,2211.0,2329.0
663,1989.0,2209.0,2387.0,2414.0,2339.0
394,1917.0,2936.0,3007.0,2970.0,2718.0
111,1896.0,3814.0,3935.0,3670.0,3319.0
189,1809.0,1989.0,1950.0,1921.0,1836.0
421,1797.0,2457.0,2757.0,2861.0,2773.0
190,1788.0,2763.0,3218.0,3328.0,3310.0
479,1748.0,2135.0,2223.0,2272.0,2318.0
45,1702.0,1341.0,1087.0,1027.0,920.0
377,1686.0,1179.0,1064.0,1004.0,894.0
240,1621.0,2095.0,2361.0,2550.0,2533.0
343,1591.0,1930.0,2025.0,2065.0,2009.0
362,1582.0,690.0,475.0,365.0,309.0
746,1547.0,2173.0,2200.0,2214.0,2211.0
743,1546.0,1430.0,1129.0,1045.0,1066.0
195,1528.0,943.0,736.0,596.0,561.0
44,1500.0,1493.0,1579.0,1443.0,1450.0
131,1497.0,2219.0,2848.0,3413.0,3876.0
665,1486.0,1535.0,1397.0,1322.0,1207.0
152,1486.0,1701.0,1908.0,1929.0,1889.0
574,1439.0,1111.0,1028.0,991.0,934.0
625,1378.0,1701.0,1634.0,1506.0,1397.0
468,1362.0,2017.0,2493.0,2600.0,2642.0
446,1347.0,1875.0,1922.0,1823.0,1822.0
727,1298.0,2703.0,2661.0,2690.0,2498.0
16,1287.0,2403.0,2763.0,3074.0,3216.0
109,1282.0,2076.0,2582.0,2661.0,2689.0
146,1279.0,2023.0,1894.0,1597.0,1356.0
150,1268.0,1455.0,1392.0,1459.0,1376.0
657,1265.0,1630.0,1891.0,2002.0,1952.0
416,1253.0,2004.0,2363.0,2558.0,2693.0
723,1243.0,1146.0,1111.0,1046.0,892.0
705,1243.0,548.0,347.0,253.0,207.0
624,1204.0,718.0,562.0,505.0,451.0
153,1199.0,1583.0,1462.0,1374.0,1336.0
636,1156.0,1504.0,1721.0,1760.0,1853.0
650,1139.0,1416.0,1490.0,1499.0,1602.0
580,1134.0,1553.0,1396.0,1348.0,1219.0
648,1132.0,1223.0,1224.0,1215.0,1194.0
83,1129.0,993.0,866.0,774.0,776.0
290,1116.0,1369.0,948.0,771.0,686.0
104,1109.0,1644.0,1539.0,1571.0,1442.0
667,1101.0,2652.0,3832.0,4739.0,5199.0
29,1066.0,1182.0,1220.0,1291.0,1236.0
594,1054.0,728.0,638.0,574.0,508.0
760,1051.0,1939.0,2702.0,2901.0,3034.0
433,1048.0,1643.0,2063.0,2172.0,2325.0
388,1020.0,226.0,92.0,71.0,43.0
714,1018.0,460.0,286.0,222.0,174.0
305,1007.0,1055.0,909.0,1003.0,858.0
194,977.0,1653.0,1669.0,1524.0,1352.0
244,971.0,1186.0,1340.0,1479.0,1453.0
385,947.0,1406.0,1683.0,1633.0,1721.0
765,930.0,1352.0,1580.0,1656.0,1541.0
209,925.0,1179.0,1397.0,1525.0,1586.0
110,919.0,1883.0,2502.0,2948.0,3155.0
118,907.0,1137.0,1363.0,1573.0,1617.0
157,886.0,674.0,487.0,366.0,316.0
459,879.0,1528.0,1379.0,1341.0,1218.0
43,878.0,1482.0,1983.0,2217.0,2381.0
772,877.0,1811.0,2382.0,2812.0,2857.0
306,855.0,989.0,947.0,951.0,881.0
588,833.0,998.0,888.0,748.0,711.0
258,828.0,593.0,493.0,433.0,410.0
291,820.0,827.0,875.0,837.0,821.0
729,818.0,852.0,702.0,607.0,569.0
551,809.0,1211.0,1138.0,1077.0,946.0
486,798.0,851.0,914.0,947.0,851.0
398,794.0,393.0,335.0,273.0,230.0
21,757.0,893.0,922.0,832.0,738.0
500,740.0,1233.0,1167.0,1205.0,1122.0
243,739.0,1462.0,2335.0,2932.0,3408.0
465,719.0,1425.0,1848.0,1827.0,1826.0
284,716.0,745.0,711.0,683.0,666.0
359,712.0,679.0,645.0,629.0,627.0
139,708.0,2452.0,2915.0,2951.0,2832.0
308,708.0,1811.0,1889.0,1787.0,1798.0
288,706.0,1025.0,1222.0,1219.0,1248.0
143,693.0,878.0,1181.0,1407.0,1576.0
573,691.0,766.0,944.0,914.0,943.0
658,683.0,1092.0,1323.0,1501.0,1544.0
379,677.0,841.0,863.0,774.0,735.0
761,671.0,586.0,470.0,352.0,332.0
210,666.0,1097.0,1408.0,1508.0,1721.0
491,652.0,531.0,488.0,432.0,391.0
3,645.0,650.0,577.0,585.0,550.0
409,644.0,997.0,1214.0,1321.0,1317.0
615,641.0,411.0,305.0,239.0,181.0
447,626.0,1091.0,1529.0,1825.0,1931.0
181,621.0,743.0,720.0,712.0,647.0
731,600.0,543.0,560.0,608.0,620.0
560,599.0,1041.0,1558.0,1950.0,2279.0
670,596.0,1394.0,1905.0,2212.0,2343.0
112,595.0,1240.0,1227.0,1071.0,937.0
363,587.0,490.0,541.0,518.0,498.0
40,586.0,1018.0,1241.0,1552.0,1654.0
758,566.0,949.0,1274.0,1410.0,1531.0
664,562.0,455.0,395.0,331.0,311.0
689,562.0,771.0,865.0,946.0,1003.0
164,560.0,801.0,904.0,1011.0,1032.0
569,554.0,715.0,867.0,918.0,995.0
487,549.0,1509.0,1760.0,1881.0,1907.0
456,545.0,601.0,697.0,687.0,702.0
208,536.0,411.0,480.0,480.0,463.0
203,536.0,881.0,1338.0,1696.0,1949.0
762,530.0,770.0,942.0,967.0,1084.0
326,527.0,860.0,936.0,905.0,958.0
572,521.0,1484.0,1797.0,1665.0,1541.0
563,520.0,1041.0,1311.0,1269.0,1078.0
373,518.0,579.0,598.0,502.0,515.0
444,515.0,613.0,772.0,781.0,802.0
140,514.0,818.0,1046.0,1209.0,1313.0
604,509.0,1026.0,1165.0,1198.0,1231.0
371,509.0,706.0,639.0,581.0,505.0
455,504.0,661.0,738.0,753.0,748.0
637,503.0,718.0,745.0,661.0,586.0
360,503.0,823.0,975.0,1124.0,1239.0
31,490.0,876.0,1234.0,1416.0,1573.0
367,489.0,1025.0,1560.0,1946.0,2259.0
732,488.0,852.0,1158.0,1440.0,1682.0
692,477.0,196.0,151.0,132.0,90.0
641,472.0,683.0,780.0,736.0,672.0
424,472.0,481.0,520.0,517.0,521.0
282,470.0,514.0,610.0,662.0,687.0
252,469.0,269.0,208.0,189.0,145.0
