,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
146,5488.0,2951.0,2412.0,1751.0,1484.0
82,4748.0,1848.0,1500.0,1178.0,931.0
459,4733.0,2602.0,2273.0,1789.0,1431.0
194,4686.0,2888.0,2481.0,1938.0,1646.0
166,4498.0,3471.0,2734.0,2205.0,1942.0
759,4270.0,2690.0,2395.0,2050.0,1822.0
317,4207.0,2167.0,1755.0,1410.0,1287.0
572,3965.0,2833.0,2308.0,1977.0,1713.0
594,3878.0,1842.0,1537.0,1243.0,1118.0
437,3726.0,1894.0,1485.0,1110.0,1031.0
377,3511.0,2218.0,1819.0,1657.0,1494.0
438,3498.0,2806.0,2549.0,2163.0,2049.0
547,3456.0,2497.0,2206.0,1932.0,1810.0
151,3343.0,1396.0,1131.0,998.0,860.0
322,3314.0,3344.0,2965.0,2657.0,2244.0
163,3239.0,1744.0,1287.0,1100.0,973.0
648,3180.0,2048.0,1880.0,1647.0,1602.0
319,3133.0,2030.0,1695.0,1566.0,1330.0
673,3044.0,1737.0,1442.0,1109.0,1022.0
417,2985.0,1910.0,1537.0,1296.0,1057.0
171,2861.0,2240.0,1947.0,1742.0,1574.0
183,2834.0,4053.0,2952.0,2744.0,2307.0
84,2828.0,3046.0,2874.0,2840.0,2630.0
687,2789.0,1883.0,1617.0,1415.0,1245.0
655,2772.0,2549.0,2468.0,2280.0,2165.0
511,2726.0,2093.0,1850.0,1695.0,1473.0
460,2642.0,2338.0,2328.0,2239.0,2167.0
373,2609.0,1826.0,1423.0,1239.0,1112.0
3,2503.0,1636.0,1468.0,1351.0,1181.0
307,2465.0,3327.0,2259.0,2055.0,1806.0
363,2436.0,1734.0,1574.0,1279.0,1177.0
552,2435.0,1339.0,1064.0,881.0,755.0
765,2434.0,2075.0,1933.0,1833.0,1718.0
462,2413.0,1151.0,908.0,738.0,698.0
628,2411.0,2041.0,1891.0,1756.0,1685.0
731,2411.0,1632.0,1424.0,1331.0,1117.0
327,2386.0,1063.0,772.0,698.0,570.0
365,2384.0,1427.0,1276.0,1082.0,900.0
23,2372.0,2187.0,1125.0,838.0,734.0
345,2372.0,1622.0,1311.0,1160.0,1088.0
665,2364.0,1843.0,1664.0,1547.0,1377.0
500,2363.0,1494.0,1348.0,1211.0,1070.0
623,2342.0,1501.0,2279.0,1656.0,1450.0
394,2342.0,1993.0,1765.0,1762.0,1528.0
