,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
285,4695.0,3731.0,2619.0,1986.0,1577.0
719,4527.0,2272.0,1247.0,917.0,617.0
680,2656.0,433.0,196.0,131.0,81.0
417,2593.0,503.0,258.0,143.0,94.0
225,738.0,640.0,564.0,413.0,404.0
687,585.0,472.0,391.0,333.0,293.0
34,550.0,336.0,282.0,224.0,207.0
18,529.0,266.0,177.0,165.0,169.0
693,508.0,372.0,351.0,308.0,292.0
151,508.0,248.0,211.0,167.0,156.0
547,496.0,348.0,320.0,291.0,289.0
163,478.0,337.0,197.0,159.0,177.0
73,473.0,251.0,218.0,169.0,172.0
97,464.0,561.0,612.0,585.0,573.0
230,461.0,552.0,578.0,604.0,590.0
299,447.0,397.0,333.0,300.0,254.0
271,440.0,156.0,141.0,83.0,89.0
166,423.0,511.0,447.0,399.0,344.0
460,422.0,515.0,492.0,468.0,491.0
682,420.0,451.0,443.0,469.0,517.0
628,418.0,469.0,437.0,405.0,335.0
84,411.0,555.0,535.0,535.0,492.0
585,394.0,313.0,309.0,303.0,272.0
307,393.0,309.0,237.0,208.0,197.0
35,380.0,417.0,330.0,237.0,218.0
552,372.0,268.0,218.0,161.0,149.0
623,369.0,269.0,415.0,304.0,248.0
121,363.0,529.0,417.0,386.0,308.0
759,356.0,284.0,255.0,237.0,231.0
23,352.0,431.0,281.0,186.0,126.0
20,347.0,291.0,199.0,145.0,125.0
107,343.0,467.0,555.0,618.0,558.0
655,338.0,378.0,407.0,374.0,370.0
89,336.0,451.0,427.0,482.0,503.0
238,333.0,515.0,520.0,499.0,508.0
327,326.0,146.0,136.0,120.0,85.0
9,324.0,297.0,278.0,189.0,209.0
454,314.0,276.0,314.0,264.0,278.0
511,313.0,299.0,271.0,263.0,245.0
82,290.0,124.0,114.0,123.0,104.0
345,287.0,246.0,190.0,186.0,155.0
356,281.0,600.0,697.0,712.0,665.0
113,280.0,467.0,302.0,222.0,172.0
183,278.0,396.0,439.0,419.0,385.0
675,273.0,130.0,111.0,89.0,75.0
335,271.0,399.0,422.0,419.0,390.0
394,267.0,295.0,351.0,290.0,273.0
182,265.0,357.0,363.0,294.0,254.0
616,260.0,332.0,364.0,362.0,302.0
440,260.0,243.0,232.0,203.0,198.0
189,240.0,272.0,239.0,261.0,250.0
304,238.0,395.0,408.0,404.0,366.0
317,235.0,143.0,116.0,112.0,121.0
365,229.0,188.0,162.0,149.0,127.0
94,227.0,108.0,89.0,72.0,58.0
633,222.0,219.0,228.0,251.0,240.0
159,219.0,301.0,385.0,397.0,351.0
648,213.0,235.0,216.0,185.0,210.0
305,208.0,158.0,154.0,124.0,112.0
111,206.0,457.0,369.0,318.0,314.0
478,206.0,332.0,412.0,480.0,520.0
274,205.0,95.0,78.0,61.0,49.0
41,204.0,239.0,236.0,173.0,198.0
100,204.0,308.0,214.0,167.0,177.0
479,200.0,194.0,213.0,236.0,199.0
446,195.0,236.0,226.0,226.0,186.0
349,190.0,224.0,188.0,160.0,132.0
195,189.0,103.0,79.0,49.0,65.0
746,186.0,242.0,205.0,238.0,218.0
45,185.0,128.0,94.0,93.0,84.0
625,175.0,142.0,163.0,165.0,134.0
16,174.0,295.0,345.0,355.0,346.0
153,173.0,156.0,179.0,131.0,107.0
643,173.0,157.0,162.0,125.0,139.0
634,170.0,221.0,218.0,259.0,300.0
580,168.0,160.0,123.0,133.0,109.0
362,167.0,65.0,44.0,34.0,25.0
