,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,3101.7,511.14,202.1,56.72,21.73,3893.39
62,204.0,450.45,405.55,149.42,62.16,1271.5800000000004
668,351.6,383.18,278.55,113.0,59.38,1185.71
111,492.2,227.22,92.35,30.3,14.55,856.6199999999999
608,409.3,234.08,78.1,25.7,10.99,758.1700000000003
756,290.7,223.44,148.9,54.4,27.13,744.5699999999997
235,,142.8,321.75,162.22,74.71,701.48
150,307.1,191.1,87.85,26.22,10.61,622.8800000000001
623,162.4,194.25,140.8,55.46,27.72,580.63
64,46.4,219.17,166.7,75.4,40.67,548.3399999999998
141,201.2,161.42,102.55,37.16,15.95,518.2800000000002
193,176.9,144.9,96.45,34.7,15.19,468.14
513,161.6,90.72,65.15,19.78,9.22,346.47
456,117.4,128.8,67.3,18.96,7.62,340.08
620,141.7,87.29,56.45,21.2,8.66,315.3
709,122.9,92.12,65.05,22.7,10.88,313.65
291,124.5,90.51,52.4,18.16,7.83,293.4
95,115.2,69.09,47.3,17.34,7.68,256.61
928,53.1,83.23,70.35,31.3,15.29,253.27
586,125.8,63.42,35.65,12.26,5.97,243.1
79,44.8,66.01,65.95,31.72,17.16,225.64
815,38.6,81.97,62.25,23.8,12.11,218.73
60,75.3,69.79,47.7,17.3,8.22,218.31000000000003
520,48.2,80.36,55.95,21.88,11.56,217.95
167,78.2,65.17,44.9,17.46,9.72,215.45
351,105.0,65.38,30.3,8.62,4.36,213.66000000000003
1080,72.7,65.1,40.05,14.34,6.69,198.88
87,92.0,51.73,35.45,12.48,5.69,197.35
821,90.4,57.05,31.45,10.98,5.55,195.43
237,61.9,53.69,45.3,19.08,9.45,189.42
388,67.1,57.05,38.3,14.64,7.46,184.55
48,47.6,68.32,43.6,15.26,7.99,182.77
426,55.3,61.39,42.35,15.38,7.71,182.13
505,96.8,37.94,25.25,9.94,4.75,174.68
1074,70.6,54.74,31.05,10.02,3.65,170.06000000000003
703,47.9,53.27,38.35,15.56,7.91,162.99
1046,40.9,66.64,36.1,12.6,6.4,162.64
356,47.8,51.8,38.6,15.7,7.72,161.61999999999995
956,52.6,51.31,33.35,12.58,6.28,156.12
759,43.8,49.14,38.3,15.58,7.5,154.32000000000005
25,49.0,47.11,31.35,11.76,5.19,144.41
563,78.2,32.27,21.45,7.58,3.78,143.28
851,61.9,38.08,26.85,8.7,4.29,139.81999999999996
624,73.6,34.37,18.55,5.68,2.79,134.98999999999998
444,60.6,43.4,18.6,6.26,2.51,131.36999999999998
144,35.3,38.29,33.05,14.3,7.14,128.07999999999998
636,,54.74,46.55,17.96,8.73,127.98
363,66.6,34.79,17.65,5.5,2.29,126.83
618,39.6,36.68,30.0,13.08,7.25,126.61
49,67.8,30.66,17.8,5.32,2.47,124.04999999999998
152,46.1,39.41,23.95,9.52,4.81,123.79
415,44.0,40.6,26.5,8.66,3.54,123.3
230,27.1,39.48,32.05,14.6,9.25,122.48
459,13.5,32.97,39.45,20.52,11.63,118.07
318,9.6,35.77,38.9,21.36,11.61,117.24
1,52.3,34.02,16.6,6.66,3.09,112.67
208,39.6,32.2,26.7,9.64,4.45,112.59000000000002
983,75.2,20.51,9.8,3.02,1.06,109.59
585,50.1,30.94,17.5,5.9,3.16,107.6
838,37.3,35.21,20.45,6.86,3.52,103.34
622,25.7,30.87,26.65,12.18,6.29,101.69
854,14.3,24.36,31.5,18.28,10.57,99.01
430,14.5,30.17,26.2,15.5,10.24,96.61
100,37.9,28.77,19.6,7.22,2.94,96.43
921,28.9,31.57,23.55,8.74,3.22,95.98
90,7.5,24.29,32.35,18.92,12.04,95.1
973,42.6,25.06,16.7,5.82,2.79,92.97
41,13.8,29.82,27.6,12.54,8.08,91.84
327,5.1,32.76,32.25,12.76,6.69,89.56
377,10.2,34.23,26.75,10.74,6.43,88.35
775,5.1,36.12,25.9,12.38,4.98,84.48
253,31.2,23.45,18.1,6.72,2.93,82.4
697,11.5,21.56,25.75,14.54,9.0,82.35
484,20.1,30.1,19.75,7.6,3.27,80.82
735,42.2,20.09,11.0,4.38,1.89,79.56
954,12.9,20.23,20.1,11.32,7.55,72.10000000000002
635,29.9,21.98,10.6,3.8,1.59,67.87
1022,25.9,19.32,12.7,6.54,3.03,67.49000000000001
761,,25.69,24.05,10.64,6.49,66.87
810,33.4,20.58,8.35,2.6,1.62,66.55
176,30.2,14.0,10.7,2.86,1.22,58.98
109,34.1,12.32,6.65,2.76,1.07,56.9
201,13.0,16.94,15.55,6.56,3.02,55.07000000000001
149,26.3,16.38,7.9,2.2,1.27,54.05
689,26.1,14.77,8.6,3.14,1.12,53.73
1009,6.9,13.65,16.8,8.88,6.5,52.73
423,18.4,14.0,11.9,5.48,2.53,52.31
130,21.3,15.75,9.1,2.94,1.4,50.49
576,20.3,16.31,9.05,2.78,1.32,49.76
1044,20.4,13.65,9.55,3.78,1.75,49.13
693,2.7,15.26,16.9,8.48,5.36,48.7
321,24.0,12.18,7.75,2.56,1.24,47.73
685,10.0,17.01,11.8,4.06,2.55,45.42
836,5.6,10.85,14.1,8.72,5.73,45.0
932,16.7,15.05,8.6,2.76,1.22,44.33
555,10.3,16.17,11.05,4.58,2.17,44.27
10,7.0,10.15,13.9,7.72,5.13,43.9
449,9.2,12.46,12.05,5.34,3.02,42.07
822,10.8,13.3,10.65,4.02,2.59,41.36
612,5.2,12.95,13.75,6.0,3.35,41.25
782,14.4,16.38,7.15,2.08,0.99,41.0
765,22.0,9.8,4.8,1.84,0.85,39.290000000000006
1075,8.0,13.3,10.2,4.62,2.64,38.76
726,18.6,11.27,5.35,2.14,0.91,38.27
123,5.4,10.22,12.6,5.96,3.09,37.27
805,8.7,11.62,9.25,4.78,2.79,37.14
346,5.7,12.39,11.95,4.68,2.23,36.95
1017,,21.14,10.0,4.28,1.43,36.85
1051,11.0,9.73,8.2,3.46,1.79,34.18
812,9.8,10.57,8.2,3.28,2.12,33.97
799,11.8,10.85,6.45,2.82,1.5,33.42
656,6.3,8.89,10.3,4.34,2.58,32.410000000000004
999,17.9,7.0,4.85,1.52,0.59,31.86
1002,5.7,8.54,9.45,4.48,3.05,31.22
552,5.0,9.17,9.25,3.98,2.23,29.63000000000001
139,6.8,8.89,8.2,3.44,1.9,29.23
21,3.1,8.54,9.25,4.6,2.72,28.21
1004,6.2,6.58,8.4,4.36,2.56,28.1
707,2.6,7.0,7.25,4.04,2.56,23.45
457,3.6,8.33,6.8,2.22,1.38,22.33
975,2.4,4.97,7.3,4.5,2.87,22.04
678,7.8,5.6,5.6,2.06,0.85,21.91
734,5.4,6.23,5.7,2.56,1.33,21.22
549,0.3,10.08,7.3,2.2,0.99,20.87
12,4.6,9.17,3.95,1.62,0.84,20.18
424,1.6,7.21,7.0,2.7,1.25,19.76
421,8.5,4.76,3.8,1.4,0.65,19.11
1008,,3.78,7.3,5.04,2.98,19.1
416,8.7,4.9,3.2,1.46,0.51,18.770000000000003
1032,6.4,4.9,3.9,1.86,0.72,17.78
453,4.7,5.67,4.4,1.72,0.83,17.32
718,6.7,4.62,3.6,1.24,0.64,16.8
995,3.7,4.2,4.65,2.44,1.6,16.59
614,6.0,6.09,2.9,0.84,0.34,16.17
704,1.2,4.2,6.25,2.7,1.33,15.68
769,2.8,6.02,4.05,1.72,0.89,15.480000000000002
277,4.9,3.99,3.6,1.84,0.96,15.29
92,5.5,3.99,3.05,1.22,0.7,14.46
813,,2.17,6.1,3.7,2.3,14.27
770,4.3,4.97,3.3,1.1,0.54,14.21
897,4.1,4.13,3.15,1.54,0.83,13.750000000000002
283,5.5,5.46,1.45,0.64,0.22,13.27
715,0.3,3.43,4.5,2.3,2.13,12.66
80,3.4,4.34,3.3,1.0,0.45,12.489999999999998
372,6.1,3.99,1.5,0.44,0.23,12.26
893,4.8,3.08,2.7,1.0,0.54,12.12
99,0.6,2.45,3.45,3.14,2.17,11.81
159,0.3,1.4,3.45,3.38,3.05,11.580000000000002
923,1.4,3.08,3.95,1.92,1.16,11.51
993,5.0,3.01,1.95,0.6,0.29,10.849999999999998
567,0.7,1.47,4.75,2.38,1.31,10.61
94,2.3,3.08,2.1,1.9,1.13,10.510000000000002
717,0.6,2.52,3.55,2.0,1.34,10.01
522,1.3,2.66,2.85,1.66,0.92,9.39
912,1.3,3.29,3.2,1.18,0.39,9.36
175,0.4,1.54,3.3,2.42,1.69,9.35
801,1.5,3.08,2.85,1.1,0.76,9.29
547,0.3,2.45,2.5,2.3,1.71,9.26
650,2.4,1.75,2.55,1.48,0.68,8.86
994,0.5,3.36,2.7,1.04,0.4,8.0
306,1.7,2.73,1.75,0.96,0.58,7.72
646,1.9,3.01,1.55,0.74,0.35,7.55
529,2.3,1.47,2.2,0.94,0.49,7.4
477,1.0,1.89,2.55,1.14,0.6,7.179999999999999
740,0.4,2.17,2.1,1.48,1.0,7.15
569,0.5,1.96,2.0,1.8,0.78,7.04
1052,0.8,2.03,1.9,1.28,0.92,6.9300000000000015
863,1.8,1.68,2.05,1.02,0.35,6.899999999999999
112,0.4,2.1,1.8,1.38,0.89,6.569999999999999
1056,1.1,1.12,2.55,1.14,0.6,6.509999999999999
716,1.6,1.82,1.85,0.68,0.36,6.31
438,0.5,1.47,2.05,1.36,0.82,6.2
538,1.9,1.96,1.55,0.52,0.2,6.13
528,1.7,1.47,1.55,0.54,0.33,5.59
1034,1.4,2.31,1.05,0.46,0.21,5.43
300,0.1,1.4,1.95,0.92,0.87,5.24
133,,0.42,1.75,1.38,1.57,5.12
341,0.9,1.54,1.2,0.9,0.57,5.11
950,0.8,1.75,1.4,0.62,0.39,4.959999999999999
1019,1.6,1.47,0.85,0.76,0.25,4.9300000000000015
1076,0.2,1.26,2.3,0.62,0.5,4.88
575,1.2,0.84,1.35,0.88,0.57,4.840000000000002
168,1.1,1.19,1.55,0.56,0.32,4.7200000000000015
702,0.5,1.47,1.4,0.7,0.56,4.630000000000001
266,0.4,0.63,1.7,1.04,0.83,4.6
777,0.1,1.26,1.4,1.0,0.67,4.43
43,,0.63,0.85,1.32,1.48,4.279999999999999
767,2.4,1.12,0.45,0.14,0.07,4.1800000000000015
13,0.8,1.05,1.2,0.74,0.39,4.18
541,1.6,1.05,1.0,0.28,0.19,4.120000000000001
556,1.2,1.4,0.9,0.24,0.19,3.9299999999999993
65,1.3,1.4,0.6,0.3,0.11,3.71
723,1.5,0.98,0.7,0.32,0.18,3.68
989,1.4,0.63,1.05,0.36,0.21,3.65
751,,1.33,1.4,0.62,0.26,3.61
270,0.3,1.05,1.2,0.52,0.3,3.37
437,1.3,1.19,0.6,0.22,0.04,3.3500000000000005
436,0.1,0.35,0.95,0.9,1.02,3.32
256,0.9,0.91,0.9,0.28,0.21,3.2
221,,0.28,1.5,0.72,0.69,3.19
746,0.2,0.77,0.9,0.8,0.51,3.18
719,0.2,0.7,1.3,0.62,0.35,3.1700000000000004
700,2.0,0.56,0.35,0.02,0.06,2.99
284,1.5,0.91,0.35,0.1,0.09,2.95
19,1.3,0.91,0.2,0.16,0.06,2.6300000000000003
354,0.4,1.05,0.5,0.3,0.22,2.47
335,0.2,1.05,0.7,0.4,0.12,2.47
246,0.8,0.63,0.55,0.24,0.2,2.4200000000000004
843,0.9,0.98,0.35,0.1,0.02,2.35
254,,0.49,0.8,0.56,0.5,2.35
82,0.3,0.77,0.55,0.38,0.32,2.32
474,,0.07,1.0,0.78,0.46,2.31
1010,1.4,0.49,0.35,,0.04,2.28
24,,0.56,0.75,0.48,0.37,2.16
834,,0.21,0.65,0.6,0.64,2.1
29,0.5,0.7,0.45,0.14,0.17,1.96
397,0.4,0.42,0.6,0.3,0.18,1.9
242,0.3,0.49,0.45,0.38,0.24,1.86
570,,0.63,0.65,0.38,0.17,1.83
978,,,0.95,0.56,0.31,1.82
828,0.3,0.63,0.45,0.26,0.16,1.7999999999999998
467,,0.35,0.9,0.26,0.2,1.71
158,,,0.3,0.7,0.69,1.69
1059,0.1,0.42,0.65,0.32,0.12,1.61
643,0.4,0.56,0.3,0.24,0.1,1.6
562,0.1,0.63,0.45,0.22,0.12,1.52
829,0.4,0.21,0.6,0.16,0.15,1.5199999999999998
758,,0.14,0.55,0.36,0.4,1.4500000000000002
937,,0.56,0.45,0.22,0.12,1.35
752,0.1,0.28,0.5,0.18,0.27,1.33
798,0.8,0.21,0.25,0.06,,1.32
6,0.1,0.14,0.3,0.38,0.39,1.31
880,0.1,0.21,0.5,0.26,0.23,1.3
427,0.1,0.28,0.55,0.16,0.17,1.26
584,0.2,0.56,0.25,0.14,0.1,1.25
340,0.2,0.21,0.3,0.38,0.14,1.23
396,0.3,0.28,0.35,0.18,0.09,1.2000000000000002
313,,,0.2,0.6,0.36,1.16
786,0.1,0.28,0.5,0.12,0.1,1.1
820,,0.21,0.35,0.32,0.21,1.09
86,0.1,0.35,0.4,0.08,0.15,1.0799999999999998
1045,,0.14,0.45,0.3,0.17,1.06
68,0.3,0.21,0.35,0.12,0.07,1.05
1035,,0.14,0.55,0.24,0.1,1.03
51,,0.42,0.35,0.14,0.08,0.99
1040,0.1,0.07,0.35,0.3,0.14,0.96
498,0.7,0.14,0.05,0.04,0.03,0.96
886,0.1,0.21,0.4,0.12,0.12,0.95
414,0.6,0.28,0.05,0.02,,0.95
31,,,0.4,0.3,0.24,0.94
1027,0.3,0.28,0.25,0.04,0.05,0.9200000000000002
946,,0.07,0.35,0.22,0.26,0.9
448,0.2,0.07,0.25,0.18,0.18,0.8799999999999999
471,,0.28,0.25,0.14,0.12,0.79
447,,0.14,0.25,0.16,0.23,0.78
872,,0.07,0.2,0.2,0.28,0.75
37,,0.14,0.35,0.08,0.15,0.72
573,,0.14,0.4,0.1,0.07,0.71
304,0.5,0.07,0.05,0.04,,0.6600000000000001
398,0.1,0.21,0.25,0.04,0.03,0.6300000000000001
544,,,0.3,0.16,0.13,0.59
1050,0.1,0.21,0.15,0.06,0.04,0.56
116,0.1,0.28,0.05,0.06,0.07,0.56
148,,0.35,0.1,0.06,0.03,0.54
412,,0.21,0.15,0.12,0.04,0.52
595,,0.07,0.25,0.1,0.09,0.51
28,,0.07,0.1,0.12,0.19,0.48
103,0.3,0.07,0.05,,0.05,0.47
225,,,,0.12,0.35,0.47
78,,,0.1,0.24,0.12,0.46
292,0.2,0.14,0.1,,,0.4400000000000001
129,,0.07,0.1,0.08,0.19,0.44
631,,0.21,0.1,0.06,0.05,0.42
91,,0.14,0.05,0.14,0.09,0.42
865,,,,0.08,0.3,0.38
998,0.2,0.07,0.1,,,0.37
729,,,0.2,0.1,0.06,0.36000000000000004
657,0.1,0.14,0.05,0.04,0.02,0.35000000000000003
496,0.1,,0.15,0.04,0.04,0.33
38,,,,0.16,0.15,0.31
23,,,0.2,0.08,0.01,0.29000000000000004
274,,0.21,0.05,0.02,,0.28
883,,0.14,0.05,0.06,0.01,0.26
747,,,0.2,0.02,0.03,0.25
269,0.1,,0.05,0.02,0.07,0.24
1015,,0.07,0.15,,0.01,0.23
930,,,0.1,0.1,0.03,0.23
334,,,0.15,,0.07,0.22
722,0.2,,,,,0.2
571,,0.07,,0.08,0.04,0.19000000000000009
289,0.1,,0.05,0.02,0.02,0.19
317,,0.14,0.05,,,0.19
420,,,0.1,0.06,0.02,0.18
315,0.1,0.07,,,,0.17
260,0.1,,0.05,0.02,,0.17
648,,,,0.08,0.09,0.16999999999999998
630,,,0.1,0.04,0.02,0.16
561,,0.07,0.05,,0.04,0.16
852,0.1,,0.05,,,0.15000000000000002
72,,,0.05,0.04,0.06,0.15
884,,,,0.04,0.11,0.15
961,0.1,,,0.04,,0.14
936,,,0.05,0.06,0.03,0.14
662,,,0.05,0.08,0.01,0.14
592,,0.07,0.05,,0.01,0.13
110,,0.07,0.05,,,0.12
249,,,0.1,0.02,,0.12
332,,,,0.02,0.09,0.11
649,,0.07,,,0.03,0.1
