,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
761,252.22,91.392,45.31,12.792,4.918,406.63199999999995
618,249.74,85.414,42.0,11.736,4.882,393.772
794,238.22,72.016,32.63,10.64,4.388,357.89399999999995
1085,84.24,103.32,84.89,35.436,18.224,326.10999999999996
948,104.12,67.844,35.37,11.024,4.542,222.9
457,136.2,50.862,25.11,7.336,3.162,222.67
62,44.38,65.324,61.01,25.224,12.716,208.654
975,94.2,56.42,31.43,9.884,4.226,196.16000000000003
668,61.76,59.024,46.17,19.504,9.674,196.132
60,63.4,60.592,40.66,14.828,6.976,186.456
620,85.5,44.464,28.13,10.732,4.82,173.646
1046,83.72,46.214,28.84,9.988,4.41,173.172
465,147.36,17.43,6.39,1.38,0.57,173.13
48,71.7,47.642,31.47,10.92,5.02,166.752
111,98.1,37.45,19.56,6.688,3.01,164.808
956,65.46,50.274,30.59,11.116,5.294,162.734
150,74.72,44.954,22.37,6.916,3.054,152.014
795,39.98,53.97,35.17,11.188,4.682,144.98999999999998
351,84.36,32.354,17.4,5.992,2.74,142.846
291,57.64,43.288,26.7,9.988,4.59,142.206
69,43.0,52.094,31.86,10.224,4.516,141.694
608,83.72,32.074,14.94,4.948,1.98,137.662
544,76.58,34.188,16.38,4.788,1.868,133.804
64,28.74,41.874,36.25,16.452,8.588,131.904
822,52.32,38.122,25.89,9.792,4.552,130.67600000000002
866,59.68,40.18,21.42,6.468,2.652,130.4
456,58.22,40.782,19.96,6.724,2.77,128.456
230,41.66,39.508,28.18,11.284,5.526,126.15800000000002
25,58.86,34.916,21.13,7.22,3.152,125.27799999999999
623,35.08,36.624,29.85,13.472,7.042,122.068
186,21.34,44.352,38.2,13.14,5.014,122.04599999999999
838,61.52,31.388,19.62,6.552,2.86,121.94000000000001
685,35.42,41.986,26.8,9.5,4.336,118.042
812,55.48,29.722,20.59,7.348,3.492,116.632
346,31.62,41.426,28.42,10.372,4.496,116.334
1074,77.3,20.51,12.16,3.988,1.764,115.722
235,,31.066,46.66,24.404,12.612,114.74199999999999
87,50.78,33.04,20.24,7.136,3.306,114.50199999999998
388,46.18,31.92,22.37,8.656,4.076,113.202
130,68.74,24.738,13.37,4.28,1.824,112.952
520,40.04,33.894,24.13,9.448,4.684,112.196
323,47.3,31.094,19.96,7.128,3.612,109.09400000000001
575,42.26,31.01,22.37,8.756,4.358,108.754
377,36.82,33.096,23.71,9.584,4.686,107.89600000000002
652,44.2,33.74,20.8,6.356,2.508,107.60399999999998
1022,44.8,29.932,21.04,7.8,3.736,107.30799999999999
449,45.84,28.742,20.47,8.056,3.692,106.80000000000001
622,41.38,30.758,21.79,8.228,4.07,106.226
805,38.68,28.532,20.84,8.584,4.486,101.12200000000001
68,58.76,25.41,11.96,3.416,1.402,100.948
1,50.0,27.454,15.72,5.224,2.488,100.88600000000001
201,36.36,29.61,20.97,8.4,4.04,99.38000000000001
1057,29.9,34.118,23.41,7.86,3.33,98.618
41,33.46,29.064,21.35,8.7,4.484,97.05799999999999
1080,43.6,28.308,16.36,5.66,2.618,96.54599999999999
100,40.78,28.07,15.71,6.232,2.524,93.316
415,41.6,27.118,15.83,5.932,2.714,93.194
921,31.36,30.884,20.69,7.084,2.812,92.83
954,22.3,27.748,24.86,11.332,5.878,92.11800000000001
513,35.08,29.596,17.11,5.7,2.576,90.062
734,39.48,24.346,16.37,5.924,2.86,88.98
555,42.5,23.632,14.89,5.26,2.596,88.87800000000001
396,43.76,21.028,15.25,5.284,2.496,87.818
50,45.3,22.47,12.97,4.42,2.088,87.24799999999999
