,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,3027.6,510.58,199.0,53.76,22.74,3813.68
62,212.4,440.86,404.5,146.12,60.38,1264.2600000000002
668,352.4,378.28,294.3,112.72,58.38,1196.0800000000004
111,495.8,213.36,89.9,30.12,13.94,843.1200000000001
608,409.4,244.58,83.9,24.68,11.26,773.8199999999997
756,286.0,223.16,145.3,56.76,26.5,737.72
150,360.4,213.78,93.1,26.88,10.94,705.1
235,,148.68,314.9,161.8,73.06,698.44
623,164.4,198.66,146.5,58.84,28.06,596.4599999999998
64,41.4,215.18,164.3,72.44,40.24,533.56
141,190.8,156.24,100.4,36.12,15.22,498.78000000000014
193,190.0,147.7,94.3,35.2,15.84,483.04
456,119.2,142.1,71.0,20.32,8.46,361.08
513,155.2,88.06,61.8,20.92,9.34,335.32
620,132.4,88.06,57.5,20.08,8.78,306.82
709,112.6,84.42,58.1,24.32,10.9,290.34
291,108.6,81.34,54.3,17.48,7.98,269.70000000000005
95,119.6,73.92,42.3,17.32,7.86,261.0
928,52.4,89.46,69.1,30.88,16.26,258.1
586,134.2,66.08,38.4,11.32,5.76,255.76
79,50.6,70.7,65.4,30.6,17.7,235.0
520,50.2,86.1,56.5,21.16,10.9,224.86
60,72.0,71.82,45.3,16.16,7.42,212.7
167,80.0,62.86,41.7,16.44,9.3,210.3
351,101.6,63.28,29.5,9.56,4.06,208.0
815,36.6,73.5,59.5,25.08,12.32,207.0
237,70.2,54.6,44.7,18.56,10.56,198.62
426,65.2,64.96,39.8,14.96,7.5,192.42
87,90.0,48.16,35.4,12.16,6.34,192.06
388,70.2,55.44,41.4,15.56,7.02,189.62
821,89.2,48.58,33.6,12.44,5.08,188.9
505,96.4,46.06,28.0,10.4,4.64,185.5
1080,64.8,64.12,36.3,12.84,5.76,183.82
48,50.6,64.82,42.5,15.36,8.18,181.46
1074,74.6,57.96,31.6,9.32,3.24,176.72
703,55.2,50.26,38.3,16.76,7.92,168.43999999999997
356,47.0,51.38,39.4,15.52,7.58,160.88000000000005
851,68.6,45.36,26.4,9.2,4.82,154.37999999999997
956,49.8,51.24,32.7,13.52,6.02,153.28000000000003
1046,37.8,60.9,35.4,12.44,6.38,152.92
25,56.4,42.7,32.1,10.6,4.96,146.76
563,73.8,37.38,23.0,7.12,3.84,145.14
759,33.6,46.34,40.3,15.16,7.94,143.34
444,63.2,48.02,20.8,7.24,3.12,142.38000000000005
624,81.6,31.64,17.8,6.32,2.42,139.77999999999997
144,37.8,42.28,35.9,15.36,7.62,138.95999999999998
363,70.8,37.66,19.4,5.56,2.7,136.11999999999998
49,72.2,36.54,19.0,5.84,2.26,135.84
636,,56.0,44.9,16.68,8.22,125.8
618,37.6,36.82,30.8,12.12,7.08,124.42
152,48.8,35.14,25.2,10.2,4.56,123.9
318,10.2,38.08,39.1,20.84,11.48,119.7
230,28.4,32.48,32.1,14.56,9.04,116.57999999999998
415,42.8,37.38,23.7,8.28,3.5,115.66
459,15.0,30.66,38.7,19.64,11.64,115.64
208,42.4,31.64,24.2,10.92,5.7,114.86
622,31.4,33.04,28.9,12.08,6.86,112.28
983,74.2,17.5,9.7,2.52,1.36,105.28
430,17.6,29.4,31.7,15.72,9.96,104.38
854,12.2,26.18,32.8,16.92,11.62,99.72
1,41.6,29.54,17.5,6.64,2.72,98.0
973,49.0,26.18,14.3,5.36,2.54,97.38
90,8.2,24.5,32.6,19.52,11.88,96.7
327,4.8,34.86,33.1,13.6,6.98,93.34
921,28.8,32.2,20.8,8.32,2.96,93.08
100,38.0,26.46,18.7,6.4,2.42,91.98000000000002
585,39.4,26.18,16.9,6.08,2.8,91.36
838,30.4,32.62,18.0,6.48,3.22,90.72
41,11.8,29.12,27.7,13.52,8.18,90.32
697,13.2,24.92,27.7,15.24,9.04,90.1
253,33.0,24.5,15.7,7.08,3.76,84.04
484,21.8,28.56,20.7,7.24,4.12,82.42
775,4.0,35.7,25.7,12.08,4.7,82.18
377,10.4,31.22,24.9,9.52,6.14,82.17999999999998
735,37.4,19.74,10.3,3.44,2.14,73.02
1022,21.0,23.38,16.2,7.24,3.14,70.96
635,33.8,17.92,12.1,4.04,1.84,69.7
954,10.0,18.2,20.3,11.68,6.92,67.1
761,,24.36,24.2,11.68,5.72,65.96000000000001
810,29.4,20.44,9.4,3.2,1.44,63.88
689,33.8,15.54,7.5,3.28,1.48,61.6
109,34.2,13.86,7.0,2.12,1.04,58.22
1009,7.0,15.26,16.1,10.92,6.3,55.58
201,11.4,20.16,14.5,6.12,2.8,54.98
423,17.2,14.0,14.0,3.96,2.36,51.52
782,21.2,17.78,7.7,2.72,1.04,50.44000000000001
836,5.4,13.72,16.2,9.32,5.7,50.34
1044,20.4,13.3,9.9,3.88,1.7,49.18000000000001
576,20.6,17.08,7.4,2.76,1.28,49.12
932,17.0,17.08,8.9,3.08,1.24,47.3
449,10.4,12.18,15.3,5.56,3.18,46.62
612,7.0,16.94,13.4,5.48,3.3,46.12000000000001
149,23.6,14.14,5.1,2.16,0.9,45.9
693,3.2,11.34,17.0,9.04,5.12,45.7
321,23.0,10.08,8.1,2.68,1.24,45.1
130,17.8,13.44,9.2,2.88,1.6,44.92
176,20.4,13.44,7.4,2.56,1.08,44.88
765,24.4,12.88,4.7,1.36,0.76,44.1
685,10.2,13.86,12.4,4.8,2.52,43.78
10,7.4,9.66,13.3,7.64,5.2,43.2
1051,14.2,11.48,10.2,3.88,1.7,41.46
555,9.6,13.72,11.4,4.16,2.44,41.31999999999999
822,9.4,13.72,7.4,4.04,3.06,37.62000000000001
726,19.2,11.06,4.7,1.8,0.86,37.62
805,9.4,11.06,9.1,4.76,3.04,37.36
1075,9.0,10.22,11.0,4.4,2.54,37.16
346,4.2,12.74,11.3,4.48,1.98,34.7
656,5.0,10.92,10.1,5.56,2.98,34.559999999999995
123,5.8,7.98,11.6,5.32,3.28,33.980000000000004
1002,7.4,8.82,9.0,5.28,3.18,33.68
552,5.8,9.24,10.2,4.2,2.2,31.64
21,4.0,7.28,11.6,5.12,3.0,31.000000000000004
139,10.4,8.82,6.9,2.92,1.88,30.92
799,9.8,9.38,7.4,2.36,1.38,30.32
1004,5.0,8.12,8.5,5.28,1.88,28.78
1017,,14.28,9.6,2.96,1.28,28.12
999,14.2,6.3,4.9,1.76,0.54,27.7
812,6.8,8.54,6.0,3.44,1.82,26.6
734,5.6,8.26,6.9,2.2,1.44,24.4
975,4.6,5.46,6.4,4.52,3.0,23.98
707,3.0,7.42,6.9,3.88,2.78,23.98
457,4.4,8.68,6.3,2.16,1.42,22.96
12,4.2,10.5,5.1,1.64,0.94,22.38
549,1.2,8.96,8.6,2.08,0.94,21.78
1032,9.0,4.48,4.5,2.16,1.0,21.14
453,6.2,7.7,3.4,1.76,0.84,19.9
421,7.8,6.16,3.8,1.24,0.46,19.46
416,7.6,5.74,4.0,1.36,0.62,19.32
614,8.2,5.88,3.4,1.08,0.48,19.04
678,7.0,3.92,3.9,1.96,0.72,17.5
1008,,4.06,5.7,4.64,2.66,17.06
718,6.6,5.46,3.0,1.32,0.54,16.919999999999998
372,9.8,3.36,2.3,0.8,0.2,16.46
424,2.2,5.32,4.9,2.72,1.3,16.44
92,6.6,4.06,3.0,1.12,0.84,15.62
995,2.8,4.62,4.1,2.32,1.7,15.54
283,7.0,6.02,1.8,0.48,0.2,15.5
704,1.2,4.48,5.6,2.76,1.4,15.44
813,,2.8,5.2,4.64,2.56,15.2
769,2.2,5.88,4.4,2.28,0.42,15.18
770,4.0,5.6,3.3,0.88,0.46,14.24
897,4.2,4.62,2.6,1.52,0.8,13.74
277,3.0,3.64,3.7,2.16,1.14,13.64
94,2.0,3.36,4.2,2.04,1.12,12.72
715,,3.08,5.2,2.48,1.76,12.52
717,1.0,2.94,4.2,2.92,1.26,12.32
923,1.8,3.36,3.6,2.08,1.42,12.26
159,0.4,1.68,3.1,3.28,3.74,12.2
893,5.8,1.82,2.7,1.24,0.28,11.84
912,2.0,4.2,3.2,1.0,0.62,11.02
993,4.4,3.5,1.8,0.6,0.32,10.62
175,0.8,1.54,4.5,2.32,1.4,10.56
529,2.6,2.52,3.5,1.0,0.68,10.3
99,0.2,1.54,3.5,2.84,2.14,10.22
80,2.0,3.22,2.7,1.28,0.62,9.82
650,1.8,2.52,3.2,1.0,1.02,9.54
567,0.6,2.24,2.9,1.96,1.32,9.02
740,0.8,3.08,3.2,1.16,0.62,8.86
306,1.6,2.24,3.6,0.8,0.5,8.74
994,0.8,4.06,2.1,1.04,0.48,8.479999999999999
538,2.4,3.36,1.6,0.52,0.4,8.28
112,0.2,2.1,3.4,1.52,1.02,8.24
522,1.4,2.24,1.6,1.64,0.74,7.62
547,0.8,1.26,2.2,1.84,1.48,7.58
801,0.6,2.1,2.7,0.92,1.02,7.34
646,1.4,2.66,1.4,1.36,0.4,7.2200000000000015
569,0.2,2.1,2.3,1.52,0.92,7.039999999999999
477,1.2,1.96,1.9,1.24,0.6,6.9
863,1.4,2.24,1.9,0.72,0.6,6.859999999999999
716,1.8,1.4,2.3,0.88,0.34,6.72
341,1.2,1.4,1.8,1.48,0.62,6.499999999999999
528,1.4,2.1,1.7,0.72,0.44,6.36
1052,1.0,1.4,1.5,1.52,0.72,6.14
1056,0.6,1.54,1.9,1.24,0.74,6.0200000000000005
767,4.0,1.26,0.1,0.16,0.1,5.619999999999999
13,1.2,1.26,1.6,1.04,0.38,5.48
43,,0.84,0.8,1.24,2.3,5.18
950,1.0,1.54,1.2,0.92,0.44,5.1000000000000005
1034,1.8,1.82,0.9,0.36,0.22,5.1000000000000005
777,,1.26,2.0,1.16,0.62,5.04
438,0.2,1.26,2.0,0.88,0.66,5.0
575,0.8,0.84,1.8,0.96,0.6,5.0
751,,1.68,2.4,0.64,0.26,4.98
723,3.0,0.56,0.4,0.56,0.38,4.9
437,1.6,1.82,0.9,0.24,0.06,4.62
266,0.4,0.56,1.8,0.96,0.86,4.58
1019,1.2,1.68,1.0,0.32,0.26,4.46
702,1.0,1.12,0.8,0.92,0.62,4.46
1076,0.4,1.82,1.2,0.56,0.4,4.38
65,1.6,1.96,0.6,0.08,0.08,4.32
168,1.2,1.12,1.1,0.48,0.38,4.28
436,0.2,0.28,1.9,0.8,1.04,4.22
541,2.0,0.7,0.8,0.44,0.26,4.2
556,1.6,1.4,0.6,0.32,0.18,4.1
133,,0.14,1.1,1.4,1.42,4.0600000000000005
284,1.8,1.54,0.4,0.08,0.06,3.88
221,,0.14,1.5,1.36,0.76,3.76
989,0.8,1.68,0.8,0.4,0.08,3.76
746,0.4,0.7,1.0,1.0,0.58,3.68
300,,0.56,1.4,1.0,0.56,3.52
595,1.6,1.26,0.3,0.28,0.04,3.4800000000000004
700,1.6,1.26,0.4,0.12,0.04,3.4200000000000004
19,1.6,0.98,0.5,0.2,0.12,3.4000000000000004
719,1.0,0.84,0.6,0.48,0.38,3.3
256,1.0,1.54,0.4,0.16,0.16,3.26
270,0.4,0.7,1.2,0.44,0.28,3.02
354,1.4,0.56,0.5,0.36,0.16,2.98
24,,0.84,0.9,0.64,0.52,2.9
584,1.0,0.84,0.6,0.2,0.14,2.78
828,0.6,0.98,0.7,0.24,0.12,2.640000000000001
246,0.6,0.7,0.7,0.36,0.18,2.54
978,,,1.2,1.0,0.32,2.52
1059,0.4,0.7,0.8,0.24,0.14,2.28
335,1.0,0.42,0.6,0.08,0.14,2.24
570,,0.84,1.1,0.16,0.12,2.22
397,0.6,0.7,0.4,0.4,0.1,2.2
82,0.6,0.7,0.2,0.32,0.34,2.16
834,,0.14,0.7,0.68,0.64,2.16
562,0.2,0.56,0.9,0.28,0.08,2.02
254,,0.42,0.9,0.28,0.42,2.02
1010,1.2,0.42,0.2,0.08,0.08,1.98
843,0.6,0.84,0.4,0.04,0.08,1.96
1035,,0.56,0.9,0.32,0.12,1.9
467,,0.56,0.8,0.28,0.24,1.88
51,0.2,0.98,0.4,0.2,0.06,1.84
752,,0.56,0.6,0.32,0.34,1.8200000000000005
340,0.4,0.42,0.7,0.24,0.06,1.82
1045,0.4,0.14,0.6,0.32,0.3,1.7600000000000002
758,,0.28,0.5,0.4,0.5,1.6800000000000002
573,,0.7,0.6,0.24,0.1,1.64
68,0.8,0.14,0.5,0.04,0.08,1.56
820,,0.56,0.4,0.24,0.32,1.5200000000000002
880,,0.42,0.4,0.4,0.28,1.5000000000000002
829,0.2,0.42,0.6,0.2,0.08,1.5
474,,,0.4,0.56,0.5,1.46
937,,0.42,0.5,0.28,0.18,1.38
313,,,0.1,0.6,0.68,1.38
242,0.2,0.14,0.3,0.36,0.36,1.36
1040,0.2,0.14,0.5,0.36,0.16,1.36
427,0.2,0.42,0.1,0.44,0.2,1.36
798,1.0,0.28,,0.08,,1.36
31,,,0.6,0.36,0.32,1.28
1027,0.8,,0.3,0.08,0.06,1.2400000000000002
158,,,0.1,0.44,0.7,1.24
6,,0.28,0.2,0.36,0.38,1.2200000000000002
498,1.0,,0.2,,,1.2
37,,0.28,0.5,0.2,0.2,1.18
872,,0.28,0.2,0.36,0.3,1.14
786,,0.28,0.5,0.24,0.08,1.1
643,,,0.8,0.16,0.12,1.08
29,,0.7,0.1,0.16,0.06,1.02
946,,0.14,0.2,0.32,0.34,1.0
447,,,0.4,0.32,0.24,0.96
78,,,0.4,0.36,0.16,0.92
86,0.4,0.28,,0.12,0.06,0.8600000000000001
396,,0.14,0.5,0.12,0.1,0.86
886,,0.14,0.3,0.24,0.1,0.7799999999999999
1050,0.4,0.28,,0.04,0.04,0.7600000000000001
398,0.4,0.14,0.1,0.04,0.06,0.74
544,,,0.3,0.16,0.24,0.7
448,,0.14,0.4,,0.12,0.66
91,0.2,0.14,0.1,0.08,0.08,0.6
116,,0.28,0.1,0.12,0.1,0.6
274,0.4,0.14,,0.04,,0.5800000000000001
631,0.2,,0.2,0.04,0.04,0.48
414,0.2,0.14,0.1,0.04,,0.48
28,,,0.2,0.08,0.18,0.46
38,,,,0.24,0.18,0.42
496,0.2,,0.1,0.08,0.04,0.42
292,0.4,,,,,0.4
720,0.2,,0.2,,,0.4
412,,0.14,0.1,0.12,0.02,0.38
471,,0.14,,0.08,0.14,0.36000000000000004
304,0.2,0.14,,,0.02,0.36000000000000004
23,0.2,,,0.12,0.04,0.36
865,,,,0.04,0.3,0.34
148,,,0.2,0.04,0.08,0.32
630,,0.14,0.1,0.04,0.04,0.32
852,,0.28,,,0.02,0.30000000000000004
260,,0.28,,,0.02,0.30000000000000004
589,,,0.2,0.08,0.02,0.30000000000000004
269,,,0.2,0.04,0.04,0.28
883,,,0.2,0.08,,0.28
332,,,0.1,0.04,0.12,0.26
225,,,,0.04,0.22,0.26
129,,,,0.04,0.2,0.24
884,,,0.1,0.08,0.06,0.24
694,0.2,,,,0.02,0.22
561,,,0.1,0.12,,0.22
420,,,0.2,,0.02,0.22
657,,0.14,,0.04,0.02,0.2
825,0.2,,,,,0.2
110,0.2,,,,,0.2
103,0.2,,,,,0.2
661,,,,0.08,0.08,0.16
1082,,,,0.12,0.04,0.16
648,,,0.1,0.04,0.02,0.16
289,,0.14,,,0.02,0.16
600,,0.14,,,0.02,0.16
317,,,0.1,,0.06,0.16
755,,0.14,,,,0.14
1015,,,0.1,,0.04,0.14
315,,0.14,,,,0.14
850,,0.14,,,,0.14
33,,,,,0.14,0.14
329,,,0.1,0.04,,0.14
52,,,,,0.12,0.12
72,,,,0.08,0.04,0.12
936,,,,0.04,0.08,0.12
652,,,0.1,,0.02,0.12
655,,,0.1,,,0.1
747,,,,0.04,0.06,0.1
729,,,,0.04,0.06,0.1
823,,,0.1,,,0.1
301,,,0.1,,,0.1
961,,,,0.08,,0.08
249,,,,0.08,,0.08
649,,,,0.04,0.02,0.06
571,,,,,0.06,0.06
670,,,,0.04,0.02,0.06
930,,,,,0.04,0.04
984,,,,,0.04,0.04
417,,,,0.04,,0.04
1020,,,,0.04,,0.04
219,,,,0.04,,0.04
213,,,,0.04,,0.04
722,,,,0.04,,0.04
135,,,,,0.04,0.04
537,,,,0.04,,0.04
157,,,,,0.04,0.04
280,,,,,0.02,0.02
487,,,,,0.02,0.02
407,,,,,0.02,0.02
819,,,,,0.02,0.02
334,,,,,0.02,0.02
757,,,,,0.02,0.02
566,,,,,0.02,0.02
998,,,,,0.02,0.02
1070,,,,,0.02,0.02
1037,,,,,0.02,0.02
662,,,,,0.02,0.02
637,,,,,0.02,0.02
451,,,,,0.02,0.02
