,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,14551.0,3449.0,1799.0,1357.0,1120.0
838,1892.0,1513.0,947.0,720.0,567.0
608,1834.0,1524.0,652.0,523.0,470.0
111,1738.0,1189.0,708.0,621.0,599.0
141,1566.0,1354.0,1309.0,1173.0,940.0
513,1236.0,1163.0,863.0,695.0,562.0
668,1218.0,1808.0,2089.0,2183.0,2367.0
62,958.0,2829.0,3473.0,3121.0,2696.0
851,812.0,592.0,487.0,406.0,365.0
618,809.0,841.0,799.0,690.0,777.0
150,699.0,670.0,509.0,364.0,312.0
623,666.0,1158.0,1213.0,1219.0,1264.0
193,653.0,934.0,907.0,965.0,753.0
291,651.0,589.0,502.0,420.0,336.0
709,642.0,598.0,536.0,516.0,501.0
620,622.0,570.0,470.0,433.0,430.0
167,596.0,593.0,584.0,600.0,511.0
95,589.0,482.0,425.0,343.0,331.0
1080,583.0,598.0,533.0,437.0,366.0
363,576.0,411.0,305.0,214.0,170.0
351,479.0,421.0,260.0,220.0,181.0
60,470.0,563.0,551.0,527.0,489.0
563,411.0,290.0,240.0,198.0,197.0
505,410.0,239.0,228.0,213.0,186.0
624,403.0,228.0,180.0,147.0,139.0
1044,388.0,360.0,317.0,264.0,237.0
208,386.0,372.0,378.0,363.0,374.0
821,370.0,354.0,290.0,276.0,232.0
956,354.0,490.0,425.0,380.0,329.0
622,352.0,441.0,455.0,479.0,545.0
109,328.0,171.0,151.0,98.0,107.0
87,326.0,314.0,280.0,279.0,278.0
775,314.0,769.0,639.0,592.0,493.0
388,310.0,355.0,376.0,294.0,331.0
586,298.0,253.0,203.0,192.0,166.0
152,284.0,271.0,262.0,242.0,243.0
520,271.0,554.0,502.0,465.0,511.0
426,271.0,400.0,367.0,335.0,317.0
735,268.0,208.0,175.0,118.0,110.0
79,259.0,424.0,628.0,652.0,768.0
277,258.0,271.0,309.0,290.0,284.0
1022,251.0,310.0,259.0,293.0,323.0
237,247.0,350.0,383.0,363.0,383.0
49,246.0,145.0,117.0,89.0,110.0
25,244.0,258.0,241.0,259.0,241.0
1,240.0,220.0,176.0,158.0,148.0
415,233.0,256.0,233.0,199.0,192.0
928,232.0,493.0,601.0,651.0,692.0
230,221.0,422.0,441.0,465.0,524.0
456,219.0,359.0,312.0,229.0,209.0
585,214.0,183.0,125.0,115.0,126.0
973,212.0,198.0,162.0,121.0,143.0
64,197.0,1377.0,1434.0,1672.0,1746.0
759,196.0,302.0,329.0,339.0,361.0
703,188.0,275.0,298.0,307.0,323.0
253,187.0,199.0,198.0,174.0,176.0
356,181.0,308.0,320.0,350.0,344.0
100,179.0,231.0,190.0,207.0,174.0
1051,160.0,158.0,181.0,160.0,186.0
444,159.0,167.0,114.0,89.0,63.0
815,158.0,457.0,556.0,589.0,587.0
1046,156.0,329.0,315.0,272.0,263.0
48,155.0,388.0,347.0,346.0,309.0
377,151.0,557.0,528.0,502.0,482.0
176,150.0,134.0,124.0,82.0,74.0
726,144.0,93.0,65.0,69.0,60.0
765,140.0,89.0,53.0,52.0,45.0
921,138.0,218.0,266.0,226.0,209.0
321,134.0,78.0,80.0,55.0,55.0
635,133.0,133.0,81.0,81.0,58.0
689,131.0,96.0,80.0,64.0,65.0
149,128.0,97.0,61.0,53.0,47.0
1009,127.0,315.0,462.0,533.0,670.0
41,122.0,322.0,406.0,429.0,502.0
144,118.0,211.0,257.0,298.0,262.0
812,117.0,172.0,134.0,153.0,172.0
697,109.0,274.0,369.0,479.0,548.0
576,108.0,92.0,77.0,50.0,41.0
484,106.0,196.0,175.0,159.0,150.0
449,102.0,163.0,206.0,211.0,209.0
897,97.0,110.0,119.0,121.0,123.0
756,96.0,127.0,203.0,212.0,216.0
201,94.0,157.0,175.0,149.0,137.0
416,85.0,67.0,41.0,50.0,49.0
810,83.0,95.0,63.0,55.0,64.0
805,80.0,130.0,146.0,173.0,215.0
1032,75.0,58.0,56.0,60.0,54.0
782,74.0,125.0,44.0,48.0,50.0
932,70.0,91.0,68.0,55.0,51.0
1002,70.0,122.0,182.0,196.0,234.0
423,67.0,84.0,128.0,126.0,105.0
92,66.0,52.0,42.0,49.0,52.0
983,64.0,39.0,37.0,15.0,11.0
822,62.0,127.0,122.0,155.0,158.0
854,59.0,177.0,304.0,427.0,475.0
318,58.0,204.0,343.0,438.0,498.0
799,55.0,52.0,77.0,75.0,82.0
999,52.0,34.0,30.0,26.0,26.0
685,52.0,122.0,126.0,131.0,138.0
552,52.0,89.0,101.0,105.0,113.0
954,51.0,118.0,171.0,248.0,295.0
995,50.0,87.0,115.0,154.0,156.0
457,49.0,124.0,114.0,103.0,92.0
555,48.0,101.0,101.0,83.0,109.0
123,47.0,105.0,163.0,169.0,199.0
836,46.0,89.0,160.0,226.0,270.0
1040,46.0,133.0,222.0,252.0,322.0
459,45.0,154.0,325.0,443.0,481.0
90,44.0,162.0,307.0,441.0,611.0
430,43.0,120.0,206.0,294.0,369.0
612,43.0,108.0,114.0,159.0,167.0
421,38.0,29.0,29.0,21.0,25.0
1056,37.0,53.0,57.0,65.0,45.0
139,36.0,72.0,75.0,79.0,84.0
10,34.0,89.0,147.0,193.0,242.0
372,33.0,8.0,11.0,7.0,11.0
718,31.0,27.0,31.0,35.0,28.0
678,31.0,33.0,41.0,45.0,24.0
437,30.0,21.0,9.0,8.0,6.0
556,29.0,15.0,14.0,22.0,13.0
130,29.0,45.0,36.0,37.0,42.0
923,29.0,60.0,67.0,106.0,98.0
327,27.0,200.0,236.0,252.0,248.0
1075,27.0,78.0,71.0,100.0,96.0
993,23.0,18.0,15.0,15.0,14.0
300,22.0,60.0,130.0,136.0,170.0
283,22.0,37.0,18.0,12.0,2.0
950,22.0,11.0,29.0,28.0,27.0
575,22.0,44.0,51.0,61.0,87.0
12,21.0,50.0,45.0,33.0,38.0
94,21.0,36.0,61.0,90.0,112.0
1019,21.0,56.0,59.0,42.0,52.0
614,20.0,54.0,16.0,14.0,19.0
541,20.0,16.0,21.0,23.0,15.0
529,20.0,47.0,65.0,72.0,55.0
893,19.0,13.0,18.0,17.0,14.0
453,19.0,17.0,27.0,31.0,35.0
828,19.0,12.0,15.0,23.0,18.0
829,19.0,38.0,27.0,54.0,43.0
786,19.0,15.0,20.0,21.0,29.0
719,18.0,21.0,28.0,33.0,49.0
734,17.0,46.0,44.0,45.0,46.0
643,17.0,15.0,12.0,20.0,20.0
717,16.0,55.0,145.0,159.0,188.0
1004,15.0,40.0,51.0,65.0,85.0
716,15.0,28.0,34.0,33.0,41.0
341,14.0,18.0,30.0,27.0,48.0
346,14.0,62.0,106.0,107.0,110.0
424,14.0,41.0,45.0,65.0,69.0
569,14.0,30.0,61.0,71.0,83.0
769,13.0,49.0,48.0,41.0,40.0
1050,13.0,8.0,4.0,8.0,13.0
693,13.0,80.0,152.0,193.0,241.0
700,13.0,7.0,5.0,2.0,4.0
863,12.0,7.0,18.0,12.0,17.0
650,12.0,10.0,15.0,22.0,28.0
438,12.0,20.0,33.0,41.0,63.0
80,12.0,39.0,26.0,26.0,37.0
21,11.0,55.0,70.0,89.0,149.0
777,11.0,31.0,44.0,70.0,76.0
340,11.0,12.0,19.0,24.0,21.0
1034,11.0,23.0,39.0,31.0,29.0
306,11.0,9.0,16.0,19.0,20.0
767,11.0,,,1.0,2.0
646,10.0,18.0,15.0,10.0,16.0
707,10.0,41.0,67.0,107.0,112.0
723,10.0,6.0,10.0,12.0,9.0
168,9.0,22.0,20.0,31.0,25.0
528,9.0,4.0,7.0,11.0,14.0
538,9.0,15.0,12.0,14.0,13.0
547,9.0,23.0,42.0,90.0,123.0
65,9.0,8.0,9.0,8.0,3.0
656,9.0,44.0,54.0,101.0,110.0
354,8.0,19.0,11.0,18.0,22.0
1059,8.0,18.0,26.0,25.0,28.0
242,7.0,6.0,21.0,29.0,25.0
420,7.0,5.0,11.0,7.0,9.0
477,7.0,21.0,41.0,43.0,38.0
704,7.0,33.0,61.0,59.0,72.0
1025,6.0,5.0,7.0,13.0,17.0
68,6.0,3.0,18.0,12.0,13.0
912,6.0,19.0,25.0,23.0,21.0
770,6.0,28.0,20.0,16.0,17.0
600,6.0,4.0,8.0,15.0,8.0
13,5.0,6.0,7.0,22.0,23.0
284,5.0,10.0,4.0,3.0,6.0
801,5.0,4.0,14.0,20.0,25.0
304,5.0,1.0,,,
702,4.0,5.0,13.0,26.0,22.0
175,4.0,12.0,33.0,54.0,72.0
256,4.0,8.0,8.0,10.0,10.0
397,4.0,12.0,18.0,14.0,24.0
657,4.0,10.0,6.0,3.0,10.0
571,4.0,3.0,8.0,8.0,8.0
1076,4.0,7.0,11.0,13.0,14.0
798,4.0,,,1.0,
398,3.0,4.0,5.0,8.0,3.0
843,3.0,2.0,2.0,1.0,1.0
414,3.0,1.0,,,
1035,3.0,4.0,6.0,6.0,10.0
246,3.0,6.0,5.0,9.0,17.0
315,3.0,,,2.0,
329,3.0,7.0,17.0,23.0,23.0
498,3.0,1.0,1.0,,
82,3.0,5.0,5.0,8.0,13.0
989,3.0,6.0,4.0,8.0,12.0
1045,2.0,4.0,7.0,5.0,16.0
740,2.0,33.0,40.0,57.0,86.0
589,2.0,1.0,3.0,3.0,5.0
522,2.0,12.0,22.0,35.0,37.0
1074,2.0,6.0,5.0,14.0,18.0
112,2.0,4.0,5.0,16.0,28.0
1027,2.0,2.0,3.0,5.0,3.0
1052,2.0,5.0,19.0,20.0,22.0
427,2.0,4.0,3.0,4.0,6.0
23,2.0,7.0,21.0,20.0,20.0
159,2.0,8.0,28.0,83.0,170.0
270,1.0,5.0,13.0,14.0,11.0
249,1.0,1.0,3.0,2.0,2.0
219,1.0,1.0,4.0,9.0,18.0
994,1.0,23.0,27.0,24.0,24.0
213,1.0,91.0,170.0,161.0,227.0
946,1.0,5.0,5.0,20.0,21.0
577,1.0,,,,
29,1.0,6.0,6.0,7.0,8.0
467,1.0,17.0,21.0,23.0,28.0
448,1.0,3.0,5.0,4.0,15.0
715,1.0,26.0,48.0,70.0,98.0
99,1.0,2.0,16.0,43.0,76.0
396,1.0,10.0,2.0,4.0,3.0
649,1.0,5.0,5.0,9.0,19.0
91,1.0,,1.0,4.0,8.0
103,1.0,,,,1.0
335,1.0,6.0,3.0,7.0,5.0
998,1.0,1.0,,,
630,1.0,4.0,5.0,7.0,9.0
1010,1.0,,,,
567,1.0,12.0,41.0,46.0,53.0
2,,,,,1.0
6,,,2.0,12.0,25.0
24,,5.0,6.0,7.0,22.0
28,,,,2.0,12.0
31,,,5.0,6.0,7.0
33,,,,1.0,3.0
37,,1.0,2.0,4.0,7.0
38,,,,5.0,6.0
43,,5.0,13.0,34.0,87.0
51,,4.0,6.0,3.0,3.0
52,,,,,5.0
69,,,,2.0,2.0
72,,,,,2.0
78,,3.0,4.0,7.0,6.0
86,,2.0,1.0,2.0,
116,,2.0,,3.0,4.0
129,,,,,4.0
133,,1.0,2.0,16.0,43.0
147,,,,3.0,
151,,,,1.0,1.0
157,,1.0,1.0,,1.0
158,,,1.0,2.0,16.0
178,,1.0,,,
186,,,,1.0,
195,,,1.0,1.0,3.0
204,,,,,1.0
212,,,,1.0,
221,,2.0,4.0,5.0,16.0
224,,,,,1.0
225,,,,1.0,2.0
235,,958.0,2829.0,3473.0,3121.0
254,,1.0,5.0,7.0,23.0
260,,,,2.0,
266,,5.0,19.0,21.0,33.0
269,,2.0,1.0,1.0,3.0
273,,,,,1.0
274,,1.0,1.0,,
280,,,,2.0,2.0
289,,,,,2.0
292,,,,,1.0
298,,,,1.0,1.0
299,,1.0,,,
301,,6.0,5.0,9.0,14.0
313,,,2.0,4.0,5.0
332,,,1.0,2.0,4.0
355,,,2.0,,2.0
382,,,,,1.0
401,,,,1.0,1.0
407,,,,,1.0
408,,,,,1.0
412,,3.0,1.0,,3.0
436,,2.0,9.0,26.0,48.0
447,,2.0,3.0,11.0,17.0
471,,,,2.0,1.0
474,,22.0,60.0,130.0,136.0
487,,,1.0,,
496,,,,1.0,1.0
511,,,1.0,,
544,,,18.0,29.0,27.0
549,,33.0,32.0,35.0,16.0
561,,2.0,,1.0,3.0
562,,4.0,6.0,6.0,8.0
568,,1.0,,5.0,18.0
570,,4.0,8.0,8.0,11.0
573,,,2.0,5.0,3.0
584,,2.0,5.0,3.0,1.0
592,,,1.0,,
593,,,1.0,,1.0
595,,,2.0,2.0,9.0
631,,,5.0,2.0,3.0
636,,596.0,593.0,584.0,600.0
637,,,,,1.0
648,,,,1.0,2.0
652,,,2.0,9.0,14.0
661,,,,2.0,3.0
662,,1.0,,1.0,
663,,,,,1.0
670,,,,1.0,2.0
694,,,3.0,4.0,4.0
710,,,,1.0,
720,,,,,1.0
722,,,1.0,,1.0
727,,,,,2.0
729,,,,2.0,3.0
746,,3.0,7.0,11.0,25.0
747,,,,3.0,
751,,9.0,15.0,12.0,14.0
752,,1.0,,,1.0
755,,,,3.0,4.0
757,,2.0,,2.0,2.0
758,,,3.0,7.0,11.0
761,,765.0,802.0,763.0,665.0
772,,1.0,,,2.0
773,,,1.0,2.0,8.0
795,,,,,2.0
813,,11.0,55.0,70.0,89.0
820,,1.0,2.0,5.0,3.0
823,,,,,1.0
834,,2.0,15.0,19.0,31.0
835,,,,1.0,3.0
850,,,,,1.0
852,,,1.0,,
862,,2.0,1.0,1.0,
865,,,,2.0,4.0
872,,,3.0,6.0,12.0
878,,,,1.0,1.0
880,,4.0,8.0,5.0,20.0
883,,1.0,,1.0,
884,,,2.0,1.0,13.0
886,,,,,1.0
889,,1.0,1.0,7.0,10.0
899,,,,,1.0
905,,,,1.0,2.0
911,,,,,1.0
930,,1.0,,,2.0
937,,3.0,6.0,5.0,9.0
948,,,,1.0,1.0
964,,,,,1.0
971,,1.0,2.0,1.0,6.0
978,,,10.0,15.0,12.0
984,,,,,2.0
1008,,47.0,105.0,163.0,169.0
1015,,,2.0,1.0,2.0
1017,,150.0,134.0,124.0,82.0
1020,,,,1.0,2.0
1037,,,,,2.0
1070,,,,,1.0
1082,,1.0,2.0,3.0,2.0
