,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
711,18472.0,11028.0,8011.0,6162.0,4936.0
807,7951.0,4626.0,2955.0,2114.0,1575.0
833,7338.0,3098.0,2162.0,1745.0,1394.0
892,6694.0,2921.0,1087.0,463.0,229.0
544,6667.0,2909.0,1786.0,1276.0,892.0
667,6296.0,3356.0,2629.0,2059.0,1803.0
1085,6081.0,11084.0,13939.0,14984.0,15290.0
906,6044.0,6149.0,5347.0,4740.0,4173.0
866,5991.0,3613.0,2681.0,1987.0,1617.0
811,5961.0,4196.0,3507.0,2907.0,2546.0
681,5565.0,7633.0,6697.0,5777.0,5003.0
234,5482.0,4092.0,3005.0,2344.0,1889.0
68,5104.0,2059.0,1374.0,938.0,717.0
776,5060.0,1851.0,931.0,623.0,392.0
922,4809.0,2582.0,1696.0,1262.0,1033.0
652,4801.0,2991.0,2089.0,1580.0,1205.0
1014,4637.0,2866.0,1777.0,1235.0,796.0
632,4451.0,2934.0,2319.0,2039.0,1842.0
479,4417.0,2756.0,2265.0,2020.0,1778.0
986,4329.0,1686.0,948.0,619.0,405.0
605,4280.0,4302.0,2730.0,1788.0,1158.0
898,4199.0,2976.0,2236.0,1406.0,912.0
39,4196.0,2575.0,1875.0,1477.0,1305.0
935,4059.0,717.0,333.0,201.0,126.0
626,3902.0,2297.0,1741.0,1309.0,1181.0
391,3892.0,3874.0,3215.0,2812.0,2576.0
1057,3833.0,3478.0,2840.0,2254.0,1859.0
96,3688.0,4650.0,3511.0,2264.0,1404.0
381,3642.0,2391.0,1811.0,1247.0,980.0
830,3530.0,2445.0,1969.0,1610.0,1338.0
855,3500.0,1982.0,1173.0,751.0,520.0
532,3484.0,3794.0,3462.0,3168.0,3003.0
351,3477.0,1881.0,1263.0,1030.0,989.0
541,3371.0,1627.0,1284.0,971.0,766.0
247,3282.0,1567.0,800.0,390.0,246.0
645,3196.0,2691.0,2222.0,1996.0,1809.0
678,3193.0,2352.0,2006.0,1745.0,1447.0
988,3190.0,1906.0,1438.0,1263.0,1098.0
475,3186.0,2708.0,2399.0,2138.0,1986.0
229,3125.0,3249.0,3127.0,2963.0,2662.0
113,3081.0,2930.0,2794.0,2439.0,2266.0
525,3073.0,2274.0,1752.0,1417.0,1101.0
867,3072.0,902.0,386.0,238.0,129.0
199,2943.0,1577.0,1016.0,782.0,655.0
873,2905.0,3254.0,3259.0,2997.0,2693.0
556,2897.0,1277.0,804.0,529.0,448.0
1024,2780.0,2038.0,1495.0,1187.0,943.0
227,2741.0,3497.0,2741.0,2099.0,1744.0
827,2733.0,2579.0,2257.0,1952.0,1786.0
76,2725.0,2541.0,2476.0,2272.0,2155.0
871,2684.0,1547.0,1184.0,920.0,768.0
413,2658.0,1408.0,797.0,545.0,401.0
971,2643.0,1761.0,1195.0,944.0,802.0
35,2624.0,1790.0,1274.0,948.0,733.0
375,2557.0,2406.0,2203.0,2052.0,1875.0
228,2553.0,3899.0,3725.0,3342.0,3132.0
862,2535.0,2012.0,1614.0,1486.0,1223.0
366,2514.0,1740.0,1230.0,898.0,731.0
265,2500.0,3115.0,2087.0,1527.0,1110.0
80,2467.0,1923.0,1630.0,1414.0,1209.0
628,2377.0,4614.0,5622.0,5423.0,5017.0
284,2357.0,1157.0,753.0,647.0,514.0
270,2323.0,1673.0,1265.0,1105.0,993.0
515,2322.0,1834.0,1600.0,1346.0,1260.0
73,2306.0,3661.0,3895.0,3702.0,3256.0
249,2208.0,1146.0,787.0,697.0,593.0
631,2200.0,2757.0,2729.0,2568.0,2545.0
727,2182.0,3896.0,3018.0,2402.0,1982.0
257,2177.0,2142.0,1879.0,1718.0,1427.0
480,2170.0,3218.0,2911.0,2199.0,1554.0
841,2168.0,3648.0,3834.0,3436.0,3210.0
989,2113.0,2331.0,1866.0,1507.0,1344.0
838,2106.0,1747.0,1578.0,1341.0,1225.0
197,2072.0,1917.0,2041.0,1857.0,1846.0
147,2070.0,1654.0,1341.0,1141.0,937.0
1042,2047.0,1591.0,1518.0,1282.0,1228.0
778,2046.0,1075.0,817.0,635.0,556.0
398,2032.0,1023.0,712.0,607.0,449.0
344,2022.0,1684.0,1508.0,1240.0,1167.0
537,1983.0,1684.0,1603.0,1469.0,1356.0
32,1917.0,1347.0,1108.0,932.0,758.0
65,1894.0,1060.0,830.0,649.0,566.0
415,1888.0,1466.0,1246.0,1066.0,929.0
419,1861.0,2909.0,3452.0,3560.0,3462.0
644,1842.0,1520.0,1385.0,1229.0,1175.0
19,1833.0,1471.0,1262.0,1068.0,923.0
559,1814.0,3335.0,3696.0,3266.0,3122.0
977,1759.0,1471.0,1378.0,1321.0,1216.0
527,1752.0,1681.0,1484.0,1374.0,1177.0
861,1722.0,1171.0,1059.0,892.0,759.0
915,1707.0,1297.0,1200.0,1140.0,993.0
1061,1677.0,1516.0,1261.0,1081.0,1019.0
598,1677.0,1705.0,1656.0,1316.0,1253.0
1003,1668.0,1506.0,1458.0,1319.0,1273.0
378,1624.0,3059.0,3065.0,2926.0,2711.0
621,1606.0,2735.0,2513.0,2311.0,1961.0
682,1581.0,2120.0,2247.0,1993.0,1701.0
29,1566.0,1233.0,1061.0,895.0,848.0
912,1546.0,886.0,664.0,532.0,518.0
437,1542.0,296.0,149.0,73.0,54.0
677,1522.0,1859.0,2104.0,2114.0,2077.0
248,1521.0,1356.0,1292.0,1266.0,1233.0
418,1514.0,1578.0,1447.0,1415.0,1374.0
733,1507.0,1625.0,1610.0,1565.0,1620.0
335,1465.0,2524.0,1925.0,1683.0,1398.0
119,1448.0,1341.0,1196.0,1158.0,1096.0
428,1447.0,1869.0,2053.0,2179.0,2253.0
