,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
711,18532.0,11362.0,8532.0,6622.0,5344.0
833,7910.0,3424.0,2298.0,1825.0,1509.0
807,7773.0,4734.0,3013.0,2122.0,1667.0
892,6775.0,2967.0,1145.0,485.0,234.0
544,6673.0,2872.0,1767.0,1221.0,1015.0
667,6257.0,3287.0,2539.0,2130.0,1883.0
866,6099.0,3669.0,2707.0,1996.0,1640.0
906,5895.0,5898.0,5348.0,4584.0,4237.0
1085,5858.0,10294.0,13009.0,14165.0,14507.0
811,5824.0,4203.0,3491.0,2934.0,2584.0
681,5438.0,7524.0,6923.0,5975.0,5044.0
234,5357.0,4423.0,3338.0,2730.0,2361.0
68,5028.0,1998.0,1307.0,889.0,721.0
776,4962.0,1824.0,929.0,618.0,423.0
922,4810.0,2423.0,1735.0,1304.0,1006.0
652,4692.0,2952.0,2072.0,1538.0,1230.0
1014,4447.0,2898.0,1759.0,1165.0,846.0
898,4354.0,3059.0,2178.0,1368.0,981.0
605,4326.0,4169.0,2640.0,1700.0,1221.0
986,4272.0,1633.0,902.0,639.0,407.0
479,4246.0,2743.0,2375.0,1979.0,1751.0
39,4199.0,2629.0,1879.0,1635.0,1387.0
935,4164.0,766.0,315.0,201.0,143.0
626,3960.0,2299.0,1781.0,1416.0,1238.0
96,3795.0,4758.0,3413.0,2227.0,1365.0
1057,3785.0,3447.0,2738.0,2216.0,1797.0
391,3783.0,3875.0,3243.0,2807.0,2571.0
830,3544.0,2541.0,1819.0,1532.0,1311.0
381,3481.0,2291.0,1685.0,1216.0,878.0
532,3444.0,3865.0,3827.0,3545.0,3185.0
247,3416.0,1557.0,791.0,402.0,219.0
855,3400.0,1819.0,1229.0,752.0,554.0
541,3322.0,1679.0,1279.0,928.0,736.0
351,3289.0,1755.0,1275.0,1029.0,847.0
525,3236.0,2365.0,1718.0,1333.0,1057.0
475,3193.0,2598.0,2438.0,2081.0,1924.0
678,3176.0,2283.0,1892.0,1740.0,1557.0
988,3169.0,1855.0,1523.0,1264.0,1086.0
645,3068.0,2615.0,2383.0,2081.0,1850.0
827,3058.0,2616.0,2213.0,1930.0,1714.0
867,3053.0,915.0,436.0,233.0,143.0
873,2945.0,3333.0,3221.0,3012.0,2653.0
229,2879.0,2952.0,2841.0,2622.0,2512.0
199,2837.0,1528.0,1017.0,778.0,689.0
556,2819.0,1327.0,832.0,567.0,474.0
76,2790.0,2639.0,2338.0,2254.0,2094.0
80,2781.0,1862.0,1604.0,1308.0,1166.0
113,2767.0,3070.0,2970.0,2919.0,2712.0
871,2757.0,1640.0,1252.0,944.0,801.0
1024,2725.0,2097.0,1553.0,1107.0,826.0
375,2703.0,2441.0,2170.0,1990.0,1794.0
971,2619.0,1689.0,1226.0,944.0,750.0
228,2610.0,3935.0,3734.0,3520.0,3220.0
413,2582.0,1239.0,729.0,514.0,364.0
35,2575.0,1841.0,1245.0,943.0,712.0
284,2570.0,1217.0,887.0,672.0,614.0
265,2562.0,3153.0,2099.0,1557.0,1077.0
366,2551.0,1718.0,1210.0,892.0,724.0
227,2530.0,3398.0,2672.0,2104.0,1755.0
249,2388.0,1217.0,856.0,708.0,640.0
632,2383.0,1706.0,1503.0,1277.0,1142.0
270,2369.0,1569.0,1327.0,1140.0,943.0
480,2356.0,3190.0,2905.0,2262.0,1590.0
628,2342.0,4573.0,5497.0,5425.0,4960.0
515,2322.0,1848.0,1489.0,1260.0,1155.0
916,2317.0,2814.0,2955.0,3020.0,2864.0
73,2292.0,3554.0,3851.0,3692.0,3150.0
147,2236.0,1674.0,1367.0,1182.0,989.0
862,2210.0,1912.0,1515.0,1349.0,1229.0
631,2204.0,2776.0,2739.0,2670.0,2428.0
197,2119.0,1933.0,1944.0,1816.0,1707.0
727,2116.0,3924.0,2896.0,2426.0,1897.0
344,2114.0,1646.0,1380.0,1112.0,1099.0
257,2100.0,2067.0,1841.0,1603.0,1352.0
989,2090.0,2332.0,1776.0,1528.0,1322.0
841,2023.0,3545.0,3603.0,3339.0,3066.0
537,1963.0,1656.0,1508.0,1487.0,1280.0
1042,1903.0,1628.0,1464.0,1382.0,1221.0
419,1884.0,2893.0,3351.0,3461.0,3420.0
65,1877.0,1081.0,783.0,653.0,584.0
644,1865.0,1556.0,1452.0,1302.0,1248.0
977,1864.0,1541.0,1401.0,1254.0,1227.0
19,1830.0,1404.0,1205.0,967.0,924.0
32,1828.0,1315.0,1030.0,943.0,746.0
915,1826.0,1368.0,1258.0,1114.0,960.0
398,1805.0,939.0,617.0,517.0,455.0
415,1789.0,1409.0,1223.0,1058.0,990.0
1067,1750.0,2279.0,2560.0,2731.0,2615.0
1003,1742.0,1576.0,1472.0,1371.0,1283.0
559,1697.0,3372.0,3600.0,3247.0,3163.0
861,1683.0,1199.0,1050.0,880.0,784.0
