,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,15138.0,3647.0,1990.0,1344.0,1137.0
111,2479.0,1524.0,899.0,753.0,697.0
608,2047.0,1747.0,839.0,617.0,563.0
150,1802.0,1527.0,931.0,672.0,547.0
668,1762.0,2702.0,2943.0,2818.0,2919.0
756,1430.0,1594.0,1453.0,1419.0,1325.0
62,1062.0,3149.0,4045.0,3653.0,3019.0
141,954.0,1116.0,1004.0,903.0,761.0
193,950.0,1055.0,943.0,880.0,792.0
623,822.0,1419.0,1465.0,1471.0,1403.0
513,776.0,629.0,618.0,523.0,467.0
586,671.0,472.0,384.0,283.0,288.0
620,662.0,629.0,575.0,502.0,439.0
95,598.0,528.0,423.0,433.0,393.0
456,596.0,1015.0,710.0,508.0,423.0
709,563.0,603.0,581.0,608.0,545.0
291,543.0,581.0,543.0,437.0,399.0
351,508.0,452.0,295.0,239.0,203.0
505,482.0,329.0,280.0,260.0,232.0
87,450.0,344.0,354.0,304.0,317.0
821,446.0,347.0,336.0,311.0,254.0
624,408.0,226.0,178.0,158.0,121.0
167,400.0,449.0,417.0,411.0,465.0
1074,373.0,414.0,316.0,233.0,162.0
983,371.0,125.0,97.0,63.0,68.0
563,369.0,267.0,230.0,178.0,192.0
49,361.0,261.0,190.0,146.0,113.0
60,360.0,513.0,453.0,404.0,371.0
363,354.0,269.0,194.0,139.0,135.0
237,351.0,390.0,447.0,464.0,528.0
388,351.0,396.0,414.0,389.0,351.0
851,343.0,324.0,264.0,230.0,241.0
426,326.0,464.0,398.0,374.0,375.0
1080,324.0,458.0,363.0,321.0,288.0
444,316.0,343.0,208.0,181.0,156.0
25,282.0,305.0,321.0,265.0,248.0
703,276.0,359.0,383.0,419.0,396.0
928,262.0,639.0,691.0,772.0,813.0
79,253.0,505.0,654.0,765.0,885.0
48,253.0,463.0,425.0,384.0,409.0
520,251.0,615.0,565.0,529.0,545.0
956,249.0,366.0,327.0,338.0,301.0
973,245.0,187.0,143.0,134.0,127.0
152,244.0,251.0,252.0,255.0,228.0
356,235.0,367.0,394.0,388.0,379.0
415,214.0,267.0,237.0,207.0,175.0
208,212.0,226.0,242.0,273.0,285.0
1,208.0,211.0,175.0,166.0,136.0
64,207.0,1537.0,1643.0,1811.0,2012.0
585,197.0,187.0,169.0,152.0,140.0
100,190.0,189.0,187.0,160.0,121.0
144,189.0,302.0,359.0,384.0,381.0
1046,189.0,435.0,354.0,311.0,319.0
618,188.0,263.0,308.0,303.0,354.0
735,187.0,141.0,103.0,86.0,107.0
815,183.0,525.0,595.0,627.0,616.0
109,171.0,99.0,70.0,53.0,52.0
635,169.0,128.0,121.0,101.0,92.0
689,169.0,111.0,75.0,82.0,74.0
759,168.0,331.0,403.0,379.0,397.0
253,165.0,175.0,157.0,177.0,188.0
622,157.0,236.0,289.0,302.0,343.0
838,152.0,233.0,180.0,162.0,161.0
810,147.0,146.0,94.0,80.0,72.0
921,144.0,230.0,208.0,208.0,148.0
230,142.0,232.0,321.0,364.0,452.0
765,122.0,92.0,47.0,34.0,38.0
149,118.0,101.0,51.0,54.0,45.0
321,115.0,72.0,81.0,67.0,62.0
484,109.0,204.0,207.0,181.0,206.0
782,106.0,127.0,77.0,68.0,52.0
1022,105.0,167.0,162.0,181.0,157.0
576,103.0,122.0,74.0,69.0,64.0
1044,102.0,95.0,99.0,97.0,85.0
176,102.0,96.0,74.0,64.0,54.0
726,96.0,79.0,47.0,45.0,43.0
130,89.0,96.0,92.0,72.0,80.0
430,88.0,210.0,317.0,393.0,498.0
423,86.0,100.0,140.0,99.0,118.0
932,85.0,122.0,89.0,77.0,62.0
459,75.0,219.0,387.0,491.0,582.0
999,71.0,45.0,49.0,44.0,27.0
1051,71.0,82.0,102.0,97.0,85.0
697,66.0,178.0,277.0,381.0,452.0
854,61.0,187.0,328.0,423.0,581.0
41,59.0,208.0,277.0,338.0,409.0
201,57.0,144.0,145.0,153.0,140.0
139,52.0,63.0,69.0,73.0,94.0
377,52.0,223.0,249.0,238.0,307.0
449,52.0,87.0,153.0,139.0,159.0
685,51.0,99.0,124.0,120.0,126.0
318,51.0,272.0,391.0,521.0,574.0
954,50.0,130.0,203.0,292.0,346.0
372,49.0,24.0,23.0,20.0,10.0
799,49.0,67.0,74.0,59.0,69.0
555,48.0,98.0,114.0,104.0,122.0
805,47.0,79.0,91.0,119.0,152.0
822,47.0,98.0,74.0,101.0,153.0
1075,45.0,73.0,110.0,110.0,127.0
1032,45.0,32.0,45.0,54.0,50.0
614,41.0,42.0,34.0,27.0,24.0
90,41.0,175.0,326.0,488.0,594.0
421,39.0,44.0,38.0,31.0,23.0
416,38.0,41.0,40.0,34.0,31.0
1002,37.0,63.0,90.0,132.0,159.0
10,37.0,69.0,133.0,191.0,260.0
678,35.0,28.0,39.0,49.0,36.0
1009,35.0,109.0,161.0,273.0,315.0
612,35.0,121.0,134.0,137.0,165.0
283,35.0,43.0,18.0,12.0,10.0
812,34.0,61.0,60.0,86.0,91.0
92,33.0,29.0,30.0,28.0,42.0
718,33.0,39.0,30.0,33.0,27.0
453,31.0,55.0,34.0,44.0,42.0
552,29.0,66.0,102.0,105.0,110.0
123,29.0,57.0,116.0,133.0,164.0
893,29.0,13.0,27.0,31.0,14.0
734,28.0,59.0,69.0,55.0,72.0
836,27.0,98.0,162.0,233.0,285.0
1004,25.0,58.0,85.0,132.0,94.0
656,25.0,78.0,101.0,139.0,149.0
327,24.0,249.0,331.0,340.0,349.0
975,23.0,39.0,64.0,113.0,150.0
457,22.0,62.0,63.0,54.0,71.0
993,22.0,25.0,18.0,15.0,16.0
346,21.0,91.0,113.0,112.0,99.0
12,21.0,75.0,51.0,41.0,47.0
897,21.0,33.0,26.0,38.0,40.0
775,20.0,255.0,257.0,302.0,235.0
21,20.0,52.0,116.0,128.0,150.0
767,20.0,9.0,1.0,4.0,5.0
770,20.0,40.0,33.0,22.0,23.0
693,16.0,81.0,170.0,226.0,256.0
277,15.0,26.0,37.0,54.0,57.0
707,15.0,53.0,69.0,97.0,139.0
723,15.0,4.0,4.0,14.0,19.0
995,14.0,33.0,41.0,58.0,85.0
529,13.0,18.0,35.0,25.0,34.0
538,12.0,24.0,16.0,13.0,20.0
424,11.0,38.0,49.0,68.0,65.0
769,11.0,42.0,44.0,57.0,21.0
80,10.0,23.0,27.0,32.0,31.0
912,10.0,30.0,32.0,25.0,31.0
541,10.0,5.0,8.0,11.0,13.0
94,10.0,24.0,42.0,51.0,56.0
923,9.0,24.0,36.0,52.0,71.0
716,9.0,10.0,23.0,22.0,17.0
284,9.0,11.0,4.0,2.0,3.0
1034,9.0,13.0,9.0,9.0,11.0
650,9.0,18.0,32.0,25.0,51.0
306,8.0,16.0,36.0,20.0,25.0
65,8.0,14.0,6.0,2.0,4.0
595,8.0,9.0,3.0,7.0,2.0
556,8.0,10.0,6.0,8.0,9.0
19,8.0,7.0,5.0,5.0,6.0
437,8.0,13.0,9.0,6.0,3.0
700,8.0,9.0,4.0,3.0,2.0
863,7.0,16.0,19.0,18.0,30.0
522,7.0,16.0,16.0,41.0,37.0
528,7.0,15.0,17.0,18.0,22.0
354,7.0,4.0,5.0,9.0,8.0
646,7.0,19.0,14.0,34.0,20.0
13,6.0,9.0,16.0,26.0,19.0
549,6.0,64.0,86.0,52.0,47.0
1019,6.0,12.0,10.0,8.0,13.0
477,6.0,14.0,19.0,31.0,30.0
1010,6.0,3.0,2.0,2.0,4.0
168,6.0,8.0,11.0,12.0,19.0
341,6.0,10.0,18.0,37.0,31.0
704,6.0,32.0,56.0,69.0,70.0
256,5.0,11.0,4.0,4.0,8.0
584,5.0,6.0,6.0,5.0,7.0
1052,5.0,10.0,15.0,38.0,36.0
498,5.0,,2.0,,
717,5.0,21.0,42.0,73.0,63.0
702,5.0,8.0,8.0,23.0,31.0
950,5.0,11.0,12.0,23.0,22.0
798,5.0,2.0,,2.0,
719,5.0,6.0,6.0,12.0,19.0
335,5.0,3.0,6.0,2.0,7.0
1027,4.0,,3.0,2.0,3.0
175,4.0,11.0,45.0,58.0,70.0
994,4.0,29.0,21.0,26.0,24.0
989,4.0,12.0,8.0,10.0,4.0
575,4.0,6.0,18.0,24.0,30.0
547,4.0,9.0,22.0,46.0,74.0
740,4.0,22.0,32.0,29.0,31.0
68,4.0,1.0,5.0,1.0,4.0
397,3.0,5.0,4.0,10.0,5.0
843,3.0,6.0,4.0,1.0,4.0
828,3.0,7.0,7.0,6.0,6.0
567,3.0,16.0,29.0,49.0,66.0
1056,3.0,11.0,19.0,31.0,37.0
