,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,190246.0,35122.0,17248.0,11801.0,8829.0
608,23420.0,27275.0,9813.0,8141.0,7262.0
709,17898.0,15717.0,14307.0,11925.0,11253.0
851,16303.0,14128.0,9780.0,8049.0,7012.0
141,16270.0,15428.0,15296.0,13153.0,11165.0
95,12911.0,11172.0,9603.0,8233.0,7564.0
668,12672.0,26943.0,28933.0,29860.0,32011.0
167,12146.0,12325.0,11589.0,11003.0,10478.0
513,10068.0,11092.0,9103.0,7286.0,6210.0
563,7998.0,6052.0,4839.0,4245.0,4091.0
624,7810.0,4819.0,3678.0,3020.0,2535.0
620,7795.0,10972.0,7411.0,6025.0,5277.0
109,7743.0,4116.0,3117.0,2438.0,2095.0
87,7710.0,6746.0,6407.0,5993.0,5612.0
928,7679.0,15446.0,18989.0,19586.0,18761.0
150,7428.0,10004.0,6619.0,4477.0,4186.0
821,6960.0,6727.0,5784.0,5081.0,4620.0
111,6762.0,7873.0,4816.0,4898.0,4745.0
726,6042.0,4025.0,2956.0,2524.0,2135.0
765,5683.0,3762.0,2150.0,1710.0,1453.0
62,5201.0,36722.0,41396.0,33899.0,27145.0
152,5188.0,5402.0,4916.0,4344.0,4152.0
237,5175.0,7144.0,7981.0,8423.0,8621.0
973,4932.0,3981.0,3291.0,2958.0,2611.0
25,4831.0,7051.0,6241.0,5868.0,5447.0
1044,4348.0,4585.0,4015.0,3573.0,3481.0
505,3585.0,2292.0,2220.0,2111.0,1925.0
585,3087.0,2791.0,2658.0,2385.0,2398.0
586,3053.0,3031.0,2376.0,2207.0,1930.0
697,2799.0,5868.0,8957.0,11408.0,13151.0
623,2755.0,9715.0,10118.0,10682.0,11509.0
291,2733.0,4027.0,3613.0,3061.0,2857.0
363,2678.0,3042.0,1968.0,1556.0,1295.0
759,2664.0,4743.0,5476.0,5434.0,5611.0
208,2571.0,3272.0,3375.0,3445.0,3376.0
356,2563.0,4755.0,5243.0,5428.0,5524.0
576,2392.0,2369.0,1698.0,1363.0,1241.0
193,2358.0,5148.0,5655.0,7099.0,6397.0
253,2342.0,3024.0,2853.0,2714.0,2708.0
351,2130.0,3211.0,1899.0,1563.0,1456.0
854,2051.0,5916.0,10070.0,12776.0,14783.0
90,1975.0,6571.0,11302.0,15111.0,18006.0
1,1896.0,2369.0,1868.0,1680.0,1695.0
838,1640.0,3531.0,2831.0,2396.0,2182.0
810,1590.0,1831.0,1384.0,1100.0,1018.0
60,1554.0,2491.0,2547.0,2507.0,2667.0
775,1544.0,5712.0,6014.0,5380.0,4621.0
456,1212.0,3081.0,3473.0,2692.0,2180.0
79,1139.0,2773.0,4337.0,5680.0,6968.0
735,1104.0,1265.0,847.0,733.0,787.0
614,1080.0,2292.0,1270.0,843.0,720.0
49,1032.0,940.0,806.0,697.0,690.0
956,1019.0,1565.0,1726.0,1771.0,1711.0
1004,936.0,1805.0,2437.0,2957.0,3286.0
321,887.0,855.0,678.0,666.0,669.0
149,826.0,703.0,548.0,466.0,467.0
92,763.0,791.0,844.0,865.0,792.0
416,714.0,921.0,793.0,631.0,557.0
10,708.0,1842.0,3126.0,4240.0,5201.0
635,701.0,915.0,679.0,624.0,534.0
932,699.0,803.0,638.0,530.0,510.0
