,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
618,1664.0,717.0,478.0,351.0,241.0
761,1332.0,703.0,417.0,264.0,210.0
544,1254.0,576.0,392.0,282.0,218.0
457,1047.0,484.0,336.0,222.0,189.0
948,1016.0,799.0,541.0,354.0,303.0
866,995.0,726.0,498.0,395.0,358.0
68,970.0,452.0,306.0,192.0,163.0
652,807.0,698.0,472.0,408.0,302.0
351,745.0,445.0,302.0,287.0,228.0
234,732.0,442.0,310.0,217.0,193.0
556,707.0,282.0,180.0,108.0,71.0
1046,691.0,571.0,491.0,438.0,365.0
541,689.0,334.0,230.0,165.0,123.0
50,659.0,436.0,394.0,333.0,278.0
711,635.0,401.0,280.0,204.0,187.0
366,632.0,276.0,159.0,133.0,96.0
838,629.0,384.0,354.0,282.0,262.0
69,573.0,912.0,630.0,489.0,360.0
55,547.0,473.0,397.0,333.0,304.0
29,542.0,348.0,252.0,212.0,223.0
935,529.0,156.0,91.0,55.0,43.0
48,519.0,518.0,453.0,419.0,381.0
667,518.0,298.0,215.0,183.0,152.0
956,514.0,475.0,442.0,360.0,357.0
343,510.0,467.0,509.0,445.0,420.0
632,509.0,317.0,239.0,206.0,174.0
795,505.0,746.0,663.0,504.0,414.0
1057,490.0,755.0,681.0,532.0,385.0
130,489.0,260.0,206.0,154.0,155.0
871,487.0,232.0,172.0,139.0,101.0
986,485.0,221.0,122.0,78.0,87.0
1014,482.0,328.0,222.0,176.0,133.0
391,480.0,338.0,320.0,333.0,289.0
199,467.0,403.0,283.0,199.0,158.0
32,457.0,226.0,160.0,171.0,136.0
528,454.0,278.0,270.0,245.0,262.0
251,452.0,382.0,343.0,303.0,285.0
344,445.0,380.0,264.0,237.0,210.0
595,443.0,264.0,208.0,206.0,174.0
807,427.0,279.0,220.0,155.0,125.0
906,427.0,484.0,499.0,452.0,453.0
415,413.0,340.0,275.0,258.0,240.0
60,411.0,607.0,509.0,465.0,454.0
678,410.0,355.0,267.0,242.0,235.0
100,409.0,355.0,294.0,280.0,243.0
898,404.0,288.0,244.0,175.0,136.0
456,399.0,331.0,239.0,210.0,170.0
420,394.0,310.0,260.0,268.0,230.0
1080,391.0,340.0,293.0,260.0,228.0
19,390.0,284.0,246.0,225.0,208.0
794,389.0,222.0,160.0,134.0,106.0
1024,388.0,245.0,201.0,165.0,139.0
340,388.0,360.0,360.0,323.0,314.0
873,387.0,391.0,377.0,357.0,307.0
80,381.0,309.0,236.0,240.0,210.0
1061,380.0,283.0,244.0,185.0,198.0
922,377.0,168.0,102.0,77.0,59.0
480,372.0,413.0,366.0,279.0,220.0
270,369.0,288.0,217.0,191.0,179.0
727,366.0,707.0,727.0,532.0,486.0
689,365.0,171.0,163.0,137.0,123.0
833,365.0,186.0,123.0,116.0,85.0
437,363.0,65.0,38.0,21.0,14.0
378,363.0,287.0,250.0,204.0,202.0
855,359.0,281.0,168.0,127.0,89.0
444,358.0,355.0,214.0,191.0,136.0
811,358.0,239.0,187.0,177.0,156.0
830,358.0,208.0,178.0,147.0,123.0
150,356.0,344.0,234.0,197.0,162.0
620,356.0,322.0,283.0,273.0,289.0
1022,354.0,342.0,332.0,340.0,299.0
367,341.0,233.0,232.0,202.0,208.0
631,339.0,388.0,403.0,383.0,316.0
605,339.0,386.0,269.0,144.0,100.0
971,336.0,204.0,151.0,112.0,85.0
532,336.0,344.0,337.0,287.0,290.0
398,335.0,139.0,137.0,96.0,82.0
988,335.0,209.0,177.0,178.0,143.0
96,332.0,318.0,221.0,171.0,94.0
110,331.0,396.0,302.0,277.0,244.0
465,331.0,48.0,29.0,16.0,7.0
562,331.0,260.0,210.0,199.0,191.0
160,330.0,210.0,190.0,172.0,143.0
812,327.0,313.0,283.0,251.0,241.0
694,327.0,232.0,260.0,226.0,185.0
449,326.0,271.0,267.0,269.0,252.0
862,325.0,234.0,187.0,171.0,165.0
396,320.0,206.0,216.0,212.0,193.0
118,319.0,176.0,136.0,112.0,116.0
734,318.0,278.0,277.0,228.0,249.0
113,318.0,292.0,315.0,226.0,230.0
645,316.0,266.0,223.0,218.0,176.0
