,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
618,9452.0,3991.0,2616.0,1816.0,1405.0
761,9449.0,4782.0,3031.0,1995.0,1462.0
457,6509.0,3210.0,2121.0,1540.0,1203.0
544,5940.0,3013.0,1976.0,1410.0,1052.0
948,4914.0,4009.0,2755.0,2066.0,1652.0
866,4720.0,3773.0,2690.0,2027.0,1643.0
68,4339.0,2336.0,1354.0,985.0,767.0
351,3991.0,2029.0,1616.0,1360.0,1137.0
652,3988.0,3313.0,2641.0,1885.0,1421.0
1046,3565.0,2944.0,2581.0,2290.0,1897.0
838,3441.0,2354.0,1981.0,1682.0,1511.0
556,3415.0,1361.0,881.0,613.0,439.0
234,3276.0,2195.0,1732.0,1428.0,1100.0
541,3272.0,1733.0,1145.0,817.0,609.0
632,3080.0,1578.0,1227.0,995.0,864.0
794,3008.0,1577.0,1155.0,916.0,769.0
366,2992.0,1239.0,857.0,589.0,486.0
711,2960.0,1923.0,1434.0,1101.0,937.0
50,2865.0,2084.0,1799.0,1456.0,1333.0
48,2860.0,2874.0,2765.0,2405.0,2171.0
465,2809.0,336.0,206.0,114.0,75.0
29,2670.0,1691.0,1279.0,1112.0,1085.0
130,2661.0,1540.0,1196.0,879.0,803.0
1057,2660.0,3476.0,3151.0,2568.0,2085.0
69,2656.0,4150.0,3093.0,2509.0,1938.0
956,2555.0,2679.0,2228.0,2197.0,1989.0
935,2473.0,666.0,352.0,254.0,204.0
343,2406.0,2173.0,2382.0,2112.0,2040.0
795,2380.0,3995.0,3247.0,2460.0,2005.0
667,2372.0,1362.0,1071.0,925.0,813.0
251,2354.0,1756.0,1603.0,1385.0,1308.0
871,2344.0,1063.0,768.0,606.0,471.0
199,2316.0,1982.0,1389.0,964.0,756.0
620,2256.0,1882.0,1793.0,1698.0,1652.0
55,2253.0,2092.0,1744.0,1476.0,1372.0
415,2228.0,1927.0,1580.0,1511.0,1378.0
986,2223.0,1001.0,599.0,440.0,316.0
1080,2172.0,1895.0,1650.0,1500.0,1288.0
60,2172.0,3155.0,2977.0,2657.0,2451.0
100,2171.0,1974.0,1607.0,1634.0,1321.0
344,2168.0,1540.0,1128.0,1050.0,958.0
80,2121.0,1531.0,1275.0,1119.0,1032.0
812,2104.0,1659.0,1597.0,1531.0,1396.0
1014,2069.0,1576.0,1091.0,815.0,692.0
1056,2056.0,1911.0,1714.0,1547.0,1263.0
906,2053.0,2163.0,2236.0,2039.0,1962.0
340,2049.0,2001.0,1820.0,1721.0,1616.0
391,2011.0,1856.0,1652.0,1538.0,1398.0
32,1985.0,933.0,786.0,603.0,470.0
678,1985.0,1644.0,1428.0,1375.0,1228.0
898,1948.0,1390.0,1095.0,814.0,584.0
150,1937.0,1795.0,1273.0,1077.0,902.0
528,1934.0,1441.0,1291.0,1182.0,1058.0
833,1921.0,918.0,616.0,516.0,449.0
420,1899.0,1378.0,1324.0,1168.0,1176.0
631,1880.0,1915.0,1830.0,1844.0,1863.0
822,1880.0,1990.0,1878.0,1838.0,1629.0
1061,1878.0,1450.0,1155.0,1055.0,896.0
456,1863.0,1660.0,1309.0,1072.0,960.0
291,1829.0,2053.0,1988.0,1869.0,1727.0
396,1808.0,1223.0,1168.0,1028.0,1016.0
270,1804.0,1389.0,1169.0,960.0,831.0
1024,1798.0,1261.0,878.0,715.0,564.0
855,1796.0,1087.0,825.0,513.0,410.0
1022,1788.0,1747.0,1708.0,1679.0,1580.0
480,1774.0,2006.0,1788.0,1316.0,1007.0
19,1769.0,1312.0,1117.0,982.0,927.0
437,1759.0,322.0,176.0,124.0,82.0
444,1736.0,1484.0,975.0,754.0,607.0
555,1734.0,1393.0,1357.0,1238.0,1130.0
807,1717.0,1126.0,847.0,643.0,543.0
605,1704.0,1624.0,1086.0,753.0,532.0
289,1703.0,1506.0,1448.0,1359.0,1296.0
689,1702.0,973.0,696.0,631.0,581.0
922,1688.0,720.0,483.0,324.0,274.0
873,1686.0,1826.0,1757.0,1622.0,1569.0
367,1667.0,1313.0,1226.0,1177.0,1012.0
388,1654.0,1739.0,1649.0,1536.0,1479.0
160,1643.0,982.0,851.0,769.0,690.0
449,1642.0,1502.0,1623.0,1537.0,1365.0
1,1632.0,1317.0,1063.0,905.0,806.0
18,1610.0,1219.0,1006.0,811.0,813.0
830,1597.0,1010.0,750.0,604.0,574.0
827,1592.0,1146.0,1086.0,992.0,946.0
811,1584.0,1079.0,942.0,836.0,747.0
39,1571.0,945.0,705.0,635.0,513.0
727,1560.0,3523.0,3524.0,2808.0,2257.0
734,1546.0,1540.0,1448.0,1416.0,1280.0
484,1542.0,1434.0,1175.0,1024.0,981.0
921,1532.0,2311.0,2144.0,1798.0,1469.0
694,1512.0,1157.0,1080.0,998.0,936.0
595,1507.0,1428.0,1372.0,1243.0,1224.0
575,1504.0,1639.0,1669.0,1694.0,1683.0
681,1503.0,1954.0,1885.0,1677.0,1558.0
793,1488.0,1357.0,1246.0,1171.0,1057.0
113,1463.0,1488.0,1450.0,1344.0,1309.0
1003,1459.0,1168.0,1055.0,1026.0,952.0
645,1453.0,1167.0,966.0,922.0,773.0
148,1449.0,1636.0,1438.0,1347.0,1157.0
608,1447.0,768.0,567.0,478.0,389.0
862,1447.0,1177.0,956.0,826.0,674.0
988,1445.0,919.0,704.0,618.0,587.0
96,1445.0,1610.0,1088.0,651.0,466.0
377,1440.0,1602.0,1675.0,1541.0,1576.0
1074,1436.0,1756.0,1790.0,1639.0,1493.0
110,1434.0,1695.0,1257.0,1144.0,1077.0
186,1429.0,3667.0,3710.0,2856.0,2340.0
893,1423.0,1147.0,976.0,920.0,772.0
111,1421.0,935.0,753.0,613.0,595.0
626,1421.0,781.0,581.0,458.0,413.0
398,1421.0,641.0,497.0,439.0,360.0
532,1410.0,1716.0,1629.0,1554.0,1346.0
971,1407.0,951.0,717.0,518.0,473.0
76,1398.0,1098.0,1066.0,898.0,855.0
643,1390.0,956.0,855.0,785.0,765.0
65,1381.0,788.0,662.0,566.0,466.0
227,1375.0,1306.0,1147.0,939.0,805.0
423,1368.0,1627.0,1577.0,1604.0,1557.0
861,1359.0,1104.0,888.0,781.0,675.0
562,1353.0,1055.0,918.0,807.0,717.0
1050,1348.0,618.0,469.0,350.0,279.0
363,1338.0,851.0,702.0,570.0,515.0
260,1331.0,1763.0,1356.0,1289.0,1194.0
138,1329.0,1766.0,1417.0,1160.0,1097.0
118,1328.0,834.0,696.0,594.0,495.0
201,1316.0,1529.0,1672.0,1583.0,1692.0
525,1309.0,1134.0,824.0,695.0,605.0
277,1306.0,1458.0,1486.0,1512.0,1396.0
378,1294.0,1264.0,1216.0,1112.0,977.0
770,1292.0,953.0,753.0,704.0,632.0
989,1287.0,1522.0,1240.0,1031.0,985.0
477,1284.0,1515.0,1447.0,1313.0,1239.0
35,1278.0,822.0,620.0,537.0,390.0
119,1278.0,973.0,921.0,863.0,834.0
257,1275.0,1120.0,995.0,888.0,756.0
735,1272.0,702.0,608.0,581.0,525.0
1044,1263.0,986.0,981.0,899.0,882.0
974,1254.0,1640.0,1346.0,1154.0,1050.0
1042,1253.0,995.0,900.0,851.0,774.0
825,1252.0,1316.0,1289.0,1169.0,1081.0
769,1251.0,988.0,806.0,641.0,563.0
878,1238.0,962.0,926.0,846.0,750.0
867,1235.0,486.0,285.0,196.0,123.0
284,1229.0,614.0,425.0,327.0,300.0
776,1228.0,474.0,296.0,203.0,154.0
527,1211.0,1278.0,1135.0,968.0,950.0
481,1204.0,1054.0,1040.0,1074.0,957.0
306,1187.0,1292.0,1291.0,1320.0,1330.0
520,1168.0,1477.0,1478.0,1419.0,1430.0
892,1168.0,543.0,208.0,78.0,50.0
