,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,143806.0,34098.0,18421.0,13256.0,10380.0
838,18825.0,15230.0,9215.0,6892.0,5716.0
608,18473.0,14437.0,7212.0,5426.0,4955.0
111,17323.0,11644.0,7062.0,6136.0,5655.0
141,14779.0,13318.0,12927.0,11152.0,9048.0
668,13446.0,19376.0,20774.0,21793.0,23005.0
513,11991.0,10881.0,8764.0,6826.0,5723.0
62,9597.0,28608.0,35321.0,32100.0,27053.0
851,8235.0,6192.0,4792.0,4083.0,3804.0
150,8132.0,6942.0,5094.0,3896.0,3388.0
618,8059.0,8369.0,8007.0,7544.0,7222.0
623,6826.0,11906.0,12313.0,12360.0,12721.0
193,6717.0,9103.0,9126.0,9624.0,7986.0
709,6444.0,5993.0,5643.0,5135.0,4691.0
620,5983.0,5351.0,4907.0,4305.0,3956.0
95,5978.0,4875.0,4221.0,3753.0,3814.0
167,5892.0,5792.0,5591.0,5292.0,5186.0
291,5889.0,5686.0,4755.0,4071.0,3782.0
363,5760.0,3995.0,2891.0,2231.0,1846.0
351,5081.0,4116.0,2850.0,2242.0,1951.0
1080,5073.0,5832.0,4559.0,3795.0,3573.0
60,4512.0,6118.0,5313.0,4829.0,4846.0
563,4433.0,3019.0,2331.0,2197.0,2095.0
1044,4091.0,3458.0,3092.0,2637.0,2505.0
208,4043.0,3890.0,3928.0,3662.0,3693.0
505,3960.0,2286.0,2103.0,1961.0,1825.0
821,3887.0,3426.0,2945.0,2509.0,2433.0
624,3865.0,2346.0,1926.0,1548.0,1454.0
956,3583.0,4566.0,3977.0,3617.0,3481.0
622,3492.0,4704.0,4725.0,4807.0,5109.0
87,3470.0,3049.0,2984.0,2753.0,2583.0
586,3352.0,2582.0,2120.0,1819.0,1670.0
109,3247.0,1671.0,1308.0,1109.0,1066.0
775,3207.0,7579.0,6353.0,5814.0,4669.0
388,3158.0,3587.0,3517.0,3375.0,3209.0
1022,2961.0,3231.0,2974.0,3123.0,3265.0
426,2737.0,3845.0,3611.0,3387.0,3415.0
237,2727.0,3352.0,3737.0,3924.0,4054.0
152,2577.0,2637.0,2494.0,2197.0,2186.0
456,2529.0,4038.0,3100.0,2495.0,2160.0
735,2519.0,1872.0,1316.0,1150.0,1068.0
277,2453.0,2744.0,2895.0,2826.0,2902.0
49,2424.0,1721.0,1355.0,1069.0,1022.0
520,2393.0,5542.0,4880.0,4831.0,5034.0
79,2389.0,4418.0,5921.0,6698.0,7508.0
230,2368.0,4187.0,4493.0,4778.0,5458.0
1,2286.0,2122.0,1626.0,1463.0,1364.0
973,2262.0,1800.0,1467.0,1353.0,1302.0
415,2116.0,2728.0,2392.0,1938.0,1739.0
928,2105.0,4572.0,5967.0,6557.0,6633.0
25,2094.0,2680.0,2469.0,2482.0,2376.0
253,2061.0,2036.0,1953.0,1805.0,1769.0
64,1992.0,13604.0,14698.0,16582.0,17574.0
585,1885.0,1585.0,1364.0,1284.0,1162.0
100,1797.0,2142.0,1864.0,1871.0,1539.0
759,1785.0,2990.0,3206.0,3382.0,3526.0
703,1784.0,2612.0,3050.0,3255.0,3574.0
356,1733.0,2986.0,3300.0,3282.0,3518.0
48,1698.0,3710.0,3445.0,3179.0,3145.0
815,1689.0,4396.0,5527.0,5739.0,5561.0
1051,1686.0,1758.0,1912.0,1987.0,1846.0
444,1667.0,1736.0,1168.0,882.0,897.0
765,1606.0,934.0,591.0,512.0,448.0
1009,1593.0,3503.0,4634.0,5701.0,6720.0
1046,1572.0,3611.0,2995.0,2642.0,2613.0
377,1508.0,5609.0,5240.0,4972.0,5013.0
144,1425.0,2313.0,2699.0,2752.0,2928.0
921,1379.0,2131.0,2419.0,2068.0,1757.0
689,1338.0,1019.0,853.0,729.0,694.0
635,1323.0,1218.0,853.0,723.0,666.0
321,1289.0,874.0,758.0,691.0,593.0
897,1254.0,1195.0,1230.0,1120.0,1223.0
149,1252.0,850.0,594.0,487.0,460.0
41,1214.0,3412.0,3853.0,4289.0,4908.0
484,1168.0,1881.0,1790.0,1556.0,1529.0
726,1160.0,822.0,652.0,569.0,513.0
697,1124.0,2541.0,3727.0,4559.0,5592.0
176,1079.0,888.0,985.0,771.0,637.0
576,973.0,980.0,781.0,612.0,582.0
449,957.0,1673.0,2012.0,2044.0,2076.0
810,953.0,931.0,653.0,601.0,555.0
756,877.0,1556.0,1825.0,2220.0,2441.0
416,868.0,766.0,624.0,500.0,460.0
782,861.0,1185.0,690.0,507.0,410.0
812,850.0,1315.0,1449.0,1523.0,1541.0
805,848.0,1433.0,1640.0,1834.0,2181.0
201,798.0,1488.0,1677.0,1556.0,1640.0
1002,768.0,1170.0,1555.0,1929.0,2284.0
932,744.0,939.0,675.0,603.0,485.0
318,728.0,2305.0,3594.0,4395.0,4932.0
1032,722.0,583.0,622.0,590.0,529.0
822,693.0,1297.0,1269.0,1498.0,1677.0
854,683.0,1841.0,3119.0,4222.0,5068.0
983,665.0,323.0,222.0,169.0,177.0
92,651.0,635.0,582.0,573.0,507.0
423,608.0,900.0,963.0,1021.0,1098.0
685,601.0,1035.0,1123.0,1101.0,1151.0
995,569.0,908.0,1124.0,1320.0,1574.0
457,565.0,1296.0,1139.0,916.0,972.0
1040,565.0,1369.0,2041.0,2549.0,2947.0
799,557.0,609.0,731.0,686.0,725.0
459,525.0,1787.0,3245.0,4348.0,5072.0
999,521.0,323.0,309.0,257.0,257.0
552,500.0,895.0,1028.0,1143.0,1090.0
954,493.0,1033.0,1705.0,2337.0,2989.0
90,441.0,1696.0,3225.0,4711.0,5945.0
612,433.0,1149.0,1395.0,1527.0,1643.0
430,412.0,1321.0,2156.0,2973.0,3776.0
10,395.0,873.0,1427.0,1903.0,2389.0
139,387.0,621.0,743.0,748.0,808.0
555,382.0,1030.0,998.0,904.0,967.0
836,370.0,946.0,1591.0,2135.0,2536.0
372,366.0,187.0,141.0,126.0,118.0
123,351.0,922.0,1377.0,1628.0,1954.0
1056,343.0,538.0,528.0,598.0,577.0
923,336.0,574.0,819.0,1050.0,1096.0
1075,330.0,731.0,844.0,918.0,1016.0
130,327.0,416.0,359.0,370.0,321.0
718,325.0,306.0,280.0,269.0,280.0
421,315.0,285.0,253.0,236.0,237.0
614,284.0,568.0,301.0,254.0,183.0
1019,283.0,583.0,554.0,561.0,469.0
529,277.0,524.0,597.0,692.0,730.0
678,275.0,282.0,370.0,398.0,388.0
734,271.0,420.0,477.0,562.0,518.0
283,264.0,326.0,178.0,123.0,115.0
300,242.0,680.0,1106.0,1484.0,1779.0
829,237.0,383.0,457.0,378.0,420.0
12,234.0,536.0,467.0,425.0,346.0
94,228.0,353.0,572.0,830.0,1008.0
538,223.0,215.0,164.0,180.0,170.0
437,212.0,192.0,119.0,80.0,79.0
717,206.0,716.0,1213.0,1549.0,1834.0
575,202.0,337.0,494.0,632.0,828.0
993,201.0,147.0,147.0,125.0,116.0
893,194.0,148.0,170.0,163.0,185.0
327,193.0,1837.0,2285.0,2560.0,2779.0
950,187.0,299.0,298.0,329.0,329.0
541,185.0,167.0,206.0,205.0,181.0
556,185.0,188.0,164.0,150.0,161.0
453,181.0,273.0,349.0,364.0,388.0
1004,179.0,418.0,618.0,764.0,869.0
719,174.0,197.0,311.0,416.0,402.0
1034,169.0,256.0,252.0,220.0,187.0
716,167.0,299.0,353.0,353.0,398.0
656,157.0,417.0,710.0,965.0,1174.0
769,155.0,438.0,433.0,367.0,376.0
80,146.0,340.0,326.0,263.0,276.0
21,144.0,456.0,811.0,1058.0,1323.0
1050,141.0,189.0,111.0,117.0,126.0
643,136.0,175.0,166.0,157.0,165.0
828,133.0,157.0,160.0,182.0,177.0
354,129.0,151.0,146.0,182.0,180.0
700,124.0,54.0,36.0,39.0,15.0
424,118.0,465.0,514.0,644.0,652.0
341,112.0,227.0,258.0,370.0,422.0
346,110.0,652.0,971.0,963.0,1005.0
569,107.0,313.0,468.0,738.0,852.0
770,106.0,235.0,208.0,213.0,224.0
