,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,28598.0,6773.0,3712.0,2687.0,2106.0
608,3749.0,2901.0,1362.0,1112.0,1004.0
838,3718.0,3053.0,1850.0,1304.0,1142.0
111,3519.0,2331.0,1440.0,1196.0,1093.0
141,2949.0,2660.0,2555.0,2206.0,1891.0
668,2689.0,3907.0,4299.0,4375.0,4507.0
513,2492.0,2126.0,1724.0,1481.0,1122.0
62,1989.0,5697.0,7107.0,6370.0,5370.0
618,1684.0,1678.0,1584.0,1488.0,1494.0
851,1613.0,1317.0,966.0,809.0,735.0
150,1561.0,1457.0,1009.0,778.0,681.0
623,1406.0,2445.0,2402.0,2485.0,2555.0
193,1361.0,1793.0,1826.0,1889.0,1547.0
709,1264.0,1165.0,1138.0,1016.0,1022.0
95,1256.0,1027.0,858.0,791.0,688.0
167,1218.0,1142.0,1152.0,1062.0,1103.0
620,1206.0,1008.0,959.0,818.0,791.0
363,1186.0,791.0,574.0,450.0,373.0
291,1126.0,1086.0,918.0,786.0,747.0
351,1010.0,848.0,585.0,444.0,403.0
1080,994.0,1162.0,960.0,769.0,706.0
60,862.0,1205.0,1102.0,952.0,965.0
1044,857.0,690.0,616.0,535.0,495.0
208,835.0,797.0,810.0,748.0,754.0
505,829.0,447.0,433.0,383.0,382.0
563,821.0,598.0,516.0,436.0,433.0
624,755.0,494.0,339.0,315.0,293.0
821,728.0,680.0,603.0,520.0,439.0
956,721.0,891.0,807.0,725.0,724.0
87,701.0,592.0,602.0,579.0,553.0
586,684.0,508.0,402.0,343.0,329.0
109,673.0,350.0,268.0,224.0,196.0
388,650.0,686.0,705.0,695.0,571.0
622,637.0,925.0,972.0,990.0,1040.0
237,574.0,644.0,795.0,770.0,810.0
1022,568.0,648.0,614.0,605.0,596.0
775,565.0,1580.0,1254.0,1173.0,957.0
456,560.0,773.0,671.0,542.0,426.0
152,543.0,520.0,494.0,420.0,450.0
426,536.0,786.0,689.0,657.0,636.0
49,514.0,335.0,257.0,227.0,193.0
79,507.0,892.0,1145.0,1359.0,1541.0
277,506.0,584.0,583.0,591.0,607.0
735,496.0,378.0,305.0,223.0,204.0
230,476.0,829.0,901.0,965.0,1083.0
520,475.0,1134.0,945.0,953.0,998.0
973,456.0,366.0,295.0,241.0,229.0
25,456.0,518.0,528.0,480.0,469.0
1,448.0,420.0,326.0,299.0,263.0
415,425.0,521.0,458.0,338.0,326.0
64,408.0,2734.0,2876.0,3377.0,3548.0
928,402.0,883.0,1209.0,1275.0,1322.0
253,397.0,429.0,391.0,374.0,371.0
585,380.0,307.0,264.0,248.0,249.0
100,377.0,437.0,372.0,362.0,318.0
48,368.0,800.0,740.0,655.0,652.0
703,359.0,533.0,688.0,692.0,718.0
444,343.0,345.0,241.0,188.0,178.0
356,334.0,588.0,685.0,647.0,691.0
1051,333.0,355.0,381.0,397.0,376.0
759,333.0,583.0,649.0,676.0,690.0
815,332.0,832.0,1085.0,1117.0,1156.0
377,322.0,1148.0,1056.0,994.0,987.0
1009,316.0,645.0,911.0,1125.0,1347.0
765,300.0,170.0,124.0,82.0,78.0
1046,293.0,721.0,569.0,508.0,526.0
144,278.0,439.0,586.0,589.0,582.0
689,277.0,209.0,168.0,138.0,135.0
921,270.0,474.0,473.0,445.0,312.0
635,267.0,221.0,163.0,168.0,137.0
897,249.0,249.0,223.0,225.0,272.0
484,245.0,369.0,316.0,299.0,315.0
149,245.0,192.0,101.0,107.0,104.0
321,239.0,141.0,174.0,140.0,124.0
41,237.0,715.0,725.0,830.0,1038.0
176,233.0,181.0,201.0,147.0,109.0
726,231.0,147.0,113.0,111.0,109.0
697,213.0,508.0,746.0,994.0,1081.0
449,196.0,338.0,354.0,398.0,397.0
782,194.0,242.0,142.0,101.0,90.0
810,191.0,161.0,147.0,118.0,94.0
576,176.0,225.0,139.0,115.0,115.0
756,174.0,325.0,357.0,417.0,507.0
416,167.0,145.0,135.0,112.0,103.0
805,164.0,283.0,343.0,343.0,431.0
201,162.0,276.0,334.0,327.0,314.0
1002,159.0,235.0,348.0,416.0,481.0
812,156.0,269.0,292.0,294.0,306.0
92,144.0,126.0,117.0,101.0,113.0
932,139.0,197.0,118.0,111.0,95.0
318,139.0,464.0,677.0,948.0,1006.0
1032,134.0,110.0,104.0,110.0,114.0
854,130.0,369.0,617.0,822.0,1068.0
1040,128.0,303.0,409.0,491.0,598.0
983,127.0,74.0,44.0,43.0,38.0
822,125.0,220.0,269.0,273.0,338.0
552,123.0,197.0,213.0,218.0,234.0
423,115.0,174.0,216.0,175.0,225.0
995,112.0,195.0,222.0,295.0,292.0
799,107.0,115.0,151.0,145.0,151.0
999,105.0,63.0,69.0,48.0,39.0
612,104.0,229.0,264.0,300.0,331.0
685,103.0,208.0,194.0,236.0,254.0
457,102.0,259.0,200.0,195.0,199.0
459,92.0,336.0,645.0,891.0,992.0
430,90.0,257.0,427.0,575.0,796.0
10,88.0,157.0,276.0,399.0,485.0
954,85.0,221.0,335.0,466.0,603.0
555,81.0,195.0,192.0,189.0,204.0
836,80.0,181.0,308.0,432.0,471.0
139,79.0,108.0,146.0,140.0,169.0
90,79.0,306.0,641.0,997.0,1205.0
1056,72.0,112.0,113.0,112.0,103.0
283,69.0,69.0,35.0,21.0,18.0
1075,69.0,141.0,152.0,185.0,186.0
372,69.0,37.0,29.0,30.0,20.0
1019,68.0,103.0,99.0,129.0,95.0
923,65.0,106.0,189.0,189.0,249.0
130,61.0,82.0,95.0,74.0,69.0
123,57.0,161.0,261.0,314.0,365.0
678,55.0,74.0,82.0,84.0,77.0
421,54.0,52.0,46.0,37.0,53.0
12,51.0,107.0,87.0,89.0,63.0
300,51.0,122.0,204.0,306.0,330.0
717,48.0,146.0,258.0,318.0,361.0
718,47.0,49.0,56.0,57.0,63.0
529,46.0,126.0,125.0,133.0,133.0
893,44.0,26.0,45.0,33.0,33.0
94,44.0,77.0,125.0,157.0,193.0
643,43.0,27.0,21.0,19.0,32.0
575,42.0,74.0,102.0,160.0,158.0
993,42.0,43.0,27.0,28.0,23.0
1034,42.0,33.0,40.0,39.0,38.0
453,41.0,67.0,76.0,78.0,76.0
327,41.0,375.0,487.0,554.0,581.0
614,41.0,103.0,61.0,48.0,36.0
538,39.0,43.0,38.0,35.0,35.0
437,39.0,31.0,31.0,15.0,13.0
541,39.0,40.0,42.0,50.0,45.0
734,38.0,94.0,87.0,115.0,98.0
1004,38.0,87.0,113.0,152.0,183.0
769,37.0,73.0,87.0,84.0,70.0
829,36.0,98.0,100.0,86.0,66.0
716,34.0,60.0,69.0,76.0,76.0
719,34.0,46.0,61.0,63.0,91.0
1050,34.0,36.0,21.0,26.0,24.0
556,32.0,37.0,35.0,38.0,40.0
80,30.0,55.0,64.0,51.0,41.0
770,30.0,52.0,45.0,51.0,53.0
950,30.0,66.0,58.0,50.0,64.0
828,27.0,25.0,27.0,43.0,18.0
656,25.0,81.0,155.0,182.0,247.0
646,24.0,31.0,27.0,36.0,38.0
438,23.0,44.0,56.0,72.0,93.0
354,22.0,20.0,23.0,27.0,41.0
21,22.0,88.0,168.0,212.0,283.0
863,22.0,31.0,34.0,27.0,38.0
707,21.0,90.0,131.0,163.0,234.0
693,21.0,179.0,323.0,385.0,478.0
700,21.0,12.0,9.0,4.0,6.0
1059,21.0,47.0,59.0,58.0,88.0
65,19.0,24.0,17.0,10.0,11.0
341,18.0,37.0,50.0,73.0,85.0
595,18.0,18.0,7.0,14.0,19.0
306,17.0,19.0,36.0,41.0,41.0
346,17.0,119.0,188.0,172.0,210.0
723,17.0,18.0,19.0,32.0,27.0
340,17.0,43.0,33.0,46.0,69.0
569,17.0,75.0,107.0,135.0,180.0
528,17.0,16.0,25.0,28.0,43.0
547,16.0,59.0,114.0,151.0,218.0
284,16.0,14.0,8.0,13.0,7.0
786,15.0,24.0,34.0,52.0,58.0
704,15.0,75.0,115.0,140.0,150.0
168,15.0,27.0,45.0,68.0,63.0
650,14.0,30.0,32.0,40.0,49.0
740,14.0,44.0,84.0,115.0,172.0
777,13.0,53.0,101.0,123.0,139.0
522,13.0,32.0,41.0,77.0,66.0
477,13.0,44.0,77.0,73.0,88.0
912,13.0,55.0,54.0,40.0,55.0
767,12.0,6.0,4.0,1.0,3.0
420,12.0,17.0,15.0,19.0,26.0
1025,11.0,13.0,19.0,26.0,27.0
242,11.0,23.0,51.0,45.0,58.0
424,11.0,77.0,112.0,108.0,128.0
175,10.0,35.0,73.0,104.0,167.0
256,10.0,17.0,11.0,21.0,23.0
657,10.0,15.0,4.0,4.0,9.0
801,9.0,16.0,32.0,29.0,42.0
398,9.0,9.0,10.0,8.0,7.0
843,9.0,6.0,6.0,6.0,6.0
82,8.0,10.0,13.0,23.0,26.0
397,8.0,30.0,31.0,39.0,34.0
329,8.0,19.0,27.0,45.0,33.0
335,8.0,16.0,14.0,13.0,12.0
600,8.0,11.0,15.0,21.0,17.0
159,7.0,12.0,54.0,145.0,290.0
29,7.0,11.0,17.0,14.0,10.0
315,6.0,1.0,1.0,,
1027,6.0,3.0,4.0,7.0,3.0
989,6.0,14.0,23.0,11.0,14.0
246,6.0,9.0,14.0,28.0,26.0
23,6.0,26.0,32.0,27.0,55.0
498,5.0,2.0,1.0,1.0,1.0
994,5.0,38.0,36.0,26.0,46.0
702,5.0,18.0,18.0,29.0,40.0
304,5.0,1.0,4.0,,1.0
567,5.0,20.0,71.0,89.0,109.0
68,5.0,12.0,14.0,24.0,33.0
1074,5.0,13.0,18.0,18.0,41.0
834,4.0,3.0,14.0,34.0,57.0
1076,4.0,14.0,15.0,22.0,21.0
571,4.0,9.0,12.0,12.0,13.0
270,4.0,16.0,27.0,21.0,22.0
798,3.0,5.0,,,1.0
116,3.0,3.0,6.0,7.0,7.0
13,3.0,25.0,27.0,43.0,60.0
1010,3.0,3.0,,,1.0
414,2.0,2.0,2.0,3.0,1.0
562,2.0,8.0,10.0,8.0,10.0
103,2.0,1.0,,,
584,2.0,3.0,9.0,11.0,4.0
427,2.0,4.0,10.0,14.0,23.0
1035,2.0,13.0,11.0,14.0,17.0
630,2.0,6.0,5.0,10.0,12.0
86,2.0,4.0,2.0,4.0,3.0
649,2.0,10.0,15.0,20.0,31.0
112,2.0,11.0,20.0,49.0,66.0
396,1.0,5.0,5.0,11.0,10.0
436,1.0,10.0,17.0,48.0,87.0
487,1.0,,1.0,5.0,6.0
1045,1.0,8.0,10.0,22.0,23.0
467,1.0,26.0,40.0,63.0,64.0
447,1.0,2.0,9.0,18.0,35.0
1052,1.0,25.0,36.0,51.0,60.0
593,1.0,2.0,,3.0,5.0
549,1.0,75.0,69.0,48.0,37.0
862,1.0,,,2.0,3.0
820,1.0,1.0,5.0,8.0,14.0
99,1.0,8.0,24.0,74.0,149.0
823,1.0,1.0,,,2.0
772,1.0,1.0,,1.0,2.0
722,1.0,1.0,,,
720,1.0,,,,
852,1.0,2.0,2.0,1.0,2.0
266,1.0,13.0,28.0,41.0,72.0
589,1.0,2.0,4.0,9.0,4.0
880,1.0,6.0,9.0,20.0,39.0
889,1.0,1.0,1.0,8.0,24.0
631,1.0,3.0,,1.0,5.0
274,1.0,3.0,5.0,,1.0
292,1.0,1.0,3.0,,
946,1.0,14.0,9.0,34.0,54.0
594,1.0,,,1.0,1.0
1082,1.0,2.0,5.0,6.0,5.0
2,,,2.0,1.0,
6,,2.0,6.0,13.0,44.0
24,,3.0,25.0,27.0,43.0
