,0,1,2,3,4
794,14631.0,3423.0,1833.0,1291.0,1086.0
608,1820.0,1421.0,650.0,538.0,498.0
838,1815.0,1458.0,958.0,668.0,553.0
111,1702.0,1146.0,770.0,610.0,557.0
141,1497.0,1357.0,1364.0,1122.0,952.0
668,1329.0,1904.0,2092.0,2152.0,2339.0
513,1249.0,1100.0,883.0,705.0,563.0
62,944.0,2945.0,3513.0,3238.0,2731.0
618,798.0,903.0,823.0,760.0,712.0
851,793.0,631.0,460.0,418.0,350.0
623,702.0,1178.0,1187.0,1196.0,1226.0
150,701.0,578.0,427.0,315.0,323.0
709,671.0,601.0,623.0,471.0,486.0
193,652.0,915.0,869.0,1001.0,800.0
620,630.0,537.0,426.0,433.0,390.0
291,626.0,609.0,491.0,418.0,370.0
167,621.0,529.0,565.0,540.0,488.0
95,596.0,479.0,422.0,411.0,348.0
363,575.0,399.0,259.0,207.0,210.0
1080,530.0,634.0,477.0,457.0,412.0
351,486.0,359.0,287.0,195.0,195.0
505,458.0,256.0,228.0,198.0,194.0
60,438.0,619.0,532.0,498.0,469.0
821,397.0,346.0,279.0,264.0,240.0
563,388.0,266.0,201.0,196.0,219.0
956,383.0,430.0,444.0,363.0,346.0
624,379.0,232.0,165.0,138.0,164.0
1044,367.0,344.0,328.0,259.0,257.0
208,364.0,391.0,402.0,390.0,374.0
109,341.0,170.0,145.0,130.0,97.0
586,336.0,251.0,212.0,164.0,173.0
87,323.0,285.0,302.0,299.0,259.0
622,317.0,466.0,469.0,476.0,482.0
775,310.0,835.0,644.0,555.0,438.0
735,307.0,192.0,140.0,131.0,112.0
388,301.0,371.0,345.0,330.0,304.0
1022,287.0,320.0,262.0,290.0,310.0
152,279.0,304.0,227.0,232.0,237.0
1,266.0,212.0,163.0,131.0,133.0
426,260.0,408.0,396.0,337.0,329.0
237,256.0,341.0,375.0,366.0,408.0
520,253.0,589.0,502.0,472.0,483.0
79,250.0,420.0,561.0,708.0,734.0
230,243.0,430.0,418.0,482.0,505.0
277,240.0,278.0,257.0,252.0,284.0
49,234.0,159.0,120.0,110.0,108.0
973,225.0,183.0,156.0,141.0,122.0
456,221.0,362.0,278.0,240.0,172.0
415,221.0,271.0,230.0,194.0,176.0
585,215.0,183.0,143.0,144.0,136.0
64,212.0,1446.0,1479.0,1684.0,1751.0
25,193.0,267.0,274.0,240.0,224.0
356,192.0,274.0,322.0,356.0,360.0
253,189.0,174.0,182.0,190.0,168.0
703,186.0,266.0,325.0,327.0,358.0
759,183.0,325.0,326.0,342.0,335.0
928,179.0,430.0,566.0,603.0,668.0
100,173.0,208.0,198.0,196.0,180.0
1046,173.0,371.0,331.0,271.0,234.0
815,170.0,478.0,548.0,564.0,602.0
48,159.0,372.0,349.0,318.0,342.0
1051,152.0,170.0,194.0,177.0,193.0
149,152.0,103.0,71.0,62.0,55.0
176,152.0,100.0,110.0,103.0,76.0
765,149.0,81.0,63.0,38.0,50.0
921,143.0,204.0,238.0,236.0,187.0
1009,142.0,298.0,425.0,563.0,632.0
444,140.0,175.0,97.0,86.0,81.0
635,139.0,121.0,94.0,69.0,89.0
377,133.0,563.0,526.0,530.0,498.0
726,129.0,91.0,71.0,68.0,37.0
41,120.0,334.0,404.0,437.0,485.0
689,120.0,82.0,83.0,59.0,68.0
321,119.0,93.0,70.0,72.0,68.0
697,115.0,213.0,377.0,494.0,562.0
897,112.0,112.0,118.0,119.0,131.0
484,112.0,157.0,188.0,157.0,150.0
144,110.0,208.0,250.0,249.0,271.0
810,102.0,96.0,87.0,57.0,58.0
576,98.0,116.0,75.0,65.0,62.0
449,97.0,165.0,184.0,190.0,199.0
201,96.0,141.0,154.0,185.0,168.0
932,92.0,98.0,72.0,61.0,47.0
812,91.0,165.0,158.0,148.0,163.0
416,90.0,80.0,50.0,50.0,42.0
756,88.0,157.0,197.0,205.0,269.0
782,88.0,119.0,61.0,22.0,42.0
805,82.0,154.0,161.0,195.0,219.0
1032,79.0,71.0,59.0,63.0,54.0
822,77.0,125.0,122.0,127.0,168.0
1002,75.0,106.0,146.0,189.0,218.0
983,69.0,29.0,20.0,19.0,22.0
457,69.0,135.0,111.0,92.0,115.0
1040,66.0,150.0,211.0,240.0,286.0
318,66.0,244.0,367.0,413.0,509.0
854,62.0,173.0,304.0,421.0,467.0
999,62.0,26.0,36.0,25.0,24.0
552,62.0,93.0,103.0,111.0,94.0
459,59.0,176.0,299.0,442.0,490.0
92,57.0,62.0,60.0,54.0,42.0
799,53.0,46.0,69.0,70.0,63.0
423,52.0,84.0,112.0,97.0,106.0
995,52.0,98.0,125.0,129.0,172.0
685,50.0,109.0,102.0,122.0,127.0
612,50.0,108.0,112.0,163.0,157.0
954,49.0,116.0,179.0,237.0,283.0
555,45.0,111.0,114.0,101.0,96.0
123,40.0,104.0,146.0,175.0,202.0
130,39.0,35.0,33.0,37.0,38.0
139,39.0,65.0,72.0,81.0,77.0
90,39.0,129.0,307.0,473.0,561.0
300,36.0,88.0,119.0,166.0,148.0
734,34.0,42.0,44.0,58.0,47.0
10,33.0,105.0,155.0,196.0,262.0
678,32.0,28.0,35.0,42.0,46.0
836,32.0,127.0,128.0,195.0,277.0
1075,30.0,63.0,85.0,81.0,95.0
430,30.0,120.0,212.0,293.0,347.0
421,30.0,28.0,24.0,17.0,20.0
1056,28.0,45.0,61.0,47.0,53.0
372,28.0,20.0,18.0,8.0,6.0
614,26.0,55.0,36.0,21.0,12.0
829,24.0,36.0,39.0,43.0,32.0
923,24.0,54.0,85.0,90.0,97.0
893,23.0,17.0,22.0,18.0,21.0
538,23.0,18.0,13.0,11.0,13.0
529,23.0,48.0,53.0,54.0,66.0
575,22.0,27.0,50.0,67.0,99.0
327,22.0,191.0,220.0,290.0,283.0
993,22.0,14.0,14.0,13.0,15.0
283,21.0,29.0,14.0,7.0,4.0
718,21.0,30.0,36.0,41.0,25.0
437,20.0,17.0,17.0,3.0,10.0
717,20.0,71.0,111.0,157.0,184.0
1019,20.0,53.0,44.0,65.0,58.0
770,18.0,21.0,20.0,20.0,23.0
12,18.0,41.0,47.0,35.0,34.0
1004,18.0,42.0,54.0,62.0,107.0
453,18.0,41.0,41.0,36.0,41.0
828,18.0,9.0,14.0,30.0,14.0
769,17.0,34.0,53.0,42.0,43.0
1034,17.0,24.0,23.0,19.0,25.0
341,16.0,23.0,28.0,44.0,48.0
541,16.0,17.0,21.0,24.0,24.0
863,16.0,17.0,27.0,25.0,22.0
643,16.0,20.0,9.0,11.0,8.0
94,16.0,32.0,69.0,81.0,99.0
556,15.0,24.0,15.0,17.0,21.0
80,15.0,31.0,37.0,29.0,32.0
547,14.0,27.0,58.0,99.0,123.0
168,14.0,21.0,17.0,31.0,26.0
424,13.0,45.0,44.0,68.0,67.0
719,13.0,19.0,36.0,49.0,51.0
716,13.0,31.0,37.0,47.0,41.0
21,12.0,50.0,76.0,108.0,134.0
1050,12.0,13.0,12.0,14.0,8.0
656,12.0,47.0,56.0,98.0,122.0
438,12.0,20.0,34.0,33.0,52.0
346,11.0,63.0,100.0,91.0,117.0
340,11.0,14.0,19.0,14.0,37.0
646,11.0,21.0,17.0,16.0,17.0
950,11.0,27.0,23.0,49.0,45.0
1059,11.0,26.0,31.0,29.0,32.0
786,10.0,11.0,15.0,14.0,18.0
569,10.0,38.0,62.0,70.0,100.0
777,9.0,21.0,50.0,75.0,79.0
700,9.0,5.0,5.0,2.0,2.0
354,9.0,16.0,23.0,18.0,23.0
723,9.0,10.0,5.0,21.0,10.0
650,9.0,10.0,16.0,26.0,25.0
65,7.0,9.0,7.0,6.0,7.0
306,6.0,11.0,21.0,11.0,20.0
284,6.0,7.0,6.0,2.0,4.0
175,6.0,13.0,34.0,56.0,84.0
420,6.0,9.0,4.0,9.0,15.0
29,6.0,11.0,3.0,10.0,9.0
1010,6.0,,1.0,,2.0
693,6.0,79.0,155.0,196.0,266.0
767,6.0,3.0,3.0,,
657,6.0,4.0,5.0,2.0,6.0
704,6.0,28.0,49.0,51.0,67.0
707,6.0,44.0,67.0,89.0,105.0
528,5.0,10.0,20.0,13.0,16.0
242,5.0,7.0,20.0,33.0,33.0
477,5.0,22.0,37.0,35.0,33.0
740,5.0,14.0,52.0,64.0,109.0
