,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
794,30408.0,7167.0,3804.0,2636.0,2148.0
608,3689.0,2929.0,1260.0,1084.0,977.0
838,3505.0,3118.0,1910.0,1296.0,1186.0
111,3496.0,2395.0,1476.0,1270.0,1217.0
141,3191.0,2803.0,2706.0,2247.0,1832.0
513,2414.0,2229.0,1827.0,1404.0,1222.0
668,2214.0,3592.0,4060.0,4371.0,4596.0
62,1845.0,5836.0,7162.0,6694.0,5692.0
618,1554.0,1646.0,1597.0,1471.0,1434.0
851,1528.0,1199.0,870.0,782.0,687.0
150,1444.0,1311.0,921.0,711.0,599.0
623,1403.0,2415.0,2478.0,2454.0,2461.0
95,1320.0,977.0,929.0,810.0,707.0
193,1265.0,1864.0,1719.0,1831.0,1594.0
291,1244.0,1171.0,951.0,847.0,668.0
620,1240.0,1061.0,1008.0,902.0,834.0
709,1238.0,1141.0,1086.0,968.0,987.0
167,1174.0,1146.0,1148.0,1151.0,1091.0
1080,1048.0,1249.0,1030.0,843.0,812.0
363,1039.0,761.0,523.0,395.0,311.0
351,971.0,829.0,583.0,461.0,390.0
60,908.0,1268.0,1068.0,1028.0,1026.0
505,861.0,499.0,474.0,393.0,396.0
821,824.0,698.0,636.0,534.0,532.0
1044,804.0,662.0,592.0,551.0,507.0
956,767.0,921.0,860.0,756.0,730.0
563,744.0,524.0,400.0,372.0,367.0
624,738.0,445.0,321.0,264.0,236.0
208,717.0,714.0,723.0,704.0,672.0
87,697.0,615.0,611.0,545.0,555.0
586,669.0,525.0,391.0,371.0,359.0
388,645.0,682.0,658.0,672.0,609.0
622,632.0,931.0,950.0,938.0,976.0
775,626.0,1476.0,1234.0,1197.0,913.0
109,614.0,320.0,254.0,196.0,198.0
1009,604.0,1192.0,1526.0,1744.0,1979.0
1022,563.0,632.0,584.0,551.0,639.0
426,555.0,793.0,695.0,666.0,651.0
735,499.0,343.0,248.0,250.0,227.0
79,488.0,845.0,1165.0,1323.0,1467.0
277,488.0,515.0,597.0,577.0,581.0
237,477.0,607.0,708.0,726.0,784.0
520,472.0,1088.0,1041.0,994.0,1097.0
25,469.0,515.0,535.0,510.0,471.0
456,457.0,768.0,580.0,469.0,390.0
152,453.0,509.0,427.0,457.0,374.0
585,441.0,338.0,279.0,286.0,250.0
415,433.0,577.0,479.0,389.0,367.0
1,407.0,444.0,345.0,299.0,286.0
928,407.0,997.0,1197.0,1209.0,1295.0
973,400.0,361.0,281.0,244.0,261.0
64,386.0,2930.0,3063.0,3342.0,3550.0
703,384.0,554.0,626.0,677.0,681.0
230,371.0,784.0,836.0,976.0,1164.0
49,369.0,300.0,221.0,179.0,172.0
815,367.0,963.0,1136.0,1133.0,1118.0
48,355.0,816.0,713.0,692.0,618.0
100,351.0,402.0,390.0,402.0,310.0
253,328.0,324.0,339.0,296.0,353.0
1051,320.0,301.0,356.0,380.0,411.0
444,320.0,345.0,199.0,194.0,143.0
356,315.0,497.0,571.0,585.0,581.0
759,312.0,534.0,566.0,529.0,549.0
765,310.0,158.0,103.0,73.0,85.0
1046,307.0,686.0,585.0,565.0,556.0
176,295.0,224.0,222.0,172.0,148.0
921,281.0,418.0,534.0,461.0,395.0
149,279.0,181.0,129.0,116.0,107.0
144,275.0,416.0,505.0,549.0,549.0
377,264.0,1126.0,1004.0,956.0,966.0
41,258.0,689.0,780.0,844.0,997.0
321,244.0,160.0,155.0,133.0,130.0
484,239.0,373.0,337.0,306.0,310.0
726,238.0,192.0,135.0,117.0,103.0
689,231.0,167.0,181.0,109.0,124.0
635,230.0,216.0,162.0,145.0,140.0
897,219.0,225.0,259.0,248.0,269.0
810,216.0,167.0,126.0,108.0,105.0
756,212.0,317.0,414.0,426.0,475.0
782,194.0,215.0,135.0,89.0,80.0
697,191.0,439.0,661.0,904.0,1042.0
576,172.0,204.0,152.0,126.0,130.0
449,169.0,340.0,412.0,384.0,426.0
805,165.0,248.0,288.0,345.0,434.0
812,162.0,287.0,312.0,288.0,324.0
932,155.0,190.0,123.0,127.0,97.0
416,154.0,153.0,112.0,102.0,104.0
1032,142.0,149.0,133.0,143.0,145.0
854,137.0,376.0,581.0,803.0,965.0
1002,137.0,224.0,292.0,324.0,436.0
983,135.0,52.0,47.0,43.0,26.0
822,132.0,246.0,245.0,296.0,320.0
995,127.0,181.0,220.0,256.0,294.0
685,127.0,265.0,226.0,241.0,240.0
201,126.0,288.0,344.0,344.0,309.0
1040,122.0,267.0,412.0,456.0,500.0
