,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
1014,99.8,48.3,21.45,6.08,2.25,177.88
906,64.2,48.79,33.05,11.62,5.37,163.03000000000003
55,72.8,50.96,25.7,9.44,3.69,162.58999999999997
807,96.4,37.87,19.3,5.9,2.35,161.82000000000005
544,99.0,34.37,17.1,4.44,2.04,156.95
50,86.3,39.83,20.9,6.82,2.96,156.81
866,83.5,40.81,22.0,7.06,2.88,156.25
605,76.9,48.23,22.0,5.3,1.9,154.33
711,78.4,38.57,26.0,7.4,3.42,153.79
532,58.6,47.18,30.45,10.52,5.09,151.84
652,79.4,38.71,21.05,6.44,2.47,148.07000000000005
96,60.3,49.98,23.25,5.08,1.73,140.34
525,74.6,37.1,19.95,6.1,2.22,139.96999999999997
73,39.6,43.61,36.95,13.08,6.36,139.60000000000002
227,60.2,43.4,23.75,7.48,3.19,138.01999999999998
628,29.7,43.33,38.7,15.86,7.36,134.95000000000002
986,98.5,23.73,9.2,2.42,1.01,134.86
325,34.9,47.39,35.95,11.68,4.92,134.83999999999997
898,73.7,37.59,16.85,4.44,1.68,134.26000000000002
68,88.0,28.35,12.1,3.52,1.45,133.42
873,53.0,36.33,27.4,10.26,4.41,131.4
480,55.9,40.74,23.2,7.46,2.26,129.56
1057,47.9,39.76,26.4,8.82,3.32,126.2
343,52.8,35.49,23.55,9.44,4.59,125.87
113,48.3,34.72,27.45,9.42,4.18,124.07
35,72.0,29.19,14.45,4.7,1.62,121.96
916,40.5,35.07,26.9,11.22,5.1,118.79
1074,36.8,34.23,26.35,10.1,4.89,112.37
667,63.1,25.76,16.1,4.96,2.35,112.27
948,54.5,33.39,16.85,4.94,1.92,111.6
855,68.3,27.16,11.75,3.18,0.94,111.33
645,53.5,27.72,18.6,6.48,3.03,109.33
682,38.4,33.6,24.15,8.78,3.69,108.62
234,53.0,30.03,17.15,6.1,2.28,108.56
727,26.7,40.04,27.65,8.86,3.96,107.20999999999998
265,46.3,35.91,18.15,4.54,1.55,106.45
419,29.7,30.38,27.15,11.92,5.84,104.99
892,75.7,21.91,5.6,1.32,0.26,104.79
257,45.4,30.59,19.55,6.64,2.53,104.71
199,54.4,29.12,13.45,4.3,1.89,103.16
827,48.1,28.28,16.45,6.82,2.73,102.38
621,29.9,32.2,26.65,8.88,3.89,101.52
1046,44.6,28.56,18.7,6.26,3.14,101.26
117,,60.41,28.45,8.36,3.41,100.63
841,30.1,32.62,24.55,8.86,4.49,100.62
69,34.6,37.03,19.55,6.24,2.68,100.1
559,23.3,36.89,26.2,9.08,4.57,100.04
626,60.6,21.28,11.95,4.14,1.84,99.81
871,59.1,22.33,11.95,3.72,1.69,98.79
76,44.5,26.81,18.1,6.28,2.93,98.62
18,46.9,27.44,15.9,4.96,2.57,97.77
1061,45.4,28.28,14.8,4.76,2.53,95.77
344,49.8,23.31,14.35,4.72,2.53,94.71
366,60.1,19.11,10.05,2.88,1.17,93.31
556,64.7,17.5,7.65,2.22,0.89,92.96
29,46.8,25.13,14.15,4.82,2.05,92.95
367,44.1,23.66,15.9,6.12,2.99,92.77
340,35.9,26.95,18.45,7.44,3.78,92.52
1067,31.1,25.76,20.9,9.72,4.81,92.29
80,46.0,24.64,13.75,5.04,2.26,91.69
830,48.8,23.52,12.25,4.96,1.97,91.5
618,61.1,18.2,8.7,2.46,0.9,91.36
811,44.9,23.24,15.45,4.92,2.23,90.74
862,42.1,25.97,14.75,5.08,2.02,89.91999999999999
495,21.0,28.84,23.9,11.0,4.86,89.60000000000002
413,58.0,19.46,9.05,2.28,0.77,89.56
632,50.2,19.95,13.5,3.68,1.87,89.20000000000002
1056,37.4,25.55,17.75,5.88,2.55,89.13
186,19.6,33.39,26.05,7.36,2.59,88.99000000000002
32,53.3,18.76,11.35,3.8,1.73,88.94
677,33.3,23.8,19.65,7.92,3.83,88.5
39,47.2,22.61,11.35,4.38,1.78,87.32
783,23.3,32.27,20.4,7.46,3.19,86.61999999999998
1024,45.1,23.45,12.15,3.94,1.44,86.08
496,27.9,26.88,19.75,7.02,3.58,85.13
231,25.0,24.78,22.2,8.68,4.44,85.1
595,37.5,22.26,16.9,5.9,2.47,85.03
475,38.8,23.03,15.4,5.3,2.38,84.91
14,31.1,22.54,19.5,7.84,3.81,84.79
270,44.0,22.05,12.1,4.44,1.87,84.46
48,32.2,23.66,17.2,6.62,3.07,82.75
515,42.5,22.05,11.8,4.48,1.91,82.74
776,56.5,17.99,5.8,1.48,0.52,82.28999999999998
795,27.6,29.12,17.75,5.4,2.03,81.9
665,26.2,25.83,19.3,6.82,3.51,81.66000000000003
381,47.8,18.69,10.75,2.8,1.01,81.05
289,34.9,21.84,15.9,5.78,2.56,80.98
2,17.0,28.42,23.45,8.76,3.19,80.82000000000002
378,30.8,23.38,16.85,6.2,3.26,80.49000000000002
681,25.8,26.18,19.0,6.22,2.79,79.99000000000002
988,45.9,17.57,11.3,3.48,1.63,79.88
1003,37.2,20.02,14.25,5.62,2.57,79.66
922,48.5,19.04,8.4,2.58,1.02,79.53999999999998
915,41.0,18.76,13.1,4.24,2.08,79.17999999999998
479,41.9,19.04,11.7,4.36,1.83,78.83
457,52.9,16.03,7.1,2.04,0.64,78.71000000000002
878,38.3,19.6,12.8,4.92,2.15,77.77000000000002
147,36.5,19.18,14.6,4.86,1.84,76.98
761,49.0,18.83,6.8,1.56,0.75,76.94
1042,39.0,18.27,12.8,4.64,2.21,76.91999999999999
164,,23.45,32.25,14.46,6.01,76.17
541,41.8,17.64,11.5,2.96,1.36,75.25999999999998
229,28.0,22.61,15.0,5.8,2.64,74.05
160,38.3,17.43,12.15,4.16,1.77,73.80999999999997
770,40.1,15.89,12.0,4.06,1.64,73.69000000000003
833,45.8,16.94,7.5,2.32,1.03,73.58999999999997
