,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,2870.3,478.45,185.2,53.02,21.06,3608.03
62,191.6,400.68,358.7,129.5,55.46,1135.94
668,268.7,270.97,213.9,86.86,45.74,886.1700000000003
838,381.9,210.91,93.3,27.12,11.47,724.6999999999997
608,376.4,204.12,69.1,21.28,9.86,680.76
141,294.2,180.88,130.45,45.1,18.25,668.88
235,,134.12,286.2,143.48,64.75,628.55
111,343.3,160.72,70.75,23.6,11.35,609.72
513,239.4,149.8,90.65,28.0,11.87,519.72
623,133.8,165.83,120.25,49.34,25.12,494.34
64,38.2,190.05,149.55,64.28,34.73,476.81000000000006
193,135.4,129.15,89.85,39.68,15.29,409.37
618,166.6,116.13,81.0,28.98,14.32,407.03
150,160.2,104.58,49.3,16.06,7.09,337.23
851,164.1,89.32,49.3,16.66,7.24,326.62
167,122.6,78.19,55.95,22.24,10.33,289.31
709,120.8,82.46,55.3,19.66,9.15,287.37
620,120.1,75.53,48.0,18.22,7.8,269.65000000000003
291,116.3,82.25,45.5,15.56,7.12,266.73
775,61.6,108.22,63.7,23.3,8.97,265.79
60,91.0,83.79,55.45,18.94,9.47,258.65000000000003
1080,106.4,81.13,45.95,16.42,7.23,257.13000000000005
95,121.4,68.18,42.0,14.72,7.49,253.79
761,,109.83,79.05,31.16,14.25,234.29
363,112.5,63.98,30.4,9.06,3.43,219.37
79,47.1,65.1,56.75,29.18,14.41,212.54
928,44.4,67.27,58.5,25.74,13.17,209.08
622,64.9,64.47,49.15,18.46,10.32,207.3
520,47.7,77.91,48.6,19.96,9.98,204.15
351,101.5,59.57,29.7,8.94,3.82,203.53
956,77.0,61.04,37.65,14.12,7.42,197.23
208,79.3,55.79,38.85,15.34,7.54,196.82
377,30.1,77.84,52.75,19.42,9.77,189.88
230,47.8,63.56,43.6,18.92,11.05,184.93
1044,85.8,50.82,29.9,11.68,4.98,183.18
815,31.9,59.64,55.25,23.34,10.94,181.07
636,,85.82,55.85,22.38,11.12,175.17
821,80.8,44.73,31.15,11.2,4.88,172.76
426,52.9,56.49,35.45,12.66,6.6,164.1
563,86.2,41.65,23.6,8.52,4.12,164.09
237,52.9,49.35,36.85,15.44,8.07,162.61
388,61.0,46.62,33.95,12.96,6.39,160.92
1009,28.7,46.13,46.75,21.78,13.24,156.60000000000005
87,68.9,38.78,29.5,11.28,5.37,153.83
456,51.7,55.37,31.5,9.76,4.44,152.76999999999995
505,80.1,33.46,23.1,7.94,3.88,148.48
1022,54.8,42.07,30.4,12.08,6.9,146.25000000000003
48,35.1,53.27,34.95,12.02,6.34,141.68
624,82.7,31.78,18.15,6.0,2.89,141.51999999999995
41,25.2,47.25,36.05,16.9,10.07,135.47
277,50.2,37.17,29.75,12.12,5.96,135.20000000000002
586,64.4,36.47,19.95,7.64,3.48,131.94
356,34.9,38.64,34.8,12.94,7.29,128.57
759,33.2,42.14,32.05,13.4,6.92,127.71
1046,30.6,48.23,31.05,10.86,5.01,125.75
697,20.9,37.38,35.7,18.46,10.77,123.21
152,50.7,34.72,24.45,8.5,4.32,122.69
703,35.3,36.4,30.5,12.9,7.34,122.44
25,40.7,38.29,27.05,9.7,4.8,120.54
318,14.9,34.02,34.65,16.9,10.11,110.58
415,40.4,34.93,22.35,8.22,3.62,109.52
109,63.5,24.08,13.3,4.68,2.24,107.8
